# Time-averaged data for fix TEAve
# TimeStep v_TotEn
37100 -16160.5
37200 -16239.7
37300 -16291.3
37400 -16303.2
37500 -16198.8
37600 -16103.2
37700 -16103.3
37800 -16187.5
37900 -16262.2
38000 -16285.8
38100 -16238.5
38200 -16197.3
38300 -16206.6
38400 -16213
38500 -16222.9
38600 -16151.3
38700 -16076.8
38800 -16145.1
38900 -16204.8
39000 -16193.1
39100 -16144.6
39200 -16164.4
39300 -16256.6
39400 -16249.8
39500 -16163
39600 -16137.2
39700 -16190.4
39800 -16240.9
39900 -16232.2
40000 -16205.4
40100 -16183.9
40200 -16131.3
40300 -16118.4
40400 -16178.7
40500 -16257.6
40600 -16292.7
40700 -16208.5
40800 -16125.7
40900 -16137.2
41000 -16176
41100 -16219.9
41200 -16276.1
41300 -16339.3
41400 -16341.9
41500 -16231.3
41600 -16164.3
41700 -16122.3
41800 -16095.9
41900 -16134.5
42000 -16195.2
42100 -16147.2
42200 -16056.1
42300 -16038.9
42400 -16077.1
42500 -16113.6
42600 -16141.5
42700 -16125.4
42800 -16062.3
42900 -16014.9
43000 -16105.9
43100 -16195.5
43200 -16180.2
43300 -16126.2
43400 -16042.9
43500 -16019.5
43600 -16142.1
43700 -16220.4
43800 -16231.4
43900 -16241.4
44000 -16229.1
44100 -16164.8
44200 -16092.6
44300 -16058.1
44400 -16064
44500 -16141.2
44600 -16171.8
44700 -16138.3
44800 -16052.8
44900 -16028.7
45000 -16101.2
45100 -16164.1
45200 -16208.4
45300 -16262.1
45400 -16297
45500 -16303.7
45600 -16247.4
45700 -16163.9
45800 -16215.8
45900 -16282.8
46000 -16248.6
46100 -16183.9
46200 -16158.6
46300 -16123.4
46400 -16137.5
46500 -16224
46600 -16259.5
46700 -16218.3
46800 -16158.4
46900 -16127.2
47000 -16100.5
47100 -16067
47200 -16053.6
47300 -16122.6
47400 -16211
47500 -16204.2
47600 -16131.5
47700 -16106
47800 -16121.8
47900 -16118.3
48000 -16007
48100 -16005.3
48200 -16082.5
48300 -16132.8
48400 -16203.3
48500 -16220.2
48600 -16191.2
48700 -16174.5
48800 -16177.1
48900 -16172.4
49000 -16217.2
49100 -16265.8
49200 -16261
49300 -16167.5
49400 -16099.4
49500 -16081.1
49600 -16152.8
49700 -16258.3
49800 -16267.1
49900 -16204.2
50000 -16161.8
50100 -16215.3
50200 -16281.7
50300 -16209.3
50400 -16096.3
50500 -16093.4
50600 -16152.5
50700 -16241.9
50800 -16257.9
50900 -16223
51000 -16142.9
51100 -16028.9
51200 -16038.6
51300 -16111.7
51400 -16166.8
51500 -16185.7
51600 -16180.5
51700 -16108.3
51800 -15997.5
51900 -16061.1
52000 -16124.6
52100 -16139.4
52200 -16139.3
52300 -16142.8
52400 -16237.1
52500 -16302.3
52600 -16278.5
52700 -16200.5
52800 -16097.1
52900 -16096.4
53000 -16163.1
53100 -16245.4
53200 -16279.3
53300 -16225.4
53400 -16192.3
53500 -16204.1
53600 -16260.7
53700 -16303.8
53800 -16306.9
53900 -16244.7
54000 -16159.7
54100 -16180.6
54200 -16245.6
54300 -16277.9
54400 -16295.1
54500 -16272.6
54600 -16197.3
54700 -16181.7
54800 -16220.1
54900 -16221.6
55000 -16259
55100 -16317.3
55200 -16298.6
55300 -16182.4
55400 -16167.5
55500 -16185.1
55600 -16236.8
55700 -16333.5
55800 -16327.9
55900 -16278.7
56000 -16246
56100 -16265.1
56200 -16342.1
56300 -16390.7
56400 -16316
56500 -16245.8
56600 -16227.5
56700 -16190.9
56800 -16104.8
56900 -16063.8
57000 -16142.8
57100 -16252.6
57200 -16273.3
57300 -16222.3
57400 -16186.7
57500 -16144.9
57600 -16064
57700 -16063.3
57800 -16179.4
57900 -16217.5
58000 -16169.5
58100 -16151
58200 -16187.4
58300 -16295.2
58400 -16319.1
58500 -16274.4
58600 -16184.5
58700 -16143
58800 -16254.8
58900 -16311
59000 -16237
59100 -16180.6
59200 -16152.8
59300 -16222.2
59400 -16336.5
59500 -16332.7
59600 -16240.5
59700 -16164.2
59800 -16180.5
59900 -16196.1
60000 -16224.4
60100 -16318.8
60200 -16367.2
60300 -16291.4
60400 -16237.4
60500 -16230.4
60600 -16266.8
60700 -16324.8
60800 -16349.6
60900 -16336
61000 -16208.8
61100 -16141.5
61200 -16153.8
61300 -16238.5
61400 -16220.2
61500 -16188.1
61600 -16178.1
61700 -16227.1
61800 -16282.5
61900 -16240.5
62000 -16163.7
62100 -16120.2
62200 -16200.9
62300 -16303.6
62400 -16267.2
62500 -16240.5
62600 -16230.5
62700 -16266.5
62800 -16349.1
62900 -16331.2
63000 -16225.6
63100 -16184.5
63200 -16148.1
63300 -16093.6
63400 -16145.1
63500 -16238
63600 -16231.4
63700 -16246.4
63800 -16289.5
63900 -16254.2
64000 -16136.5
64100 -16113.4
64200 -16177.2
64300 -16220.6
64400 -16180.6
64500 -16097.7
64600 -16098.8
64700 -16215.4
64800 -16249.8
64900 -16238.2
65000 -16163.4
65100 -16118.5
65200 -16162.1
65300 -16186.4
65400 -16196.6
65500 -16246
65600 -16269.8
65700 -16269.2
65800 -16210.5
65900 -16158.9
66000 -16210.4
66100 -16272.6
66200 -16277.7
66300 -16161.5
66400 -16108.6
66500 -16108.1
66600 -16167.1
66700 -16285.5
66800 -16303.8
66900 -16240.7
67000 -16190.7
67100 -16193.3
67200 -16293.6
67300 -16363.6
67400 -16310.9
67500 -16254
67600 -16214.8
67700 -16104.5
67800 -16037.1
67900 -16079.7
68000 -16164.5
68100 -16198
68200 -16178.7
68300 -16102.5
68400 -16062.4
68500 -16157.4
68600 -16247.8
68700 -16250.4
68800 -16242.5
68900 -16206
69000 -16134.1
69100 -16092.7
69200 -16174.9
69300 -16260.2
69400 -16244.3
69500 -16190.4
69600 -16190.5
69700 -16192.6
69800 -16207.6
69900 -16217.2
70000 -16185.9
70100 -16150.9
70200 -16167.5
70300 -16219.2
70400 -16302.5
70500 -16333.1
70600 -16261.1
70700 -16177.1
70800 -16144.5
70900 -16152.3
71000 -16194
71100 -16228.3
71200 -16262
71300 -16229.2
71400 -16146.2
71500 -16140.7
71600 -16226.2
71700 -16307
71800 -16278.4
71900 -16157.9
72000 -16101.6
72100 -16130.9
72200 -16205.2
72300 -16254.4
72400 -16248.4
72500 -16141.4
72600 -16063
72700 -16087.5
72800 -16163.9
72900 -16207.5
73000 -16239.3
73100 -16263.4
73200 -16257.7
73300 -16229.4
73400 -16141.6
73500 -16114.8
73600 -16197.6
73700 -16243.8
73800 -16218.9
73900 -16200.5
74000 -16215.6
74100 -16260.1
74200 -16327.5
74300 -16294.5
74400 -16214.7
74500 -16188.7
74600 -16170.5
74700 -16220
74800 -16294.1
74900 -16225.9
75000 -16165.5
75100 -16180.7
75200 -16184.8
75300 -16149.1
75400 -16188.3
75500 -16199.5
75600 -16128.4
75700 -16058.4
75800 -16101.9
75900 -16211.1
76000 -16214.7
76100 -16216.9
76200 -16263.3
76300 -16333.6
76400 -16335.1
76500 -16220.8
76600 -16181.5
76700 -16208.4
76800 -16249
76900 -16277.4
77000 -16390
77100 -16409.5
77200 -16337.4
77300 -16285.2
77400 -16274.3
77500 -16229.4
77600 -16087.1
77700 -16101.6
77800 -16179
77900 -16253
78000 -16266
78100 -16216.5
78200 -16115
78300 -16146
78400 -16241.4
78500 -16243.7
78600 -16183.2
78700 -16171.6
78800 -16211.2
78900 -16299
79000 -16287.5
79100 -16202
79200 -16133.4
79300 -16157.1
79400 -16268.2
79500 -16304
79600 -16275.8
79700 -16182.1
79800 -16132.3
79900 -16126.5
80000 -16177.6
80100 -16198.9
80200 -16190.4
80300 -16158.9
80400 -16158.9
80500 -16248.4
80600 -16282.6
80700 -16227.6
80800 -16148.5
80900 -16084.5
81000 -16041.7
81100 -16104.4
81200 -16204.2
81300 -16252.9
81400 -16258
81500 -16188.8
81600 -16092.1
81700 -16116.5
81800 -16169.9
81900 -16206.1
82000 -16200.1
82100 -16198.3
82200 -16173.6
82300 -16065.5
82400 -16065.1
82500 -16149.9
82600 -16212.2
82700 -16239.1
82800 -16200.8
82900 -16143.9
83000 -16127.6
83100 -16135.2
83200 -16145.6
83300 -16112.9
83400 -16130.5
83500 -16243.2
83600 -16305.5
83700 -16299.5
83800 -16218.8
83900 -16189.6
84000 -16211.1
84100 -16265.2
84200 -16305.6
84300 -16293.1
84400 -16245.6
84500 -16228.8
84600 -16187.2
84700 -16112.5
84800 -16078.9
84900 -16172
85000 -16259.1
85100 -16239.9
85200 -16194.3
85300 -16199.4
85400 -16275.4
85500 -16344.7
85600 -16316.7
85700 -16216.2
85800 -16200.7
85900 -16221.4
86000 -16232.9
86100 -16266.8
86200 -16342
86300 -16381
86400 -16290.7
86500 -16221.1
86600 -16223.8
86700 -16197.6
86800 -16216.7
86900 -16197.8
87000 -16155.7
87100 -16210
87200 -16275.7
87300 -16289.3
87400 -16199.8
87500 -16148.8
87600 -16209.4
87700 -16286.2
87800 -16288.2
87900 -16267.6
88000 -16206.1
88100 -16114.7
88200 -16072.2
88300 -16189.4
88400 -16251.7
88500 -16272
88600 -16237
88700 -16148.9
88800 -16090.6
88900 -16084.9
89000 -16173.5
89100 -16206.8
89200 -16206.8
89300 -16224.7
89400 -16280.5
89500 -16314.5
89600 -16229.6
89700 -16139.5
89800 -16167
89900 -16183.6
90000 -16224.9
90100 -16287.6
90200 -16244.3
90300 -16140.6
90400 -16115.6
90500 -16151.3
90600 -16161.8
90700 -16186.8
90800 -16329.4
90900 -16355.5
91000 -16281.7
91100 -16234.7
91200 -16160.3
91300 -16080.5
91400 -16106.4
91500 -16170.3
91600 -16197.6
91700 -16154.8
91800 -16075.8
91900 -15941
92000 -15938.3
92100 -16023.9
92200 -16076.2
92300 -16123.4
92400 -16202.1
92500 -16259.8
92600 -16269.9
92700 -16251.7
92800 -16208
92900 -16137.7
93000 -16095.7
93100 -16115.3
93200 -16234.1
93300 -16255.1
93400 -16192.6
93500 -16132.1
93600 -16179.6
93700 -16209.5
93800 -16211.2
93900 -16265.7
94000 -16315.8
94100 -16311.1
94200 -16246.6
94300 -16184.4
94400 -16216
94500 -16225.8
94600 -16143.2
94700 -16123.2
94800 -16213.9
94900 -16221
95000 -16263.1
95100 -16339.1
95200 -16323.8
95300 -16276.1
95400 -16239.2
95500 -16177.6
95600 -16099.5
95700 -16143.5
95800 -16252.8
95900 -16308
96000 -16311.5
96100 -16249.2
96200 -16192.7
96300 -16185.1
96400 -16179
96500 -16174.7
96600 -16188.9
96700 -16238.8
96800 -16324.4
96900 -16312.5
97000 -16207.5
97100 -16196.5
97200 -16203.6
97300 -16162.9
97400 -16138.3
97500 -16150.6
97600 -16126.4
97700 -16127.8
97800 -16210.3
97900 -16277.7
98000 -16285
98100 -16208.6
98200 -16114.2
98300 -16169.7
98400 -16247.3
98500 -16321.2
98600 -16321.4
98700 -16265.7
98800 -16230.2
98900 -16244.8
99000 -16225.4
99100 -16143.3
99200 -16101.5
99300 -16151.1
99400 -16213.9
99500 -16251.4
99600 -16262.1
99700 -16235
99800 -16139.9
99900 -16117.8
100000 -16196.3
100100 -16217.7
100200 -16201.4
100300 -16161.7
100400 -16058.6
100500 -16054.9
100600 -16140.2
100700 -16173.6
100800 -16184.9
100900 -16208
101000 -16294.9
101100 -16350.3
101200 -16297.4
101300 -16251.7
101400 -16191.1
101500 -16123.5
101600 -16107.8
101700 -16173.6
101800 -16276.5
101900 -16369.2
102000 -16324.3
102100 -16271.3
102200 -16213.3
102300 -16216.3
102400 -16199.8
102500 -16083.8
102600 -16077.5
102700 -16147.5
102800 -16184.9
102900 -16164.4
103000 -16119.3
103100 -16104.2
103200 -16117.8
103300 -16119.6
103400 -16139.2
103500 -16204.2
103600 -16289.3
103700 -16310.1
103800 -16270.1
103900 -16171.8
104000 -16154.7
104100 -16225.8
104200 -16266.5
104300 -16203.1
104400 -16149.1
104500 -16135.8
104600 -16217.4
104700 -16310.3
104800 -16318.3
104900 -16252
105000 -16200.5
105100 -16254.9
105200 -16370
105300 -16348.2
105400 -16294.3
105500 -16223.2
105600 -16191
105700 -16195.1
105800 -16200.5
105900 -16183.2
106000 -16133.4
106100 -16140.8
106200 -16228.3
106300 -16284.4
106400 -16313
106500 -16280.3
106600 -16169.9
106700 -16158.4
106800 -16219.8
106900 -16296
107000 -16292.1
107100 -16162.7
107200 -16181.5
107300 -16246.9
107400 -16246.2
107500 -16216.9
107600 -16142.7
107700 -16121.5
107800 -16200.2
107900 -16273.5
108000 -16248.8
108100 -16208.4
108200 -16210.3
108300 -16267
108400 -16330.5
108500 -16255.9
108600 -16157.1
108700 -16176.2
108800 -16210.9
108900 -16201.6
109000 -16193.1
109100 -16187.6
109200 -16136.5
109300 -16085.5
109400 -16046.4
109500 -16011.8
109600 -16106.6
109700 -16187.3
109800 -16214.9
109900 -16251.1
110000 -16265.5
110100 -16218.7
110200 -16137.2
110300 -16090.1
110400 -16077.3
110500 -16196.4
110600 -16254.2
110700 -16206.7
110800 -16127.6
110900 -16106.8
111000 -16076.3
111100 -15977.3
111200 -15920.7
111300 -15956.2
111400 -16083.2
111500 -16123.1
111600 -16173.5
111700 -16224.6
111800 -16245.4
111900 -16167.2
112000 -16074.2
112100 -16092
112200 -16165.8
112300 -16204
112400 -16227.3
112500 -16274.4
112600 -16245.7
112700 -16173.3
112800 -16137.3
112900 -16178.7
113000 -16296.6
113100 -16309.9
113200 -16227.7
113300 -16173
113400 -16168.8
113500 -16196.8
113600 -16257.7
113700 -16305.6
113800 -16257.1
113900 -16161.1
114000 -16136.2
114100 -16143.2
114200 -16220.9
114300 -16306.4
114400 -16254.8
114500 -16203.3
114600 -16216
114700 -16194.8
114800 -16077.2
114900 -16020.1
115000 -16092
115100 -16168.1
115200 -16199.6
115300 -16183.5
115400 -16070.3
115500 -16027.7
115600 -16074.1
115700 -16152.5
115800 -16194.5
115900 -16188.9
116000 -16106.6
116100 -16074.6
116200 -16212.3
116300 -16254.5
116400 -16231.6
116500 -16179.7
116600 -16099
116700 -16079.3
116800 -16193.4
116900 -16238.7
117000 -16262.6
117100 -16306.9
117200 -16385.3
117300 -16408.4
117400 -16285
117500 -16208.3
117600 -16150.1
117700 -16150.3
117800 -16222.2
117900 -16318.1
118000 -16365.9
118100 -16346
118200 -16302.1
118300 -16264.3
118400 -16194.3
118500 -16155.5
118600 -16200.5
118700 -16325.9
118800 -16330.1
118900 -16257
119000 -16199.7
119100 -16211.5
119200 -16226.7
119300 -16155.3
119400 -16069.6
119500 -16120.4
119600 -16204.5
119700 -16257.1
119800 -16293.4
119900 -16262.7
120000 -16145
120100 -16149.6
120200 -16249.9
120300 -16278.5
120400 -16212.4
120500 -16147.6
120600 -16186.1
120700 -16238.8
120800 -16266.2
120900 -16271
121000 -16233.6
121100 -16227.5
121200 -16233.3
121300 -16208.6
121400 -16129.6
121500 -16103.8
121600 -16164.7
121700 -16237.9
121800 -16271.6
121900 -16320
122000 -16348.6
122100 -16232.8
122200 -16159.7
122300 -16156.3
122400 -16221.7
122500 -16294.6
122600 -16284.7
122700 -16241.9
122800 -16209.9
122900 -16191.1
123000 -16217.3
123100 -16242.6
123200 -16223.2
123300 -16143.3
123400 -16122.7
123500 -16201.7
123600 -16251.7
123700 -16211.7
123800 -16191.1
123900 -16208.9
124000 -16198.8
124100 -16117.9
124200 -16070.1
124300 -16108.9
124400 -16225.2
124500 -16241.7
124600 -16164.6
124700 -16111.9
124800 -16128.8
124900 -16139.7
125000 -16147.4
125100 -16160.8
125200 -16126.8
125300 -16068.8
125400 -16055.2
125500 -16138.7
125600 -16204.6
125700 -16163
125800 -16100.5
125900 -16034.8
126000 -15921.5
126100 -15951.8
126200 -16028.5
126300 -16103.1
126400 -16181.4
126500 -16220.6
126600 -16280.5
126700 -16279.2
126800 -16174.7
126900 -16156.9
127000 -16198.2
127100 -16251.5
127200 -16310.1
127300 -16333.3
127400 -16293.6
127500 -16186.9
127600 -16127.2
127700 -16177.1
127800 -16226.8
127900 -16212.8
128000 -16135.7
128100 -16038.2
128200 -16071.2
128300 -16147.8
128400 -16211.9
128500 -16207.1
128600 -16193.7
128700 -16221.5
128800 -16237.5
128900 -16171.6
129000 -16110.3
129100 -16072.6
129200 -16081.9
129300 -16198.9
129400 -16218.9
129500 -16209.7
129600 -16175.1
129700 -16061.9
129800 -16064.4
129900 -16155.8
130000 -16191.3
130100 -16186
130200 -16122.3
130300 -16041.7
130400 -16081.6
130500 -16177.1
130600 -16224.6
130700 -16209.4
130800 -16157.8
130900 -16110.2
131000 -16119.1
131100 -16208.5
131200 -16285.7
131300 -16271.5
131400 -16179.3
131500 -16149.8
131600 -16168.9
131700 -16205.4
131800 -16127.3
131900 -16056.8
132000 -16094.6
132100 -16170.7
132200 -16229.2
132300 -16196.7
132400 -16054.2
132500 -16023.8
132600 -16046.4
132700 -16132
132800 -16188.2
132900 -16174.7
133000 -16107.4
133100 -16033.1
133200 -16048
133300 -16123.1
133400 -16175.7
133500 -16206.7
133600 -16147.2
133700 -16105.6
133800 -16176.3
133900 -16258.1
134000 -16225
134100 -16156.8
134200 -16149.9
134300 -16140.5
134400 -16140.5
134500 -16197.8
134600 -16292.7
134700 -16248.9
134800 -16183
134900 -16180.3
135000 -16200
135100 -16178.7
135200 -16096.7
135300 -16071.6
135400 -16118.2
135500 -16231.3
135600 -16247.3
135700 -16196.8
135800 -16152.1
135900 -16144.6
136000 -16199.6
136100 -16253.5
136200 -16196.4
136300 -16138.7
136400 -16154.6
136500 -16251.5
136600 -16279.5
136700 -16197.1
136800 -16137.4
136900 -16163.6
137000 -16204.3
137100 -16239.4
137200 -16208
137300 -16098.3
137400 -16106.3
137500 -16174.9
137600 -16202.9
137700 -16176.1
137800 -16073.3
137900 -16060.4
138000 -16119.5
138100 -16213
138200 -16245.6
138300 -16225.4
138400 -16180.5
138500 -16151
138600 -16136.7
138700 -16220.4
138800 -16277.2
138900 -16229.2
139000 -16162.5
139100 -16126.9
139200 -16123.9
139300 -16157.5
139400 -16240.9
139500 -16208.3
139600 -16120.8
139700 -16080.7
139800 -16141.7
139900 -16187
140000 -16198.3
140100 -16170.9
140200 -16142.1
140300 -16078.5
140400 -16049
140500 -16038.5
140600 -16134.9
140700 -16186.1
140800 -16156.6
140900 -16122.3
141000 -16146.7
141100 -16212.6
141200 -16232.1
141300 -16175.9
141400 -16129.4
141500 -16092.4
141600 -16017.7
141700 -15981.7
141800 -16061.7
141900 -16161.5
142000 -16166
142100 -16172.8
142200 -16233
142300 -16293.8
142400 -16254.7
142500 -16126.2
142600 -16102.4
142700 -16172.3
142800 -16191.9
142900 -16167.2
143000 -16087.9
143100 -16023.9
143200 -16030.9
143300 -16151.6
143400 -16186.2
143500 -16139
143600 -16071
143700 -16020.1
143800 -16104.5
143900 -16207.8
144000 -16243.4
144100 -16280.4
144200 -16316
144300 -16227.8
144400 -16149.5
144500 -16176.1
144600 -16256.2
144700 -16284.1
144800 -16250.2
144900 -16214
145000 -16230.5
145100 -16263.8
145200 -16200.9
145300 -16096.3
145400 -16095.5
145500 -16168.3
145600 -16223.5
145700 -16228.2
145800 -16156.8
145900 -16055
146000 -16117
146100 -16188.6
146200 -16162.6
146300 -16126.3
146400 -16105.3
146500 -16108.9
146600 -16164.8
146700 -16226.3
146800 -16279.2
146900 -16276
147000 -16170.1
147100 -16127.1
147200 -16146.5
147300 -16229.4
147400 -16260.9
147500 -16183
147600 -16099
147700 -16040.5
147800 -15998.6
147900 -16084.4
148000 -16191.6
148100 -16151.4
148200 -16098.1
148300 -16061.5
148400 -16076.3
148500 -16151.4
148600 -16243.5
148700 -16209.8
148800 -16148.8
148900 -16117.6
149000 -16100.2
149100 -16113.7
149200 -16120
149300 -16106.9
149400 -16043.9
149500 -16023.3
149600 -16156.3
149700 -16179.9
149800 -16160.7
149900 -16074.6
150000 -16081.7
150100 -16146.6
150200 -16163.3
150300 -16182.4
150400 -16248.8
150500 -16296.9
150600 -16175
150700 -16125.6
150800 -16171.6
150900 -16226.4
151000 -16251.2
151100 -16185.4
151200 -16122.1
151300 -16169.8
151400 -16280.6
151500 -16291.4
151600 -16275.2
151700 -16286.3
151800 -16320.4
151900 -16361.9
152000 -16294.9
152100 -16220.1
152200 -16228.3
152300 -16264.4
152400 -16242.5
152500 -16187.1
152600 -16124.3
152700 -16133.9
152800 -16217.2
152900 -16281.1
153000 -16312.9
153100 -16304.1
153200 -16170.8
153300 -16117.8
153400 -16126.4
153500 -16222.2
153600 -16281.1
153700 -16255.2
153800 -16178.7
153900 -16142.4
154000 -16162.7
154100 -16211.5
154200 -16264.1
154300 -16256.6
154400 -16135.7
154500 -16066.5
154600 -16143.8
154700 -16244.3
154800 -16247.9
154900 -16178.4
155000 -16125.9
155100 -16098.2
155200 -16200.4
155300 -16267.6
155400 -16241.7
155500 -16146.2
155600 -16098.5
155700 -16084.3
155800 -16127.5
155900 -16250.3
156000 -16276.1
156100 -16232.8
156200 -16167
156300 -16141.2
156400 -16113.5
156500 -16145.3
156600 -16233.2
156700 -16278.4
156800 -16270.8
156900 -16145.7
157000 -16092.8
157100 -16123.3
157200 -16209.8
157300 -16192.4
157400 -16114.3
157500 -16094.9
157600 -16124.2
157700 -16218.8
157800 -16266.2
157900 -16235.7
