# Time-averaged data for fix TempAve
# TimeStep c_T
29100 299.311
29200 301.815
29300 297.616
29400 296.625
29500 297.476
29600 297.426
29700 298.305
29800 306.423
29900 304.696
30000 296.028
30100 298.59
30200 298.356
30300 304.464
30400 298.207
30500 295.708
30600 298.62
30700 298.669
30800 301.796
30900 298.412
31000 299.365
31100 296.411
31200 294.996
31300 295.847
31400 300.279
31500 302.044
31600 299.759
31700 299.354
31800 294.664
31900 298.145
32000 298.438
32100 300.485
32200 298.119
32300 301.691
32400 303.82
32500 299.167
32600 298.466
32700 298.242
32800 294.498
32900 298.932
33000 299.603
33100 300.63
33200 299.727
33300 300.584
33400 295.149
33500 295.132
33600 298.167
33700 301.025
33800 297.279
33900 293.478
34000 298.123
34100 299.011
34200 296.923
34300 297.971
34400 295.441
34500 296.006
34600 300.861
34700 302.025
34800 298.624
34900 296.849
35000 301.307
35100 293.72
35200 297.379
35300 304.857
35400 298.054
35500 296.402
35600 301.95
35700 300.68
35800 293.859
35900 299.958
36000 296.16
36100 301.119
36200 299.45
36300 301.691
36400 297.449
36500 294.346
36600 296.137
36700 296.379
36800 298.338
36900 297.823
37000 299.048
37100 297.888
37200 295.446
37300 295.786
37400 293.676
37500 294.495
37600 300.429
37700 301.596
37800 298.724
37900 298.032
38000 294.581
38100 297.404
38200 300.307
38300 298.7
38400 298.657
38500 294.925
38600 297.211
38700 304.904
38800 299.27
38900 296.005
39000 296.653
39100 301.083
39200 297.909
39300 293.821
39400 293.887
39500 298.803
39600 301.456
39700 298.232
39800 296.064
39900 295.419
40000 298.622
40100 296.742
40200 301.978
40300 299.616
40400 296.744
40500 296.792
40600 293.627
40700 297.246
40800 300.025
40900 299.395
41000 297.003
41100 296.455
41200 295.512
41300 294.198
41400 294.02
41500 297.396
41600 297.122
41700 299.268
41800 300.08
41900 296.439
42000 292.988
42100 298.014
42200 300.998
42300 300.56
42400 300.02
42500 300.417
42600 295.832
42700 296.869
42800 300.711
42900 303.928
43000 299.032
43100 294.899
43200 296.873
43300 297.688
43400 301.832
43500 300.307
43600 297.431
43700 296.656
43800 298.099
43900 296.923
44000 297.402
44100 299.013
44200 299.726
44300 300.081
44400 300.895
44500 294.617
44600 295.787
44700 297.911
44800 301.705
44900 302.444
45000 302.014
45100 299.607
45200 298.681
45300 296.299
45400 295.777
45500 296.237
45600 295.651
45700 303.962
45800 300.528
45900 293.933
46000 294.811
46100 298.401
46200 295.878
46300 300.249
46400 301.52
46500 296.51
46600 295.398
46700 296.132
46800 299.63
46900 298.622
47000 298.675
47100 301.047
47200 300.364
47300 299.434
47400 295.658
47500 293.848
47600 297.239
47700 299.554
47800 297.312
47900 295.061
48000 302.725
48100 303.897
48200 298.427
48300 300.713
48400 297.569
48500 295.412
48600 297.626
48700 298.841
48800 297.057
48900 299.598
49000 295.666
49100 296.825
49200 293.574
49300 297.493
49400 298.241
49500 301.442
49600 298.401
49700 296.869
49800 294.955
49900 297.424
50000 301.711
50100 297.659
50200 293.147
50300 295.657
50400 300.366
50500 299.785
50600 299.511
50700 296.05
50800 295.823
50900 298.312
51000 298.819
51100 301.942
51200 300.929
51300 298.947
51400 297.613
51500 297.078
51600 296.894
51700 300.479
51800 305.639
51900 301.759
52000 296.268
52100 297.332
52200 298.509
52300 301.425
52400 297.956
52500 295.089
52600 296.733
52700 297.618
52800 300.387
52900 301.57
53000 300.432
53100 297.39
53200 294.118
53300 299.982
53400 299.288
53500 299.151
53600 296.993
53700 295.999
53800 295.88
53900 296.741
54000 302.07
54100 300.721
54200 298.42
54300 298.153
54400 296.792
54500 295.685
54600 300.376
54700 302.133
54800 297.558
54900 299.526
55000 298.825
55100 295.224
55200 294.127
55300 299.447
55400 299.249
55500 297.977
55600 299.71
55700 295.111
55800 295.989
55900 297.501
56000 300.929
56100 296.777
56200 293.053
56300 293.1
56400 296.641
56500 299.134
56600 297.701
56700 299.214
56800 301.873
56900 301.556
57000 301.385
57100 298.437
57200 294.73
57300 299.79
57400 298.77
57500 299.346
57600 301.549
57700 303.918
57800 299.873
57900 293.863
58000 300.368
58100 299.163
58200 299.814
58300 294.895
58400 296.549
58500 296.983
58600 300.486
58700 302.13
58800 294.988
58900 292.618
59000 298.281
59100 298.381
59200 300.987
59300 298.334
59400 296.177
59500 294.19
59600 293.871
59700 300.641
59800 297.283
59900 297.92
60000 298.22
60100 297.929
60200 290.951
60300 295.124
60400 298.475
60500 298.954
60600 297.826
60700 294.098
60800 296.217
60900 291.174
61000 295.825
61100 300.093
61200 302.072
61300 293.706
61400 298.004
61500 299.099
61600 300.403
61700 297.579
61800 293.618
61900 298.68
62000 298.549
62100 302.26
62200 296.604
62300 291.967
62400 297.869
62500 298.282
62600 300.028
62700 297.91
62800 294.143
62900 294.672
63000 297.115
63100 297.111
63200 296.974
63300 302.319
63400 298.343
63500 292.809
63600 298.942
63700 300.86
63800 294.266
63900 296.335
64000 298.18
64100 302.351
64200 296.979
64300 294.689
64400 297.113
64500 301.921
64600 300.844
64700 293.83
64800 297.412
64900 294.941
65000 298.373
65100 302.721
65200 298.524
65300 297.151
65400 300.992
65500 296.976
65600 296.972
65700 296.837
65800 298.801
65900 302.821
66000 297.123
66100 295.616
66200 294.995
66300 299.469
66400 299.488
66500 299.66
66600 300.458
66700 297.918
66800 294.129
66900 298.586
67000 299.684
67100 300.421
67200 295.778
67300 293.514
67400 297.217
67500 299.075
67600 296.624
67700 300.803
67800 303.33
67900 301.044
68000 297.202
68100 296.523
68200 297.229
68300 303.097
68400 302.197
68500 298.974
68600 296.431
68700 298.167
68800 297.264
68900 299.32
69000 300.358
69100 301.883
69200 300.665
69300 295.43
69400 296.419
69500 301.59
69600 296.117
69700 298.684
69800 296.899
69900 297.12
70000 298.9
70100 300.47
70200 298.02
70300 297.876
70400 295.514
70500 294.142
70600 299.708
70700 302.142
70800 300.569
70900 299.453
71000 296.54
71100 298.248
71200 295.316
71300 297.713
71400 302.863
71500 299.123
71600 295.769
71700 292.806
71800 297.092
71900 300.946
72000 299.109
72100 300.815
72200 297.211
72300 296.549
72400 296.691
72500 300.251
72600 301.018
72700 301.259
72800 299.371
72900 298.523
73000 298.628
73100 296.984
73200 297.3
73300 296.594
73400 299.608
73500 303.06
73600 297.678
73700 295.205
73800 297.822
73900 299.519
74000 297.466
74100 296.54
74200 293.488
74300 295.677
74400 299.848
74500 298.344
74600 300.56
74700 298.622
74800 290.928
74900 296.243
75000 300.726
75100 297.554
75200 297.214
75300 303.063
75400 295.389
75500 295.75
75600 298.915
75700 301.907
75800 302.581
75900 297.231
76000 298.152
76100 299.333
76200 297.509
76300 295.172
76400 294.672
76500 300.484
76600 299.948
76700 299.389
76800 296.506
76900 298.149
77000 293.208
77100 294.265
77200 298.603
77300 298.982
77400 297.809
77500 296.762
77600 302.586
77700 299.693
77800 299.478
77900 296.798
78000 295.863
78100 299.663
78200 305.812
78300 300.297
78400 296.95
78500 294.766
78600 299.961
78700 298.701
78800 296.85
78900 292.22
79000 296.811
79100 300.761
79200 303.242
79300 299.542
79400 296.142
79500 296.021
79600 296.052
79700 298.27
79800 298.339
79900 301.809
80000 299.489
80100 297.089
80200 296.142
80300 300.827
80400 301.206
80500 295.005
80600 294.983
80700 299.622
80800 300.79
80900 302.694
81000 303.125
81100 299.913
81200 297.954
81300 297.32
81400 296.337
81500 298.731
81600 302.899
81700 299.876
81800 300.173
81900 296.671
82000 297.426
82100 297.808
82200 296.775
82300 301.675
82400 302.952
82500 298.107
82600 299.147
82700 295.395
82800 296.915
82900 298.74
83000 299.137
83100 299.227
83200 295.589
83300 300.91
83400 300.184
83500 299.041
83600 296.592
83700 294.083
83800 298.696
83900 299.715
84000 300.049
84100 298.291
84200 295.751
84300 293.191
84400 297.618
84500 297.193
84600 297.733
84700 299.655
84800 301.844
84900 298.566
85000 294.927
85100 297.592
85200 301.133
85300 298.538
85400 296.8
85500 294.373
85600 295.813
85700 300.467
85800 300.173
85900 298.101
86000 297.916
86100 296.9
86200 295.464
86300 292.442
86400 295.93
86500 299.613
86600 295.951
86700 301.497
86800 294.261
86900 298.595
87000 302.199
87100 297.077
87200 295.75
87300 294.36
87400 300.889
87500 301.991
87600 299.626
87700 296.195
87800 296.92
87900 297.398
88000 301.956
88100 301.932
88200 306.456
88300 300.585
88400 297.507
88500 296.134
88600 296.854
88700 299.077
88800 299.092
88900 302.339
89000 299.126
89100 297.382
89200 298.615
89300 299.064
89400 296.031
89500 294.55
89600 295.385
89700 301.98
89800 296.8
89900 298.383
90000 296.438
90100 292.998
90200 297.481
90300 299.329
90400 301.877
90500 296.588
90600 297.822
90700 299.471
90800 295.654
90900 293.68
91000 299.418
91100 297.044
91200 296.863
91300 301.559
91400 300.342
91500 298.011
91600 294.967
91700 297.301
91800 301.718
91900 306.041
92000 304.466
92100 301.073
92200 298.069
92300 299.868
92400 297.058
92500 295.977
92600 296.832
92700 294.757
92800 295.712
92900 297.938
93000 300.119
93100 300.367
93200 294.037
93300 295.696
93400 294.721
93500 303.198
93600 298.278
93700 296.992
93800 299.213
93900 294.205
94000 295.647
94100 297.249
94200 298.547
94300 302.011
94400 296.038
94500 295.759
94600 301.436
94700 303.838
94800 294.188
94900 300.505
95000 300.594
95100 295.548
95200 294.511
95300 298.934
95400 298.175
95500 301.203
95600 305.002
95700 301.057
95800 300.444
95900 296.101
96000 296.185
96100 301.24
96200 301.261
96300 297.173
96400 298.235
96500 298.774
96600 298.074
96700 299.372
96800 293.826
96900 292.114
97000 297.083
97100 298.454
97200 296.205
97300 300.126
97400 299.562
97500 295.436
97600 300.376
97700 300.707
97800 297.085
97900 296.379
98000 296.702
98100 296.829
98200 303.927
98300 299.298
98400 299.638
98500 297.203
98600 294.416
98700 296.314
98800 300.307
98900 296.693
99000 296.011
99100 300.39
99200 303.149
99300 303.267
99400 297.632
99500 296.678
99600 296.558
99700 296.737
99800 300.485
99900 304.082
100000 296.952
100100 296.685
100200 297.972
100300 298.351
100400 304.138
100500 300.732
100600 298.406
100700 297.809
100800 297.489
100900 300.371
101000 295.541
101100 293.205
101200 295.562
101300 294.598
101400 296.647
101500 298.503
101600 301.449
101700 295.134
101800 294.125
101900 291.067
102000 296.802
102100 294.177
102200 300.296
102300 296.83
102400 296.91
102500 302.779
102600 302.281
102700 298.913
102800 295.558
102900 296.794
103000 298.643
103100 299.733
103200 297.962
103300 299.066
103400 297.841
103500 298.916
103600 295.269
103700 296.167
103800 295.41
103900 297.404
104000 301.638
104100 297.499
104200 293.916
104300 297.983
104400 298.967
104500 301.035
104600 298.106
104700 296.829
104800 294.672
104900 299.283
105000 301.522
105100 297.853
105200 291.916
105300 295.864
105400 295.708
105500 298.059
105600 299.091
105700 298.5
105800 296.967
105900 298.415
106000 302.174
106100 301.496
106200 297.722
106300 297.005
106400 296.066
106500 296.85
106600 301.048
106700 300.382
106800 297.713
106900 294.189
107000 294.418
107100 303.16
107200 300.671
107300 295.122
107400 298.06
107500 298.387
107600 301.326
107700 301.819
107800 296.844
107900 294.554
108000 294.229
108100 298.346
108200 300.289
108300 297.697
108400 292.512
108500 295.3
108600 300.294
108700 298.45
108800 296.142
108900 298.873
109000 298.224
109100 296.542
109200 299.696
109300 298.569
109400 300.189
109500 303.855
109600 300.21
109700 296.724
109800 298.58
109900 295.949
110000 295.881
110100 297.455
110200 299.263
110300 299.293
110400 303.633
110500 298.506
110600 294.519
110700 296.426
110800 300.327
110900 297.448
111000 299.236
111100 301.614
111200 301.051
111300 302.63
111400 297.647
111500 298.818
111600 297.808
111700 295.984
111800 294.014
111900 296.125
112000 301.489
112100 299.4
112200 296.518
112300 297.764
112400 296.094
112500 293.438
112600 297.348
112700 298.775
112800 300.313
112900 298.734
113000 294.768
113100 292.754
113200 296.605
113300 298.903
113400 299.098
113500 296.487
113600 295.256
113700 293.867
113800 295.856
113900 299.377
114000 298.693
114100 299.076
114200 297.278
114300 291.702
114400 296.178
114500 301.375
114600 295.532
114700 297.633
114800 300.035
114900 302.538
115000 300.155
115100 297.853
115200 296.157
115300 296.176
115400 302.587
115500 299.492
115600 303.848
115700 298.686
115800 296.99
115900 295.458
116000 300.901
116100 303.595
116200 297.35
116300 295.727
116400 297.483
116500 298.226
116600 300.665
116700 302.117
116800 295.991
116900 298.202
117000 298.562
117100 298.328
117200 294.044
117300 293.884
117400 298.215
117500 295.606
117600 300.054
117700 299.903
117800 296.199
117900 296.18
118000 295.336
118100 294.035
118200 297.334
118300 296.341
118400 300.091
118500 299.895
118600 299.17
118700 294.423
118800 295.549
118900 298.183
119000 300.13
119100 297.981
119200 295.672
119300 297.996
119400 303.253
119500 299.09
119600 298.34
119700 298.267
119800 295.934
119900 296.486
120000 302.031
120100 302.253
120200 298.487
120300 294.738
120400 295.986
120500 301.89
120600 299.794
120700 298.372
120800 299.285
120900 294.506
121000 299.09
121100 298.7
121200 297.815
121300 294.018
121400 297.407
121500 302.412
121600 302.498
121700 298.394
121800 299.285
121900 296.298
122000 293.524
122100 297.928
122200 298.822
122300 300.116
122400 298.343
122500 294.719
122600 296.735
122700 296.558
122800 296.298
122900 299.941
123000 297.064
123100 295.609
123200 296.502
123300 300.903
123400 301.744
123500 295.617
123600 293.667
123700 298.044
123800 299.145
123900 296.556
124000 296.005
124100 301.183
124200 300.759
124300 298.792
124400 295.457
124500 294.174
124600 297.822
124700 300.828
124800 297.455
124900 298.643
125000 298.984
125100 296.374
125200 296.689
125300 300.113
125400 301.197
125500 295.487
125600 293.59
125700 297.865
125800 299.319
125900 298.671
126000 303.802
126100 305.25
126200 299.758
126300 300.83
126400 296.798
126500 299.229
126600 294.48
126700 296.881
126800 302.878
126900 299.792
127000 296.348
127100 295.66
127200 294.819
127300 295.533
127400 297.122
127500 296.216
127600 302.044
127700 299.026
127800 295.341
127900 297.978
128000 300.388
128100 303.464
128200 298.984
128300 298.804
128400 296.787
128500 297.525
128600 299.71
128700 295.648
128800 294.869
128900 299.448
129000 299.063
129100 300.54
129200 304.187
129300 294.955
129400 297.229
129500 298.001
129600 295.282
129700 300.475
129800 304.514
129900 297.872
130000 296.289
130100 297.421
130200 300.203
130300 304.849
130400 298.478
130500 299.392
130600 296.145
130700 296.333
130800 299.367
130900 301.763
131000 300.034
131100 298.223
131200 295.587
131300 293.218
131400 298.724
131500 299.342
131600 298.902
131700 292.577
131800 299.951
131900 301.699
132000 298.453
132100 297.204
132200 295.106
132300 295.992
132400 300.557
132500 299.437
132600 300.188
132700 297.521
132800 295.297
132900 296.344
133000 298.887
133100 301.215
133200 303.874
133300 297.095
133400 297.427
133500 294.492
133600 300.958
133700 301.456
133800 295.751
133900 293.903
134000 295.678
134100 300.725
134200 296.96
134300 298.084
134400 299.429
134500 296.433
134600 291.496
134700 295.024
134800 299.978
134900 299.294
135000 295.547
135100 299.246
135200 302.354
135300 299.288
135400 300.882
135500 296.755
135600 295.442
135700 298.936
135800 300.087
135900 300.23
136000 297.438
136100 293.007
136200 298.589
136300 300.85
136400 297.855
136500 291.986
136600 294.751
136700 298.715
136800 300.96
136900 300.308
137000 299.482
137100 295.471
137200 295.512
137300 302.266
137400 302.419
137500 297.113
137600 296.503
137700 297.257
137800 303.336
137900 300.05
138000 299.033
138100 296.033
138200 296.713
138300 296.407
138400 299.768
138500 298.854
138600 302.115
138700 297.694
138800 293.308
138900 297.809
139000 300.046
139100 300.143
139200 298.59
139300 301.795
139400 292.495
139500 295.741
139600 297.96
139700 303.092
139800 300.205
139900 297.967
140000 295.9
140100 300.511
140200 297.862
140300 301.089
140400 297.926
140500 302.952
140600 296.855
140700 295.673
140800 297.991
140900 300.619
141000 297.227
141100 295.474
141200 295.415
141300 300.586
141400 299.227
141500 299.222
141600 300.082
141700 302.356
141800 301.548
141900 295.967
142000 298.161
142100 299.611
142200 296.353
142300 294.226
142400 296.114
142500 298.414
142600 302.156
142700 295.733
142800 297.169
142900 298.359
143000 301.317
143100 300.768
143200 301.943
143300 297.652
143400 295.17
143500 297.734
143600 298.526
143700 303.194
143800 297.443
143900 298.771
144000 297.662
144100 296.864
144200 293.193
144300 297.367
144400 300.939
144500 300.002
144600 296.438
144700 295.621
144800 294.865
144900 299.43
145000 298.746
145100 295.112
145200 298.378
145300 300.198
145400 300.918
145500 296.799
145600 296.768
145700 296.74
145800 301.331
145900 304.096
146000 300.731
146100 294.398
146200 298.348
146300 300.315
146400 299.856
146500 299.45
146600 297.032
146700 297.053
146800 295.002
146900 294.551
147000 300.312
147100 299.505
147200 299.01
147300 294.411
147400 294.981
147500 300.907
147600 297.979
147700 298.39
147800 301.803
147900 301.657
148000 293.495
148100 298.421
148200 298.106
148300 301.478
148400 297.431
148500 299.406
148600 293.151
148700 295.963
148800 298.071
148900 297.696
149000 299.226
149100 298.314
149200 297.832
149300 295.579
149400 300.808
149500 303.874
149600 294.844
149700 297.781
149800 294.59
149900 301.813
150000 302.012
150100 296.881
150200 299.023
150300 299.53
150400 296.186
150500 292.3
150600 298.986
150700 300.945
150800 297.989
150900 296.098
151000 295.358
151100 300.052
151200 301.674
151300 300.823
151400 296.9
151500 296.725
151600 299.296
151700 297.469
151800 297.276
151900 292.959
152000 297.638
152100 300.636
152200 299.958
152300 295.273
152400 300.277
152500 299.946
152600 301.084
152700 300.533
152800 298.464
152900 297.293
153000 296.865
153100 295.508
153200 300.127
153300 299.563
153400 301.664
153500 298.069
153600 295.788
153700 295.237
153800 297.992
153900 299.762
154000 300.014
154100 298.78
154200 295.62
154300 296.872
154400 301.121
154500 302.948
154600 302.037
154700 296.555
154800 294.727
154900 299.298
155000 298.074
155100 302.281
155200 295.48
155300 295.336
155400 294.679
155500 297.99
155600 298.249
155700 299.714
155800 301.332
155900 298.109
156000 294.857
156100 297.699
156200 300.96
156300 297.923
156400 302.326
156500 300.488
156600 297.279
156700 295.68
156800 294.579
156900 296.94
157000 300.172
157100 301.241
157200 294.453
157300 291.754
157400 297.996
157500 299.944
157600 299.405
157700 295.682
157800 295.442
157900 293.862
158000 296.966
158100 299.485
158200 295.12
158300 300.419
158400 305.414
158500 301.208
158600 297.715
158700 295.81
158800 298.24
158900 304.239
159000 298.634
159100 295.027
159200 299.764
159300 301.67
159400 292.726
159500 299.473
159600 299.494
159700 295.083
159800 293.683
159900 293.362
160000 297.461
160100 299.069
160200 297.081
160300 298.317
160400 295.82
160500 302.726
160600 298.204
160700 295.75
160800 297.628
160900 296.48
161000 295.292
161100 296.298
161200 302.492
161300 298.893
161400 296.869
161500 293.918
161600 291.919
161700 296.321
161800 298.436
161900 300.583
162000 298.385
162100 295.854
162200 294.182
162300 294.64
162400 300.883
162500 297.849
162600 296.468
162700 296.728
162800 295.709
162900 301.585
163000 302.505
163100 296.76
163200 296.677
163300 297.571
163400 301.042
163500 302.613
163600 301.796
163700 298.777
163800 294.561
163900 297.575
164000 299.646
164100 300.905
164200 296.38
164300 292.533
164400 294.649
164500 298.984
164600 298.787
164700 297.368
164800 297.649
164900 294.322
165000 292.892
165100 299.853
165200 298.77
165300 297.975
165400 298.711
165500 292.895
165600 294.354
165700 301.184
165800 298.721
165900 296.491
166000 294.633
166100 303.06
166200 298.438
166300 295.436
166400 296.305
166500 294.267
166600 299.601
166700 299.218
166800 298.891
166900 300.261
167000 293.371
167100 295.587
167200 299.172
167300 301.329
167400 297.98
167500 295.762
167600 297.072
167700 299.063
167800 297.155
167900 297.557
168000 302.104
168100 297.176
168200 295.066
168300 295.381
168400 300.245
168500 299.676
168600 302.239
168700 296.68
168800 298.096
168900 296.815
169000 296.851
169100 297.967
169200 301.635
169300 300.073
169400 298.469
169500 294.818
169600 296.649
169700 300.034
169800 303.437
169900 308.382
170000 300.19
170100 299.536
170200 298.89
170300 297.842
170400 296.569
170500 296.961
170600 292.351
170700 291.168
170800 294.408
170900 298.76
171000 299.621
171100 296.791
171200 297.344
171300 298.323
171400 299.599
171500 300.115
171600 295.077
171700 297.094
171800 292.112
171900 295.257
172000 300.211
172100 298.56
172200 298.574
172300 296.097
172400 295.295
172500 291.802
172600 294.387
172700 299.022
172800 295.742
172900 298.407
173000 301.254
173100 295.758
173200 295.884
173300 297.684
173400 300.842
173500 297.474
173600 295.825
173700 299.965
173800 301.962
173900 298.066
174000 298.367
174100 294.733
174200 297.573
174300 299.341
174400 299.85
174500 301.527
174600 301.615
174700 293.701
174800 295.654
174900 299.815
175000 298.651
175100 298.76
175200 298.041
175300 296.588
175400 292.472
175500 297.2
175600 294.324
175700 300.728
175800 299.99
175900 298.95
176000 294.294
176100 296.695
176200 300.666
176300 304.722
176400 297.008
176500 297.663
176600 298.093
176700 295.348
176800 294.113
176900 295.032
177000 295.399
177100 300.506
177200 298.713
177300 297.418
177400 294.598
177500 290.573
177600 298.453
177700 297.715
177800 299.95
177900 300.342
178000 295.943
178100 296.277
178200 298.113
178300 297.428
178400 302.71
178500 300.715
178600 299.168
178700 297.368
178800 300.668
178900 298.517
179000 297.196
179100 294.871
179200 298.142
179300 299.016
179400 297.922
179500 296.865
179600 293.119
179700 296.288
179800 297.494
179900 300.263
180000 297.435
180100 295.599
180200 302.495
180300 302.27
180400 299.708
180500 294.719
180600 296.848
180700 300.04
180800 299.89
180900 295.747
181000 295.468
181100 296.413
181200 297.873
181300 300.933
181400 299.82
181500 299.864
181600 294.107
181700 296.324
181800 299.212
181900 298.958
182000 298.627
182100 298.769
182200 293.267
182300 295.914
182400 298.822
182500 297.673
182600 301.155
182700 297.247
182800 299.44
182900 297.515
183000 299.609
183100 294.86
183200 293.284
183300 296.503
183400 299.371
183500 297.336
183600 297.255
183700 302.063
183800 294.636
183900 292.87
184000 296.1
184100 298.882
184200 299.144
184300 301.571
184400 296.524
184500 294.654
184600 295.451
184700 299.645
184800 299.895
184900 300.702
185000 296.63
185100 297.145
185200 298.732
185300 295.838
185400 298.273
185500 298.638
185600 293.754
185700 297.493
185800 300.722
185900 303.142
186000 296.742
186100 296.293
186200 301.077
186300 294.422
186400 291.18
186500 302.018
186600 298.614
186700 297.367
186800 299.592
186900 298.003
187000 292.593
187100 294.661
187200 297.282
187300 299.551
187400 299.19
187500 292.707
187600 295.24
187700 295.232
187800 298.587
187900 301.727
188000 297.058
188100 296.257
188200 293.704
188300 292.062
188400 298.594
188500 295.312
188600 304.522
188700 298.592
188800 295.71
188900 296.207
189000 297.437
189100 302.046
189200 303.088
189300 298.021
189400 296.747
189500 298.49
189600 298.496
189700 295.382
189800 294.913
189900 302.054
190000 299.378
190100 294.959
190200 296.049
190300 297.645
190400 297.294
190500 298.441
190600 298.985
190700 303.868
190800 297.848
190900 294.536
191000 297.091
191100 301.758
191200 295.467
191300 298.928
191400 302.016
191500 296.35
191600 297.002
191700 296.049
191800 300.502
191900 300.786
192000 299.753
192100 293.952
192200 295.963
192300 294.704
192400 300.089
192500 298.687
192600 298.46
192700 298.995
192800 299.245
192900 291.803
193000 295.88
193100 299.391
193200 298.54
193300 296.163
193400 298.549
193500 301.951
193600 301.666
193700 294.502
193800 296.461
193900 295.974
194000 300.019
194100 300.534
194200 298.557
194300 298.883
194400 297.892
194500 298.482
194600 290.62
194700 295.587
194800 296.369
194900 298.807
195000 298.782
195100 297.381
195200 294.452
195300 291.847
195400 295.483
195500 300.827
195600 295.379
195700 300.393
195800 302.859
195900 299.818
196000 294.604
196100 294.637
196200 300.552
196300 299.458
196400 298.415
196500 293.373
196600 288.846
196700 296.06
196800 297.897
196900 298.193
197000 299.176
197100 299.422
197200 298.184
197300 305.572
197400 301.676
197500 300.162
197600 296.533
197700 295.657
197800 300.006
197900 302.154
198000 300.978
198100 296.535
198200 292.15
198300 297.347
198400 299.151
198500 298.108
198600 296.764
198700 298.597
198800 295.573
198900 296.319
199000 295.917
199100 303.316
199200 299.58
199300 295.487
199400 297.03
