# Time-averaged data for fix PressAve
# TimeStep c_P
71300 -110.158
71400 111.959
71500 -81.5764
71600 -121.945
71700 -364.181
71800 -45.0911
71900 156.349
72000 -17.1676
72100 28.4883
72200 -176.795
72300 -167.818
72400 -244.895
72500 -132.654
72600 -28.9571
72700 6.32715
72800 -45.1621
72900 75.5339
73000 85.6469
73100 1.72492
73200 167.813
73300 -131.699
73400 -78.0954
73500 35.7268
73600 -13.8262
73700 -23.598
73800 -69.4542
73900 -94.6982
74000 104.692
74100 -226.532
74200 -436.641
74300 -358.317
74400 148.348
74500 223.294
74600 -204.93
74700 -50.662
74800 -144.623
74900 -232.99
75000 114.219
75100 -156.467
75200 -175.971
75300 113.439
75400 -76.2399
75500 -140.426
75600 -206.025
75700 -211.477
75800 121.366
75900 -92.1535
76000 -52.1224
76100 -129.185
76200 -6.80173
76300 -5.63211
76400 128.95
76500 -117.479
76600 -280.41
76700 192.551
76800 -287.041
76900 -215.796
77000 -164.344
77100 17.7872
77200 -120.125
77300 -140.967
77400 -13.749
77500 -129.756
77600 -122.673
77700 -263.944
77800 -10.7746
77900 -129.453
78000 -45.9808
78100 -142.555
78200 273.661
78300 31.6655
78400 -238.409
78500 -278.764
78600 -96.3105
78700 -143.61
78800 -135.637
78900 -38.3905
79000 49.7179
79100 99.787
79200 -186.521
79300 -141.283
79400 128.53
79500 132.589
79600 -9.64656
79700 58.3745
79800 35.4499
79900 67.1304
80000 79.0918
80100 -29.562
80200 -104.777
80300 -203.267
80400 -130.791
80500 -142.801
80600 24.4349
80700 176.762
80800 -5.36934
80900 -15.178
81000 232.16
81100 -52.1871
81200 -226.584
81300 -302.154
81400 -45.0358
81500 -103.693
81600 6.36673
81700 -181.934
81800 -181.826
81900 -410.241
82000 -226
82100 17.4217
82200 -278.232
82300 174.632
82400 47.3422
82500 16.6316
82600 62.8775
82700 -288.23
82800 -123.378
82900 97.1408
83000 -95.0586
83100 153.154
83200 -12.8657
83300 -47.315
83400 210.57
83500 -45.1374
83600 -190.948
83700 -146.231
83800 94.218
83900 227.055
84000 -147.696
84100 52.6478
84200 -30.3993
84300 -135.772
84400 -60.5625
84500 -77.4053
84600 -51.2708
84700 -93.375
84800 -94.0396
84900 154.297
85000 -88.7995
85100 -121
85200 180.797
85300 337.524
85400 -72.8143
85500 2.25227
85600 27.7267
85700 254.706
85800 31.4557
85900 -29.6133
86000 -194.014
86100 -299.472
86200 -101.088
86300 -91.4439
86400 41.8252
86500 -28.11
86600 -7.46379
86700 -103.785
86800 -275.949
86900 -286.155
87000 -1.95557
87100 47.3079
87200 -364.373
87300 37.5904
87400 78.3719
87500 129.813
87600 -303.171
87700 -166.478
87800 17.4685
87900 103.801
88000 -39.6805
88100 -210.138
88200 310.644
88300 271.883
88400 67.1176
88500 156.991
88600 11.3097
88700 -284.024
88800 -69.3244
88900 34.452
89000 -52.6423
89100 -158.909
89200 104.153
89300 36.5533
89400 -140.142
89500 -323.745
89600 -273.153
89700 -46.9323
89800 43.9911
89900 60.1978
90000 55.4585
90100 -216.899
90200 -130.045
90300 47.1934
90400 -48.6102
90500 -21.2124
90600 122.038
90700 18.3413
90800 -31.7871
90900 87.9897
91000 -125.214
91100 109.627
91200 -56.2454
91300 -52.1139
91400 -115.871
91500 -265.263
91600 22.6282
91700 0.845564
91800 -49.1251
91900 -57.7541
92000 17.7992
92100 74.0843
92200 21.9475
92300 -25.5408
92400 -213.452
92500 -53.5505
92600 54.4351
92700 106.311
92800 217.601
92900 86.9165
93000 89.9019
93100 -97.7704
93200 -18.5358
93300 -170.526
93400 -136.776
93500 115.858
93600 -258.667
93700 69.6777
93800 103.734
93900 -87.439
94000 -83.5058
94100 -47.4269
94200 -69.9328
94300 -8.84781
94400 4.64439
94500 20.4753
94600 179.79
94700 411.496
94800 164.03
94900 233.469
95000 209.822
95100 -159.286
95200 163.631
95300 145.625
95400 174.702
95500 -50.426
95600 -131.295
95700 105.802
95800 -213.993
95900 -117.069
96000 -7.81785
96100 -44.171
96200 -88.8093
96300 3.19515
96400 16.3109
96500 13.9704
96600 -286.357
96700 -117.146
96800 -198.741
96900 -344.465
97000 166.124
97100 69.1644
97200 -175.694
97300 238.84
97400 6.51979
97500 -51.1799
97600 73.852
97700 216.298
97800 -83.1645
97900 -16.3133
98000 -161.512
98100 -92.7637
98200 274.141
98300 91.2998
98400 174.445
98500 163.249
98600 40.5201
98700 -17.241
98800 107.139
98900 107.58
99000 27.2282
99100 57.5751
99200 148.007
99300 -160.909
99400 -221.118
99500 -36.4898
99600 -81.9886
99700 -11.3124
99800 186.8
99900 133.93
100000 -83.7853
100100 -442.1
100200 -10.1558
100300 24.1562
100400 13.976
100500 -70.198
100600 -11.4839
100700 -99.3984
100800 1.64529
100900 -149.041
101000 -7.49445
101100 -84.2948
101200 88.4841
101300 -214.539
101400 -323.695
101500 68.3044
101600 140.518
101700 44.8544
101800 8.0407
101900 -215.497
102000 -206.332
102100 -16.7447
102200 27.4635
102300 101.532
102400 45.8814
102500 143.832
102600 142.909
102700 64.0576
102800 195.67
102900 275.327
103000 163.85
103100 318.119
103200 184.131
103300 -69.962
103400 -101.144
103500 58.2443
103600 -19.9559
103700 -47.2659
103800 56.4667
103900 -184.736
104000 145.408
104100 -108.403
104200 -142.331
104300 195.129
104400 54.8261
104500 116.106
104600 -95.615
104700 -191.728
104800 -10.5756
104900 70.8032
105000 127.099
105100 175.061
105200 -60.1949
105300 -111.691
105400 -112.365
105500 -42.2042
105600 279.657
105700 -53.7264
105800 268.999
105900 105.497
106000 196.739
106100 63.4883
106200 -231.855
106300 -52.6855
106400 -80.3178
106500 -133.578
106600 -105.822
106700 -75.6909
106800 98.0124
106900 151.62
107000 27.309
107100 283.728
107200 16.9507
107300 143.722
107400 98.6924
107500 -132.144
107600 98.8899
107700 -6.2774
107800 173.068
107900 -75.3873
108000 -40.3987
108100 224.529
108200 135.036
108300 -193.581
108400 -210.535
108500 -205.318
108600 62.1583
108700 -83.2907
108800 -19.3239
108900 134.806
109000 123.048
109100 302.315
109200 112.147
109300 -63.4801
109400 -144.921
109500 -83.8804
109600 22.5837
109700 35.9935
109800 -1.26482
109900 -4.93946
110000 -120.741
110100 67.0256
110200 -68.9618
110300 -248.682
110400 170.489
110500 291.918
110600 -136.585
110700 12.7448
110800 31.6148
110900 -236.234
111000 58.4425
111100 35.6993
111200 -185.153
111300 127.695
111400 229.441
111500 76.2346
111600 147.471
111700 138.885
111800 -59.535
111900 -235.188
112000 150.204
112100 61.6509
112200 152.301
112300 196.184
112400 48.2249
112500 -121.353
112600 -15.9244
112700 142.29
112800 -71.6856
112900 -84.7307
113000 175.57
113100 26.4709
113200 -104.017
113300 -65.8521
113400 -12.5581
113500 25.5992
113600 -19.3895
113700 -308.345
113800 -218.613
113900 -191.753
114000 -61.4331
114100 54.935
114200 -105.33
114300 -245.318
114400 -13.0752
114500 -105.098
114600 -66.1208
114700 -275.127
114800 -94.1852
114900 160.968
115000 -173.645
115100 -129.905
115200 -107.17
115300 33.6401
115400 -166.253
115500 185.156
115600 -64.6572
115700 41.8177
115800 -130.44
115900 -190.549
116000 -375.347
116100 50.4899
116200 -171.542
116300 18.3379
116400 18.2016
116500 -137.476
116600 -32.3767
116700 -22.8652
116800 -207.552
116900 -110.281
117000 78.3358
117100 161.497
117200 -141.991
117300 33.6828
117400 21.5737
117500 16.4182
117600 131.292
117700 103.569
117800 -196.239
117900 -51.7522
118000 17.3029
118100 -278.531
118200 -23.53
118300 10.0699
118400 9.32608
118500 70.313
118600 186.915
118700 131.325
118800 -85.334
118900 -216.549
119000 -89.99
119100 -68.5064
119200 -184.136
119300 -247.512
119400 208.821
119500 -96.8777
119600 -83.744
119700 -109.355
119800 74.6183
119900 50.903
120000 77.3253
120100 139.333
120200 164.434
120300 -10.5701
120400 -66.9908
120500 121.505
120600 81.3904
120700 28.0602
120800 -4.95416
120900 156.63
121000 279
121100 168.724
121200 102.284
121300 -64.1761
121400 -89.1677
121500 -243.881
121600 123.694
121700 -153.658
121800 209.771
121900 -66.4099
122000 -379.637
122100 -17.9738
122200 133.225
122300 170.764
122400 -110.858
122500 -18.2077
122600 -105.981
122700 114.274
122800 29.6235
122900 24.1723
123000 9.36075
123100 15.4842
123200 -1.53246
123300 194.43
123400 320.975
123500 296.123
123600 73.9902
123700 248.83
123800 343.215
123900 135.428
124000 -130.052
124100 221.328
124200 -7.5383
124300 -148.989
124400 -132.157
124500 -88.3607
124600 -106.355
124700 -33.5199
124800 225.553
124900 -28.2408
125000 -35.7895
125100 -134.203
125200 18.7664
125300 311.109
125400 194.589
125500 422.765
125600 123.528
125700 45.9228
125800 -71.1227
125900 -101.605
126000 75.9027
126100 231.026
126200 208.369
126300 24.692
126400 172.718
126500 -200.648
126600 -42.5896
126700 100.891
126800 277.096
126900 187.416
127000 164.655
127100 -84.7435
127200 -107.756
127300 97.2365
127400 82.0689
127500 104.402
127600 62.8498
127700 -300.545
127800 -71.2389
127900 -146.675
128000 67.1325
128100 -250.379
128200 -91.8013
128300 -19.7828
128400 -153.113
128500 -250.894
128600 -140.828
128700 35.902
128800 -110.706
128900 -25.9427
129000 -169.644
129100 -181.233
129200 -8.60536
129300 -102.39
129400 130.647
129500 109.533
129600 21.1183
129700 111.509
129800 271.017
129900 -173.938
130000 -5.24693
130100 89.1478
130200 -34.9726
130300 126.956
130400 77.1827
130500 39.3553
130600 177.399
130700 55.1458
130800 -5.53294
130900 -112.3
131000 -107.091
131100 -98.06
131200 -193.188
131300 -73.8286
131400 -79.8992
131500 -161.675
131600 22.7226
131700 -94.6953
131800 -145.718
131900 115.799
132000 22.8155
132100 241.093
132200 -71.2347
132300 50.0503
132400 80.9632
132500 -19.7432
132600 -0.772238
132700 126.292
132800 -1.23798
132900 -4.42655
133000 76.6221
133100 49.8714
133200 136.631
133300 61.8304
133400 -111.797
133500 -6.63533
133600 -85.8308
133700 200.909
133800 79.8591
133900 -243.43
134000 -70.7929
134100 15.4112
134200 242.314
134300 19.4818
134400 -68.4069
134500 -37.6632
134600 -167.91
134700 48.6679
134800 195.492
134900 21.2245
135000 -8.12394
135100 -13.1208
135200 -47.983
135300 -4.94636
135400 140.117
135500 55.1012
135600 24.3672
135700 286.265
135800 195.288
135900 126.468
136000 294.027
136100 13.1856
136200 165.27
136300 188.358
136400 -29.0737
136500 -175.045
136600 -251.117
136700 -24.9227
136800 34.7377
136900 -76.2835
137000 -241.089
137100 -142.961
137200 -58.7379
137300 -141.706
137400 -31.1306
137500 -58.7813
137600 73.608
137700 50.7319
137800 208.506
137900 237.961
138000 -14.3447
138100 -273.516
138200 -189.268
138300 93.5487
138400 102.88
138500 -57.8694
138600 -39.4597
138700 -145.916
138800 -13.7505
138900 -10.8296
139000 -186.911
139100 -136.314
139200 -101.474
139300 48.6762
139400 -279.374
139500 -24.3812
139600 -132.333
139700 170.89
139800 151.742
139900 115.231
140000 0.253208
140100 60.8991
140200 -250.302
140300 79.9233
140400 125.93
140500 15.6452
140600 59.3175
140700 -154.682
140800 -50.5399
140900 224.163
141000 152.415
141100 52.7137
141200 -159.627
141300 127.121
141400 310.457
141500 118.518
141600 -15.8631
141700 121.616
141800 -178.973
141900 -274.303
142000 -56.6994
142100 -240.717
142200 -289.158
142300 -143.598
142400 -255.613
142500 -119.116
142600 -148.028
142700 -46.156
142800 -83.5595
142900 202.665
143000 -238.426
143100 -133.562
143200 2.73548
143300 -154.819
143400 9.53991
143500 -132.836
143600 -43.6624
143700 -35.234
143800 110.778
143900 -240.622
144000 -69.1616
144100 -124.751
144200 -308.146
144300 280.432
144400 35.2581
144500 86.4202
144600 -45.644
144700 -203.976
144800 -346.797
144900 -160.851
145000 -12.7698
145100 -137.87
145200 -31.3928
145300 -50.3926
145400 -38.84
145500 51.102
145600 -93.5016
145700 -20.713
145800 -70.7354
145900 186.859
146000 -42.5168
146100 -13.3718
146200 147.727
146300 90.3123
146400 -67.8423
146500 63.2341
146600 -104.131
146700 -45.486
146800 195.463
146900 -51.1745
147000 -13.5043
147100 116.487
147200 164.543
147300 -206.607
147400 -128.98
147500 142.757
147600 -14.9085
147700 1.0317
147800 227.105
147900 106.498
148000 120.24
148100 46.1224
148200 -108.16
148300 -18.4685
148400 347.91
148500 166.707
148600 -165.337
148700 -7.50969
148800 1.26623
148900 103.909
149000 -268.963
149100 -258.571
149200 -122.198
149300 -76.1862
149400 136.189
149500 94.0058
149600 -330.604
149700 35.942
149800 -131.054
149900 -160.256
150000 5.59852
150100 28.9587
150200 2.49938
150300 191.985
150400 -78.2629
150500 -39.6739
150600 160.861
150700 -197.042
150800 9.43741
150900 -142.631
151000 -35.9432
151100 127.347
151200 -93.458
151300 -215.785
151400 -132.56
151500 81.84
151600 -52.6592
151700 -80.0946
151800 -133.954
151900 -335.918
152000 -89.9298
152100 -36.3179
152200 -161.627
152300 -631.722
152400 -262.498
152500 -90.1335
152600 -128.591
152700 -69.9616
152800 -105.372
152900 -94.9079
153000 -86.052
153100 -257.988
153200 23.747
153300 2.23989
153400 -87.7945
153500 -303.916
153600 -104.866
153700 38.5076
153800 32.9441
153900 101.401
154000 65.9138
154100 115.167
154200 -44.6605
154300 -214.303
154400 -28.2317
154500 -73.4378
154600 -53.4811
154700 -198.497
154800 -189.613
154900 -210.229
155000 81.3474
155100 171.678
155200 -14.0833
155300 -190.688
155400 -97.1298
155500 25.8426
155600 -16.5821
155700 -53.6073
155800 86.3857
155900 -96.5469
156000 -230.23
156100 -137.265
156200 92.4827
156300 -210.065
156400 -62.8116
156500 -65.8446
156600 -202.141
156700 146.891
156800 -105.601
156900 -202.265
157000 256.112
157100 -71.918
157200 -212.051
157300 -266.332
157400 -86.675
157500 267.143
157600 -4.00411
157700 -131.311
157800 -156.155
157900 -207.018
158000 -222.13
158100 223.361
158200 -31.9772
158300 -193.499
158400 -130.461
158500 54.7536
158600 -37.7867
158700 -25.3439
158800 -298.75
158900 -33.7464
159000 39.6768
159100 -252.322
159200 -176.214
159300 -90.3889
159400 -214.19
159500 -60.6053
159600 -150.805
159700 -155.467
159800 -223.599
159900 -185.203
160000 -254.626
160100 -254.391
160200 -124.184
160300 -120.399
160400 -184.594
160500 -286.757
160600 -356.354
160700 -116.057
160800 -147.228
160900 -232.743
161000 -379.554
161100 11.29
161200 55.1547
161300 -39.9731
161400 187.275
161500 -117.966
161600 -292.218
161700 -301.448
161800 -1.21955
161900 132.797
162000 42.5532
162100 123.42
162200 129.545
162300 170.74
162400 104.831
162500 -175.914
162600 -66.73
162700 -197.383
162800 189.119
162900 -234.372
163000 68.9041
163100 42.0729
163200 141.196
163300 -94.9212
163400 -128.631
163500 246.601
163600 232.865
163700 31.7445
163800 156.308
163900 -116.717
164000 -86.2425
164100 76.5542
164200 -13.6731
164300 -216.361
164400 98.3933
164500 -144.929
164600 -40.6327
164700 35.7487
164800 -202.781
164900 -358.456
165000 -77.1879
165100 62.8145
165200 26.9704
165300 -124.933
165400 50.6223
165500 4.57418
165600 -113.665
165700 184.875
165800 133.492
165900 98.9694
166000 128.816
166100 122.224
166200 241.627
166300 71.4213
166400 -100.491
166500 -107.475
166600 54.7933
166700 67.785
166800 32.63
166900 119.38
167000 153.046
167100 150.321
167200 -67.8808
167300 139.388
167400 55.5752
167500 -113.82
167600 97.7247
167700 324.848
167800 -1.97818
167900 68.4291
168000 148.497
168100 -12.9295
168200 46.6604
168300 23.4287
168400 -129.483
168500 264.387
168600 193.016
168700 273.028
168800 211.444
168900 185.787
169000 88.5073
169100 -63.2523
169200 41.4586
169300 35.5578
169400 144.798
169500 -111.259
169600 46.6481
169700 142.462
169800 226.597
169900 112.933
170000 142.223
170100 118.726
170200 -138.901
170300 -98.8283
170400 101.642
170500 -62.1882
170600 -26.2304
170700 -157.594
170800 -121.86
170900 12.9054
171000 -107.782
171100 -260.001
171200 -114.104
171300 90.7182
171400 -288.902
171500 -282.617
171600 -76.3923
171700 -27.2724
171800 -142.889
171900 -181.385
172000 138.567
172100 50.3596
172200 -206.45
172300 -126.056
172400 -129.747
172500 48.0739
172600 -4.62185
172700 -149.379
172800 -127.14
172900 128.214
173000 17.185
173100 -169.512
173200 -19.395
173300 -6.51483
173400 -290.71
173500 -134.139
173600 16.6312
173700 127.677
173800 148.497
173900 202.808
174000 -270.497
174100 -140.511
174200 183.565
174300 8.85759
174400 68.513
174500 -66.9543
174600 -157.102
174700 -183.019
174800 -47.5858
174900 179.213
175000 -41.4009
175100 -74.7533
175200 -6.41542
175300 -106.927
175400 10.0414
175500 351.22
175600 137.735
175700 110.995
175800 4.4757
