# Radius 	finiterdf__wat_wat	rdf__wat_wat	finiterdf__wat_met	rdf__wat_met	finiterdf__met_met	rdf__met_met	
5.05736 1.08871	1.09618	1.09729	1.09615	1.21125	1.21252	
5.06753 1.07241	1.07978	1.08537	1.08425	1.21502	1.21633	
5.07769 1.07251	1.07989	1.09182	1.09071	1.21106	1.21241	
5.08786 1.07706	1.08448	1.08084	1.07975	1.2051	1.20647	
5.09802 1.07858	1.08603	1.07898	1.07791	1.19599	1.19739	
5.10819 1.07288	1.0803	1.07759	1.07653	1.20024	1.20169	
5.11835 1.06719	1.07459	1.06803	1.06699	1.18935	1.19081	
5.12852 1.05488	1.0622	1.06094	1.05992	1.17237	1.17384	
5.13868 1.05159	1.0589	1.06322	1.0622	1.1846	1.18612	
5.14885 1.04727	1.05455	1.05544	1.05444	1.17656	1.17809	
5.15902 1.04639	1.05367	1.05	1.04901	1.17667	1.17824	
5.16918 1.0429	1.05017	1.05132	1.05034	1.17059	1.17219	
5.17935 1.04529	1.05258	1.03469	1.03373	1.16081	1.16242	
5.18951 1.03178	1.03899	1.03934	1.03838	1.16372	1.16536	
5.19968 1.03627	1.04352	1.03011	1.02916	1.15646	1.15812	
5.20984 1.01876	1.02589	1.03054	1.0296	1.15224	1.15392	
5.22001 1.01797	1.02509	1.02047	1.01954	1.15398	1.15569	
5.23017 1.00413	1.01116	1.01645	1.01553	1.1482	1.14992	
5.24034 1.00649	1.01353	1.01287	1.01195	1.14379	1.14553	
5.2505 1.007	1.01405	1.00403	1.00312	1.12846	1.1302	
5.26067 0.996827	1.00381	0.993579	0.992678	1.13152	1.13329	
5.27084 0.997508	1.0045	0.994304	0.993402	1.13003	1.13182	
5.281 0.986584	0.993493	0.988292	0.987393	1.12357	1.12537	
5.29117 0.995641	1.00261	0.982786	0.981889	1.11856	1.12037	
5.30133 0.989454	0.996383	0.980853	0.979955	1.1162	1.11803	
5.3115 0.975456	0.982285	0.973557	0.972661	1.10866	1.1105	
5.32166 0.973204	0.980014	0.972343	0.971444	1.09678	1.09861	
5.33183 0.963507	0.970245	0.961036	0.960142	1.10209	1.10395	
5.34199 0.964705	0.971447	0.952656	0.951763	1.09243	1.09429	
5.35216 0.964473	0.971209	0.947378	0.946482	1.08332	1.08518	
5.36233 0.953304	0.959955	0.950467	0.94956	1.08149	1.08336	
5.37249 0.935797	0.942318	0.94444	0.94353	1.07577	1.07765	
5.38266 0.944986	0.951563	0.939026	0.938112	1.07422	1.07611	
5.39282 0.937127	0.943641	0.931385	0.930468	1.07083	1.07272	
5.40299 0.931402	0.937866	0.93597	0.935039	1.06776	1.06966	
5.41315 0.914049	0.920382	0.930152	0.929216	1.05699	1.05888	
5.42332 0.920261	0.926626	0.924381	0.923439	1.05655	1.05845	
5.43348 0.912969	0.919271	0.915652	0.914706	1.05569	1.0576	
5.44365 0.909	0.915262	0.904058	0.90311	1.04846	1.05036	
5.45382 0.903093	0.9093	0.913271	0.9123	1.03993	1.04182	
5.46398 0.895388	0.901528	0.899765	0.898794	1.03628	1.03817	
5.47415 0.896536	0.902669	0.896834	0.89585	1.03468	1.03658	
5.48431 0.89569	0.901803	0.888574	0.887582	1.0372	1.03911	
5.49448 0.897822	0.903934	0.893976	0.892963	1.02169	1.02358	
5.50464 0.885451	0.891463	0.882778	0.88176	1.02588	1.02778	
5.51481 0.879155	0.885107	0.881465	0.880431	1.01783	1.01972	
5.52497 0.87799	0.883917	0.873914	0.87287	1.01109	1.01296	
5.53514 0.870959	0.876821	0.875069	0.874005	1.01692	1.01881	
5.54531 0.874991	0.880862	0.872639	0.871558	1.01196	1.01384	
5.55547 0.858578	0.864318	0.871049	0.869951	1.00625	1.00812	
5.56564 0.86786	0.873644	0.868072	0.866958	1.00559	1.00747	
5.5758 0.859433	0.86514	0.864996	0.863865	1.0013	1.00316	
5.58597 0.85646	0.862127	0.858034	0.856892	0.99844	1.0003	
5.59613 0.863617	0.869312	0.855975	0.854814	0.992858	0.994706	
5.6063 0.851282	0.856874	0.860488	0.8593	0.989867	0.991708	
5.61646 0.844221	0.849744	0.854583	0.853381	0.987532	0.989368	
5.62663 0.850388	0.85593	0.852683	0.851461	0.984306	0.986133	
5.6368 0.842883	0.848353	0.849919	0.848679	0.982127	0.983947	
5.64696 0.847749	0.853228	0.842595	0.841342	0.977455	0.979263	
5.65713 0.842695	0.84812	0.845142	0.843861	0.979191	0.980999	
5.66729 0.839805	0.845187	0.839805	0.838508	0.965338	0.967115	
5.67746 0.838777	0.844129	0.843708	0.842382	0.973447	0.975234	
5.68762 0.842885	0.84824	0.836305	0.834966	0.966768	0.968537	
5.69779 0.84065	0.845968	0.844685	0.843308	0.968786	0.970554	
5.70795 0.835758	0.841021	0.83796	0.83657	0.963201	0.964952	
5.71812 0.842823	0.848106	0.835657	0.834246	0.957922	0.959657	
5.72829 0.831469	0.836657	0.834436	0.833001	0.958607	0.960337	
5.73845 0.835704	0.840893	0.83885	0.837382	0.955196	0.956912	
5.74862 0.836552	0.841722	0.835877	0.834389	0.956667	0.958378	
5.75878 0.83502	0.840156	0.83879	0.837272	0.948392	0.950079	
5.76895 0.842545	0.847703	0.841624	0.840075	0.943049	0.944717	
5.77911 0.839583	0.844699	0.8374	0.835834	0.943959	0.945619	
5.78928 0.840883	0.845982	0.835962	0.834374	0.949209	0.95087	
5.79944 0.846346	0.851455	0.834725	0.833112	0.943264	0.944905	
5.80961 0.834232	0.839242	0.835564	0.833923	0.945717	0.947352	
5.81978 0.843467	0.848508	0.835055	0.83339	0.947601	0.949231	
5.82994 0.841316	0.84632	0.834362	0.832671	0.9498	0.951425	
5.84011 0.842789	0.847777	0.840022	0.838294	0.938519	0.940114	
5.85027 0.845516	0.850496	0.834713	0.83297	0.945071	0.946668	
5.86044 0.841407	0.846338	0.836093	0.834321	0.943286	0.94487	
5.8706 0.849223	0.854176	0.835731	0.833933	0.940333	0.941901	
5.88077 0.850749	0.855687	0.841736	0.839899	0.938239	0.939792	
5.89093 0.854952	0.859891	0.840815	0.838954	0.938109	0.939651	
5.9011 0.861994	0.866951	0.842793	0.840902	0.941958	0.943496	
5.91127 0.860701	0.865629	0.838526	0.836617	0.934921	0.936436	
5.92143 0.857239	0.862124	0.844776	0.842827	0.935314	0.936818	
5.9316 0.856351	0.861207	0.848355	0.846373	0.935884	0.937378	
5.94176 0.863795	0.86867	0.8507	0.848686	0.934725	0.936205	
5.95193 0.86725	0.872123	0.847116	0.845085	0.927821	0.929277	
5.96209 0.867209	0.87206	0.852613	0.850543	0.933637	0.93509	
5.97226 0.875177	0.880051	0.8527	0.850606	0.932481	0.93392	
5.98242 0.873569	0.878413	0.857624	0.855492	0.933524	0.934952	
5.99259 0.87656	0.881399	0.85538	0.853229	0.934338	0.935756	
6.00276 0.876815	0.881635	0.859813	0.857626	0.93377	0.935175	
6.01292 0.877838	0.882643	0.864615	0.862392	0.939821	0.941223	
6.02309 0.888581	0.893425	0.86819	0.865934	0.933746	0.935128	
6.03325 0.891314	0.896154	0.863418	0.86115	0.932827	0.934194	
6.04342 0.892149	0.896975	0.868202	0.865898	0.938038	0.939401	
6.05358 0.886702	0.891478	0.867376	0.865051	0.936433	0.937782	
6.06375 0.894127	0.898925	0.876064	0.873693	0.932114	0.933444	
6.07391 0.90416	0.908995	0.876669	0.874273	0.933709	0.935029	
6.08408 0.898246	0.903031	0.874393	0.87198	0.934532	0.935841	
6.09425 0.901712	0.906498	0.876544	0.874102	0.935505	0.936803	
6.10441 0.908681	0.913488	0.879243	0.876771	0.94062	0.941913	
6.11458 0.915647	0.920475	0.882166	0.879664	0.935377	0.936651	
6.12474 0.919038	0.923869	0.889112	0.886569	0.934656	0.935916	
6.13491 0.917624	0.922432	0.887521	0.884961	0.93618	0.93743	
6.14507 0.931761	0.93663	0.889569	0.886982	0.935434	0.93667	
6.15524 0.92383	0.928644	0.897476	0.894846	0.93329	0.93451	
6.1654 0.928398	0.933223	0.896289	0.893642	0.944734	0.945959	
6.17557 0.931823	0.936652	0.903121	0.900435	0.939519	0.940725	
6.18574 0.93175	0.936567	0.903905	0.901198	0.935765	0.936953	
6.1959 0.937489	0.942323	0.901221	0.898502	0.937349	0.938527	
6.20607 0.938006	0.942832	0.906325	0.903571	0.944236	0.945411	
6.21623 0.95192	0.956809	0.910743	0.907958	0.940503	0.941662	
6.2264 0.942196	0.947023	0.908985	0.906187	0.942211	0.94336	
6.23656 0.948908	0.95376	0.91899	0.916144	0.937045	0.938175	
6.24673 0.964131	0.969055	0.913956	0.911109	0.938849	0.939969	
6.25689 0.955648	0.960519	0.923475	0.920581	0.94012	0.94123	
6.26706 0.963191	0.968095	0.922626	0.919719	0.943288	0.944389	
6.27723 0.968838	0.973764	0.926984	0.924048	0.943771	0.944861	
6.28739 0.971039	0.975972	0.927671	0.924717	0.947153	0.948236	
6.29756 0.973972	0.978915	0.933093	0.930107	0.943497	0.944564	
6.30772 0.973304	0.978239	0.933799	0.930797	0.948359	0.949422	
6.31789 0.986567	0.991567	0.936196	0.933172	0.950575	0.95163	
6.32805 0.977081	0.982029	0.940112	0.937062	0.95011	0.951154	
6.33822 0.980796	0.98576	0.945442	0.942363	0.951763	0.952799	
6.34838 0.991411	0.996428	0.942343	0.939261	0.95278	0.953807	
6.35855 0.995209	1.00025	0.948455	0.945341	0.950767	0.951781	
6.36872 0.991037	0.99605	0.950721	0.947588	0.957158	0.958169	
6.37888 1.00033	1.00539	0.955332	0.952173	0.955002	0.956002	
6.38905 1.0011	1.00617	0.956225	0.953053	0.960338	0.961334	
6.39921 1.00586	1.01096	0.960401	0.957205	0.961549	0.962539	
6.40938 1.01	1.01511	0.96319	0.959976	0.967835	0.968824	
6.41954 1.01256	1.0177	0.966332	0.9631	0.958387	0.959357	
6.42971 1.01718	1.02235	0.970581	0.967327	0.957317	0.958277	
6.43987 1.01408	1.01923	0.963858	0.960618	0.961518	0.962474	
6.45004 1.01767	1.02284	0.973109	0.96983	0.960765	0.961712	
6.4602 1.01977	1.02497	0.979328	0.976024	0.969043	0.96999	
6.47037 1.02854	1.03379	0.981693	0.978376	0.962246	0.963178	
6.48054 1.03265	1.03793	0.979707	0.976391	0.957443	0.958361	
6.4907 1.03685	1.04216	0.98228	0.97895	0.979927	0.980862	
6.50087 1.02912	1.03439	0.989304	0.985947	0.963171	0.964082	
6.51103 1.0381	1.04343	0.992643	0.989272	0.971893	0.972806	
6.5212 1.04378	1.04916	0.994002	0.990625	0.964651	0.965549	
6.53136 1.04073	1.0461	0.995691	0.992306	0.975384	0.976286	
6.54153 1.03844	1.04381	0.998157	0.994762	0.965259	0.966144	
6.55169 1.04965	1.05509	1.00118	0.997773	0.973833	0.974721	
6.56186 1.05158	1.05705	1.00255	0.999142	0.977705	0.97859	
6.57203 1.0516	1.05708	1.00529	1.00187	0.975868	0.976746	
6.58219 1.05337	1.05888	1.0069	1.00348	0.981541	0.98242	
6.59236 1.05591	1.06144	1.0159	1.01244	0.985202	0.986081	
6.60252 1.06129	1.06687	1.01257	1.00913	0.987169	0.988047	
6.61269 1.06441	1.07003	1.01067	1.00724	0.980174	0.981041	
6.62285 1.05804	1.06364	1.01952	1.01607	0.981999	0.982864	
6.63302 1.05977	1.06539	1.0187	1.01525	0.981468	0.982328	
6.64318 1.06775	1.07344	1.02193	1.01848	0.986251	0.987112	
6.65335 1.0662	1.0719	1.02546	1.022	0.993717	0.994583	
6.66352 1.06728	1.073	1.01961	1.01617	0.98472	0.985575	
6.67368 1.07359	1.07937	1.02377	1.02032	0.984878	0.985729	
6.68385 1.07744	1.08327	1.03203	1.02856	0.988788	0.98964	
6.69401 1.07818	1.08404	1.02899	1.02554	0.985043	0.985888	
6.70418 1.07905	1.08493	1.02882	1.02538	0.987197	0.988042	
6.71434 1.07339	1.07926	1.03144	1.02799	0.989334	0.990178	
6.72451 1.07536	1.08127	1.03544	1.03199	0.98653	0.987368	
6.73467 1.08409	1.09007	1.03346	1.03003	0.990852	0.991692	
6.74484 1.08156	1.08755	1.03627	1.03284	0.996388	0.997231	
6.75501 1.09027	1.09634	1.03984	1.0364	0.99574	0.996582	
6.76517 1.09099	1.09709	1.03996	1.03653	0.991214	0.992051	
6.77534 1.08555	1.09165	1.04325	1.03983	0.992055	0.99289	
6.7855 1.08291	1.08901	1.04558	1.04216	0.99471	0.995546	
6.79567 1.0923	1.09848	1.0443	1.04089	0.999975	1.00082	
6.80583 1.09	1.0962	1.0524	1.04898	1.00076	1.0016	
6.816 1.08851	1.09472	1.048	1.04461	0.999183	1.00002	
6.82616 1.0856	1.09183	1.05312	1.04972	1.00082	1.00166	
6.83633 1.09598	1.1023	1.04525	1.04189	0.996025	0.996863	
6.8465 1.08956	1.09587	1.05002	1.04665	0.997465	0.998303	
6.85666 1.09388	1.10025	1.05274	1.04938	1.00417	1.00502	
6.86683 1.09363	1.10002	1.0544	1.05105	0.996213	0.997051	
6.87699 1.08507	1.09144	1.05457	1.05123	0.997765	0.998603	
6.88716 1.09323	1.09967	1.05602	1.05269	0.999955	1.0008	
6.89732 1.09135	1.09781	1.05841	1.0551	1.00468	1.00553	
6.90749 1.08207	1.08851	1.06026	1.05696	1.00297	1.00382	
6.91765 1.09582	1.10236	1.05934	1.05606	1.00237	1.00321	
6.92782 1.08737	1.09389	1.05168	1.04843	1.00397	1.00482	
6.93799 1.08284	1.08936	1.05476	1.05152	1.00036	1.00121	
6.94815 1.08897	1.09556	1.05822	1.05499	1.00444	1.00529	
6.95832 1.08386	1.09044	1.05894	1.05572	1.00635	1.00721	
6.96848 1.08623	1.09286	1.0571	1.0539	1.00422	1.00507	
6.97865 1.09051	1.0972	1.05626	1.05308	1.00447	1.00533	
6.98881 1.08985	1.09656	1.06477	1.06158	1.00076	1.00161	
6.99898 1.08668	1.0934	1.06398	1.06081	1.00363	1.00448	
7.00914 1.08468	1.09141	1.05989	1.05675	1.0046	1.00546	
7.01931 1.08039	1.08713	1.06111	1.05798	1.00852	1.00938	
7.02948 1.08159	1.08836	1.05763	1.05453	1.00846	1.00932	
7.03964 1.08254	1.08935	1.0606	1.05751	1.00937	1.01024	
7.04981 1.07484	1.08162	1.06087	1.05779	1.00222	1.00308	
7.05997 1.07811	1.08494	1.06085	1.05779	1.00767	1.00854	
7.07014 1.07556	1.0824	1.06095	1.05791	1.00588	1.00676	
7.0803 1.07695	1.08382	1.06165	1.05862	1.00235	1.00323	
7.09047 1.07491	1.08179	1.05888	1.05588	1.01504	1.01593	
7.10063 1.07543	1.08235	1.05977	1.05678	1.00834	1.00922	
7.1108 1.07374	1.08067	1.06017	1.0572	1.01007	1.01096	
7.12097 1.06888	1.0758	1.05772	1.05478	1.0049	1.00579	
7.13113 1.07045	1.0774	1.05865	1.05572	1.00681	1.0077	
7.1413 1.07404	1.08105	1.0647	1.06177	1.01116	1.01206	
7.15146 1.06953	1.07652	1.06024	1.05734	1.0128	1.0137	
7.16163 1.0718	1.07883	1.05981	1.05692	1.00164	1.00253	
7.17179 1.06188	1.06888	1.06003	1.05716	1.01064	1.01155	
7.18196 1.06331	1.07034	1.05689	1.05405	1.0045	1.0054	
7.19212 1.05436	1.06135	1.05555	1.05273	1.01	1.01091	
7.20229 1.05826	1.06529	1.05959	1.05678	1.00743	1.00834	
7.21246 1.05782	1.06487	1.05851	1.05572	1.00456	1.00547	
7.22262 1.05763	1.0647	1.0588	1.05603	1.01018	1.0111	
7.23279 1.05586	1.06294	1.05736	1.05461	1.00697	1.00789	
7.24295 1.0556	1.0627	1.05321	1.05049	1.00398	1.00489	
7.25312 1.05441	1.06152	1.05828	1.05556	0.99855	0.99946	
7.26328 1.0508	1.0579	1.05677	1.05407	1.008	1.00892	
7.27345 1.04327	1.05034	1.05432	1.05164	1.00594	1.00686	
7.28361 1.04627	1.05338	1.05315	1.05049	1.00376	1.00468	
7.29378 1.03759	1.04465	1.05321	1.05057	1.0053	1.00622	
7.30395 1.03763	1.04471	1.04983	1.04721	1.00801	1.00894	
7.31411 1.04047	1.04758	1.05182	1.04922	1.00673	1.00766	
7.32428 1.03347	1.04054	1.04917	1.04659	1.00529	1.00622	
7.33444 1.03677	1.04388	1.04912	1.04655	1.00046	1.00139	
7.34461 1.04217	1.04933	1.04432	1.04178	1.00756	1.00849	
7.35477 1.03135	1.03846	1.0496	1.04706	1.00226	1.0032	
7.36494 1.03751	1.04467	1.04883	1.0463	1.00497	1.0059	
7.3751 1.0262	1.0333	1.04494	1.04244	1.00349	1.00443	
7.38527 1.02748	1.0346	1.04529	1.0428	1.00195	1.00289	
7.39544 1.02734	1.03446	1.04384	1.04137	1.00379	1.00473	
7.4056 1.01862	1.0257	1.04297	1.04051	1.00284	1.00378	
7.41577 1.02208	1.02919	1.04353	1.04108	0.999627	1.00056	
7.42593 1.01828	1.02537	1.0442	1.04177	1.00123	1.00217	
7.4361 1.01074	1.01778	1.03964	1.03724	1.00024	1.00118	
7.44626 1.02007	1.02719	1.0422	1.0398	1.0016	1.00254	
7.45643 1.01504	1.02213	1.03457	1.03219	1.00684	1.00779	
7.46659 1.00514	1.01216	1.03868	1.03631	1.00181	1.00275	
7.47676 1.0054	1.01243	1.03838	1.03603	1.0003	1.00124	
7.48693 1.00845	1.0155	1.03551	1.03317	1.00394	1.00489	
7.49709 1.00463	1.01167	1.03561	1.03329	1.00809	1.00904	
7.50726 1.00664	1.01369	1.03281	1.0305	1.00196	1.00291	
7.51742 1.00238	1.0094	1.03618	1.03387	0.995236	0.99618	
7.52759 0.999915	1.00692	1.03386	1.03157	1.00081	1.00176	
7.53775 1.00076	1.00778	1.02877	1.0265	1.00343	1.00439	
7.54792 0.994348	1.00132	1.03449	1.03222	1.0033	1.00426	
7.55808 1.00074	1.00776	1.03272	1.03046	1.00477	1.00572	
7.56825 0.98262	0.989509	1.02757	1.02533	0.996642	0.997592	
7.57842 0.990622	0.997566	1.02733	1.0251	1.0018	1.00275	
7.58858 0.991568	0.998518	1.02456	1.02235	0.995434	0.996382	
7.59875 0.992123	0.999077	1.03181	1.02958	0.999331	1.00028	
7.60891 0.991243	0.99819	1.02502	1.02283	1.00153	1.00248	
7.61908 0.98662	0.993532	1.03079	1.02859	1.00176	1.00271	
7.62924 0.987235	0.99415	1.02502	1.02283	1.00105	1.00201	
7.63941 0.982038	0.988913	1.02067	1.01851	0.996627	0.997578	
7.64957 0.981343	0.988209	1.02283	1.02067	0.996513	0.997463	
7.65974 0.984179	0.991062	1.02131	1.01916	1.00198	1.00293	
7.66991 0.97555	0.982367	1.01549	1.01335	1.0021	1.00305	
7.68007 0.974473	0.981276	1.02551	1.02336	1.00173	1.00268	
7.69024 0.972221	0.979001	1.01839	1.01626	0.998275	0.999229	
7.7004 0.976965	0.983773	1.0198	1.01767	0.996766	0.997718	
7.71057 0.976304	0.983101	1.01937	1.01725	0.997314	0.998266	
7.72073 0.971757	0.978515	1.0136	1.01149	1.003	1.00396	
7.7309 0.9751	0.981875	1.01935	1.01724	0.991288	0.992233	
7.74106 0.970743	0.97748	1.01135	1.00926	0.99424	0.995186	
7.75123 0.965542	0.972234	1.01653	1.01444	0.997768	0.998717	
7.76139 0.967314	0.974009	1.01307	1.01098	1.00013	1.00108	
7.77156 0.966392	0.973071	1.01777	1.01568	0.984008	0.984939	
7.78173 0.969129	0.975819	1.01147	1.0094	0.995489	0.996429	
7.79189 0.966808	0.973472	1.01315	1.01108	0.990578	0.991511	
7.80206 0.969503	0.976178	1.01439	1.01232	0.997907	0.998846	
7.81222 0.961099	0.967705	1.01689	1.01482	0.986658	0.987583	
7.82239 0.962904	0.969511	1.01133	1.00927	0.997883	0.998818	
7.83255 0.961493	0.968079	1.01036	1.00831	0.998216	0.99915	
7.84272 0.962632	0.969215	1.00949	1.00744	0.994149	0.995078	
7.85288 0.960971	0.967532	1.00738	1.00534	1.00202	1.00296	
7.86305 0.959172	0.965709	1.01234	1.01029	0.995293	0.996223	
7.87322 0.959453	0.96598	1.00747	1.00544	0.995202	0.996131	
7.88338 0.952583	0.959049	1.00305	1.00103	1.00246	1.00339	
7.89355 0.949902	0.956334	1.00941	1.00738	0.994325	0.995252	
7.90371 0.954027	0.960473	1.00974	1.00771	0.997583	0.998512	
7.91388 0.950389	0.956795	1.00543	1.00341	0.995734	0.996661	
7.92404 0.951261	0.957658	1.00929	1.00727	0.995618	0.996543	
7.93421 0.950272	0.956647	1.00563	1.00361	0.999348	1.00028	
7.94437 0.951955	0.958327	1.003	1.00099	1.00212	1.00305	
7.95454 0.946296	0.952613	1.00398	1.00196	0.996618	0.997544	
7.96471 0.948396	0.954711	1.00622	1.00421	0.997182	0.998108	
7.97487 0.946682	0.952969	1.00441	1.0024	0.99716	0.998085	
7.98504 0.949512	0.955801	1.00165	0.999648	1.00168	1.00261	
7.9952 0.946093	0.952342	1.00742	1.0054	0.997441	0.998367	
8.00537 0.94371	0.949926	1.00245	1.00045	0.998077	0.999004	
8.01553 0.949566	0.955804	1.00844	1.00643	0.99993	1.00086	
8.0257 0.947162	0.953367	1.00732	1.00531	0.994543	0.995464	
8.03586 0.951285	0.957502	1.00377	1.00177	0.999303	1.00023	
8.04603 0.948193	0.954373	1.0067	1.0047	0.998278	0.999203	
8.0562 0.948921	0.955089	1.00038	0.998385	1.00143	1.00236	
8.06636 0.949477	0.955633	0.99898	0.996988	0.993545	0.994464	
8.07653 0.948348	0.954479	1.00419	1.00219	1.00293	1.00386	
8.08669 0.950381	0.956509	1.00382	1.00182	0.998133	0.999058	
8.09686 0.954126	0.960264	1.00305	1.00105	1.00605	1.00698	
8.10702 0.94831	0.954394	1.00415	1.00215	0.997735	0.998662	
8.11719 0.953184	0.959283	0.996991	0.995003	1.00303	1.00396	
8.12735 0.950125	0.956188	0.998807	0.996814	0.998086	0.999014	
8.13752 0.95098	0.957033	0.999842	0.997846	1.0037	1.00464	
8.14769 0.952931	0.958981	0.999438	0.997443	0.999496	1.00043	
8.15785 0.952043	0.958071	1.00152	0.999525	0.999897	1.00083	
8.16802 0.950844	0.956848	0.999654	0.997657	0.999301	1.00023	
8.17818 0.952345	0.958343	1.00114	0.999144	1.00284	1.00377	
8.18835 0.951935	0.957915	1.00269	1.00069	1.00305	1.00399	
8.19851 0.952508	0.958475	0.999844	0.997845	1.00309	1.00403	
8.20868 0.959189	0.965185	1.0018	0.999793	1.0071	1.00804	
8.21884 0.952552	0.95849	1.00248	1.00048	0.997265	0.998202	
8.22901 0.954746	0.960682	0.998984	0.996986	1.00352	1.00447	
8.23918 0.94876	0.954642	1.00006	0.998058	1.0053	1.00624	
8.24934 0.952049	0.957934	1.00264	1.00064	1.00348	1.00442	
8.25951 0.950597	0.956457	0.995028	0.993035	1.0074	1.00835	
8.26967 0.94888	0.954711	1.00352	1.00151	1.00457	1.00553	
8.27984 0.950676	0.956502	0.997425	0.995426	1.00449	1.00545	
8.29 0.951682	0.957496	1.00187	0.999864	1.00356	1.00452	
8.30017 0.958789	0.964633	0.997117	0.995116	1.00617	1.00714	
8.31033 0.947807	0.953566	1.00069	0.998679	1.00349	1.00445	
8.3205 0.953997	0.959778	0.998876	0.99687	1.008	1.00897	
8.33067 0.953309	0.959069	1.00257	1.00055	1.00271	1.00367	
8.34083 0.955257	0.961014	1.00028	0.998267	1.00299	1.00396	
8.351 0.956621	0.96237	0.999205	0.997196	1.00656	1.00754	
8.36116 0.958742	0.96449	1.00183	0.999813	1.00744	1.00842	
8.37133 0.954113	0.959816	0.997921	0.995914	1.00537	1.00635	
8.38149 0.95641	0.962112	0.999672	0.99766	1.0093	1.01029	
8.39166 0.959607	0.965314	0.999378	0.997365	1.00188	1.00286	
8.40182 0.955043	0.960707	0.9971	0.99509	1.01046	1.01146	
8.41199 0.95722	0.962882	0.998789	0.996774	1.00981	1.01081	
8.42216 0.962751	0.968432	0.998281	0.996265	1.00986	1.01087	
8.43232 0.955231	0.960852	1.00056	0.998539	1.00846	1.00947	
8.44249 0.961728	0.967373	1.00371	1.00168	1.0041	1.0051	
8.45265 0.960049	0.965671	1.0023	1.00028	1.00728	1.00829	
8.46282 0.96353	0.969159	1.00049	0.99847	1.01385	1.01488	
8.47298 0.965698	0.971328	0.999298	0.997278	1.00667	1.0077	
8.48315 0.963906	0.969512	1.00237	1.00035	1.00515	1.00617	
8.49331 0.960758	0.966332	0.998551	0.996532	1.00453	1.00556	
8.50348 0.96118	0.966742	1.00107	0.999044	1.00745	1.00849	
8.51365 0.965022	0.970594	1.00182	0.999799	1.01091	1.01195	
8.52381 0.965507	0.97107	0.999924	0.997901	1.00574	1.00678	
8.53398 0.967312	0.972874	1.00322	1.00119	1.01445	1.0155	
8.54414 0.964669	0.970203	1.00009	0.998065	1.0129	1.01396	
8.55431 0.968464	0.974008	0.997673	0.995652	1.01312	1.01418	
8.56447 0.968342	0.973874	0.999705	0.997679	1.01113	1.01219	
8.57464 0.968905	0.97443	1.0036	1.00156	1.01128	1.01236	
8.5848 0.972146	0.977679	0.999605	0.997579	1.00478	1.00585	
8.59497 0.972701	0.978228	1.00117	0.999137	1.01306	1.01415	
8.60514 0.970782	0.976287	1.0025	1.00047	1.01235	1.01344	
8.6153 0.97126	0.976758	1.0001	0.998077	1.01148	1.01257	
8.62547 0.971276	0.976764	1.0008	0.998768	1.00804	1.00914	
8.63563 0.973526	0.979017	1.0043	1.00226	1.00845	1.00956	
8.6458 0.972624	0.9781	1.00391	1.00188	1.00628	1.00739	
8.65596 0.97522	0.980702	1.00089	0.998865	1.01162	1.01273	
8.66613 0.972695	0.978154	1.00144	0.999414	1.01381	1.01493	
8.67629 0.976895	0.982369	1.00129	0.999264	1.00782	1.00894	
8.68646 0.977916	0.983388	1.00074	0.998709	1.01267	1.01381	
8.69663 0.977434	0.982896	1.00604	1.00401	1.01397	1.01511	
8.70679 0.979087	0.984552	1.00141	0.999378	1.01077	1.01191	
8.71696 0.978748	0.984203	1.00283	1.00079	1.01633	1.01749	
8.72712 0.977798	0.983241	1.00177	0.99974	1.01186	1.01302	
8.73729 0.978823	0.984264	0.999647	0.99762	1.00929	1.01045	
8.74745 0.98072	0.986165	1.0029	1.00086	1.00905	1.01022	
8.75762 0.976869	0.982284	1.00182	0.999788	1.01071	1.01188	
8.76778 0.97586	0.981261	1.00318	1.00115	1.01456	1.01574	
8.77795 0.977657	0.983061	1.00177	0.999739	1.01671	1.0179	
8.78812 0.984239	0.989674	1.00591	1.00388	1.01182	1.01302	
8.79828 0.982689	0.98811	1.00112	0.999093	1.0151	1.01631	
8.80845 0.976302	0.981679	1.003	1.00097	1.01081	1.01202	
8.81861 0.982336	0.98774	1.00526	1.00323	1.01379	1.015	
8.82878 0.988698	0.994135	1.00138	0.999355	1.00957	1.01079	
8.83894 0.981404	0.986794	1.00163	0.999605	1.01313	1.01436	
8.84911 0.981279	0.986662	1.00102	0.998998	1.0113	1.01253	
8.85927 0.983754	0.989146	1.00042	0.998394	1.01154	1.01278	
8.86944 0.982515	0.987894	1.00289	1.00086	1.01105	1.0123	
8.87961 0.982033	0.987404	0.997301	0.99528	1.00873	1.00998	
8.88977 0.983156	0.988527	1.00512	1.00308	1.01263	1.01389	
8.89994 0.98818	0.993576	1.00257	1.00054	1.01391	1.01518	
8.9101 0.983459	0.988824	0.998675	0.996651	1.00912	1.01039	
8.92027 0.986412	0.991788	1.00009	0.998057	1.01463	1.01591	
8.93043 0.980957	0.986297	1.00015	0.998118	1.0082	1.00948	
8.9406 0.986333	0.991698	0.999147	0.997119	1.01344	1.01474	
8.95076 0.985862	0.991221	0.999844	0.997813	1.01058	1.01187	
8.96093 0.989417	0.994793	1.0039	1.00186	1.01391	1.01522	
8.9711 0.991349	0.996733	1.00093	0.9989	1.00913	1.01043	
8.98126 0.989829	0.995203	1.00198	0.999947	1.01086	1.01217	
