# Time-averaged data for fix PressAve
# TimeStep c_P
42900 46.6844
43000 -95.3796
43100 362.088
43200 249.874
43300 249.835
43400 280.729
43500 -11.7248
43600 107.674
43700 -35.7307
43800 -73.4498
43900 36.5982
44000 52.4374
44100 -241.278
44200 -184.035
44300 43.8609
44400 38.3068
44500 27.2452
44600 -1.54054
44700 -242.843
44800 112.474
44900 89.1214
45000 -263.598
45100 -84.9498
45200 -79.653
45300 58.3176
45400 27.4311
45500 -2.20755
45600 -59.1974
45700 -285.499
45800 -177.851
45900 -228.572
46000 35.7331
46100 -69.039
46200 120.613
46300 66.1015
46400 -140.458
46500 93.8246
46600 -159.147
46700 56.1422
46800 21.1561
46900 80.0296
47000 201.516
47100 225.473
47200 -207.852
47300 213.609
47400 175.033
47500 226.086
47600 135.351
47700 95.2902
47800 155.481
47900 107.158
48000 -13.3984
48100 87.1533
48200 -70.0172
48300 205.419
48400 127.263
48500 -25.2499
48600 29.0192
48700 44.6899
48800 202.204
48900 312.058
49000 434.324
49100 199.582
49200 195.11
49300 68.7717
49400 122.246
49500 170.996
49600 174.297
49700 -205.81
49800 -260.391
49900 -23.5837
50000 140.064
50100 34.8885
50200 3.89321
50300 96.2468
50400 335.908
50500 -75.0172
50600 112.334
50700 -48.7878
50800 57.3816
50900 41.7021
51000 222.121
51100 -60.0676
51200 -134.033
51300 16.1424
51400 102.936
51500 -275.344
51600 -139.966
51700 19.8742
51800 -228.3
51900 -81.9111
52000 -2.10066
52100 -158.81
52200 -133.101
52300 -85.9335
52400 136.512
52500 205.61
52600 143.885
52700 124.416
52800 202.288
52900 243.331
53000 -34.8886
53100 58.8653
53200 119.089
53300 155.65
53400 130.88
53500 -33.9428
53600 -133.135
53700 27.3688
53800 124.118
53900 -44.2481
54000 -58.71
54100 271.169
54200 -41.597
54300 87.4502
54400 -153.468
54500 29.6684
54600 114.228
54700 -143.01
54800 -78.8511
54900 -15.3256
55000 27.4592
55100 58.75
55200 22.1449
55300 -25.105
55400 152.627
55500 190.348
55600 -59.0341
55700 -58.0677
55800 -64.3005
55900 -109.059
56000 39.6634
56100 169.7
56200 190.323
56300 270.19
56400 118.899
56500 234.242
56600 285.439
56700 260.912
56800 13.7222
56900 172.09
57000 159.174
57100 46.4427
57200 156.265
57300 243.762
57400 -87.7495
57500 162.404
57600 47.8333
57700 24.4764
57800 121.187
57900 89.1976
58000 8.60031
58100 26.1143
58200 -301.205
58300 113.92
58400 -225.06
58500 29.6322
58600 -17.879
58700 -129.079
58800 -92.2233
58900 48.2289
59000 118.656
59100 35.598
59200 35.2985
59300 -194.28
59400 83.8032
59500 114.778
59600 -76.7111
59700 -80.4249
59800 -163.661
59900 80.4342
60000 10.8111
60100 -223.409
60200 -139.158
60300 89.1291
60400 -90.1934
60500 -57.6146
60600 176.526
60700 253.348
60800 54.6584
60900 197.995
61000 45.617
61100 -49.9607
61200 370.679
61300 218.037
61400 76.0496
61500 193.824
61600 72.6823
61700 213.983
61800 91.0542
61900 -57.4185
62000 216.667
62100 345
62200 -29.1117
62300 -63.8368
62400 -132.286
62500 -293.432
62600 9.70918
62700 -10.0137
62800 96.0819
62900 -60.1388
63000 -242.639
63100 -378.315
63200 -159.083
63300 -65.0007
63400 145.18
63500 -73.1139
63600 -36.2587
63700 -68.2511
63800 -284.217
63900 -39.4855
64000 37.8315
64100 -2.90956
64200 -20.1953
64300 101.883
64400 159.941
64500 187.474
64600 53.5261
64700 34.0393
64800 -133.949
64900 -49.4626
65000 75.179
65100 128.085
65200 118.082
65300 -213.475
65400 -170.596
65500 11.5716
65600 281.956
65700 351.226
65800 282.581
65900 159.95
66000 158.212
66100 147.243
66200 151.613
66300 174.472
66400 118.687
66500 -242.896
66600 -58.1076
66700 18.2251
66800 -120.864
66900 78.1404
67000 71.2419
67100 -123.24
67200 5.51437
67300 -135.239
67400 68.1807
67500 204.452
67600 55.0549
67700 71.3042
67800 136.501
67900 -78.3238
68000 55.0589
68100 161.954
68200 67.851
68300 335.801
68400 -50.8071
68500 40.6613
68600 108.462
68700 -29.3832
68800 -1.18353
68900 -11.1556
69000 -242.118
69100 17.0894
69200 239.223
69300 10.7083
69400 -39.4198
69500 87.7263
69600 -101.072
69700 -131.13
69800 23.7801
69900 223.864
70000 109.777
70100 68.924
70200 147.198
70300 397.056
70400 234.15
70500 209.946
70600 110.062
70700 147.572
70800 44.3023
70900 -75.7095
71000 275.953
71100 203.89
71200 161.498
71300 56.7193
71400 -60.5927
71500 37.7497
71600 104.412
71700 50.4483
71800 33.8875
71900 -29.8847
72000 29.8539
72100 163.75
72200 -207.007
72300 -239.65
72400 -238.575
72500 87.4103
72600 3.93261
72700 -38.381
72800 -40.5837
72900 -94.2804
73000 182.595
73100 56.8236
73200 -23.8264
73300 -30.0447
73400 176.819
73500 -9.71877
73600 -115.207
73700 -144.359
73800 -354.5
73900 -299.732
74000 -121.873
74100 -98.2253
74200 141.983
74300 -46.5504
74400 -140.955
74500 -110.193
74600 1.21473
74700 -93.4167
74800 49.9115
74900 -130.944
75000 -244.925
75100 -131.171
75200 -164.37
75300 -17.6683
75400 -43.2
75500 -237.334
75600 -120.824
75700 -190.649
75800 68.9154
75900 -26.2782
76000 104.252
76100 14.7984
76200 -183.175
76300 -55.6737
76400 117.344
76500 -141.153
76600 176.226
76700 103.763
76800 149.375
76900 216.217
77000 -57.6523
77100 -18.5572
77200 -131.944
77300 -232.024
77400 -91.1735
77500 -152.113
77600 -132.624
77700 -138.181
77800 -151.811
77900 -75.5553
78000 -55.2504
78100 97.1161
78200 69.8539
78300 -43.8657
78400 79.1841
78500 -123.064
78600 -140.631
78700 24.088
78800 39.8596
78900 -27.904
79000 -144.988
79100 -193.159
79200 112.716
79300 -43.9613
79400 -128.215
79500 40.7688
79600 -63.6851
79700 -171.836
79800 -91.0008
79900 -175.878
80000 -43.4512
80100 119.216
80200 154.26
80300 -88.594
80400 64.6845
80500 27.5543
80600 -69.068
80700 -47.1602
80800 -9.28738
80900 23.3369
81000 6.90349
81100 -118.757
81200 -151.772
81300 119.979
81400 12.301
81500 -68.8225
81600 205.199
81700 22.9465
81800 118.86
81900 40.4649
82000 -288.607
82100 -39.0376
82200 24.2911
82300 71.9491
82400 3.35077
82500 44.2464
82600 -23.2835
82700 -59.2162
82800 -153.544
82900 -19.6241
83000 33.4104
83100 -33.8642
83200 -12.6148
83300 -346.633
83400 64.383
83500 46.1334
83600 74.0799
83700 233.411
83800 -59.9046
83900 277.558
84000 -67.933
84100 -38.1646
84200 -171.14
84300 255.719
84400 101.672
84500 11.117
84600 -28.6491
84700 -38.8144
84800 -42.4129
84900 65.2422
85000 75.0949
85100 103.222
85200 -243.383
85300 93.9882
85400 86.5001
85500 275.419
85600 141.561
85700 13.1469
85800 -67.0108
85900 -161.602
86000 -73.9684
86100 160.254
86200 -195.539
86300 -180.412
86400 -68.9111
86500 61.3922
86600 201.167
86700 -155.017
86800 3.2395
86900 18.0731
87000 -72.1103
87100 -10.6093
87200 88.382
87300 18.1863
87400 -82.9623
87500 -59.342
87600 237.72
87700 72.939
87800 207.24
87900 202.411
88000 207.829
88100 -44.863
88200 82.6049
88300 30.967
88400 -57.9544
88500 -155.036
88600 6.61517
88700 -64.6904
88800 141.235
88900 18.4794
89000 79.4452
89100 251.236
89200 -87.254
89300 27.3053
89400 252
89500 347.237
89600 190.255
89700 -154.78
89800 -58.3358
89900 -90.7989
90000 268.644
90100 -77.159
90200 74.4553
90300 157.966
90400 60.0219
90500 -12.4981
90600 -125.179
90700 -144.478
90800 -192.748
90900 -144.619
91000 -1.25438
91100 -94.0285
91200 173.05
91300 -38.5243
91400 44.3019
91500 66.9301
91600 -10.894
91700 -45.6388
91800 -144.974
91900 -401.156
92000 120.008
92100 246.701
92200 178.323
92300 -46.8807
92400 103.326
92500 267.695
92600 239.772
92700 -83.3007
92800 -23.6657
92900 205.918
93000 60.8242
93100 -27.7471
93200 40.8776
93300 -9.72787
93400 -245.993
93500 36.0224
93600 -216.439
93700 160.719
93800 72.7334
93900 19.0342
94000 112.116
94100 86.8661
94200 -163.716
94300 -79.7235
94400 -65.5092
94500 -80.6989
94600 28.7779
94700 129.882
94800 46.5902
94900 12.1946
95000 153.571
95100 140.171
95200 -121.229
95300 -23.3941
95400 91.3838
95500 -0.130234
95600 285.545
95700 -25.6627
95800 -117.141
95900 -78.8553
96000 112.664
96100 158.267
96200 241.928
96300 223.769
96400 -20.5204
96500 6.87049
96600 157.608
96700 -86.1989
96800 41.0955
96900 80.2994
97000 187.633
97100 21.1104
97200 -140.889
97300 -159.613
97400 123.94
97500 -26.8505
97600 -138.667
97700 -83.8748
97800 -62.6053
97900 163.911
98000 8.49848
98100 30.7666
98200 -213.821
98300 -228.423
98400 -36.1332
98500 49.153
98600 76.8034
98700 160.878
98800 226.966
98900 88.9573
99000 -144.871
99100 18.481
99200 -44.8716
99300 -3.13677
99400 -41.0907
99500 17.9715
99600 56.1757
99700 113.444
99800 -238.223
99900 -17.176
100000 -171.248
100100 59.5067
100200 -126.157
100300 -79.8358
100400 -22.4639
100500 82.8847
100600 -2.95862
100700 123.876
100800 220.809
100900 20.1008
101000 -36.5734
101100 19.6186
101200 -14.6906
101300 182.878
101400 43.2643
101500 115.406
101600 94.5625
101700 -87.7347
101800 303.984
101900 118.112
102000 96.2984
102100 -55.6205
102200 79.1484
102300 152.564
102400 81.2779
102500 205.745
102600 35.0275
102700 262.776
102800 124.448
102900 50.2109
103000 99.9622
103100 237.767
103200 156.446
103300 -98.0126
103400 -99.0615
103500 -13.1611
103600 57.9038
103700 -89.0363
103800 62.9465
103900 5.75577
104000 -296.569
104100 -95.2004
104200 24.9311
104300 -58.3185
104400 -185.431
104500 79.0863
104600 -92.3384
104700 -286.052
104800 -145.891
104900 -42.4926
105000 120.643
105100 -78.814
105200 8.79417
105300 -234.593
105400 -62.4189
105500 4.07392
105600 -68.2237
105700 222.168
105800 29.0976
105900 -101.259
106000 254.904
106100 160.936
106200 21.1135
106300 20.3314
106400 -115.964
106500 -128.918
106600 58.921
106700 -54.1317
106800 79.8557
106900 143.817
107000 10.2768
107100 -212.479
107200 134.01
107300 256.822
107400 55.8177
107500 303.561
107600 314.52
107700 159.068
107800 45.9869
107900 28.3772
108000 359.705
108100 39.3913
108200 99.0469
108300 -52.5484
108400 -116.076
108500 105.482
108600 264.512
108700 12.8512
108800 -61.6711
108900 202.406
109000 255.778
109100 -99.5405
109200 -179.88
109300 174.733
109400 96.2677
109500 -115.583
109600 -243.954
109700 -60.7593
109800 129.687
109900 165.297
110000 -7.05321
110100 -62.2027
110200 206.199
110300 70.3217
110400 22.4952
110500 -183.626
110600 -74.2527
110700 -369.918
110800 -133.792
110900 -40.5069
111000 27.1399
111100 -97.8674
111200 -53.0549
111300 24.908
111400 -69.6924
111500 -35.5368
111600 -287.392
111700 72.4861
111800 229.189
111900 -134.897
112000 -33.6082
112100 118.268
112200 -19.7015
112300 99.0976
112400 -12.2556
112500 -86.0688
112600 96.2977
112700 -49.0685
112800 -50.793
112900 -86.0855
113000 -133.317
113100 -90.7783
113200 12.4017
113300 -13.0442
113400 16.9425
113500 70.138
113600 -51.8741
113700 82.3541
113800 101.462
113900 9.37162
114000 28.3759
114100 48.6905
114200 -64.4858
114300 5.49758
114400 39.9564
114500 -162.438
114600 -151.675
114700 13.3638
114800 130.366
114900 26.0972
115000 -145.996
115100 111.677
115200 401.754
115300 -4.56033
115400 -32.8257
115500 -60.7484
115600 32.2801
115700 15.0086
115800 70.0672
115900 88.0209
116000 -58.8871
116100 -26.4335
116200 22.9552
116300 -141.721
116400 -31.457
116500 -51.7529
116600 -132.488
116700 -276.355
116800 -64.612
116900 -73.8657
117000 -74.5011
117100 208.005
117200 -153.283
117300 56.8361
117400 -64.7232
117500 -226.69
117600 31.766
117700 -155.637
117800 -161.935
117900 -75.9306
118000 -146.131
118100 -128.805
118200 -2.12615
118300 -14.103
118400 -58.1568
118500 22.1273
118600 110.442
118700 36.9373
118800 -315.912
118900 101.19
119000 251.181
119100 16.3355
119200 -42.5455
119300 -248.393
119400 -20.9317
119500 28.1776
119600 255.641
119700 143.832
119800 -54.7394
119900 -85.1892
120000 9.51641
120100 93.2729
120200 -97.8442
120300 84.207
120400 -97.1493
120500 22.0259
120600 262.813
120700 100.343
120800 -17.0868
120900 -20.2229
121000 29.2314
121100 -133.923
121200 87.9803
121300 -334.933
121400 24.0283
121500 -230.733
121600 -43.905
121700 81.0141
121800 2.62876
121900 -239.543
122000 -47.8236
122100 182.268
122200 42.956
122300 -102.458
122400 -25.204
122500 -179.547
122600 -37.9657
122700 114.95
122800 219.001
122900 190.619
123000 101.075
123100 13.0737
123200 178.739
123300 81.3383
123400 -20.6465
123500 -68.5652
123600 208.465
123700 -28.4736
123800 -194.094
123900 74.5473
124000 -107.083
124100 65.5042
124200 -77.2831
124300 131.515
124400 251.108
124500 29.9324
124600 -131.403
124700 -25.6001
124800 40.1126
124900 -92.3337
125000 65.6111
125100 -197.994
125200 -40.7131
125300 -31.0467
125400 55.7231
125500 232.671
125600 -50.3361
125700 -55.2654
125800 2.77844
125900 196.739
126000 60.051
126100 -51.6564
126200 177.182
126300 -38.2893
126400 92.0851
126500 239.359
126600 174.301
126700 -21.0736
126800 -95.6899
126900 -20.933
127000 4.2112
127100 -96.4504
127200 409.308
127300 78.2272
127400 -131.99
127500 -335.207
127600 -76.3619
127700 -196.809
127800 -221.661
127900 -166.257
128000 -254.905
128100 -151.942
128200 -15.0963
128300 -16.1822
128400 -87.8406
128500 -13.5274
128600 -54.6443
128700 -5.42701
128800 -26.2457
128900 -141.874
129000 -144.56
129100 -65.489
129200 -109.829
129300 -120.773
129400 -140.677
129500 -66.9355
129600 -48.2587
129700 74.4999
129800 274.998
129900 -43.8848
130000 192.74
130100 384.213
130200 -23.2255
130300 -8.47984
130400 -239.501
130500 166.156
130600 228.839
130700 105.256
130800 167.988
130900 -48.0035
131000 -95.082
131100 -67.2445
131200 28.7959
131300 144.7
131400 -101.258
131500 -8.90078
131600 -103.99
131700 -91.8404
131800 -58.3106
131900 -116.471
132000 -172.146
132100 240.906
132200 42.425
132300 -60.7038
132400 79.1426
132500 -33.6021
132600 -17.3805
132700 110.538
132800 187.35
132900 -50.4073
133000 126.813
133100 221.483
133200 72.4745
133300 56.9047
133400 -153.134
133500 67.4572
133600 86.5412
133700 70.9796
133800 -283.734
133900 -217.186
134000 -63.4321
134100 182.714
134200 -55.2465
134300 5.65323
134400 216.482
134500 -79.0998
134600 95.4011
134700 103.332
134800 91.0397
134900 -141.561
135000 -128.755
135100 -376.223
135200 -240.658
135300 70.3264
135400 -11.981
135500 -131
135600 -34.7092
135700 -18.3683
135800 168.419
135900 22.6047
136000 79.0693
136100 270.758
136200 -19.9559
136300 -60.4228
136400 -28.0416
136500 158.488
136600 -104.813
136700 -123.362
136800 2.67659
136900 216.722
137000 117.675
137100 2.16825
137200 -125.301
137300 118.881
137400 -117.819
137500 -53.15
137600 312.434
137700 210.527
137800 -72.2603
137900 -10.5035
138000 109.739
138100 62.0844
138200 -22.4273
138300 60.7196
138400 171.903
138500 163.075
138600 222.134
138700 196.014
138800 22.2668
138900 77.3705
139000 11.5352
139100 93.1659
139200 205.402
139300 91.5983
139400 46.2544
139500 169.201
139600 -122.688
139700 33.0659
139800 221.604
139900 -196.224
140000 -25.3666
140100 201.1
140200 175.993
140300 75.5596
140400 77.0507
140500 -50.8637
140600 63.6059
140700 -143.742
140800 -50.6425
140900 147.185
141000 284.424
141100 179.293
141200 187.737
141300 53.1565
141400 353.236
141500 -45.0178
141600 -62.5089
141700 408.162
141800 76.3587
141900 -2.62639
142000 25.5225
142100 -236.682
142200 201.039
142300 -153.314
142400 68.8182
142500 -232.478
142600 36.9045
142700 182.134
142800 -17.5172
142900 45.1295
143000 161.924
143100 142.456
143200 75.037
143300 17.5923
143400 104.084
143500 113.122
143600 217.991
143700 160.436
143800 109.718
143900 66.6652
144000 -128.573
144100 -62.7421
144200 87.7097
144300 118.339
144400 -134.778
144500 -176.818
144600 62.0654
144700 183.579
144800 218.668
144900 -81.46
145000 29.6801
145100 -43.8933
145200 127.728
145300 -64.3237
145400 109.247
145500 280.556
145600 258.148
145700 -278.611
145800 -123.029
145900 -172.824
146000 116.716
146100 -23.477
146200 -64.4226
146300 90.0566
146400 -71.7647
146500 157.883
146600 267.837
146700 -159.278
146800 69.0536
146900 306.053
147000 105.688
147100 -159.134
147200 -12.7985
147300 106.557
147400 297.281
147500 63.0478
147600 4.27068
147700 -123.943
147800 253.728
147900 -242.921
148000 -80.686
148100 -0.151838
148200 -141.488
148300 403.508
148400 -115.098
148500 -38.7211
148600 207.119
148700 1.27207
148800 28.6339
148900 -47.36
149000 -71.8474
149100 176.101
149200 -24.9731
149300 -167.183
149400 -142.151
149500 -282.609
149600 20.9742
149700 41.0738
149800 41.3475
149900 -31.9749
150000 -179.195
150100 -375.167
150200 -34.3715
150300 342.656
150400 -8.18993
150500 88.0827
150600 145.593
150700 192.611
150800 33.7571
150900 81.1943
151000 -14.3769
151100 171.025
151200 299.162
151300 -43.2122
151400 -204.227
151500 -141.22
151600 -72.6006
151700 158.189
151800 -103.915
151900 125.041
152000 -77.9878
152100 -303.976
152200 -87.6591
152300 271.031
152400 28.3516
152500 45.4818
152600 91.5952
152700 228.23
152800 207.902
152900 80.8411
153000 -127.124
153100 107.49
153200 110.355
153300 89.97
153400 219.164
153500 313.805
153600 129.98
153700 51.7955
153800 -86.0407
153900 55.6662
154000 -27.8402
154100 46.3813
154200 166.844
154300 122.178
154400 -32.4724
154500 155.945
154600 -96.3977
154700 262.529
154800 270.844
154900 11.4471
155000 296.578
155100 94.4626
155200 29.7599
155300 138.088
155400 255.142
155500 -12.8468
155600 34.2821
155700 -130.483
155800 63.9823
155900 -25.4549
156000 -15.5443
156100 -52.3512
156200 -162.506
156300 81.2828
156400 -47.4343
156500 -87.0479
156600 -167.43
156700 -114.637
156800 -134.728
156900 -131.844
157000 -80.706
157100 105.368
157200 -43.901
157300 42.4618
157400 43.9927
157500 194.897
157600 -227.037
157700 -74.0022
157800 -63.4783
157900 66.408
158000 -51.7187
158100 -90.4814
158200 69.3372
158300 -61.7537
158400 -25.0033
158500 85.9978
158600 2.17875
158700 -5.30772
158800 17.4982
158900 -120.031
159000 220.658
159100 -62.8891
159200 -208.993
159300 -53.2972
159400 -8.62497
159500 -3.41864
159600 -27.916
159700 -153.441
159800 122.354
159900 114.668
160000 126.581
160100 23.1463
160200 -124.763
160300 -176.968
160400 7.162
160500 -46.0842
160600 -255.295
160700 60.9741
160800 19.4367
160900 118.955
161000 -31.7485
161100 251.695
161200 18.7285
161300 -85.2502
161400 161.749
161500 134.25
161600 -127.823
161700 59.4488
161800 -22.4409
161900 -48.6315
162000 58.1114
162100 -18.8453
162200 -44.123
162300 201.269
162400 123.722
162500 -93.7139
162600 71.6598
162700 75.3384
162800 -83.8984
162900 128.402
163000 -61.1345
163100 67.3719
163200 56.8106
163300 -19.7705
163400 98.5605
163500 38.616
163600 -162.631
163700 78.8172
163800 62.6077
163900 79.4829
164000 -394.283
164100 -184.443
164200 -31.6478
164300 27.8726
164400 83.7588
164500 151.606
164600 -35.2117
164700 22.8234
164800 197.84
164900 -114.757
165000 31.0592
165100 132.38
165200 -73.6921
165300 27.1373
165400 98.3513
165500 21.6148
165600 130.957
165700 218.542
165800 -14.6499
165900 106.782
166000 353.169
166100 202.737
166200 54.5852
166300 16.7662
166400 145.011
166500 -158.216
166600 -188.876
166700 -316.79
166800 -7.30306
166900 -153.634
167000 -27.7317
167100 38.4944
167200 4.74064
167300 -27.424
167400 -61.0354
167500 61.372
167600 12.0056
167700 73.0608
167800 -6.90208
167900 81.8582
168000 77.4594
168100 -113.813
168200 -275.763
168300 108.843
168400 18.0792
168500 -143.549
168600 40.9802
168700 -86.3038
168800 -92.9403
168900 -255.668
169000 -156.688
169100 -49.0721
169200 -170.578
169300 -94.2259
169400 22.0304
169500 178.095
169600 4.66872
169700 -95.4283
169800 181.402
169900 121.631
170000 64.8022
170100 196.234
170200 63.5334
170300 -96.9651
170400 276.942
170500 -108.448
170600 -7.7697
170700 -46.3522
170800 122.563
170900 -93.7196
171000 -2.56849
171100 23.9514
171200 0.0715258
171300 80.9604
171400 10.6642
171500 -55.1168
171600 204.682
171700 78.0691
171800 -14.893
171900 6.63126
172000 21.6625
172100 121.218
172200 93.2911
172300 145.443
172400 -9.1437
172500 50.4964
172600 146.311
172700 126.339
172800 64.7812
172900 -53.7893
173000 0.883349
173100 -229.806
173200 65.8633
173300 -27.3855
173400 -348.193
173500 50.6055
173600 -249.108
173700 -110.594
173800 133.866
173900 -20.0402
174000 -46.3065
174100 43.9557
174200 -242.809
174300 -66.6249
174400 -146.154
174500 -37.5315
174600 -26.5782
174700 -56.911
174800 -149.247
174900 -20.4884
175000 -346.441
175100 -183.021
175200 -141.637
175300 -194.057
175400 -139.445
175500 -92.3951
175600 -136.483
