# Time-averaged data for fix TempAve
# TimeStep c_T
51800 296.865
51900 297.99
52000 299.04
52100 297.555
52200 295.377
52300 295.71
52400 298.866
52500 299.293
52600 297.213
52700 294.267
52800 298.422
52900 299.452
53000 301.51
53100 297.542
53200 298.062
53300 297.128
53400 299.08
53500 295.213
53600 299.902
53700 302.739
53800 299.99
53900 295.78
54000 297.936
54100 299.93
54200 294.766
54300 292.066
54400 296.596
54500 300.048
54600 299.205
54700 294.851
54800 295.4
54900 300.696
55000 298.932
55100 297.749
55200 299.486
55300 296.767
55400 295.863
55500 294.702
55600 296.651
55700 300.086
55800 300.471
55900 297.784
56000 294.937
56100 295.957
56200 299.735
56300 302.764
56400 300.686
56500 296.068
56600 296.061
56700 299.074
56800 302.226
56900 303.33
57000 297.26
57100 298.175
57200 294.956
57300 298.282
57400 301.013
57500 302.859
57600 297.53
57700 292.259
57800 297.045
57900 300.183
58000 298.876
58100 296.956
58200 293.56
58300 295.299
58400 295.721
58500 299.202
58600 299.868
58700 295.081
58800 298.786
58900 299.03
59000 301.643
59100 298.001
59200 299.22
59300 293.601
59400 296.542
59500 300.123
59600 298.856
59700 299.786
59800 299.185
59900 297.642
60000 296.118
60100 293.235
60200 299.71
60300 300.992
60400 302.03
60500 295.823
60600 297.808
60700 298.842
60800 300.256
60900 303.956
61000 303.39
61100 299.012
61200 296.893
61300 297.151
61400 296.056
61500 299.438
61600 302.08
61700 298.738
61800 294.04
61900 293.84
62000 300.212
62100 300.609
62200 300.755
62300 296.851
62400 297.417
62500 296.914
62600 295.677
62700 301.288
62800 300.709
62900 298.556
63000 296.8
63100 297.833
63200 297.608
63300 302.499
63400 301.291
63500 299.077
63600 296.662
63700 295.836
63800 299.386
63900 298.736
64000 298.397
64100 297.619
64200 296.478
64300 293.299
64400 297.485
64500 300.887
64600 300.976
64700 297.301
64800 293.531
64900 297.382
65000 296.609
65100 299.94
65200 298.415
65300 296.62
65400 293.133
65500 294.599
65600 296.841
65700 298.852
65800 299.729
65900 297.315
66000 293.071
66100 294.71
66200 296.776
66300 298.058
66400 300.709
66500 295.047
66600 292.542
66700 290.191
66800 294.174
66900 300.096
67000 298.124
67100 298.668
67200 294.991
67300 296.445
67400 300.71
67500 302.453
67600 295.762
67700 296.664
67800 297.004
67900 296.669
68000 298.306
68100 299.392
68200 302.964
68300 304.425
68400 298.864
68500 299.411
68600 295.987
68700 296.508
68800 302.577
68900 293.864
69000 293.411
69100 300.833
69200 298.903
69300 296.846
69400 295.494
69500 290.875
69600 291.807
69700 295.313
69800 298.695
69900 302.201
70000 299.293
70100 294.668
70200 295.584
70300 297.401
70400 296.653
70500 299.821
70600 298.392
70700 298.192
70800 299.23
70900 293.144
71000 297.283
71100 296.352
71200 298.56
71300 301.494
71400 301.461
71500 301.47
71600 295.952
71700 299.8
71800 294.535
71900 296.875
72000 298.235
72100 303.429
72200 298.934
72300 298.248
72400 295.6
72500 299.994
72600 302.996
72700 300.868
72800 296.285
72900 296.934
73000 297.725
73100 294.114
73200 301.475
73300 302.188
73400 296.633
73500 296.671
73600 300.306
73700 300.969
73800 297.601
73900 295.896
74000 297.438
74100 295.526
74200 300.725
74300 298.58
74400 299.401
74500 294.902
74600 294.622
74700 297.769
74800 302.423
74900 297.879
75000 296.52
75100 297.199
75200 294.719
75300 299.933
75400 300.218
75500 299.654
75600 296.53
75700 297.329
75800 294.35
75900 300.249
76000 298.358
76100 296.939
76200 293.814
76300 293.113
76400 298.883
76500 295.787
76600 299.352
76700 298.442
76800 296.7
76900 302.924
77000 303.794
77100 302.595
77200 298.651
77300 296.072
77400 299.103
77500 299.949
77600 294.412
77700 293.226
77800 299.55
77900 300.279
78000 300.283
78100 294.919
78200 299.264
78300 297.754
78400 300.793
78500 302.237
78600 299.791
78700 299.973
78800 296.838
78900 293.216
79000 297.54
79100 302.775
79200 298.681
79300 294.122
79400 296.767
79500 299.584
79600 301.665
79700 299.252
79800 298.1
79900 295.032
80000 298.29
80100 300.77
80200 299.264
80300 301.005
80400 300.968
80500 299.724
80600 294.809
80700 296.968
80800 296.063
80900 299.499
81000 298.778
81100 297.732
81200 297.266
81300 293.613
81400 292.633
81500 296.147
81600 297.222
81700 298.57
81800 302.899
81900 297.748
82000 294.218
82100 298.303
82200 298.337
82300 300.822
82400 304.354
82500 303.849
82600 301.682
82700 298.417
82800 295.761
82900 299.1
83000 299.088
83100 299.468
83200 297.674
83300 296.255
83400 297.065
83500 294.04
83600 293.515
83700 301.209
83800 296.859
83900 302.734
84000 297.489
84100 295.159
84200 297.204
84300 298.066
84400 300.486
84500 298.58
84600 296.384
84700 293.991
84800 295.594
84900 297.939
85000 299.387
85100 299.007
85200 294.358
85300 297.217
85400 298.293
85500 298.578
85600 298.367
85700 294.384
85800 296.827
85900 298.726
86000 301.873
86100 298.262
86200 295.992
86300 295.084
86400 291.18
86500 294.467
86600 296.674
86700 301.945
86800 298.217
86900 293.757
87000 293.608
87100 297.818
87200 300.275
87300 299.588
87400 295.511
87500 296.087
87600 300.117
87700 302.364
87800 302.247
87900 301.247
88000 297.812
88100 296.451
88200 295.865
88300 297.82
88400 303.343
88500 298.165
88600 301.179
88700 293.758
88800 299.585
88900 296.972
89000 296.811
89100 298.485
89200 298.511
89300 299.663
89400 304.808
89500 299.179
89600 295.805
89700 296.807
89800 298.158
89900 299.605
90000 302.891
90100 301.305
90200 300.674
90300 296.685
90400 294.11
90500 297.651
90600 300.954
90700 297.89
90800 297.035
90900 300.904
91000 297.771
91100 295.464
91200 297.265
91300 296.207
91400 301.78
91500 300.765
91600 298.31
91700 298.903
91800 295.537
91900 290.072
92000 295.413
92100 298.082
92200 299.456
92300 297.711
92400 299.476
92500 302.231
92600 299.251
92700 295.84
92800 295.028
92900 298.541
93000 299.502
93100 295.22
93200 300.614
93300 299.427
93400 296.935
93500 294.273
93600 296.286
93700 297.436
93800 298.654
93900 299.416
94000 300.902
94100 301.933
94200 298.282
94300 295.966
94400 295.957
94500 297.443
94600 299.875
94700 301.38
94800 295.033
94900 296.249
95000 303.053
95100 303.16
95200 299.669
95300 298.267
95400 296.077
95500 294.781
95600 300.011
95700 300.626
95800 299.384
95900 297.654
96000 295.691
96100 298.227
96200 302.189
96300 302.933
96400 296.052
96500 294.786
96600 300.803
96700 301.014
96800 295.728
96900 296.524
97000 294.11
97100 300.005
97200 296.724
97300 300.495
97400 297.541
97500 296.15
97600 295.363
97700 297.296
97800 301.512
97900 302.807
98000 295.061
98100 297.24
98200 296.413
98300 301.373
98400 302.433
98500 297.519
98600 294.946
98700 299.839
98800 305.197
98900 296.722
99000 296.553
99100 296.552
99200 301.476
99300 297.215
99400 300.093
99500 297.738
99600 294.898
99700 298.362
99800 300.934
99900 299.539
100000 301.12
100100 299.775
100200 295.215
100300 297.488
100400 299.077
100500 300.538
100600 299.591
100700 299.079
100800 295.441
100900 296.41
101000 294.682
101100 300.239
101200 300.007
101300 298.704
101400 297.758
101500 294.448
101600 294.645
101700 299.682
101800 303.762
101900 297.563
102000 298.872
102100 294.691
102200 298.566
102300 302.158
102400 298.888
102500 294.465
102600 297.523
102700 298.69
102800 300.729
102900 301.811
103000 295.337
103100 295.125
103200 298.076
103300 302.298
103400 297.594
103500 295.64
103600 293.184
103700 296.488
103800 301.562
103900 298.611
104000 292.713
104100 299.581
104200 300.739
104300 297.071
104400 295.599
104500 293.816
104600 291.921
104700 299.371
104800 296.292
104900 300.106
105000 301.455
105100 297.323
105200 293.889
105300 295.726
105400 297.56
105500 297.787
105600 299.078
105700 300.244
105800 293.553
105900 296.375
106000 299.024
106100 300.635
106200 300.198
106300 294.623
106400 293.51
106500 297.346
106600 298.123
106700 302.077
106800 297.217
106900 298.808
107000 297.375
107100 297.053
107200 300.011
107300 298.33
107400 298.085
107500 300.534
107600 298.694
107700 295.813
107800 295.565
107900 290.056
108000 300.397
108100 297.186
108200 301.374
108300 297.843
108400 293.333
108500 300.712
108600 299.83
108700 297.75
108800 291.755
108900 295.995
109000 298.411
109100 298.661
109200 304.318
109300 298.384
109400 296.786
109500 296.705
109600 295.445
109700 299.089
109800 300.123
109900 298.785
110000 293.609
110100 293.201
110200 298.148
110300 300.621
110400 299.377
110500 298.885
110600 294.026
110700 294.585
110800 298.198
110900 295.961
111000 298.288
111100 301.079
111200 300.397
111300 297.291
111400 295.693
111500 296.48
111600 301.169
111700 300.855
111800 296.161
111900 296.58
112000 295.382
112100 297.915
112200 302.302
112300 299
112400 293.836
112500 297.02
112600 297.203
112700 297.22
112800 301.808
112900 300.982
113000 295.102
113100 296.149
113200 296.185
113300 299.376
113400 301.379
113500 297.109
113600 295.481
113700 300.166
113800 306.022
113900 301.788
114000 296.519
114100 293.034
114200 296.143
114300 301.795
114400 298.485
114500 296.726
114600 296.329
114700 302.124
114800 301.546
114900 300.108
115000 297.144
115100 298.848
115200 297.851
115300 294.426
115400 296.326
115500 299.612
115600 299.162
115700 297.477
115800 297.546
115900 298.784
116000 296.49
116100 298.574
116200 294.837
116300 294.253
116400 297.416
116500 301.726
116600 300.105
116700 296.499
116800 294.099
116900 300.188
117000 301.305
117100 302.46
117200 302.851
117300 298.63
117400 297.113
117500 298.129
117600 296.511
117700 292.035
117800 295.187
117900 300.851
118000 298.116
118100 295.092
118200 303.531
118300 300.387
118400 300.019
118500 301.035
118600 295.706
118700 298.111
118800 297.747
118900 298.703
119000 302.396
119100 301.58
119200 301.788
119300 296.064
119400 296.673
119500 300.284
119600 300.222
119700 295.074
119800 294.052
119900 292.743
120000 297.089
120100 299.222
120200 299.085
120300 300.099
120400 294.61
120500 294.765
120600 297.181
120700 298.728
120800 297.642
120900 297.694
121000 300.575
121100 295.184
121200 293.397
121300 297.91
121400 298.66
121500 298.94
121600 301.148
121700 300.709
121800 298.029
121900 296.063
122000 298.026
122100 305.025
122200 298.288
122300 296.595
122400 299.124
122500 294.149
122600 300.615
122700 303.8
122800 301.043
122900 298.242
123000 296.036
123100 296.966
123200 300.019
123300 304.585
123400 298.672
123500 296.069
123600 299.472
123700 295.786
123800 295.86
123900 295.237
124000 298.958
124100 303.602
124200 299.023
124300 297.597
124400 298.779
124500 295.898
124600 299.308
124700 305.117
124800 302.7
124900 300.789
125000 295.449
125100 297.129
125200 303.525
125300 297.85
125400 294.291
125500 296.49
125600 296.589
125700 298.881
125800 298.809
125900 299.953
126000 296.104
126100 294.644
126200 298.672
126300 297.457
126400 298.065
126500 303.1
126600 302.91
126700 299.424
126800 297.273
126900 297.801
127000 297.216
127100 296.141
127200 304.331
127300 300.755
127400 298.113
127500 298.329
127600 294.366
127700 299.151
127800 301.201
127900 305.609
128000 300.027
128100 298.121
128200 297.632
128300 298.923
128400 294.214
128500 294.109
128600 297.863
128700 297.765
128800 300.228
128900 298.587
129000 298.103
129100 297.839
129200 293.868
129300 297.063
129400 296.926
129500 300.675
129600 298.913
129700 298.349
129800 294.727
129900 301.894
130000 303.063
130100 298.263
130200 296.363
130300 298.636
130400 296.673
130500 294.724
130600 301.325
130700 299.796
130800 296.783
130900 293.26
131000 294.602
131100 295.817
131200 298.833
131300 298.26
131400 299.097
131500 298.624
131600 305.164
131700 299.84
131800 297.861
131900 295.282
132000 295.724
132100 302.138
132200 301.377
132300 296.503
132400 296.099
132500 294.249
132600 299.718
132700 298.235
132800 304.27
132900 298.321
133000 297.822
133100 298.198
133200 295.783
133300 295.782
133400 293.586
133500 298.705
133600 298.896
133700 298.757
133800 297.507
133900 295.929
134000 296.88
134100 298.605
134200 291.59
134300 294.249
134400 296.654
134500 297.238
134600 299.288
134700 300.902
134800 300.224
134900 296.377
135000 294.497
135100 297.39
135200 295.038
135300 302.869
135400 298.07
135500 296.549
135600 296.475
135700 303.238
135800 300.419
135900 299.06
136000 296.338
136100 293.701
136200 294.537
136300 295.998
136400 299.455
136500 300.723
136600 297.205
136700 298.078
136800 295.286
136900 298.311
137000 297.635
137100 298.607
137200 301.293
137300 293.043
137400 296.557
137500 299.803
137600 303.234
137700 300.039
137800 297.544
137900 300.104
138000 299.897
138100 293.984
138200 295.026
138300 297.857
138400 297.562
138500 299.808
138600 304.872
138700 303.013
138800 298.291
138900 297.808
139000 296.793
139100 295.988
139200 297.348
139300 301.884
139400 298.337
139500 296.677
139600 291.331
139700 297.011
139800 297.412
139900 302.397
140000 299.384
140100 299.754
140200 296.347
140300 296.58
140400 296.304
140500 301.336
140600 298.474
140700 292.552
140800 291.778
140900 294.484
141000 299.097
141100 300.098
141200 299.627
141300 294.75
141400 295.161
141500 297.534
141600 299.211
141700 298.676
141800 296.214
141900 292.54
142000 297.227
142100 297.092
142200 297.136
142300 301.155
142400 297.822
142500 296.517
142600 300.709
142700 295.966
142800 292.923
142900 295.873
143000 298.984
143100 297.012
143200 300.076
143300 302.035
143400 295.977
143500 294.07
143600 296.409
143700 299.207
143800 299.708
143900 298.787
144000 292.939
144100 301.597
144200 303.936
144300 297.327
144400 294.944
144500 298.2
144600 300.962
144700 304.261
144800 301.273
144900 296.873
145000 296.264
145100 294.395
145200 298.727
145300 298.316
145400 298.841
145500 296.987
145600 296.092
145700 292.015
145800 293.925
145900 298.231
146000 300.416
146100 299.558
146200 294.053
146300 297.496
146400 298.807
146500 303.212
146600 298.551
146700 295.144
146800 296.679
146900 302.651
147000 299.272
147100 295.304
147200 295.458
147300 296.627
147400 299.635
147500 301.281
147600 296.669
147700 298.206
147800 298.466
147900 294.008
148000 291.915
148100 297.954
148200 298.289
148300 298.3
148400 298.701
148500 301.642
148600 302.643
148700 298.371
148800 296.905
148900 296.533
149000 298.463
149100 303.548
149200 297.753
149300 296.65
149400 295.361
149500 293.823
149600 295.926
149700 301.974
149800 297.08
149900 296.964
150000 293.288
150100 297.963
150200 301.335
150300 300.141
150400 297.54
150500 296.336
150600 295.354
150700 300.698
150800 298.574
150900 296.118
151000 297.734
151100 299.638
151200 304.144
151300 300.564
151400 296.69
151500 297.886
151600 295.853
151700 298.634
151800 296.812
151900 301.452
152000 299.811
152100 296.495
152200 293.206
152300 295.587
152400 299.06
152500 296.355
152600 299.19
152700 299.434
152800 302.615
152900 303.411
153000 297.836
153100 295.466
153200 298.818
153300 297.688
153400 307.114
153500 299.747
153600 296.364
153700 295.456
153800 298.938
153900 298.532
154000 303.037
154100 296.732
154200 296.408
154300 297.918
154400 297.951
154500 299.259
154600 298.944
154700 298.99
154800 304.269
154900 299.026
155000 299.233
155100 296.47
155200 293.925
155300 297.281
155400 297.264
155500 299.654
155600 299.685
155700 295.448
155800 296.828
155900 296.254
156000 297.746
156100 302.892
156200 299.611
156300 299.019
156400 294.411
156500 295.579
156600 300.521
156700 299.687
156800 297.957
156900 296.75
157000 297.24
157100 301.642
157200 300.827
157300 300.744
157400 295.725
157500 295.296
157600 298.705
157700 298.233
157800 301.109
157900 303.233
158000 296.166
158100 297.548
158200 297.183
158300 295.833
158400 298.975
158500 300.947
158600 299.528
158700 298.535
158800 297.256
158900 297.053
159000 299.491
159100 299.074
159200 292.199
159300 297.555
159400 299.017
159500 299.233
159600 299.488
159700 292.837
159800 293.347
159900 296.843
160000 296.666
160100 297.52
160200 297.918
160300 298.734
160400 298.054
160500 298.077
160600 294.74
160700 293.592
160800 297.883
160900 301.223
161000 298.252
161100 297.026
161200 297.126
161300 298.156
161400 304.492
161500 303.446
161600 297.355
161700 299.377
161800 299.455
161900 294.445
162000 295.731
162100 296.56
162200 295.232
162300 300.256
162400 300.377
162500 298.119
162600 300.649
162700 292.487
162800 296.786
162900 300.744
163000 297.306
163100 294.294
163200 298.531
163300 303.036
163400 301.528
163500 295.591
163600 293.471
163700 298.903
163800 301.1
163900 297.277
164000 296.421
164100 295.622
164200 301.917
164300 300.591
164400 299.326
164500 296.561
164600 295.793
164700 299.218
164800 301.247
164900 295.628
165000 294.778
165100 299.685
165200 297.396
165300 299.186
165400 298.015
165500 299.552
165600 300.669
165700 300.382
165800 297.467
165900 293.157
166000 296.758
166100 302.202
166200 299.999
166300 297.447
166400 298.744
166500 298.541
166600 292.336
166700 298.883
166800 299.757
166900 298.169
167000 300.814
167100 295.595
167200 295.92
167300 294.392
167400 300.975
167500 299.304
167600 298.292
167700 293.174
167800 299.967
167900 303.461
168000 300.676
168100 294.205
168200 297.014
168300 301.043
168400 299.567
168500 294.157
168600 291.584
168700 294.919
168800 294.177
168900 299.853
169000 297.943
169100 301.689
169200 296.274
169300 294.612
169400 296.56
169500 299.615
169600 298.645
169700 299.267
169800 296.418
169900 294.292
170000 297.738
170100 298.596
170200 299.898
170300 299.493
170400 296.999
170500 291.478
170600 293.478
170700 298.465
170800 298.79
170900 298.672
171000 297.463
171100 303.445
171200 301.67
171300 299.966
171400 297.705
171500 296.48
171600 300.947
171700 300.381
171800 292.825
171900 297.271
172000 299.753
172100 302.761
172200 292.308
172300 293.691
172400 294.779
172500 297.841
172600 296.907
172700 298.979
172800 303.622
172900 299.648
173000 295.725
173100 294.245
173200 298.211
173300 300.931
173400 299.62
173500 298.597
173600 297.044
173700 296.078
173800 295.873
173900 298.349
174000 301.35
174100 297.441
174200 295.043
174300 294.338
174400 296.079
174500 296.453
174600 297.927
174700 300.046
174800 299.473
174900 296.742
175000 295.621
175100 289.374
175200 295.441
175300 298.451
175400 297.576
175500 299.369
175600 302.31
175700 300.154
175800 292.7
175900 299.383
176000 297.126
176100 304.161
176200 304.844
176300 300.606
176400 297.411
176500 298.916
176600 296.907
176700 293.063
176800 295.108
176900 300.258
177000 300.44
177100 294.907
177200 294.48
177300 301.619
177400 300.96
177500 299.138
177600 297.768
177700 298.051
177800 298.261
177900 296.255
178000 292.597
178100 296.826
178200 296.93
178300 298.616
178400 299.743
178500 297.544
178600 291.963
178700 293.149
178800 298.953
178900 299.48
179000 298.44
179100 293.669
179200 292.657
179300 293.708
179400 297.953
179500 299.971
179600 301.803
179700 294.699
179800 294.605
179900 299.794
180000 298.096
180100 298.25
180200 295.831
180300 300.168
180400 302.613
180500 298.073
180600 297.426
180700 296.195
180800 297.344
180900 291.679
181000 295.411
181100 296.204
181200 301.27
181300 298.472
181400 297.602
181500 291.907
181600 290.624
181700 294.525
181800 298.042
181900 301.036
182000 296.504
182100 293.26
182200 298.943
182300 299.632
182400 297.15
182500 298.301
182600 297.648
182700 296.041
182800 295.837
182900 296.099
183000 298.583
183100 301.258
183200 299.277
183300 295.679
183400 298.423
183500 299.061
183600 297.352
183700 296.108
183800 297.884
183900 302.052
184000 302.137
184100 297.869
184200 296.708
184300 297.644
184400 296.695
184500 299.855
184600 302.437
184700 297.429
184800 296.375
184900 297.932
185000 296.458
185100 299.142
185200 301.782
185300 302.943
185400 298.649
185500 295.55
185600 300
185700 297.664
185800 295.831
185900 304.075
186000 300.222
186100 297.329
186200 294.969
186300 298.381
186400 298.96
186500 300.479
186600 303.099
186700 302.635
186800 302.026
186900 296.215
187000 296.341
187100 297.934
187200 299.154
187300 303.615
187400 301.306
187500 298.763
187600 295.928
187700 298.503
187800 303.061
187900 302.893
188000 296.007
188100 296.374
188200 297.172
188300 300.545
188400 300.573
188500 301.344
188600 299.431
188700 295.108
188800 296.249
188900 297.489
189000 300.789
189100 301.374
189200 298.654
189300 298.539
189400 296.353
189500 295.605
189600 303.471
189700 302.564
189800 299.115
189900 299.904
190000 297.365
190100 294.322
190200 298.814
190300 299.513
190400 297.237
190500 299.624
190600 295.426
190700 297.565
190800 296.886
190900 300.567
191000 297.861
191100 300.641
191200 298.305
191300 294.215
191400 297.544
191500 300.175
191600 300.649
191700 301.611
191800 299.326
191900 297.997
192000 295.063
192100 298.613
192200 300.884
192300 304.415
192400 296.953
192500 295.263
192600 294.755
192700 301.537
192800 301.032
192900 296.954
193000 296.033
193100 299.973
193200 297.977
193300 293.033
193400 294.654
193500 295.316
193600 300.665
193700 297.237
193800 299.839
193900 296.601
194000 292.531
194100 295.54
194200 297.139
194300 298.5
194400 297.944
194500 297.629
194600 300.419
194700 302.334
194800 300.743
194900 296.85
195000 295.874
195100 298.322
195200 300.256
195300 301.063
195400 300.221
195500 301.397
195600 298.34
195700 298.01
195800 300.456
195900 295.164
196000 295.773
196100 301.147
196200 299.136
196300 297.689
196400 294.753
196500 297.048
196600 300.099
196700 298.913
196800 297.351
196900 294.896
197000 293.065
197100 297.108
197200 299.386
197300 295.606
197400 297.581
197500 301.301
197600 301.771
197700 298.48
197800 300.568
197900 300.259
198000 295.631
198100 295.276
198200 296.286
198300 300.552
198400 299.858
198500 298.815
198600 296.866
198700 293.98
198800 296.78
198900 298.768
199000 300.927
199100 296.642
199200 293.811
199300 296.191
199400 300.136
