# Time-averaged data for fix TEAve
# TimeStep v_TotEn
26100 -16091.2
26200 -16034
26300 -16094.6
26400 -16239.1
26500 -16245.8
26600 -16221.3
26700 -16142.9
26800 -16069.1
26900 -16067.7
27000 -16159.3
27100 -16199.6
27200 -16224.6
27300 -16190.4
27400 -16094.1
27500 -16076.6
27600 -16110.9
27700 -16160.4
27800 -16171.2
27900 -16152.7
28000 -16114.4
28100 -16112.6
28200 -16187.4
28300 -16236.3
28400 -16283.3
28500 -16335.2
28600 -16300.5
28700 -16221.2
28800 -16187.7
28900 -16133.6
29000 -16035.9
29100 -16050.4
29200 -16145.4
29300 -16176.4
29400 -16185.6
29500 -16153.1
29600 -16094
29700 -16129.4
29800 -16235.6
29900 -16293.9
30000 -16269.8
30100 -16204.4
30200 -16191.2
30300 -16192.5
30400 -16198.7
30500 -16198.6
30600 -16166.2
30700 -16154.7
30800 -16262.5
30900 -16318.2
31000 -16300.1
31100 -16268.7
31200 -16156.7
31300 -16133.4
31400 -16178.1
31500 -16255.5
31600 -16266.5
31700 -16235.6
31800 -16245.9
31900 -16274.9
32000 -16338.5
32100 -16320.2
32200 -16216.1
32300 -16168.4
32400 -16164.7
32500 -16172
32600 -16181.5
32700 -16264.4
32800 -16273.8
32900 -16242.1
33000 -16160.8
33100 -16104.7
33200 -16154.7
33300 -16270.5
33400 -16321.6
33500 -16324.7
33600 -16346.7
33700 -16410.2
33800 -16431.8
33900 -16326.6
34000 -16265.2
34100 -16250.7
34200 -16254.2
34300 -16273.5
34400 -16304.9
34500 -16346.6
34600 -16393.8
34700 -16456.7
34800 -16389.7
34900 -16299.8
35000 -16248.5
35100 -16246.8
35200 -16306.6
35300 -16310.1
35400 -16207.4
35500 -16171.2
35600 -16237.2
35700 -16288.4
35800 -16328
35900 -16417.5
36000 -16362.6
36100 -16269
36200 -16228.7
36300 -16205.9
36400 -16205.2
36500 -16158.1
36600 -16078.1
36700 -16125.1
36800 -16217
36900 -16250.5
37000 -16230.9
37100 -16150.4
37200 -16085.2
37300 -16121.3
37400 -16264.8
37500 -16268.1
37600 -16193.7
37700 -16110.7
37800 -16150.9
37900 -16209
38000 -16278.2
38100 -16335
38200 -16322.4
38300 -16294.6
38400 -16223.7
38500 -16152.2
38600 -16077.6
38700 -16081
38800 -16143.7
38900 -16173.8
39000 -16170.5
39100 -16221.9
39200 -16242.5
39300 -16166.1
39400 -16068.5
39500 -16061.1
39600 -16126.4
39700 -16220.5
39800 -16228.4
39900 -16168.1
40000 -16118.6
40100 -16124.5
40200 -16109.2
40300 -16065.8
40400 -15943.2
40500 -15951.2
40600 -16017.5
40700 -16104.7
40800 -16177.4
40900 -16167.9
41000 -16105
41100 -16078.3
41200 -16140.3
41300 -16229.4
41400 -16216.3
41500 -16175.8
41600 -16168.2
41700 -16185.9
41800 -16139.6
41900 -16042.3
42000 -16014.9
42100 -16052.3
42200 -16105.4
42300 -16098.2
42400 -15979.5
42500 -15912.9
42600 -15994.8
42700 -16067.3
42800 -16077.2
42900 -16104.9
43000 -16203.5
43100 -16200.4
43200 -16173.7
43300 -16060
43400 -16073.1
43500 -16144.5
43600 -16201.4
43700 -16261.6
43800 -16228.1
43900 -16173.9
44000 -16172.5
44100 -16184.5
44200 -16144.5
44300 -16044.1
44400 -16023.3
44500 -16093
44600 -16151.4
44700 -16158.6
44800 -16159.4
44900 -16133.2
45000 -16113.4
45100 -16031.6
45200 -15947.6
45300 -15973.5
45400 -16051.7
45500 -16082.5
45600 -16131
45700 -16160.4
45800 -16106.6
45900 -15993.9
46000 -15942.3
46100 -16006.8
46200 -16080.4
46300 -16093.8
46400 -16085.5
46500 -16084.7
46600 -16160
46700 -16192.7
46800 -16184.4
46900 -16162.4
47000 -16086.4
47100 -16027.5
47200 -16087.5
47300 -16174
47400 -16217
47500 -16225
47600 -16155
47700 -16090.5
47800 -16030
47900 -16028.6
48000 -16126.7
48100 -16213.6
48200 -16239.2
48300 -16156.9
48400 -16132.8
48500 -16177.2
48600 -16202.1
48700 -16142.7
48800 -16043.6
48900 -16087
49000 -16163.3
49100 -16186.6
49200 -16181.1
49300 -16101.4
49400 -15992.6
49500 -16050.8
49600 -16108.3
49700 -16135.8
49800 -16176.6
49900 -16133.9
50000 -16026.1
50100 -16012.6
50200 -16080.4
50300 -16159
50400 -16191.1
50500 -16181.5
50600 -16155.2
50700 -16178.1
50800 -16265
50900 -16362.5
51000 -16344.7
51100 -16212.7
51200 -16164.3
51300 -16150.8
51400 -16141.5
51500 -16207.4
51600 -16257.5
51700 -16186.4
51800 -16152.2
51900 -16129.8
52000 -16121.5
52100 -16142.2
52200 -16198.7
52300 -16239.4
52400 -16226.2
52500 -16204.6
52600 -16222.4
52700 -16237.5
52800 -16172
52900 -16085.4
53000 -16068.5
53100 -16115.2
53200 -16146.3
53300 -16141.9
53400 -16136.1
53500 -16148.9
53600 -16086.8
53700 -16016
53800 -16054.7
53900 -16170.4
54000 -16184.4
54100 -16200.6
54200 -16282.8
54300 -16321
54400 -16192.7
54500 -16123.2
54600 -16144.5
54700 -16195
54800 -16169.9
54900 -16066
55000 -16049.5
55100 -16058
55200 -16060.2
55300 -16143.7
55400 -16228.6
55500 -16228.2
55600 -16136.4
55700 -16076.6
55800 -16082.1
55900 -16135.8
56000 -16204.7
56100 -16179.6
56200 -16038
56300 -16015.2
56400 -16100.1
56500 -16180
56600 -16187.2
56700 -16131.1
56800 -16050.3
56900 -16033.9
57000 -16150.5
57100 -16223.5
57200 -16264.5
57300 -16228.8
57400 -16148.7
57500 -16096.5
57600 -16178.8
57700 -16254.6
57800 -16198.7
57900 -16147.7
58000 -16148.9
58100 -16226.1
58200 -16330
58300 -16306.3
58400 -16220.5
58500 -16159.7
58600 -16169.5
58700 -16218
58800 -16212.5
58900 -16146.3
59000 -16073.1
59100 -16080.9
59200 -16141.9
59300 -16241.8
59400 -16228.1
59500 -16194.6
59600 -16182.5
59700 -16161.1
59800 -16166.1
59900 -16209.3
60000 -16274.3
60100 -16306.3
60200 -16214.1
60300 -16133.2
60400 -16156.5
60500 -16211.6
60600 -16205.2
60700 -16171.9
60800 -16087.8
60900 -16013.1
61000 -16083.7
61100 -16171.2
61200 -16219.4
61300 -16245.1
61400 -16250
61500 -16198.5
61600 -16132.2
61700 -16161.6
61800 -16250
61900 -16270.5
62000 -16154.2
62100 -16092.4
62200 -16128.1
62300 -16222.9
62400 -16253.4
62500 -16245.3
62600 -16177.8
62700 -16076.9
62800 -16096.5
62900 -16178.9
63000 -16231.9
63100 -16232.8
63200 -16212.3
63300 -16132.7
63400 -16097.2
63500 -16163.4
63600 -16252.8
63700 -16257
63800 -16219.3
63900 -16204.1
64000 -16216.5
64100 -16267
64200 -16312.7
64300 -16312.4
64400 -16209.5
64500 -16152.7
64600 -16194.3
64700 -16272.7
64800 -16283.5
64900 -16225.3
65000 -16195
65100 -16171.1
65200 -16184
65300 -16293.2
65400 -16349.9
65500 -16279.8
65600 -16195.6
65700 -16139.9
65800 -16132.7
65900 -16191.1
66000 -16304.9
66100 -16315.1
66200 -16279.6
66300 -16246.1
66400 -16223.9
66500 -16291.3
66600 -16410.2
66700 -16386
66800 -16284.9
66900 -16215.6
67000 -16202.8
67100 -16209
67200 -16241.2
67300 -16238.2
67400 -16165.8
67500 -16132.5
67600 -16218.2
67700 -16279.6
67800 -16283.6
67900 -16266.2
68000 -16215.1
68100 -16154.5
68200 -16026.8
68300 -15971.8
68400 -16061.8
68500 -16126.7
68600 -16188.2
68700 -16180.2
68800 -16136.9
68900 -16235.3
69000 -16278.8
69100 -16208.4
69200 -16208.1
69300 -16250.3
69400 -16323.3
69500 -16402.4
69600 -16333.1
69700 -16235.1
69800 -16159.8
69900 -16131.9
70000 -16207.5
70100 -16275.8
70200 -16252.9
70300 -16201.8
70400 -16157.2
70500 -16131.1
70600 -16154.8
70700 -16169.1
70800 -16206
70900 -16325.8
71000 -16331.7
71100 -16306.4
71200 -16257
71300 -16166.6
71400 -16066.3
71500 -16042.7
71600 -16141.6
71700 -16232.7
71800 -16291.3
71900 -16268.5
72000 -16174.5
72100 -16123.5
72200 -16166.3
72300 -16208.4
72400 -16234.4
72500 -16181.2
72600 -16080.9
72700 -16074.7
72800 -16170
72900 -16234.1
73000 -16232.6
73100 -16210.2
73200 -16114
73300 -16102.6
73400 -16159.3
73500 -16173.2
73600 -16146.8
73700 -16148.1
73800 -16231.5
73900 -16296.2
74000 -16293.3
74100 -16232.8
74200 -16127
74300 -16114.8
74400 -16145.9
74500 -16238.5
74600 -16277.6
74700 -16187.5
74800 -16091.3
74900 -16142.9
75000 -16202.4
75100 -16221.3
75200 -16207
75300 -16107.6
75400 -16052.1
75500 -16083.7
75600 -16176.8
75700 -16220.9
75800 -16212.7
75900 -16158.9
76000 -16149.9
76100 -16188.4
76200 -16292.1
76300 -16301.5
76400 -16217.8
76500 -16177.8
76600 -16134.3
76700 -16139.2
76800 -16140.6
76900 -16069.5
77000 -15967.9
77100 -16009.7
77200 -16114.1
77300 -16151.3
77400 -16139.3
77500 -16143.9
77600 -16218.9
77700 -16249
77800 -16159.9
77900 -16111.7
78000 -16137.4
78100 -16176.8
78200 -16164.9
78300 -16157.9
78400 -16082.2
78500 -16023.1
78600 -16069.1
78700 -16167
78800 -16234.1
78900 -16230.9
79000 -16139.1
79100 -16112.4
79200 -16174.5
79300 -16225.6
79400 -16188.9
79500 -16121.4
79600 -16111.1
79700 -16133
79800 -16170.7
79900 -16225.5
80000 -16226.3
80100 -16175.2
80200 -16117.5
80300 -16076.7
80400 -16106.1
80500 -16224.9
80600 -16285.7
80700 -16263
80800 -16179.8
80900 -16101.6
81000 -16095.9
81100 -16126.6
81200 -16178.9
81300 -16277.6
81400 -16304.5
81500 -16208.8
81600 -16147.8
81700 -16114.5
81800 -16108
81900 -16211.5
82000 -16251.7
82100 -16207.4
82200 -16149.2
82300 -16080.5
82400 -15964.2
82500 -15961.4
82600 -16046.4
82700 -16110
82800 -16142.1
82900 -16132
83000 -16110.8
83100 -16109.4
83200 -16150.1
83300 -16211
83400 -16247.5
83500 -16285.3
83600 -16286.7
83700 -16190.9
83800 -16160.2
83900 -16141.5
84000 -16248.6
84100 -16312.5
84200 -16272.3
84300 -16198.2
84400 -16150
84500 -16158.6
84600 -16251.6
84700 -16323
84800 -16283.9
84900 -16195.3
85000 -16158.3
85100 -16175.9
85200 -16190.7
85300 -16131.4
85400 -16096.7
85500 -16103.2
85600 -16131.6
85700 -16187.6
85800 -16204.6
85900 -16129.9
86000 -16054.2
86100 -16084.4
86200 -16139.8
86300 -16223
86400 -16304.3
86500 -16237.8
86600 -16161.1
86700 -16130.9
86800 -16183.8
86900 -16251.6
87000 -16211
87100 -16072.9
87200 -16032.6
87300 -16059.7
87400 -16135.1
87500 -16147.7
87600 -16070.4
87700 -15990.8
87800 -16023
87900 -16088.2
88000 -16132.4
88100 -16166.6
88200 -16167.9
88300 -16081.7
88400 -16011.6
88500 -16049.9
88600 -16115.8
88700 -16174.4
88800 -16159.8
88900 -16170.5
89000 -16178.9
89100 -16161.9
89200 -16122.3
89300 -16063.7
89400 -16043.2
89500 -16162.2
89600 -16213
89700 -16179.6
89800 -16110.5
89900 -16030
90000 -16002.9
90100 -16060.1
90200 -16118.3
90300 -16196.3
90400 -16217.9
90500 -16149.3
90600 -16093.2
90700 -16105.3
90800 -16104.9
90900 -16088.7
91000 -16149
91100 -16243.8
91200 -16261.9
91300 -16225.5
91400 -16107.2
91500 -16099.8
91600 -16141.3
91700 -16182.1
91800 -16274.7
91900 -16344.3
92000 -16293
92100 -16225.9
92200 -16177.4
92300 -16169
92400 -16145
92500 -16121.1
92600 -16191
92700 -16279.2
92800 -16284
92900 -16223.1
93000 -16187.8
93100 -16182.9
93200 -16163.7
93300 -16201.1
93400 -16286
93500 -16341.4
93600 -16325.9
93700 -16295.3
93800 -16260.9
93900 -16228.9
94000 -16179.9
94100 -16158.3
94200 -16236.9
94300 -16302.9
94400 -16296.7
94500 -16214.5
94600 -16127.5
94700 -16146.3
94800 -16214
94900 -16207.7
95000 -16134.1
95100 -16074
95200 -16103.6
95300 -16197
95400 -16260.8
95500 -16258.1
95600 -16160.1
95700 -16128.6
95800 -16150
95900 -16178.1
96000 -16198.6
96100 -16172.1
96200 -16112.6
96300 -16158.3
96400 -16255.2
96500 -16246.6
96600 -16191.1
96700 -16221.2
96800 -16330.6
96900 -16345.5
97000 -16293.7
97100 -16205.4
97200 -16192.6
97300 -16184.8
97400 -16267.3
97500 -16351
97600 -16344.1
97700 -16267.2
97800 -16193.5
97900 -16230.5
98000 -16297
98100 -16281.6
98200 -16221.7
98300 -16117.8
98400 -16106.9
98500 -16172.6
98600 -16198.6
98700 -16144.5
98800 -16094.8
98900 -16207.1
99000 -16270.5
99100 -16263.5
99200 -16215.4
99300 -16209.5
99400 -16201.8
99500 -16227
99600 -16258.2
99700 -16227.1
99800 -16157.4
99900 -16107.7
100000 -16090.3
100100 -16148
100200 -16236.8
100300 -16243.3
100400 -16218.3
100500 -16174.1
100600 -16152.2
100700 -16167.9
100800 -16228.6
100900 -16267.2
101000 -16277
101100 -16206.1
101200 -16148.3
101300 -16136
101400 -16166.1
101500 -16229.6
101600 -16235.9
101700 -16149.9
101800 -16100.9
101900 -16151.5
102000 -16173.9
102100 -16178.6
102200 -16122.5
102300 -16077
102400 -16181.5
102500 -16280.6
102600 -16250
102700 -16189.2
102800 -16130.6
102900 -16136.1
103000 -16257.1
103100 -16267.2
103200 -16204.7
103300 -16167.8
103400 -16227.5
103500 -16311.5
103600 -16348.8
103700 -16268.8
103800 -16185.2
103900 -16210.2
104000 -16246.5
104100 -16177.5
104200 -16134.6
104300 -16168.2
104400 -16222
104500 -16309.4
104600 -16318.8
104700 -16215.7
104800 -16183.5
104900 -16150.2
105000 -16156.9
105100 -16278
105200 -16313.9
105300 -16243.6
105400 -16159.6
105500 -16115.5
105600 -16095.2
105700 -16128.5
105800 -16247
105900 -16249.7
106000 -16188.9
106100 -16142.1
106200 -16177.6
106300 -16296
106400 -16292.6
106500 -16206.1
106600 -16144.2
106700 -16133.1
106800 -16185.5
106900 -16209.3
107000 -16214.5
107100 -16208.7
107200 -16187.8
107300 -16179.2
107400 -16162.3
107500 -16132.2
107600 -16155.8
107700 -16233.7
107800 -16281.5
107900 -16275.5
108000 -16143.8
108100 -16116.6
108200 -16100.5
108300 -16154.7
108400 -16198
108500 -16136.6
108600 -16103.2
108700 -16176.2
108800 -16268.3
108900 -16212.3
109000 -16127
109100 -16088.4
109200 -16106.6
109300 -16230.4
109400 -16262.6
109500 -16256.7
109600 -16201.9
109700 -16107.4
109800 -16077.7
109900 -16106.1
110000 -16197.2
110100 -16264.2
110200 -16180.7
110300 -16086.9
110400 -16093.5
110500 -16149.9
110600 -16235.8
110700 -16223.1
110800 -16174.8
110900 -16152.2
111000 -16106.5
111100 -16066.1
111200 -16083.6
111300 -16200
111400 -16256.6
111500 -16237.2
111600 -16156.9
111700 -16144.2
111800 -16251.1
111900 -16295.4
112000 -16279.4
112100 -16210
112200 -16161.2
112300 -16205.3
112400 -16255.3
112500 -16234.5
112600 -16227
112700 -16195.9
112800 -16141.2
112900 -16181.7
113000 -16282.9
113100 -16278.3
113200 -16219.4
113300 -16138.9
113400 -16127.2
113500 -16172.3
113600 -16179.5
113700 -16126.8
113800 -16075.7
113900 -16150.5
114000 -16258.4
114100 -16277.7
114200 -16188.8
114300 -16131.1
114400 -16172.4
114500 -16227.4
114600 -16234.2
114700 -16136.5
114800 -16086.1
114900 -16142.3
115000 -16238.5
115100 -16263.6
115200 -16287.4
115300 -16320.1
115400 -16268
115500 -16153.5
115600 -16130.1
115700 -16143
115800 -16144.2
115900 -16158.6
116000 -16194.7
116100 -16229.1
116200 -16300
116300 -16326
116400 -16223.8
116500 -16154.8
116600 -16210.9
116700 -16281.4
116800 -16286.5
116900 -16210.1
117000 -16149.5
117100 -16097.2
117200 -16087.1
117300 -16185.7
117400 -16256.9
117500 -16292
117600 -16336.4
117700 -16403.8
117800 -16368.5
117900 -16272.5
118000 -16260.5
118100 -16241.8
118200 -16130.6
118300 -16126.3
118400 -16171.7
118500 -16241
118600 -16300.1
118700 -16279.8
118800 -16254.5
118900 -16198.7
119000 -16104.3
119100 -16118.2
119200 -16220
119300 -16284.8
119400 -16269.5
119500 -16211.7
119600 -16196.4
119700 -16263.9
119800 -16342.3
119900 -16363.8
120000 -16241.1
120100 -16182.1
120200 -16175.4
120300 -16219.1
120400 -16314.6
120500 -16310.3
120600 -16256.5
120700 -16235.5
120800 -16226
120900 -16210.3
121000 -16200
121100 -16282.5
121200 -16348.5
121300 -16304.9
121400 -16229.1
121500 -16158.1
121600 -16133.4
121700 -16161.5
121800 -16206.2
121900 -16226.7
122000 -16183.9
122100 -16106.5
122200 -16170.3
122300 -16257.3
122400 -16262.9
122500 -16262.9
122600 -16176.3
122700 -16140.3
122800 -16202.6
122900 -16249.8
123000 -16273.2
123100 -16235.4
123200 -16125.7
123300 -16116.6
123400 -16189.9
123500 -16216.4
123600 -16211.9
123700 -16236.5
123800 -16261.4
123900 -16238.9
124000 -16145.3
124100 -16113.8
124200 -16182.8
124300 -16231.4
124400 -16255.3
124500 -16270.7
124600 -16214.9
124700 -16098.3
124800 -16115.9
124900 -16181.9
125000 -16218.4
125100 -16186.2
125200 -16129.4
125300 -16176.9
125400 -16271.1
125500 -16264.9
125600 -16186
125700 -16117.9
125800 -16106.3
125900 -16133.7
126000 -16232.3
126100 -16260.1
126200 -16224.9
126300 -16213.8
126400 -16188.8
126500 -16088
126600 -16057.6
126700 -16135.1
126800 -16202.1
126900 -16211.6
127000 -16210.9
127100 -16182.5
127200 -16063.9
127300 -16086.5
127400 -16148.9
127500 -16199.2
127600 -16225.8
127700 -16173.8
127800 -16113.8
127900 -16016.3
128000 -16043.1
128100 -16130.6
128200 -16192.4
128300 -16236.6
128400 -16325.8
128500 -16369.1
128600 -16258.1
128700 -16150
128800 -16106.8
128900 -16109.4
129000 -16151.7
129100 -16249.7
129200 -16307.8
129300 -16273.5
129400 -16218.9
129500 -16170.8
129600 -16173.5
129700 -16193.8
129800 -16212.5
129900 -16151.9
130000 -16115.2
130100 -16221.3
130200 -16295.1
130300 -16298.6
130400 -16302.1
130500 -16270.8
130600 -16168.8
130700 -16157.6
130800 -16200.9
130900 -16275
131000 -16334
131100 -16355.1
131200 -16304.3
131300 -16226.9
131400 -16156.5
131500 -16106.7
131600 -16058.8
131700 -16107.3
131800 -16201.6
131900 -16255.6
132000 -16247
132100 -16166.6
132200 -16122.3
132300 -16168.6
132400 -16255.8
132500 -16285
132600 -16218.1
132700 -16134.9
132800 -16115.9
132900 -16165.9
133000 -16187.9
133100 -16202.8
133200 -16239.1
133300 -16279.6
133400 -16277.9
133500 -16175.5
133600 -16127.6
133700 -16124.4
133800 -16144.5
133900 -16207.6
134000 -16259
134100 -16307
134200 -16391.1
134300 -16345
134400 -16278.2
134500 -16235.9
134600 -16180.4
134700 -16160.3
134800 -16251.8
134900 -16353.3
135000 -16347.4
135100 -16265.8
135200 -16187.7
135300 -16153.1
135400 -16212.7
135500 -16245.9
135600 -16237
135700 -16139.2
135800 -16092.9
135900 -16127.8
136000 -16212.2
136100 -16291.4
136200 -16263.4
136300 -16203.6
136400 -16128.3
136500 -16117.2
136600 -16165.1
136700 -16183.4
136800 -16182.4
136900 -16161.7
137000 -16156.6
137100 -16144.9
137200 -16145.1
137300 -16223.5
137400 -16228.3
137500 -16153.9
137600 -16055.8
137700 -16073.2
137800 -16105.1
137900 -16120.2
138000 -16178.8
138100 -16235.3
138200 -16204.5
138300 -16161.3
138400 -16122.6
138500 -16054.4
138600 -15964.2
138700 -15986.9
138800 -16121.2
138900 -16167.2
139000 -16193.2
139100 -16197.1
139200 -16136.4
139300 -16056.1
139400 -16071
139500 -16118.7
139600 -16217
139700 -16226.7
139800 -16147.2
139900 -16058.1
140000 -16081.4
140100 -16137.7
140200 -16199.4
140300 -16201.2
140400 -16170.8
140500 -16142.7
140600 -16191.5
140700 -16308.2
140800 -16310.3
140900 -16230.9
141000 -16150.7
141100 -16114.2
141200 -16158.6
141300 -16247.9
141400 -16241.9
141500 -16207.3
141600 -16186.9
141700 -16197.2
141800 -16283.4
141900 -16365
142000 -16312.8
142100 -16253.6
142200 -16200.1
142300 -16188.2
142400 -16222.6
142500 -16233.9
142600 -16220.2
142700 -16315
142800 -16372
142900 -16298.9
143000 -16231.1
143100 -16211.3
143200 -16177.3
143300 -16169.9
143400 -16255.7
143500 -16307.4
143600 -16257.1
143700 -16176.1
143800 -16164.3
143900 -16190.4
144000 -16225.6
144100 -16115
144200 -16091.2
144300 -16182.8
144400 -16232.7
144500 -16211
144600 -16149.6
144700 -16096.5
144800 -16155.1
144900 -16261
145000 -16282.3
145100 -16240.5
145200 -16130.1
145300 -16097
145400 -16091.9
145500 -16130
145600 -16211.4
145700 -16264.1
145800 -16183.9
145900 -16118.5
146000 -16106.5
146100 -16158.5
146200 -16239.7
146300 -16237.4
146400 -16207
146500 -16170.1
146600 -16204.5
146700 -16266.5
146800 -16254.9
146900 -16206.4
147000 -16255.3
147100 -16354
147200 -16367.1
147300 -16317.9
147400 -16275.7
147500 -16286.4
147600 -16331.8
147700 -16335
147800 -16335.3
147900 -16419.8
148000 -16446
148100 -16351.4
148200 -16308.3
148300 -16286.2
148400 -16251
148500 -16176.6
148600 -16142.4
148700 -16228
148800 -16300.1
148900 -16299.4
149000 -16256.2
149100 -16196.4
149200 -16245.7
149300 -16330.8
149400 -16372
149500 -16357.4
149600 -16224.4
149700 -16188.2
149800 -16249.6
149900 -16306.7
150000 -16329.2
150100 -16223.8
150200 -16159.7
150300 -16202.9
150400 -16283.1
150500 -16317.8
150600 -16298.5
150700 -16253.3
150800 -16261.8
150900 -16278.1
151000 -16242
151100 -16143.6
151200 -16112.2
151300 -16177.9
151400 -16233
151500 -16251.9
151600 -16267.1
151700 -16262
151800 -16228.5
151900 -16166.5
152000 -16164
152100 -16248.9
152200 -16322.1
152300 -16283.1
152400 -16244.6
152500 -16240.8
152600 -16206.2
152700 -16153.8
152800 -16062.8
152900 -16040.4
153000 -16139.2
153100 -16192.4
153200 -16169.7
153300 -16132.1
153400 -16068
153500 -16147.8
153600 -16232.7
153700 -16226.1
153800 -16152
153900 -16089.6
154000 -16054.6
154100 -16161.4
154200 -16228.6
154300 -16219.7
154400 -16204
154500 -16181.4
154600 -16149.6
154700 -16111.3
154800 -16083.2
154900 -16179.5
155000 -16257.3
155100 -16304.9
155200 -16286.4
155300 -16185.3
155400 -16152.1
155500 -16141.4
155600 -16176.7
155700 -16280.9
155800 -16310.8
155900 -16294.9
156000 -16213.5
156100 -16134.7
156200 -16173.8
156300 -16242.5
156400 -16307.9
156500 -16281.3
156600 -16210
156700 -16204.2
156800 -16233
156900 -16263.4
157000 -16249.2
157100 -16175
157200 -16141
157300 -16190.8
157400 -16289.5
157500 -16301
157600 -16243
157700 -16150
157800 -16087.3
157900 -16111.7
158000 -16188.8
158100 -16209.1
158200 -16216.7
158300 -16207.6
158400 -16120.4
158500 -16062.9
158600 -16089.8
158700 -16202.6
