# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
1676600 -16242.3 -20063.8 295.926 129.65
1676700 -16178.7 -20050.4 299.812 -2.36738
1676800 -16133.2 -19997.9 299.266 8.87906
1676900 -16108.3 -19978.4 299.682 -263.269
1677000 -16091.7 -19936.5 297.733 -137.933
1677100 -16069.3 -19928.1 298.814 -206.991
1677200 -16042.1 -19931.4 301.172 -87.5264
1677300 -16088.4 -19968.7 300.476 -147.1
1677400 -16167.9 -19958.3 293.517 -120.525
1677500 -16147.6 -19982.2 296.939 23.8692
1677600 -16103.6 -19984.7 300.534 -106.088
1677700 -16026.1 -19941 303.152 158.029
1677800 -16000 -19953.7 306.152 58.4154
1677900 -16107.3 -19949.1 297.497 22.215
1678000 -16147.7 -20009.9 299.076 -178.575
1678100 -16187.3 -20017.6 296.61 -207.693
1678200 -16217.1 -20021.3 294.58 -62.8523
1678300 -16184.9 -20055.4 299.718 -4.46722
1678400 -16111.7 -19969 298.699 34.3649
1678500 -16060.8 -19970.4 302.739 181.088
1678600 -16129.5 -19996.8 299.466 -61.9149
1678700 -16219.1 -20063.5 297.696 160.058
1678800 -16236.8 -20055 295.667 216.288
1678900 -16200.6 -20054.3 298.419 -19.7429
1679000 -16141.3 -20006.5 299.307 -284.745
1679100 -16043 -19957.8 303.148 -81.8891
1679200 -16027.5 -19978.1 305.922 216.957
1679300 -16145.8 -20000.1 298.462 -81.3505
1679400 -16172.8 -20000.1 296.366 54.4879
1679500 -16160.6 -20029.3 299.578 45.1818
1679600 -16184.3 -20072.4 301.082 240.017
1679700 -16283.5 -20097.2 295.323 129.772
1679800 -16301.5 -20112.5 295.108 -198.866
1679900 -16243.9 -20054.7 295.095 -83.0435
1680000 -16178.8 -20048.8 299.683 12.2941
1680100 -16174.3 -20016.6 297.536 -171.938
1680200 -16161.2 -20018.8 298.719 119.009
1680300 -16158.4 -20023.1 299.267 15.2957
1680400 -16214 -20047.8 296.876 51.6295
1680500 -16286.3 -20072.5 293.189 -267.637
1680600 -16256.5 -20071.5 295.422 -214.922
1680700 -16160 -19999.3 297.302 -23.4135
1680800 -16126 -19998 299.835 -130.836
1680900 -16138 -19969.3 296.682 -159.037
1681000 -16136.3 -20011.4 300.07 46.4597
1681100 -16184.2 -19995 295.09 -149.671
1681200 -16249 -20069.9 295.874 -12.0672
1681300 -16284.8 -20114.7 296.576 119.202
1681400 -16277.5 -20105.2 296.404 -265.02
1681500 -16192.5 -20048 298.554 -78.1956
1681600 -16123.1 -19996.9 299.978 129.64
1681700 -16123.6 -19975.7 298.294 -119.991
1681800 -16153.4 -19976.5 296.05 59.2283
1681900 -16180.4 -20013.3 296.809 -82.2735
1682000 -16207.8 -20039.8 296.733 -63.097
1682100 -16224.2 -20064.6 297.383 -103.075
1682200 -16221.8 -20065.4 297.628 -155.718
1682300 -16186.1 -20016.7 296.624 42.6809
1682400 -16107.6 -20015.5 302.612 0.490949
1682500 -16084.7 -19952.5 299.51 68.0842
1682600 -16154.3 -20002.5 297.996 -53.8865
1682700 -16248.4 -20064.1 295.473 -21.1658
1682800 -16238.5 -20061.4 296.025 72.0361
1682900 -16179.1 -20060.1 300.528 470.317
1683000 -16163.8 -20015.5 298.267 160.861
1683100 -16222.6 -20047.3 296.172 330.749
1683200 -16291.9 -20072.4 292.751 415.018
1683300 -16251.9 -20121.6 299.649 6.32062
1683400 -16226.1 -20098.7 299.876 43.7436
1683500 -16279.7 -20098.8 295.741 114.987
1683600 -16351.5 -20110.2 291.065 -34.6537
1683700 -16290.7 -20108.4 295.627 132.072
1683800 -16204.1 -20077.7 299.953 147.636
1683900 -16193.7 -20044.3 298.179 152.475
1684000 -16204.9 -20074.8 299.675 228.143
1684100 -16286.7 -20077.9 293.576 154.566
1684200 -16316 -20084 291.78 75.7781
1684300 -16192.2 -20054.7 299.099 -61.8722
1684400 -16168.5 -20057.6 301.158 -66.4725
1684500 -16212.3 -20037.5 296.21 91.9102
1684600 -16241 -20083.5 297.549 129.015
1684700 -16269.9 -20040.2 291.951 -139.911
1684800 -16182.1 -20037.5 298.55 -79.7061
1684900 -16117.6 -19997.2 300.419 103.327
1685000 -16141.9 -20030.3 301.104 149.797
1685100 -16231.8 -20088.8 298.672 -83.8696
1685200 -16281.1 -20124.9 297.654 4.74499
1685300 -16289.3 -20128.9 297.317 -345.42
1685400 -16276.6 -20126.8 298.144 -122.414
1685500 -16224.3 -20060.8 297.083 114.722
1685600 -16128.2 -20025.3 301.779 21.7977
1685700 -16133.2 -20033.1 301.989 -97.0779
1685800 -16213.3 -20018.9 294.688 19.1831
1685900 -16225 -20078.4 298.393 -153.73
1686000 -16240.5 -20107.2 299.427 115.586
1686100 -16256.9 -20082.1 296.211 -175.758
1686200 -16223.8 -20059.5 297.022 89.1161
1686300 -16112 -19995 300.685 149.848
1686400 -16071.4 -19963.2 301.365 135.517
1686500 -16107.3 -19957 298.106 9.09479
1686600 -16132.6 -19969.8 297.139 24.875
1686700 -16147.4 -19961.9 295.384 -38.5931
1686800 -16131.1 -20024.4 301.481 191.434
1686900 -16172.3 -20057.9 300.888 91.8606
1687000 -16264.4 -20084.9 295.844 -67.2481
1687100 -16268.5 -20087.1 295.702 -105.711
1687200 -16199.8 -20066.3 299.408 -88.9949
1687300 -16150.2 -20017.8 299.494 -45.4651
1687400 -16098.4 -20019.7 303.655 413.151
1687500 -16084.9 -19961.5 300.193 134.914
1687600 -16160.8 -20037 300.159 209.233
1687700 -16240.4 -20065.1 296.169 -108.684
1687800 -16259.5 -20099.9 297.383 -90.2521
1687900 -16270.3 -20129.5 298.844 120.182
1688000 -16336.9 -20140.3 294.521 -7.74446
1688100 -16391.5 -20212.4 295.875 -159.889
1688200 -16381.8 -20182.3 294.299 -23.1622
1688300 -16273.3 -20135.9 299.108 -155.369
1688400 -16231.5 -20096.6 299.303 -20.0549
1688500 -16239.5 -20086.6 297.9 52.6961
1688600 -16227.3 -20061 296.867 57.9975
1688700 -16130.9 -20037 302.477 102.24
1688800 -16112.7 -20008.9 301.706 272.654
1688900 -16203.8 -20057.2 298.391 153.616
1689000 -16271.9 -20074.8 294.489 96.0118
1689100 -16249.4 -20088.9 297.322 -79.805
1689200 -16208.1 -20065.7 298.711 85.6352
1689300 -16166 -20066.4 302.028 92.5958
1689400 -16228.1 -20081 298.356 -53.7348
1689500 -16309 -20105.8 294.008 63.1884
1689600 -16277.3 -20093.5 295.515 -126.741
1689700 -16184 -20022.4 297.227 51.4432
1689800 -16134.2 -20002.3 299.534 242.998
1689900 -16157.9 -20056.5 301.893 -155.744
1690000 -16238.2 -20100.1 299.051 -249.295
1690100 -16273.2 -20111.8 297.245 108.457
1690200 -16269 -20085.7 295.549 124.773
1690300 -16196 -20052.1 298.6 -9.84107
1690400 -16132.1 -20024.1 301.378 -62.7879
1690500 -16149.4 -20034.7 300.865 0.00968101
1690600 -16189.8 -20033.6 297.646 -160.129
1690700 -16229.3 -20087.7 298.785 -12.0725
1690800 -16306.2 -20123.8 295.621 114.22
1690900 -16361.9 -20132.5 291.982 84.6093
1691000 -16251.7 -20087.6 297.044 -25.7146
1691100 -16165.5 -19989.7 296.13 -145.409
1691200 -16114.8 -20007 301.398 -77.3207
1691300 -16127.6 -19966.3 297.256 49.4416
1691400 -16180.4 -20041.9 299.021 21.5579
1691500 -16262.7 -20056.9 293.803 -82.4308
1691600 -16251.9 -20053.4 294.372 21.0987
1691700 -16124.7 -19975.4 298.189 271.303
1691800 -16102.8 -20007.4 302.357 35.8132
1691900 -16181.4 -20045.6 299.226 -162.846
1692000 -16247.4 -20055.4 294.879 30.8681
1692100 -16233.8 -20073.6 297.333 113.882
1692200 -16158.6 -20025.4 299.435 -91.7209
1692300 -16077.2 -19990.4 303.03 241.783
1692400 -16102.5 -19975.1 299.886 48.7824
1692500 -16144.1 -20014.9 299.742 160.453
1692600 -16173.5 -20012.8 297.306 311.899
1692700 -16177.3 -20027.4 298.138 259.817
1692800 -16173.5 -20017.7 297.684 41.4628
1692900 -16148.4 -20000.6 298.302 77.6408
1693000 -16101 -19965 299.21 190.462
1693100 -16053.6 -19917.8 299.233 3.70204
1693200 -16021.4 -19911.1 301.199 297.808
1693300 -16078.4 -19950.9 299.876 -85.2614
1693400 -16181.3 -20057 300.116 -2.83003
1693500 -16252.9 -20090.4 297.16 -61.1872
1693600 -16260.5 -20049 293.367 -115.076
1693700 -16174.3 -19996.6 295.979 122.888
1693800 -16126.4 -20021 301.584 185.265
1693900 -16169.2 -20032.3 299.145 133.899
1694000 -16220 -20018.8 294.164 196.117
1694100 -16193.3 -20055.3 299.058 105.126
1694200 -16119.4 -20041.9 303.739 110.007
1694300 -16087.9 -20026.7 305.006 256.667
1694400 -16201.1 -20065 299.209 -20.6902
1694500 -16257 -20101.2 297.686 49.907
1694600 -16287.4 -20155.8 299.555 -168.707
1694700 -16354 -20149.6 293.91 -133.701
1694800 -16351 -20148.7 294.077 -180.877
1694900 -16222.5 -20056.3 296.871 83.4776
1695000 -16167.2 -20014.5 297.92 -8.96806
1695100 -16132.8 -19983.7 298.201 -14.3543
1695200 -16097.3 -19992 301.585 26.2297
1695300 -16145 -20023.9 300.362 12.8106
1695400 -16248.2 -20055.6 294.833 -134.82
1695500 -16235.5 -20094.8 298.845 -76.2403
1695600 -16233.5 -20095.1 299.023 8.10728
1695700 -16300.3 -20086.4 293.179 -134.495
1695800 -16324 -20076.9 290.614 55.535
1695900 -16208.1 -20044.7 297.096 102.612
1696000 -16163.3 -20057.3 301.536 76.7589
1696100 -16209.2 -20061.3 298.288 61.4294
1696200 -16268.8 -20092.2 296.066 139.622
1696300 -16273.6 -20107.1 296.849 -68.3655
1696400 -16207 -20108.9 302.144 230.675
1696500 -16154.2 -20045.9 301.36 34.9747
1696600 -16170 -20012 297.511 -1.79349
1696700 -16192.2 -20011.2 295.733 30.0847
1696800 -16207.4 -20041.4 296.888 89.1943
1696900 -16196.9 -20044.5 297.944 64.4705
1697000 -16183.8 -20051.6 299.515 89.0208
1697100 -16180.8 -20043.8 299.142 42.481
1697200 -16212.7 -20023.1 295.065 19.6389
1697300 -16220.4 -20049.6 296.512 43.661
1697400 -16178.7 -20050.7 299.832 -187.828
1697500 -16124.8 -19996.4 299.802 -85.3951
1697600 -16079.2 -20006.9 304.148 -55.1159
1697700 -16156 -20085.7 304.307 -255.64
1697800 -16265.5 -20111.3 297.809 -38.1309
1697900 -16297 -20114.8 295.636 -58.7638
1698000 -16294.8 -20184.8 301.229 -21.1979
1698100 -16345.8 -20145.4 294.227 -1.18222
1698200 -16338 -20122 293.019 -192.898
1698300 -16224.9 -20102.7 300.281 104.135
1698400 -16212.2 -20063.7 298.245 63.5222
1698500 -16223.8 -20074.6 298.187 -96.6538
1698600 -16244.7 -20079.6 296.965 -239.52
1698700 -16276.7 -20109.4 296.789 -56.241
1698800 -16319.7 -20156.5 297.114 -27.1937
1698900 -16348.2 -20133.3 293.099 -80.4978
1699000 -16267.5 -20106.3 297.264 -123.197
1699100 -16187.3 -20043.1 298.574 -134.794
1699200 -16170.8 -20020.2 298.081 -143.746
1699300 -16152.1 -20022.3 299.694 -127.102
1699400 -16164.3 -20045.3 300.536 40.7604
1699500 -16277.1 -20140.8 299.193 -187.191
1699600 -16356.3 -20159.2 294.483 -77.7943
1699700 -16322.7 -20094 292.034 72.3969
1699800 -16222.6 -20067.2 297.709 61.6878
1699900 -16192.9 -20072 300.388 43.424
1700000 -16227.7 -20079.3 298.255 24.9788
1700100 -16304.3 -20117.4 295.268 -392.381
1700200 -16331.7 -20120.1 293.36 -112.95
1700300 -16207.2 -20074 299.433 95.7529
1700400 -16156.3 -20024.6 299.546 -22.0134
1700500 -16186.5 -20036.9 298.165 -206.744
1700600 -16240.7 -20063.5 296.025 -45.8305
1700700 -16275.6 -20098.8 296.056 -65.0309
1700800 -16308 -20131.3 296.06 27.5215
1700900 -16310.2 -20138.1 296.419 9.96625
1701000 -16259 -20117.6 298.789 -33.4065
1701100 -16201 -20057.2 298.614 134.494
1701200 -16128.2 -20034.7 302.504 206.736
1701300 -16138.3 -20024.9 300.966 166.028
1701400 -16255.1 -20059.3 294.589 61.7264
1701500 -16281.7 -20099.3 295.624 257.927
1701600 -16241.6 -20108.6 299.442 205.109
1701700 -16211.5 -20109.8 301.866 229.971
1701800 -16291.8 -20104.9 295.272 247.249
1701900 -16342.1 -20114.1 292.086 86.3435
1702000 -16266.2 -20111.5 297.761 -6.17023
1702100 -16209.5 -20065.2 298.571 139.84
1702200 -16206.4 -20089.7 300.71 -122.608
1702300 -16253.7 -20088.8 296.977 -186.518
1702400 -16287.3 -20120.3 296.814 -219.212
1702500 -16245.8 -20052.9 294.811 -10.8255
1702600 -16120.5 -20022.7 302.171 127.256
1702700 -16128.1 -20026.1 301.847 -24.4361
1702800 -16224.3 -20075.6 298.232 -0.870084
1702900 -16285 -20110.5 296.233 -227.037
1703000 -16268.1 -20093.7 296.235 -164.633
1703100 -16194.2 -20086.1 301.37 28.1922
1703200 -16159.6 -20035.1 300.102 -108.052
1703300 -16178.2 -20019.1 297.425 -131.606
1703400 -16213.8 -20078.9 299.292 -134.231
1703500 -16281.3 -20102.9 295.93 197.999
1703600 -16300.9 -20098.3 294.053 1.00844
1703700 -16216.8 -20090.6 299.971 -79.1848
1703800 -16163.5 -20057 301.5 -25.3244
1703900 -16179.7 -20022.5 297.572 -132.416
1704000 -16182.4 -20007 296.16 -148.153
1704100 -16158.5 -20002.8 297.689 75.8857
1704200 -16152.6 -20023 299.704 140.424
1704300 -16182.7 -20016.4 296.868 61.3949
1704400 -16266 -20084.7 295.708 214.585
1704500 -16349.2 -20121.2 292.088 -75.457
1704600 -16292 -20074.3 292.887 230.841
1704700 -16200.9 -20015.7 295.404 60.2355
1704800 -16143.4 -19996.5 298.37 -46.6078
1704900 -16113.3 -19988.4 300.069 182.076
1705000 -16152.8 -20014.9 299.065 178.203
1705100 -16245.5 -20068.7 296.056 -53.2172
1705200 -16272.6 -20081.6 294.955 46.4556
1705300 -16242.2 -20104.9 299.112 144.961
1705400 -16227.4 -20091.5 299.224 75.1072
1705500 -16258.5 -20083 296.15 -30.4928
1705600 -16286.1 -20097.5 295.142 145.299
1705700 -16256.5 -20100.4 297.654 5.17847
1705800 -16192.3 -20034.7 297.543 162.503
1705900 -16139.1 -20071.4 304.503 258.567
1706000 -16197 -20013.8 295.56 357.856
1706100 -16226.5 -20060.8 296.91 -56.198
1706200 -16203.9 -19982.8 292.622 -246.648
1706300 -16082 -19953.9 299.829 -112.08
1706400 -16039.2 -19924.7 300.882 125.421
1706500 -16096.9 -19994.9 301.849 -32.4937
1706600 -16190.7 -20024.2 296.851 -239.705
1706700 -16219 -20050.7 296.711 19.8585
1706800 -16202.5 -20045 297.55 -325.076
1706900 -16123.9 -20018.5 301.587 -99.1281
1707000 -16077.4 -19999.5 303.712 121.152
1707100 -16175.5 -20049.2 299.959 -25.1019
1707200 -16244.9 -20090.7 297.807 -159.235
1707300 -16242.4 -20040.2 294.086 -153.432
1707400 -16160 -20012.6 298.33 -111.85
1707500 -16120.2 -20005.3 300.844 -28.639
1707600 -16146.7 -19989.2 297.552 -189.166
1707700 -16156.9 -20005.5 298.017 -107.686
1707800 -16170.5 -20046.1 300.116 50.725
1707900 -16243.4 -20037.7 293.817 -104.098
1708000 -16243.3 -20075.9 296.781 -23.6642
1708100 -16179.4 -20002.2 296.023 84.1572
1708200 -16090.3 -19968.6 300.319 -19.05
1708300 -16088.1 -19973.5 300.867 -60.1292
1708400 -16147 -20010.1 299.149 -10.8504
1708500 -16189.3 -20027.3 297.196 -16.3717
1708600 -16195.6 -20030.3 296.943 4.96009
1708700 -16185.3 -20049.8 299.249 -7.98423
1708800 -16180.9 -20017.2 297.067 3.6813
1708900 -16154.2 -20022.7 299.564 23.6436
1709000 -16110.2 -19978.7 299.566 187.075
1709100 -16097.4 -19985.5 301.077 -42.9598
1709200 -16151.5 -19947.1 293.918 -101.307
1709300 -16156.4 -20001.8 297.772 -195.919
1709400 -16106.9 -19973.8 299.436 272.043
1709500 -16047.1 -19932.3 300.859 -68.9831
1709600 -16060.8 -19949.6 301.134 17.1094
1709700 -16169.9 -19997.7 296.408 -182.42
1709800 -16214.1 -20027.7 295.305 -83.4038
1709900 -16174.3 -20029.8 298.56 65.4744
1710000 -16149.8 -20042.1 301.408 -145.179
1710100 -16230.3 -20068.7 297.231 -190.992
1710200 -16318.5 -20124.2 294.698 233.306
1710300 -16303.3 -20127.8 296.159 138.161
1710400 -16248 -20120.8 299.897 334.464
1710500 -16213.6 -20103.3 301.201 170.735
1710600 -16228.2 -20121.2 301.454 19.9054
1710700 -16316.5 -20124.1 294.851 81.5532
1710800 -16331.1 -20158.3 296.361 -277.845
1710900 -16281.7 -20120.9 297.292 -38.1447
1711000 -16192.5 -20096.1 302.276 118.019
1711100 -16199.5 -20076.5 300.219 52.7841
1711200 -16232 -20034.8 294.476 -330.345
1711300 -16200.5 -20010.7 295.051 -72.2237
1711400 -16154.6 -20041.1 300.949 72.366
1711500 -16179.3 -20056.4 300.231 -236.514
1711600 -16263.3 -20065.6 294.439 -162.829
1711700 -16271.2 -20120.4 298.07 -51.5925
1711800 -16269.1 -20090.6 295.917 189.47
1711900 -16247.4 -20071.7 296.135 43.715
1712000 -16198.1 -20050.8 298.335 -224.054
1712100 -16148.4 -20000.4 298.283 30.202
1712200 -16096.7 -19983.9 301.015 -62.7532
1712300 -16012.7 -19916.8 302.325 -206.509
1712400 -15971.1 -19871.2 302.012 119.865
1712500 -16045.1 -19906.3 298.989 15.6107
1712600 -16100.5 -19886.8 293.202 -142.802
1712700 -16052.4 -19872.3 295.799 -236.375
1712800 -15988.3 -19876.2 301.066 198.748
1712900 -16004.6 -19872.8 299.545 70.9937
1713000 -16049.5 -19965.1 303.203 31.8293
1713100 -16120.3 -19960.8 297.394 -180.12
1713200 -16124.2 -19948.9 296.168 -330.484
1713300 -16069.5 -19909.6 297.367 -107.117
1713400 -16017.4 -19927.8 302.808 141.076
1713500 -16104.5 -19962.3 298.735 146.473
1713600 -16196.9 -20017 295.814 -80.0361
1713700 -16192.6 -20041.9 298.077 102.871
1713800 -16175.4 -20010.1 296.946 139.49
1713900 -16111 -19968.6 298.712 53.9619
1714000 -16025.5 -19921.7 301.71 100.417
1714100 -16028.3 -19919.2 301.298 -113.912
1714200 -16100.9 -19953.3 298.314 -107.629
1714300 -16126.9 -19984.3 298.698 -158.003
1714400 -16155.4 -20011.6 298.606 -190.845
1714500 -16191.5 -20029.6 297.212 -200.022
1714600 -16240.1 -20055.4 295.444 -33.3383
1714700 -16286.1 -20073 293.243 -114.106
1714800 -16242.7 -20098.2 298.553 -27.5705
1714900 -16163.1 -20034.2 299.768 -0.63674
1715000 -16131.4 -20010.9 300.42 134.9
1715100 -16160.4 -19991.6 296.672 -1.41709
1715200 -16232.2 -20034.7 294.445 -295.616
1715300 -16246.1 -20054 294.866 -113.275
1715400 -16165.1 -20021.8 298.647 -261.26
1715500 -16108.3 -20024.4 303.251 195.713
1715600 -16153.4 -20020.8 299.476 -52.0032
1715700 -16197.9 -20067.4 299.638 -148.902
1715800 -16224.2 -20056 296.72 -168.739
1715900 -16199.5 -20029.4 296.573 -26.0653
1716000 -16121.8 -20038.8 303.319 118.845
1716100 -16067.3 -19947.9 300.506 39.0141
1716200 -16043.9 -19962.9 303.478 21.627
1716300 -16134.6 -20017.9 300.71 12.9783
1716400 -16208.8 -20018.1 294.981 -102.422
1716500 -16206.2 -20060.5 298.465 63.721
1716600 -16200.4 -20061 298.956 38.3099
1716700 -16228.5 -20104 300.11 124.537
1716800 -16320 -20107.9 293.321 -195.743
1716900 -16289.5 -20086.6 294.033 -85.9804
1717000 -16217.9 -20078.6 298.962 -152.434
1717100 -16217 -20100.2 300.707 -75.7812
1717200 -16263.1 -20076 295.255 -40.0187
1717300 -16243.2 -20069.9 296.32 184.083
1717400 -16125.9 -20009 300.692 45.9469
1717500 -16099.9 -19993.1 301.474 -109.107
1717600 -16169.9 -20055.8 300.916 158.572
1717700 -16238.4 -20065.1 296.327 -4.4666
1717800 -16233.8 -20067.6 296.878 -19.5129
1717900 -16191.9 -20023.6 296.709 -220.242
1718000 -16092.9 -19971.3 300.326 -135.911
1718100 -16077 -19980.2 302.252 -16.1131
1718200 -16131.2 -20013.4 300.627 42.6233
1718300 -16189.7 -20029.6 297.353 -60.6565
1718400 -16216.4 -20080.9 299.249 433.171
1718500 -16258 -20077.7 295.785 24.4289
1718600 -16334.2 -20131 294.007 -30.0038
1718700 -16396 -20146.3 290.408 -153.51
1718800 -16307.6 -20106.2 294.155 67.7679
1718900 -16225.7 -20069.6 297.652 30.5161
1719000 -16194.6 -20060.1 299.327 245.443
1719100 -16194 -20062.4 299.549 150.088
1719200 -16249.2 -20069.4 295.816 -94.3286
1719300 -16308.3 -20098.6 293.508 -180.813
1719400 -16287.1 -20150 299.126 -20.2271
1719500 -16212.5 -20073.6 298.99 166.154
1719600 -16138.3 -20027.4 301.162 -19.6398
1719700 -16138.6 -19989.6 298.202 -34.1702
1719800 -16193.6 -20082.8 301.164 43.9311
1719900 -16320.3 -20154.4 296.9 -21.7063
1720000 -16344.9 -20165.8 295.874 -57.3942
1720100 -16292.4 -20097.4 294.649 -59.4541
1720200 -16197.1 -20060.3 299.151 -330.155
1720300 -16181.2 -20058.5 300.247 -253.789
1720400 -16222.5 -20057.1 296.937 -249.481
1720500 -16276.6 -20083.3 294.775 -139.669
1720600 -16331.9 -20107.1 292.34 27.9809
1720700 -16301.4 -20104.7 294.51 24.6982
1720800 -16189.4 -20034.4 297.747 265.877
1720900 -16143.6 -20026.6 300.677 224.795
1721000 -16168.9 -20006.4 297.158 284.64
1721100 -16214.3 -20043.9 296.55 -51.113
1721200 -16287.8 -20103.9 295.508 -195.889
1721300 -16350.9 -20121.1 291.952 -130.555
1721400 -16278.3 -20110.9 296.777 61.2561
1721500 -16196.8 -20045.8 298.05 -191.492
1721600 -16157.2 -19992.6 297.001 -203.419
1721700 -16108.5 -19980.8 299.855 -32.5276
1721800 -16110.8 -19993.1 300.634 -38.2154
1721900 -16229.3 -20038 294.933 -238.132
1722000 -16255.6 -20055.4 294.237 -194.764
1722100 -16189.2 -20045.8 298.636 -174.368
1722200 -16150.8 -20028.7 300.29 68.9872
1722300 -16201.9 -20067.4 299.33 43.6128
1722400 -16319.2 -20127.7 294.92 -297.056
1722500 -16305.2 -20086.1 292.774 -11.7309
1722600 -16222.1 -20057.3 296.989 165.854
1722700 -16159.3 -19991.4 296.744 106.927
1722800 -16104.4 -19982.1 300.274 -80.7079
1722900 -16118.1 -20016.7 301.897 82.1695
1723000 -16224.1 -20068.3 297.679 378.774
1723100 -16264.7 -20095.8 296.662 31.7844
1723200 -16227 -20037.3 295.054 26.5196
1723300 -16132.9 -19940 294.804 -151.728
1723400 -16051.3 -19954 302.214 200.326
1723500 -16093.9 -19986 301.395 65.7619
1723600 -16164.7 -20009.1 297.701 -321.757
1723700 -16182.6 -20003.4 295.87 -26.0259
1723800 -16147.3 -20007.7 298.932 25.429
1723900 -16049.1 -19943.6 301.574 312.732
1724000 -15990.4 -19931.8 305.206 429.801
1724100 -16074.3 -19933.9 298.872 3.52722
1724200 -16105.2 -19932.6 296.379 -204.833
1724300 -16099.1 -19972.5 299.935 129.359
1724400 -16140.7 -20004.9 299.233 32.6119
1724500 -16231.3 -20053.1 295.947 51.5324
1724600 -16256.2 -20044.3 293.337 -268.833
1724700 -16195.9 -20046.3 298.16 -151.251
1724800 -16183.8 -20069.9 300.92 -5.16386
1724900 -16216.1 -20042.7 296.322 -174.606
1725000 -16224 -20075.5 298.247 57.4724
1725100 -16223.9 -20032.6 294.931 -58.5221
1725200 -16166.1 -20021.7 298.557 -31.1473
1725300 -16091.6 -19981.8 301.239 28.1354
1725400 -16116.2 -20009.1 301.451 -245.466
1725500 -16217.4 -20056 297.245 -163.766
1725600 -16241.6 -20063.3 295.939 -51.7768
1725700 -16220.3 -20078.5 298.762 -154.356
1725800 -16206.5 -20072.6 299.376 -51.5372
1725900 -16230.1 -20042.4 295.21 -38.891
1726000 -16232.9 -20048.3 295.445 87.7067
1726100 -16165 -20047.9 300.68 163.323
1726200 -16139.8 -19995.4 298.558 69.2402
1726300 -16128.5 -20008.7 300.469 -169.093
1726400 -16161.3 -20004.7 297.613 0.775826
1726500 -16233.3 -20078.6 297.759 163.825
1726600 -16286.9 -20087.2 294.277 235.958
1726700 -16245.8 -20060.8 295.417 -110.886
1726800 -16138.4 -20029.9 301.343 -174.583
1726900 -16151.7 -20036.1 300.794 -1.80344
1727000 -16220.1 -20076.3 298.609 159.357
1727100 -16264.3 -20081.3 295.571 -77.0572
1727200 -16253.9 -20093.6 297.331 -132.142
1727300 -16187.7 -20044.4 298.645 -112.562
1727400 -16048.9 -19962.2 303.027 211.466
1727500 -16083.2 -19972.9 301.201 334.189
1727600 -16174.5 -20036.9 299.09 109.433
1727700 -16234.5 -20076 297.476 178.668
1727800 -16264.3 -20097.3 296.807 -198.741
1727900 -16267.4 -20093.8 296.297 -85.8842
1728000 -16204.4 -20056.9 298.322 -8.70938
1728100 -16122.4 -19990.7 299.541 -34.7905
1728200 -16070.7 -19898.8 296.432 -162.181
1728300 -15989.8 -19845.6 298.578 -72.278
1728400 -15935.2 -19832.2 301.764 306.396
1728500 -15967.5 -19894 304.053 84.2094
1728600 -16049.5 -19924.8 300.087 -52.6195
1728700 -16117.2 -19985.4 299.536 -62.0272
1728800 -16178.7 -19990.9 295.197 -30.434
1728900 -16166.2 -19978.1 295.174 -150.804
1729000 -16066.2 -19954.6 301.105 173.717
1729100 -16038.6 -19892.2 298.413 46.5324
1729200 -16047.7 -19920.2 299.867 271.71
1729300 -16094.9 -19957.3 299.089 297.137
1729400 -16156.2 -19994.1 297.194 -25.1969
1729500 -16188.3 -20011.5 296.057 -111.261
1729600 -16134.1 -20003.1 299.603 132.085
1729700 -16020.6 -19890.9 299.697 206.302
1729800 -15983 -19875.5 301.417 -163.838
1729900 -16039.7 -19938 301.866 56.821
1730000 -16137.9 -19972.2 296.913 -8.09017
1730100 -16154 -19968 295.341 -80.2868
1730200 -16094.6 -19951 298.628 46.0728
1730300 -16058.3 -19976.1 303.385 267.016
1730400 -16114.3 -19988.1 299.971 73.0485
1730500 -16157.1 -20018.9 299.044 87.1645
1730600 -16192.2 -20029.9 297.176 -99.3243
1730700 -16193.6 -20033.9 297.379 131.922
1730800 -16135.8 -19970.2 296.924 -11.7402
1730900 -16030.9 -19966.6 304.771 53.0093
1731000 -16075.7 -19987.1 302.879 244.793
1731100 -16178.3 -20058.8 300.491 23.5012
1731200 -16210.4 -19990.9 292.744 -254.646
1731300 -16134.4 -19979.3 297.736 25.1021
1731400 -16079.1 -19967.1 301.073 12.3376
1731500 -16111.8 -19977.6 299.346 -239.97
1731600 -16167.6 -20010.9 297.613 22.2384
1731700 -16183.6 -19991.4 294.861 -207.455
1731800 -16150.6 -19978.1 296.384 -211.199
1731900 -16110.4 -19990 300.423 111.361
1732000 -16124.8 -19982.4 298.718 -58.5858
1732100 -16220.2 -20018.7 294.147 -13.6261
1732200 -16244.4 -20042.1 294.076 19.9654
1732300 -16191.6 -20034.9 297.609 41.1202
1732400 -16165.6 -19993.2 296.4 -352.169
1732500 -16137.4 -19981.4 297.667 -292.809
1732600 -16129.6 -20050.1 303.584 67.9655
1732700 -16228.3 -20036.9 294.93 39.9836
1732800 -16253.8 -20068.7 295.411 64.2666
1732900 -16220 -20049.1 296.513 54.4615
1733000 -16180.5 -20016.7 297.064 -121.15
1733100 -16141.4 -19995.2 298.424 -172.895
1733200 -16126.9 -19979.7 298.348 -109.779
