# Time-averaged data for fix PressAve
# TimeStep c_P
16700 75.1164
16800 -154.323
16900 -52.3252
17000 38.6949
17100 50.1738
17200 220.008
17300 -90.5759
17400 135.098
17500 276.537
17600 -99.5317
17700 113.523
17800 174.637
17900 121.033
18000 142.653
18100 168.334
18200 -173.041
18300 -44.9933
18400 144.539
18500 174.054
18600 73.8472
18700 -183.349
18800 -96.0428
18900 -36.2441
19000 252.976
19100 16.4388
19200 99.8211
19300 181.225
19400 228.695
19500 168.089
19600 -270.715
19700 -88.2218
19800 -161.899
19900 20.9036
20000 -118.728
20100 -204.594
20200 -13.2133
20300 -97.5616
20400 229.739
20500 101.775
20600 -231.37
20700 -250.37
20800 74.4811
20900 -56.5731
21000 -24.2474
21100 -113.941
21200 -239.794
21300 -42.4473
21400 -73.3311
21500 -138.829
21600 -110.983
21700 85.2478
21800 -122.893
21900 -194.815
22000 -103.623
22100 -129.552
22200 54.9187
22300 219.711
22400 36.4849
22500 83.3201
22600 171.631
22700 9.46116
22800 28.9648
22900 91.7177
23000 55.3916
23100 -104.034
23200 -127.033
23300 -80.5925
23400 82.8617
23500 321.583
23600 88.5081
23700 187.25
23800 188.398
23900 -102.892
24000 -56.3769
24100 232.614
24200 58.151
24300 -38.2841
24400 48.2316
24500 -196.439
24600 -15.6379
24700 139.093
24800 -60.6553
24900 89.0399
25000 150.828
25100 -71.6345
25200 -64.7037
25300 -217.023
25400 -256.141
25500 44.2475
25600 -37.5665
25700 -141.005
25800 -21.3303
25900 -145.416
26000 94.053
26100 161.079
26200 -183.569
26300 -158.306
26400 -120.045
26500 -73.4688
26600 -11.6845
26700 -117.262
26800 54.9499
26900 63.0952
27000 58.1913
27100 30.6501
27200 -153.699
27300 -106.054
27400 -52.7508
27500 -56.6001
27600 -194.02
27700 -163.161
27800 -243.573
27900 -30.1078
28000 -85.6472
28100 309.792
28200 14.5635
28300 -215.601
28400 80.9551
28500 39.966
28600 -142.039
28700 5.21517
28800 78.5948
28900 14.9512
29000 -23.4596
29100 -109.825
29200 -126.275
29300 26.1589
29400 -132.82
29500 -221.272
29600 31.7109
29700 234.466
29800 6.10214
29900 -33.2527
30000 182.013
30100 95.9535
30200 -42.9876
30300 -123.911
30400 24.4921
30500 164.63
30600 -172.302
30700 -163.946
30800 -181.664
30900 70.5364
31000 241.757
31100 -55.6666
31200 -15.4027
31300 -133.075
31400 -167.863
31500 -155.429
31600 -243.5
31700 42.594
31800 26.569
31900 126.869
32000 -78.0775
32100 -59.9235
32200 -192.29
32300 -224.815
32400 -18.7528
32500 -45.4602
32600 105.923
32700 -166.71
32800 109.519
32900 279.63
33000 27.5584
33100 -139.229
33200 162.929
33300 -96.5991
33400 119.771
33500 188.825
33600 285.946
33700 55.5343
33800 -187.554
33900 -149.857
34000 109.434
34100 -186.483
34200 -224.671
34300 16.5051
34400 220.964
34500 328.708
34600 -103.01
34700 95.4965
34800 135.687
34900 -11.6207
35000 -7.41831
35100 173.899
35200 169.611
35300 3.17362
35400 28.3174
35500 -61.7112
35600 -41.1605
35700 445.628
35800 60.004
35900 237.306
36000 -262.268
36100 -115.766
36200 -53.6051
36300 86.1815
36400 16.6695
36500 10.0676
36600 45.5819
36700 280.78
36800 15.6253
36900 100.889
37000 57.1197
37100 -209.85
37200 -91.8449
37300 -157.284
37400 146.996
37500 -42.1592
37600 186.014
37700 12.3644
37800 -20.1703
37900 -32.3697
38000 -3.50225
38100 -3.47483
38200 -44.9838
38300 6.72923
38400 -223.45
38500 -79.8287
38600 -227.915
38700 75.8689
38800 -42.8895
38900 -90.6597
39000 49.2686
39100 20.6311
39200 -46.0288
39300 151.974
39400 -141.466
39500 109.136
39600 -67.4081
39700 55.5815
39800 -148.528
39900 -166.254
40000 -74.8468
40100 183.124
40200 -51.2181
40300 -216.249
40400 -256.998
40500 31.6282
40600 155.067
40700 278.43
40800 -90.4692
40900 -112.634
41000 152.449
41100 24.1879
41200 -209.553
41300 368.566
41400 205.323
41500 79.2756
41600 -293.843
41700 67.6933
41800 249.497
41900 -153.271
42000 -355.629
42100 -109.44
42200 -19.3385
42300 -31.8735
42400 -32.7621
42500 223.412
42600 100.575
42700 193.8
42800 185.985
42900 51.0307
43000 54.1976
43100 40.7732
43200 -59.8368
43300 39.3637
43400 -148.223
43500 77.0069
43600 -258.719
43700 -297.362
43800 -191.926
43900 -2.27495
44000 1.10354
44100 -20.8072
44200 166.705
44300 -89.5176
44400 -255.431
44500 62.4128
44600 119.967
44700 -55.405
44800 -92.915
44900 -172.921
45000 -43.2041
45100 -51.4673
45200 38.7451
45300 30.0471
45400 -32.8319
45500 -253.631
45600 -28.8861
45700 9.93774
45800 183.696
45900 264.259
46000 69.9047
46100 109.994
46200 207.899
46300 48.8836
46400 -263.62
46500 -317.126
46600 -235.117
46700 -32.1782
46800 -214.583
46900 -150.408
47000 49.7897
47100 -236.235
47200 -99.5185
47300 -179.105
47400 -1.09469
47500 -49.2444
47600 128.839
47700 1.77757
47800 75.9779
47900 -17.3096
48000 -140.64
48100 -315.552
48200 49.4973
48300 119.67
48400 -119.55
48500 -25.755
48600 -192.67
48700 -108.629
48800 -302.643
48900 -240.975
49000 32.3279
49100 -194.559
49200 -57.5435
49300 43.0096
49400 -34.8299
49500 -116.054
49600 138.507
49700 64.9201
49800 -57.019
49900 -231.286
50000 -127.133
50100 31.569
50200 -10.2424
50300 53.6511
50400 -68.6187
50500 60.4946
50600 86.5861
50700 92.0036
50800 -4.8111
50900 -289.837
51000 -98.0335
51100 -310.034
51200 -190.626
51300 50.182
51400 133.323
51500 190.003
51600 74.2931
51700 -61.2169
51800 -37.5994
51900 131.278
52000 198.538
52100 137.92
52200 -41.5227
52300 -194.165
52400 -169.897
52500 -43.028
52600 -252.832
52700 140.731
52800 105.59
52900 -79.1892
53000 -163.145
53100 132.242
53200 -172.886
53300 -184.336
53400 -123.801
53500 -34.0399
53600 77.0654
53700 63.5757
53800 -24.6766
53900 -191.847
54000 -269.212
54100 -78.2671
54200 -65.2137
54300 -139.407
54400 -93.7999
54500 -4.77165
54600 -13.5517
54700 28.3008
54800 -142.357
54900 172.03
55000 -124.15
55100 -23.5659
55200 -520.834
55300 -287.249
55400 188.339
55500 -185.105
55600 84.0226
55700 -54.1068
55800 -175.746
55900 211.828
56000 170.166
56100 -138.245
56200 -218.289
56300 102.623
56400 11.9707
56500 51.021
56600 -113.799
56700 -110.697
56800 -46.1079
56900 39.4659
57000 140.331
57100 0.493655
57200 -95.841
57300 -84.9256
57400 29.3949
57500 -161.659
57600 -236.913
57700 -26.9159
57800 68.9116
57900 131.714
58000 -11.0166
58100 8.45191
58200 -130.738
58300 -155.098
58400 55.0747
58500 -56.0955
58600 -72.6737
58700 -141.887
58800 73.4474
58900 104.973
59000 -25.7202
59100 -46.7138
59200 -89.1158
59300 -31.8316
59400 210.352
59500 205.758
59600 -6.99036
59700 -149.493
59800 -48.7592
59900 -26.1853
60000 -68.5042
60100 -65.959
60200 -173.406
60300 -143.774
60400 -14.832
60500 -44.3359
60600 -250.002
60700 6.73482
60800 -40.5208
60900 -49.7014
61000 59.3537
61100 53.566
61200 -33.123
61300 22.7496
61400 -195.431
61500 -55.3253
61600 205.641
61700 10.4963
61800 -55.0077
61900 108.746
62000 480.356
62100 -92.0461
62200 -62.0905
62300 -2.29242
62400 55.2999
62500 184.611
62600 70.2319
62700 -55.5707
62800 -183.197
62900 -117.603
63000 112.281
63100 -57.8374
63200 46.0953
63300 25.6189
63400 -158.538
63500 -71.1705
63600 -275.667
63700 -176.964
63800 -6.69713
63900 61.0737
64000 -169.071
64100 -236.512
64200 -150.488
64300 -173.491
64400 74.6645
64500 12.9336
64600 66.7497
64700 32.3419
64800 183.789
64900 61.4087
65000 -39.2828
65100 3.91033
65200 71.0905
65300 203.382
65400 -116.454
65500 -175.44
65600 119.177
65700 80.8853
65800 45.9429
65900 49.3855
66000 19.3683
66100 64.4356
66200 135.888
66300 269.406
66400 127.434
66500 93.2809
66600 -41.3292
66700 225.264
66800 24.9606
66900 -16.0331
67000 119.191
67100 7.71772
67200 87.1742
67300 -9.09829
67400 23.6826
67500 158.391
67600 300.318
67700 28.5633
67800 -144.814
67900 -42.6976
68000 55.335
68100 -3.56871
68200 -7.6255
68300 57.4503
68400 -40.8492
68500 -91.3605
68600 326.093
68700 321.779
68800 325.358
68900 211.036
69000 -21.7122
69100 169.334
69200 337.166
69300 149.497
69400 94.6565
69500 59.4986
69600 -107.308
69700 -222.322
69800 96.692
69900 296.047
70000 35.0519
70100 23.3041
70200 -185.659
70300 -89.0314
70400 14.3964
70500 -187.432
70600 -49.3861
70700 65.6548
70800 160.718
70900 53.8483
71000 -9.88733
71100 -190.952
71200 181.221
71300 -36.3648
71400 135.779
71500 -199.551
71600 -64.8878
71700 -30.2766
71800 23.2133
71900 44.7645
72000 -85.9222
72100 -192.899
72200 -10.1677
72300 -176.132
72400 -76.5071
72500 -73.7748
72600 -2.47591
72700 -106.506
72800 -186.351
72900 -154.754
73000 -244.405
73100 -10.6633
73200 178.338
73300 71.5904
73400 33.2686
73500 -103.038
73600 48.7669
73700 -6.389
73800 -132.54
73900 -70.692
74000 -93.1359
74100 108.001
74200 -13.2905
74300 99.82
74400 -144.64
74500 -413.007
74600 -182.066
74700 -216.009
74800 -73.6757
74900 26.7549
75000 -100.563
75100 -85.5309
75200 -206.368
75300 -287
75400 -83.4942
75500 15.3704
75600 180.897
75700 25.6597
75800 108.328
75900 75.6341
76000 -223.377
76100 -9.47602
76200 -194.541
76300 20.011
76400 19.7887
76500 325.11
76600 209.528
76700 -24.1826
76800 -178.867
76900 -85.0183
77000 -86.798
77100 -203.882
77200 11.1962
77300 162.664
77400 70.5901
77500 198.818
77600 31.4423
77700 136.784
77800 53.6061
77900 37.5544
78000 -94.468
78100 -93.1185
78200 -230.322
78300 148.612
78400 179.787
78500 23.8772
78600 -160.91
78700 121.153
78800 -142.353
78900 158.045
79000 -238.219
79100 27.8347
79200 205.228
79300 231.727
79400 100.128
79500 -79.3538
79600 -255.536
79700 -8.87432
79800 -60.3033
79900 79.9267
80000 508.551
80100 31.9383
80200 86.6802
80300 139.998
80400 11.6895
80500 113.83
80600 -269.451
80700 14.9722
80800 -164.741
80900 -51.9773
81000 120.088
81100 42.031
81200 -131.299
81300 -100.954
81400 -48.2801
81500 -161.475
81600 -161.363
81700 -203.802
81800 -52.998
81900 81.9225
82000 -71.4786
82100 58.2055
82200 15.3616
82300 9.92828
82400 194.79
82500 -123.48
82600 96.097
82700 456.49
82800 38.6655
82900 -68.1627
83000 317.567
83100 107.019
83200 -97.2863
83300 46.7554
83400 309.254
83500 -111.044
83600 -240.818
83700 184.474
83800 -28.8807
83900 -16.8489
84000 -7.51177
84100 -24.5984
84200 -60.1642
84300 119.353
84400 -101.997
84500 50.8884
84600 -109.24
84700 -128.869
84800 27.2686
84900 99.4574
85000 69.7306
85100 -29.8006
85200 136.919
85300 -36.7202
85400 201.858
85500 236.788
85600 -75.4139
85700 200.318
85800 87.4987
85900 -242.858
86000 -16.3825
86100 184.637
86200 258.224
86300 114.484
86400 92.1762
86500 184.196
86600 117.122
86700 -10.304
86800 114.638
86900 104.599
87000 289.783
87100 78.9851
87200 -145.221
87300 -67.0854
87400 -33.9775
87500 -24.868
87600 -85.8636
87700 95.6838
87800 -32.4151
87900 -112.813
88000 -36.971
88100 42.9834
88200 306.243
88300 109.251
88400 -210.313
88500 -291.105
88600 -95.6909
88700 -36.656
88800 -55.4719
88900 141.514
89000 244.808
89100 -72.1528
89200 -85.561
89300 79.8565
89400 -19.2604
89500 78.9784
89600 35.2282
89700 162.258
89800 -11.3341
89900 125.279
90000 127.658
90100 164.705
90200 85.5041
90300 -61.2758
90400 178.047
90500 57.8786
90600 -121.396
90700 48.0173
90800 -75.4633
90900 -0.333334
91000 -150.049
91100 -121.736
91200 -67.0933
91300 -29.2884
91400 190.253
91500 27.3834
91600 -290.888
91700 35.9957
91800 135.804
91900 14.9192
92000 -211.85
92100 148.374
92200 -192.943
92300 68.7731
92400 9.22123
92500 -73.1194
92600 -204.905
92700 -19.2321
92800 -41.7277
92900 37.8744
93000 -36.9998
93100 3.48131
93200 17.496
93300 67.6635
93400 1.85985
93500 -53.8562
93600 -100.36
93700 174.712
93800 86.321
93900 40.3022
94000 -323.238
94100 33.796
94200 -72.3222
94300 40.32
94400 -37.2027
94500 -247.03
94600 82.0078
94700 -24.0775
94800 -88.5135
94900 100.016
95000 156.01
95100 43.7228
95200 306.729
95300 -66.7255
95400 15.1191
95500 -58.2314
95600 90.1008
95700 25.5657
95800 137.037
95900 -102.014
96000 10.7814
96100 -203.509
96200 148.817
96300 147.726
96400 -12.0025
96500 -311.376
96600 -115.39
96700 -58.7642
96800 63.4028
96900 5.66055
97000 -140.271
97100 -66.4552
97200 -160.321
97300 265.323
97400 268.314
97500 -19.9055
97600 68.3792
97700 -104.435
97800 267.043
97900 -72.6209
98000 -41.0896
98100 21.7952
98200 50.082
98300 -26.0715
98400 -268.791
98500 -90.7113
98600 -160.457
98700 -158.253
98800 -187.014
98900 194.002
99000 1.44064
99100 -114.952
99200 -158.369
99300 -290.56
99400 -60.2564
99500 47.3207
99600 -219.354
99700 -32.0935
99800 -26.2845
99900 30.5932
100000 69.0827
100100 -76.9808
100200 21.6243
100300 311.155
100400 -171.792
100500 38.5376
100600 75.9872
100700 -24.587
100800 -47.8483
100900 -30.8201
101000 118.683
101100 -196.939
101200 88.6557
101300 -112.475
101400 70.085
101500 -144.629
101600 -130.484
101700 110.349
101800 -27.181
101900 27.6997
102000 -29.6458
102100 47.0005
102200 257.259
102300 130.065
102400 -0.894787
102500 41.115
102600 -72.7425
102700 192.695
102800 28.051
102900 267.157
103000 289.564
103100 222.132
103200 23.3438
103300 122.651
103400 -163.491
103500 -322.404
103600 -255.965
103700 78.7873
103800 296.663
103900 292.491
104000 -32.7048
104100 -125.625
104200 -3.51848
104300 161.456
104400 245.156
104500 74.3652
104600 -32.1267
104700 96.325
104800 -257.999
104900 -190.599
105000 34.2244
105100 35.0728
105200 -134.383
105300 121.172
105400 -8.927
105500 -157.694
105600 -147.958
105700 -93.8323
105800 208.079
105900 -86.6186
106000 -199.825
106100 -239.257
106200 25.8372
106300 -152.195
106400 -166.642
106500 -78.71
106600 -8.49841
106700 31.6622
106800 30.1077
106900 90.1073
107000 228.977
107100 -18.1578
107200 -152.022
107300 26.8776
107400 5.99461
107500 -184.442
107600 -6.68331
107700 -47.1205
107800 -224.502
107900 -43.9363
108000 148.593
108100 190.618
108200 -101.305
108300 -64.5439
108400 74.6459
108500 -25.835
108600 -75.9847
108700 -274.331
108800 -79.9195
108900 61.7647
109000 -76.5139
109100 -304.369
109200 -236.247
109300 -314.039
109400 -95.279
109500 -173.246
109600 26.3035
109700 32.5996
109800 48.9508
109900 30.4988
110000 75.3758
110100 -82.964
110200 -162.744
110300 -133.717
110400 -209.221
110500 -350.098
110600 31.1255
110700 139.727
110800 -137.859
110900 -101.129
111000 5.60887
111100 214.596
111200 -59.6526
111300 53.0755
111400 129.355
111500 -19.0536
111600 -17.7246
111700 31.4838
111800 188.572
111900 107.275
112000 129.936
112100 25.8642
112200 -64.9476
112300 43.6011
112400 264.637
112500 75.5893
112600 68.6082
112700 -259.546
112800 -66.2103
112900 93.5525
113000 -148.596
113100 -328.555
113200 3.10497
113300 15.3542
113400 -9.8649
113500 -4.5557
113600 66.1844
113700 141.813
113800 40.6096
113900 -35.0785
114000 -90.7326
114100 264.433
114200 131.57
114300 153.203
114400 -23.1805
114500 60.4467
114600 72.4502
114700 -96.6037
114800 82.1833
114900 61.3477
115000 147.409
115100 47.2258
115200 -218.356
115300 24.5056
115400 15.817
115500 67.0176
115600 -81.599
115700 -157.824
115800 -29.0494
115900 32.6258
116000 67.1932
116100 45.3418
116200 54.317
116300 37.7421
116400 -140.777
116500 -4.13061
116600 5.71531
116700 158.205
116800 -104.244
116900 -195.349
117000 -216.316
117100 30.2781
117200 -156.264
117300 -132.557
117400 -303.662
117500 151.98
117600 -65.6803
117700 -32.8627
117800 118.712
117900 195.269
118000 161.098
118100 -71.25
118200 102.752
118300 34.1288
118400 -211.601
118500 -188.137
118600 -34.0322
118700 44.3159
118800 -145.857
118900 -269.76
119000 23.4008
119100 -51.5298
119200 17.5141
119300 -48.2806
119400 -45.5353
119500 127.05
119600 80.6839
119700 107.685
119800 229.559
119900 101.807
120000 266.487
120100 6.5045
120200 -133.907
120300 26.1035
120400 60.5468
120500 56.4094
120600 -405.18
120700 -152.874
120800 -129.561
120900 -31.7065
121000 13.1548
121100 -51.0242
121200 71.7547
121300 -67.9852
121400 132.842
121500 80.782
121600 -42.3054
121700 23.8478
121800 -79.7906
121900 -136.201
122000 -116.33
122100 -63.0292
122200 -31.9702
122300 -230.109
122400 43.6339
122500 32.5808
122600 -147.695
122700 -386.611
122800 -121.872
122900 -52.8422
123000 -149.658
123100 -12.8406
123200 246.432
123300 -223.734
123400 -188.549
123500 -96.7351
123600 -34.9205
123700 -77.3856
123800 -192.773
123900 -133.303
124000 -31.8491
124100 66.5706
124200 -24.2721
124300 -113.162
124400 -241.419
124500 65.5393
124600 -186.915
124700 2.8747
124800 121.309
124900 -27.4509
125000 -257.609
125100 -140.23
125200 42.1113
125300 -163.593
125400 85.2911
125500 -263.695
125600 -171.409
125700 -37.493
125800 -160.87
125900 -166.301
126000 95.2596
126100 -62.0502
126200 4.06196
126300 50.0943
126400 -195.994
126500 4.31456
126600 217.04
126700 -214.709
126800 14.7668
126900 -26.3656
127000 -80.1464
127100 -203.009
127200 -9.85612
127300 325.321
127400 270.676
127500 54.903
127600 57.3753
127700 -96.4415
127800 -221.429
127900 108.806
128000 -350.641
128100 -198.953
128200 -4.17445
128300 173.2
128400 212.53
128500 -84.9902
128600 -18.8923
128700 176.593
128800 -87.4381
128900 -31.6912
129000 31.2136
129100 235.099
129200 -252.379
129300 -157.923
129400 -108.061
129500 173.68
129600 229.718
129700 -103.546
129800 -172.72
129900 44.5278
130000 -114.767
130100 246.684
130200 189.596
130300 50.2716
130400 -153.05
130500 -25.9797
130600 -0.388137
130700 -28.1254
130800 62.0745
130900 -133.975
131000 87.3596
131100 -167.449
131200 -40.5218
131300 -34.532
131400 3.31656
131500 -53.6417
131600 133.042
131700 184.887
131800 -26.0572
131900 -176.648
132000 -212.319
132100 -91.9237
132200 -52.9463
132300 -35.0176
132400 -88.4992
132500 127.987
132600 -36.5714
132700 215.748
132800 -43.1188
132900 -282.374
133000 -8.53604
133100 -146.022
133200 -106.753
133300 -2.98309
133400 -27.9166
133500 73.3918
133600 -149.305
133700 -92.9567
133800 343.852
133900 -57.2706
134000 -367.61
134100 -177.06
134200 -278.226
134300 -13.8796
134400 -116.179
134500 19.7071
134600 -59.4913
134700 -33.4278
134800 -15.4208
134900 231.982
135000 281.917
135100 -21.768
135200 -95.3015
135300 -45.6907
135400 -0.760247
135500 -5.79526
135600 61.8795
135700 -112.461
135800 -180.461
135900 -140.311
136000 -112.104
136100 -38.0781
136200 -17.2392
136300 159.03
136400 134.281
136500 -158.589
136600 -24.6876
136700 -16.6461
136800 48.2825
136900 -15.676
137000 -4.32972
137100 9.11755
137200 -112.226
137300 -103.133
137400 -114.032
137500 -160.139
137600 -188.172
137700 -80.2117
137800 -222.713
137900 115.814
138000 -11.4923
138100 -19.5248
138200 118.209
138300 165.629
138400 89.6477
138500 44.5764
138600 26.9767
138700 -18.7096
138800 158.831
138900 132.805
139000 92.0179
139100 99.7887
139200 69.7799
139300 38.6507
139400 -38.4346
139500 71.8435
139600 452.476
139700 187.847
139800 10.0413
139900 173.063
140000 -30.1606
140100 -0.150271
140200 -138.638
140300 -24.5478
140400 -37.2526
140500 -58.9815
140600 -54.9655
140700 100.12
140800 21.9996
140900 46.3958
141000 -248.699
141100 -127.789
141200 132.883
141300 -144.714
141400 69.6231
141500 322.201
141600 13.5378
141700 -108.543
141800 73.1608
141900 62.9323
142000 -138.019
142100 -264.723
142200 30.0684
142300 -53.6105
142400 -54.723
142500 -75.6048
142600 105.923
142700 -28.7848
142800 209.501
142900 44.8158
143000 -95.0981
143100 -34.9885
143200 49.036
143300 94.4141
143400 -173.843
143500 216.131
143600 251.571
143700 -17.4377
143800 -16.0994
143900 66.671
144000 -146.016
144100 -89.9577
144200 262.079
144300 285.136
144400 -73.8664
144500 -194.721
144600 183.146
144700 -22.4819
144800 176.811
144900 95.1823
145000 227.883
145100 124.501
145200 -98.9018
145300 145.028
145400 84.0136
145500 -67.3437
145600 20.3339
145700 68.3275
145800 -236.644
145900 0.399614
146000 -72.7075
146100 -64.6858
146200 -252.448
146300 -51.2278
146400 -164.221
146500 -336.087
146600 -36.6218
146700 -331.829
146800 -231.145
146900 120.614
147000 -24.1978
147100 40.4778
147200 33.5846
147300 -228.51
147400 -163.755
147500 -150.685
147600 206.174
147700 11.8369
147800 14.4301
147900 184.614
148000 53.2431
148100 -173.497
148200 -63.7307
148300 -167.335
148400 -129.556
148500 -299.815
148600 110.62
148700 71.3938
148800 -227.363
148900 139.992
149000 -257.967
149100 -212.206
149200 -65.0976
149300 -181.384
149400 -127.124
149500 41.3934
149600 63.1865
149700 -0.396987
149800 -52.4759
149900 -57.6031
150000 -183.329
150100 104.633
150200 -365.796
150300 -168.924
150400 -39.8129
150500 144.763
150600 141.055
150700 -274.871
150800 -182.085
150900 -123.25
151000 58.5566
151100 72.1743
151200 123.579
151300 15.6823
151400 87.2735
151500 -70.8865
151600 -70.4261
151700 -39.0954
151800 -72.8292
151900 30.0288
152000 -221.567
152100 -79.4152
152200 -132.289
152300 -64.7403
152400 37.5749
152500 260.137
152600 -47.5042
152700 -204.396
152800 -202.88
152900 -130.746
153000 -180.66
153100 220.966
153200 -13.0575
153300 9.7531
153400 -104.402
153500 -56.8484
153600 118.553
153700 -110.319
153800 -213.947
153900 -59.3396
154000 -112.436
154100 -91.6169
154200 3.2038
154300 -90.7269
154400 18.8625
154500 32.998
154600 151.447
154700 10.6165
154800 51.2171
154900 38.1948
155000 370.677
155100 273.304
155200 -66.968
155300 -221.811
155400 87.6747
155500 4.05026
155600 -264.511
155700 -271.774
155800 -69.0047
155900 -166.094
156000 -190.232
156100 87.1597
156200 128.567
156300 -195.011
156400 69.1758
156500 -207.6
156600 -111.556
156700 21.9564
156800 34.8219
156900 171.91
157000 -267.661
157100 -139.043
157200 64.3065
157300 140.828
157400 31.8459
157500 -57.1622
157600 -105.828
157700 -15.4098
157800 -7.25848
157900 -58.6113
158000 86.1628
158100 149.962
158200 147.689
158300 117.967
158400 -157.849
158500 108.818
158600 -145.192
158700 -147.663
158800 42.7134
158900 122.337
159000 -151.347
159100 -197.769
159200 -143.913
159300 -113.904
159400 -153.521
159500 103.792
159600 -90.5128
159700 -30.0369
159800 58.6767
159900 220.096
160000 -171.028
160100 -230.189
160200 -376.595
160300 28.1567
160400 92.2808
160500 -257.156
160600 -75.5003
160700 -142.787
160800 -116.705
160900 190.654
161000 249.101
161100 -121.106
161200 351.909
161300 -135.965
161400 -261.765
161500 -3.42734
161600 -75.9727
161700 77.7345
161800 79.7752
161900 -113.49
162000 -228.86
162100 -190.001
162200 -62.4577
162300 -121.779
162400 -344.166
162500 -256.625
162600 -77.3419
162700 65.7257
162800 -34.8949
162900 149.718
163000 -140.664
163100 34.3173
163200 -77.8911
163300 -32.9479
163400 -72.5189
163500 33.5445
163600 -12.6501
163700 -83.2235
163800 -195.626
163900 -245.281
164000 -50.623
164100 -59.0895
164200 -97.814
164300 -119.771
164400 -65.2616
164500 58.652
164600 -176.161
164700 38.2824
164800 167.913
164900 91.9925
165000 175.484
165100 59.0207
165200 15.0704
165300 241.704
165400 75.7456
165500 101.284
165600 -2.80965
165700 76.7056
165800 -350.634
165900 -67.0675
166000 96.1789
166100 64.2862
166200 -62.7709
166300 -152.907
166400 161.357
166500 160.252
166600 -33.5149
166700 -126.331
166800 -174.382
166900 55.3349
167000 -15.1627
167100 27.8621
167200 88.179
167300 228.637
167400 93.2741
167500 200.406
167600 144.549
167700 87.5915
167800 -193.237
167900 -56.8908
168000 179.39
168100 -118.935
168200 258.086
168300 -24.7753
168400 93.5859
168500 -25.9205
168600 32.1856
168700 -19.0547
168800 -238.759
168900 -93.6926
169000 23.1399
169100 -156.915
169200 120.42
169300 78.68
169400 -119.311
169500 55.7815
169600 227.666
169700 -133.558
169800 -30.6479
169900 -130.394
170000 -142.29
170100 -69.0407
170200 50.8975
170300 135.397
170400 -11.5316
170500 -186.783
170600 -178.684
170700 -35.9097
170800 -51.5653
170900 -27.6973
171000 -16.7273
171100 89.2997
171200 -207.216
171300 -328.467
171400 -154.733
171500 -142.316
171600 -82.1879
171700 -50.6395
171800 -129.615
171900 -95.7656
172000 91.4156
172100 69.2971
172200 -49.6672
172300 -9.13947
172400 -8.85887
172500 -163.766
172600 -78.79
172700 160.623
172800 21.7103
172900 17.9869
173000 9.39675
173100 25.841
173200 -6.443
173300 51.0833
173400 -42.5205
173500 85.5062
173600 -39.57
173700 -176.764
173800 -1.42263
173900 -165.082
174000 -108.871
174100 67.7319
