# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
6400 -16074.2 -19974.2 302 415.405 0.884101
6500 -16146.3 -20008 299.031 424.926 0.884004
6600 -16224.5 -20084.6 298.91 -29.7949 0.880178
6700 -16278.5 -20124.3 297.801 -103.422 0.876707
6800 -16293.1 -20100.6 294.839 -109.53 0.87466
6900 -16217.3 -20092.6 300.085 -45.2029 0.873852
7000 -16109.9 -20031.8 303.696 28.578 0.873562
7100 -16134.9 -19992.9 298.755 -34.4666 0.873259
7200 -16168 -20060.6 301.43 43.3024 0.873197
7300 -16243.2 -20063 295.793 -166.299 0.873067
7400 -16254.3 -20060.4 294.727 60.1907 0.874199
7500 -16216.6 -20058.1 297.468 283.012 0.874674
7600 -16190.9 -20012 295.891 -161.268 0.872939
7700 -16156.9 -20022.1 299.301 25.7456 0.872312
7800 -16146 -20002.1 298.603 124.865 0.871663
7900 -16174.9 -20006.5 296.701 -146.679 0.870235
8000 -16270.3 -20070 294.229 -309.607 0.870303
8100 -16331.1 -20158.3 296.36 -117.819 0.87298
8200 -16342.1 -20123.7 292.84 139.848 0.876588
8300 -16233.7 -20092 298.775 126.259 0.878863
8400 -16195 -20081.5 300.954 240.326 0.879286
8500 -16245.4 -20089.3 297.659 -168.728 0.878213
8600 -16291.7 -20106.6 295.414 -85.4976 0.878476
8700 -16286.3 -20150.2 299.203 245.628 0.879184
8800 -16271.7 -20116.5 297.731 48.1516 0.878028
8900 -16235.6 -20081.5 297.813 -109.359 0.876157
9000 -16172.9 -20041.7 299.582 -110.824 0.8751
9100 -16128.4 -20008.3 300.447 115.95 0.875232
9200 -16158.3 -20040.2 300.595 83.3204 0.87466
9300 -16268.2 -20078.4 295.047 -138.616 0.873103
9400 -16288.1 -20116.1 296.425 -150.839 0.872694
9500 -16256.8 -20101 297.681 -44.4585 0.873854
9600 -16168 -20068.6 302.048 169.557 0.875316
9700 -16096.1 -20017.2 303.637 11.4985 0.875603
9800 -16175.5 -20064.5 301.154 -25.2382 0.875512
9900 -16286.2 -20102.5 295.517 -39.1856 0.875758
10000 -16290.6 -20138.6 297.975 184.339 0.876109
10100 -16268.7 -20099.7 296.659 -106.681 0.875231
10200 -16204.5 -20072.9 299.555 113.279 0.874754
10300 -16129.5 -19997.6 299.528 -200.004 0.873856
10400 -16060.7 -19942 300.555 13.2187 0.874078
10500 -16010.7 -19950.6 305.095 -86.4146 0.874681
10600 -16082.3 -19978.3 301.695 45.6585 0.876104
10700 -16183.7 -20004.2 295.847 318.567 0.876937
10800 -16201.5 -20024.5 296.035 -128.78 0.875165
10900 -16150.9 -19982.5 296.701 -341.721 0.874715
11000 -16072.6 -19987.9 303.183 354.844 0.876935
11100 -16110 -20010.7 302.052 94.1184 0.876418
11200 -16179.6 -20023 297.618 12.8188 0.874366
11300 -16188.9 -20019.5 296.626 0.596983 0.872265
11400 -16152.1 -19980 296.417 23.5827 0.869898
11500 -16065.6 -19924 298.779 -67.1133 0.867309
11600 -16027.2 -19949.3 303.714 -60.4211 0.865191
11700 -16074 -19946.9 299.903 -181.736 0.863845
11800 -16115.3 -19992.3 300.221 -219.583 0.864185
11900 -16185.3 -20063.5 300.308 -93.3667 0.866647
12000 -16258.2 -20085.5 296.376 110.235 0.870066
12100 -16260.4 -20093.8 296.848 122.774 0.872582
12200 -16239.6 -20093 298.388 122.671 0.873812
12300 -16212.7 -20052.9 297.373 -39.8973 0.874097
12400 -16112.5 -20024.1 302.901 22.6187 0.874844
12500 -16093.4 -20009.3 303.23 51.2893 0.87516
12600 -16186.6 -20046.1 298.864 -165.014 0.875075
12700 -16237.6 -20064.6 296.355 -65.8612 0.876423
12800 -16225.5 -20063.6 297.204 51.653 0.878611
12900 -16167.2 -20017.9 298.183 218.336 0.880312
13000 -16079.2 -20007.8 304.21 309.424 0.879685
13100 -16127.5 -19977.8 298.152 -116.23 0.87646
13200 -16247.4 -20018.8 292.041 -219.528 0.874138
13300 -16207.7 -20032.5 296.173 38.2361 0.873762
13400 -16145.3 -19999.4 298.441 110.244 0.873041
13500 -16124.6 -20018.1 301.498 -120.717 0.871739
13600 -16198.9 -20012.4 295.302 -33.8368 0.871354
13700 -16292.9 -20105.3 295.214 15.7599 0.871168
13800 -16336.2 -20151.5 295.441 -106.652 0.871039
13900 -16304.2 -20072.3 291.781 46.0686 0.871761
14000 -16175 -20038.2 299.148 35.5779 0.872421
14100 -16115.5 -19955.2 297.335 -70.6253 0.872675
14200 -16070 -19978.9 302.69 -93.2037 0.873845
14300 -16112.8 -19960.5 297.948 77.1723 0.875785
14400 -16188.8 -19999.9 295.117 103.507 0.876891
14500 -16201.2 -20006.4 294.659 -78.8 0.877576
14600 -16083.7 -19967.1 300.712 325.042 0.878403
14700 -16031.6 -19878.5 297.888 -66.9596 0.876639
14800 -16029 -19931.3 302.182 22.254 0.874928
14900 -16117 -20004.9 301.059 -16.6492 0.873203
15000 -16189.7 -19985 293.891 -64.9782 0.871045
15100 -16146 -19979.9 296.884 -246.812 0.8697
15200 -16113.3 -20029.5 303.256 338.908 0.869889
15300 -16174.5 -19990.1 295.463 -153.32 0.867872
15400 -16179.2 -20021.9 297.562 -193.129 0.866578
15500 -16174.5 -20043.9 299.632 123.104 0.867067
15600 -16185.7 -20017.6 296.727 40.4843 0.866701
15700 -16167.4 -19990.5 296.04 -75.4846 0.86578
15800 -16117.7 -19973.1 298.55 -238.413 0.865677
15900 -16077.9 -19970.1 301.394 -66.6617 0.867745
16000 -16126 -19981.2 298.532 105.961 0.870849
16100 -16244.6 -20084.4 297.342 -45.0302 0.873798
16200 -16281.4 -20109 296.394 45.8147 0.877267
16300 -16258.1 -20112.6 298.471 339.904 0.880124
16400 -16207.7 -20050.3 297.553 129.844 0.880061
16500 -16099.9 -20018.6 303.45 -44.6384 0.878531
16600 -16111.1 -19983.9 299.894 275.13 0.876985
16700 -16157.2 -19985.1 296.418 -381.288 0.873968
16800 -16140.2 -19986 297.808 -233.65 0.873515
16900 -16144.6 -20030.3 300.893 -56.3099 0.875542
17000 -16172.3 -19991.8 295.766 -19.0622 0.878469
17100 -16166.6 -20035 299.555 261.132 0.881416
17200 -16181.7 -20018 297.066 314.774 0.881731
17300 -16163.6 -20003.2 297.322 95.2095 0.879131
17400 -16044.5 -19966.4 303.697 -9.49092 0.875736
17500 -16012.7 -19937.9 303.948 -174.095 0.872471
17600 -16095.1 -19955.3 298.922 -177.92 0.870922
17700 -16157 -19995 297.201 4.7665 0.871013
17800 -16171.3 -19998.2 296.34 -9.68357 0.871248
17900 -16131.3 -19993.8 299.103 -29.7337 0.871478
18000 -16017.1 -19885.8 299.583 97.8864 0.871931
18100 -15955.6 -19890.9 304.728 164.194 0.871523
18200 -16033.5 -19901 299.49 -223.298 0.869876
18300 -16103.7 -19965.1 299.011 -130.457 0.869954
18400 -16150.6 -19982.5 296.724 185.425 0.871205
18500 -16158.6 -20001.6 297.585 48.0602 0.871122
18600 -16117 -19950.4 296.84 -13.076 0.870445
18700 -16004.3 -19919.7 303.197 -25.1812 0.869818
18800 -16028.5 -19934.7 302.48 15.5829 0.869436
18900 -16116.6 -19969.8 298.381 190.136 0.86887
19000 -16170.1 -20031.9 299.043 -144.804 0.866836
19100 -16226.9 -20068 297.437 -55.7479 0.8655
19200 -16277.7 -20100.1 295.988 -171.416 0.865074
19300 -16349 -20092.7 289.897 -93.0562 0.866158
19400 -16325.2 -20103 292.539 -33.9859 0.868408
19500 -16216.8 -20067.6 298.192 41.5938 0.871022
19600 -16180.3 -20066.3 300.916 175.22 0.873203
19700 -16205.4 -20026.1 295.862 -96.0479 0.874254
19800 -16240.4 -20129.3 301.136 102.127 0.875557
19900 -16345.4 -20121.3 292.39 54.0777 0.876281
20000 -16325.4 -20123.5 294.118 90.8907 0.876256
20100 -16245.1 -20059.4 295.367 -33.3809 0.875501
20200 -16177.3 -19991.4 295.347 -27.1101 0.874912
20300 -16136.7 -20049.6 303.006 -21.2063 0.874573
20400 -16191.6 -20059 299.482 60.5235 0.874403
20500 -16263.1 -20117.2 298.448 90.2481 0.873582
20600 -16287.1 -20088.1 294.337 -55.441 0.871878
20700 -16233 -20029 293.95 -190.205 0.870656
20800 -16159.8 -20015.1 298.542 192.597 0.87082
20900 -16149.3 -20010 298.961 -20.6241 0.869817
21000 -16162.7 -19992.2 296.546 -249.304 0.868705
21100 -16117.7 -19998.6 300.523 -10.283 0.86959
21200 -16068.5 -20004.2 304.77 44.6636 0.871057
21300 -16150.4 -19988 297.174 -246.894 0.872563
21400 -16204 -20017.9 295.339 -55.3626 0.876439
21500 -16197.2 -20072.8 300.11 152.095 0.881389
21600 -16236.2 -20086.3 298.143 227.641 0.885099
21700 -16369.6 -20183.6 295.339 246.821 0.886575
21800 -16388.3 -20160.6 292.116 280.402 0.885484
21900 -16292.4 -20090.1 294.083 123.112 0.881864
22000 -16203.1 -20019.2 295.505 -33.4281 0.876866
22100 -16130 -19980.5 298.167 -464.628 0.872954
22200 -16064.8 -19911.8 297.897 -200.836 0.873193
22300 -16036.5 -19929.9 301.488 197.782 0.875237
22400 -16091.8 -19889.5 294.074 39.9121 0.8758
22500 -16162.5 -19936.9 292.276 46.0809 0.875671
22600 -16199 -20006.9 294.87 -264.859 0.875701
22700 -16162 -20034.8 299.896 26.2949 0.877796
22800 -16137.5 -20022.3 300.828 401.304 0.879355
22900 -16202.6 -20032.3 296.561 -112.17 0.877873
23000 -16281.9 -20115.1 296.826 0.720901 0.876735
23100 -16332 -20148.4 295.523 -60.5933 0.875931
23200 -16360 -20126.3 291.65 -172.517 0.875662
23300 -16266.1 -20106.3 297.372 18.2997 0.876773
23400 -16201.3 -20093.3 301.386 116.007 0.877911
23500 -16256.2 -20141.4 300.852 106.066 0.878152
23600 -16325.7 -20115.8 293.485 -44.7026 0.877488
23700 -16283.2 -20126.6 297.614 58.8717 0.876868
23800 -16226.5 -20074.7 297.987 13.7733 0.875721
23900 -16157.3 -20017.2 298.897 -95.6489 0.874505
24000 -16097.1 -20038.9 305.239 20.7138 0.874103
24100 -16242.7 -20046.4 294.545 -59.2244 0.873663
24200 -16269 -20125.6 298.637 -134.778 0.873755
24300 -16283.9 -20158.7 300.047 -146.088 0.875309
24400 -16338.7 -20134.9 293.959 100.122 0.878367
24500 -16310.5 -20119.4 294.946 129.049 0.8808
24600 -16207.6 -20074.1 299.406 241.598 0.88196
24700 -16188 -20070.2 300.624 19.7273 0.881138
24800 -16231.2 -20072.4 297.448 85.1032 0.879498
24900 -16266.1 -20099.6 296.853 -322.479 0.877367
25000 -16283.1 -20117.1 296.891 -296.109 0.877952
25100 -16280.9 -20123.8 297.579 376.281 0.880921
25200 -16274.5 -20116.1 297.479 146.576 0.881382
25300 -16260 -20098.2 297.214 51.0329 0.880257
25400 -16197.3 -20082.6 300.865 -24.0803 0.878436
25500 -16180.7 -20080.8 302.009 -18.2171 0.8762
25600 -16280.4 -20099.3 295.722 -287.048 0.874209
25700 -16322.6 -20153.6 296.662 -190.814 0.874889
25800 -16307.9 -20149.1 297.448 -44.6138 0.877766
25900 -16279.8 -20117.7 297.189 263.609 0.881036
26000 -16191.9 -20067.6 300.117 198.983 0.88251
26100 -16112.7 -20051.8 305.024 267.413 0.881776
26200 -16167.1 -20031.6 299.251 -98.5553 0.878567
26300 -16206.9 -20052.6 297.802 -174.195 0.875683
26400 -16210.5 -20073.2 299.113 -58.8063 0.874378
26500 -16242 -20075.1 296.816 -32.8644 0.873631
26600 -16342.2 -20151.7 294.993 -450.604 0.87377
26700 -16377.3 -20189.1 295.169 23.3391 0.877559
26800 -16338.4 -20210.3 299.822 320.088 0.881994
26900 -16282.1 -20169 300.992 264.48 0.883642
27000 -16203.3 -20088.4 300.844 -85.0442 0.882819
27100 -16165.1 -20036.9 299.815 54.8808 0.882383
27200 -16191.3 -20070.2 300.37 117.816 0.881244
27300 -16297.7 -20118.4 295.856 -134.805 0.879203
27400 -16317.7 -20139.8 295.967 91.7453 0.877657
27500 -16299.1 -20154.4 298.537 -157.66 0.875523
27600 -16248 -20077.7 296.554 -272.821 0.874168
27700 -16132.7 -20048.7 303.245 -15.7841 0.87524
27800 -16149.3 -20009.2 298.89 88.5634 0.877297
27900 -16213.6 -20109.7 301.7 235.285 0.879031
28000 -16303.6 -20145.5 297.5 94.4671 0.87894
28100 -16310.9 -20156 297.749 -199.758 0.877721
28200 -16308.7 -20147.3 297.247 -54.5483 0.878165
28300 -16290.5 -20150.7 298.917 71.1714 0.879417
28400 -16244.3 -20117.1 299.896 150.919 0.88005
28500 -16197.7 -20082.8 300.852 49.9309 0.87931
28600 -16196.7 -20074.8 300.304 -0.989822 0.877898
28700 -16285.4 -20112.1 296.322 -57.4842 0.87635
28800 -16332.3 -20141.9 295.002 -270.535 0.875413
28900 -16302.7 -20149.1 297.851 150.318 0.876526
29000 -16199.4 -20097.8 301.875 142.24 0.876798
29100 -16099.8 -20001 302.101 53.0338 0.875449
29200 -16134.8 -20015.9 300.538 81.209 0.873279
29300 -16192.2 -20015.3 296.046 -123.809 0.870481
29400 -16178.3 -19991.1 295.249 -357.846 0.868993
29500 -16118.3 -19977.1 298.812 130.025 0.870216
29600 -16109.2 -20009.5 302.023 -132.868 0.871101
29700 -16146.7 -20016.5 299.668 21.0825 0.872929
29800 -16189.5 -20030.4 297.422 31.1442 0.874969
29900 -16230.2 -20083.4 298.375 -207.668 0.87706
30000 -16302 -20103 294.335 197.739 0.880609
30100 -16378.7 -20166.9 293.346 220.399 0.882816
30200 -16377 -20156.2 292.645 60.4942 0.88299
30300 -16252.3 -20117.3 299.288 160.586 0.882163
30400 -16207.6 -20040.9 296.836 -106.35 0.880085
30500 -16178.8 -20071.3 301.419 -124.79 0.878921
30600 -16219.9 -20065.3 297.779 196.687 0.878545
30700 -16324.1 -20177.1 298.365 -120.791 0.876538
30800 -16377.7 -20148.9 292.026 -47.0463 0.875273
30900 -16320 -20159.3 297.301 -106.765 0.874862
31000 -16278.6 -20126.2 297.948 -113.698 0.875276
31100 -16240.3 -20084.2 297.654 -49.4514 0.87706
31200 -16151.1 -20069.6 303.438 403.502 0.879008
31300 -16089.9 -20017.3 304.119 -21.9632 0.877859
31400 -16175.7 -20022.4 297.873 -286.782 0.876637
31500 -16237.2 -20016.2 292.634 -51.5666 0.878029
31600 -16183.6 -20063.4 300.44 359.394 0.879927
31700 -16170.1 -20034.2 299.224 131.306 0.879088
31800 -16221.3 -20083.6 299.079 -89.9496 0.876467
31900 -16328.6 -20134 294.672 46.7897 0.873733
32000 -16325.6 -20092 291.658 -365.911 0.871042
32100 -16234.2 -20071 297.109 -79.2484 0.871256
32200 -16194.1 -20055.9 299.041 -170.782 0.873129
32300 -16186 -20072.1 300.922 -49.6964 0.876609
32400 -16270.2 -20158.5 301.096 -23.7885 0.880829
32500 -16355.1 -20180.7 296.245 206.098 0.885117
32600 -16366.9 -20225.3 298.777 417.093 0.887316
32700 -16403.1 -20244.9 297.501 -102.074 0.886295
32800 -16461.9 -20248.6 293.225 144.264 0.885569
32900 -16417.6 -20203.1 293.127 64.5161 0.883696
33000 -16303.2 -20159 298.579 -112.507 0.881327
33100 -16262 -20105.9 297.654 -105.239 0.879955
33200 -16214.3 -20098 300.74 5.85252 0.879384
33300 -16202.5 -20020 295.612 -28.8524 0.878912
33400 -16134.7 -20013.4 300.353 -33.909 0.8786
33500 -16061.2 -19933.4 299.842 -27.5982 0.878903
33600 -16060.7 -19962.7 302.155 73.8224 0.87937
33700 -16180.1 -20007 296.34 -147.347 0.879384
33800 -16207.8 -20036.9 296.508 24.26 0.880364
33900 -16191.4 -20059.6 299.535 -155.385 0.881736
34000 -16216.4 -20075.5 298.836 175.074 0.88414
34100 -16298.6 -20099.1 294.299 108.936 0.88556
34200 -16348.1 -20164.7 295.544 96.7179 0.885959
34300 -16340.2 -20156.8 295.542 -2.50549 0.885316
34400 -16227 -20064.3 297.142 -6.17131 0.884438
34500 -16164.8 -20041.9 300.233 158.437 0.883227
34600 -16181.3 -20041.6 298.924 -121.303 0.880127
34700 -16232.2 -20058.6 296.299 -196.703 0.87693
34800 -16289.8 -20089.6 294.243 76.8578 0.874697
34900 -16284.4 -20072.8 293.361 -279.734 0.871561
35000 -16162 -19987.2 296.207 -390.494 0.870495
35100 -16092.7 -19958.6 299.359 33.7058 0.873222
35200 -16090.8 -19972.4 300.581 273.906 0.876174
35300 -16155.1 -19991.5 297.081 171.308 0.876675
35400 -16224.6 -20019.8 293.88 -164.231 0.87568
35500 -16200 -20042.5 297.548 -99.2239 0.875835
35600 -16082 -19974.7 301.429 251.955 0.876604
35700 -16066.5 -19939.6 299.915 -0.714723 0.875545
35800 -16115.3 -19982.1 299.434 103.306 0.873949
35900 -16190.4 -19974.6 293.029 -74.9478 0.871623
36000 -16173.2 -19980 294.787 -273.571 0.870043
36100 -16124.9 -19960.7 297.03 71.8122 0.870463
36200 -16090.7 -19958.7 299.518 88.101 0.870764
36300 -16095 -19947.5 298.323 -17.8441 0.870131
36400 -16136.8 -19985.7 298.044 -18.3837 0.869513
36500 -16223.3 -20024.4 294.348 -126.75 0.869359
36600 -16223.3 -20012.9 293.453 -61.8066 0.870313
36700 -16126.9 -19995.3 299.553 -50.3901 0.872204
36800 -16103.4 -19964 298.944 128.411 0.874416
36900 -16125.1 -19990.7 299.335 191.015 0.875705
37000 -16187.8 -20028.3 297.391 -20.3773 0.87531
37100 -16268.1 -20049.3 292.802 -27.9243 0.874844
37200 -16258.6 -20076.3 295.633 -75.4214 0.875059
37300 -16138 -20012.5 300.032 47.4226 0.875894
37400 -16093.6 -19967.7 299.996 84.957 0.8764
37500 -16109 -19962.3 298.382 -6.35902 0.876117
37600 -16161.9 -20016.8 298.506 19.8484 0.87569
37700 -16241.2 -20017.6 292.427 -38.7682 0.875069
37800 -16203.9 -20040.2 297.065 -101.249 0.874809
37900 -16130.9 -19989.4 298.785 27.8355 0.875277
38000 -16107.9 -19956.7 298.036 -136.873 0.875972
38100 -16101.2 -19959.5 298.77 110.743 0.877659
38200 -16116.5 -19985.3 299.583 -102.246 0.879135
38300 -16214.3 -20090.8 300.182 384.375 0.880987
38400 -16283.6 -20086.5 294.477 18.0284 0.880015
38500 -16247 -20088.7 297.488 3.03436 0.878127
38600 -16182.2 -19999.6 295.601 -69.1713 0.876159
38700 -16101 -19982.5 300.57 -57.3668 0.874764
38800 -16096 -19969.4 299.941 -133.894 0.87403
38900 -16135.4 -20024.5 301.159 87.2371 0.874332
39000 -16200.8 -20014.4 295.306 -44.7626 0.874154
39100 -16198.9 -20031.3 296.764 -108.515 0.874301
39200 -16165.9 -19989.1 296.054 -139.429 0.87575
39300 -16135.3 -20027.2 301.371 -174.831 0.878641
39400 -16160.2 -20017.3 298.683 296.165 0.88294
39500 -16190.1 -20040.3 298.138 19.107 0.885378
39600 -16210.4 -20038.9 296.467 8.6589 0.887124
39700 -16218.9 -20099.4 300.49 495.914 0.888375
39800 -16295.4 -20111.3 295.493 329.029 0.885262
39900 -16340.8 -20151.8 295.111 -96.4167 0.879055
40000 -16311.8 -20112.2 294.288 -248.134 0.874106
40100 -16193.7 -20022.8 296.505 -259.844 0.872383
40200 -16142.7 -20021.7 300.381 -163.638 0.873273
40300 -16166.6 -20011.3 297.722 -138.313 0.875731
40400 -16193.8 -20006 295.198 55.3874 0.879108
40500 -16153.5 -20061.5 302.627 427.795 0.881043
40600 -16150.6 -20002.2 298.254 68.815 0.87941
40700 -16189.6 -20030.2 297.399 -14.1713 0.876984
40800 -16253.4 -20086.3 296.807 -5.85796 0.874787
40900 -16302.2 -20074.7 292.123 -288.014 0.873301
41000 -16223.7 -20045.6 295.957 -81.0039 0.874365
41100 -16124.4 -19957.1 296.792 48.7505 0.876342
41200 -16088.8 -19995.8 302.545 186.178 0.877767
41300 -16165.8 -20071.3 302.426 9.50365 0.877569
41400 -16241.4 -20051.9 295.068 -26.3172 0.877073
41500 -16232.4 -20078.4 297.813 154.744 0.876601
41600 -16183 -20027.5 297.7 -63.5201 0.874993
41700 -16099.7 -19966 299.388 43.238 0.873615
41800 -16068.3 -19937 299.58 -92.7919 0.872156
41900 -16072.4 -19913.5 297.437 36.9965 0.871195
42000 -16153.9 -20028.6 300.047 -90.239 0.870297
42100 -16248.2 -20043.1 293.862 -203.969 0.870368
42200 -16235.9 -20071.3 297.004 106.914 0.872015
42300 -16185.9 -20052.4 299.412 204.303 0.872747
42400 -16125.2 -19982.8 298.712 -195.779 0.871982
42500 -16055.7 -19960.7 302.393 11.2037 0.872337
42600 -16063.8 -19954 301.238 -80.1488 0.873156
42700 -16198 -20061.6 299.18 97.4016 0.874508
42800 -16263.7 -20089 296.219 -91.9005 0.875524
42900 -16276.4 -20119.1 297.564 188.063 0.876921
43000 -16272.6 -20121.4 298.037 157.671 0.876905
43100 -16250.4 -20089.4 297.276 -119.804 0.875408
43200 -16170.5 -20020.9 298.158 -102.083 0.874664
43300 -16116.3 -20025.9 302.751 48.2448 0.87493
43400 -16166.5 -20014.2 297.954 -144.815 0.875201
43500 -16228.9 -20080.5 298.256 282.837 0.876381
43600 -16296.7 -20128.3 296.699 110.025 0.875206
43700 -16386.1 -20124.6 289.499 -131.421 0.872696
43800 -16463.1 -20197.8 289.199 -7.57546 0.870949
43900 -16372.8 -20170.7 294.094 -186.974 0.869338
44000 -16273.4 -20075.9 294.447 -43.5957 0.868984
44100 -16174 -19982.7 294.929 -237.832 0.869639
44200 -16106.7 -19989.8 300.693 37.0236 0.872561
44300 -16118.3 -19986.8 299.561 42.4223 0.876105
44400 -16194.9 -20042.3 297.926 213.319 0.879303
44500 -16267.3 -20085.5 295.665 85.5795 0.880792
44600 -16256 -20057.1 294.345 163.607 0.88108
44700 -16224.2 -20076.8 298.334 112.96 0.880024
44800 -16211.1 -20048 297.112 -96.6051 0.877818
44900 -16174.6 -20026.1 298.248 -176.984 0.876285
45000 -16096.7 -20019.1 303.736 -23.4663 0.876175
45100 -16078.5 -20005.5 304.091 -56.2915 0.876718
45200 -16204.8 -20045.5 297.408 50.7842 0.877779
45300 -16253.8 -20113.3 298.864 122.196 0.878366
45400 -16292.2 -20120.8 296.473 85.7785 0.877837
45500 -16330.2 -20157.1 296.337 -23.9147 0.876576
45600 -16338 -20135.3 294.046 26.3893 0.875168
45700 -16235.7 -20054.8 295.735 -39.2652 0.873502
45800 -16145 -20007.7 299.11 -95.614 0.872175
45900 -16118.6 -19966.3 297.948 -34.4123 0.871811
46000 -16132.1 -19995.1 299.13 2.50779 0.871707
46100 -16205.1 -20031.1 296.273 -383.596 0.872313
46200 -16284.1 -20069.2 293.104 430.444 0.875338
46300 -16267.4 -20067.4 294.259 62.3402 0.875636
46400 -16146.1 -20054.7 302.666 -59.2502 0.874729
46500 -16152.4 -20001.7 298.076 -165.142 0.874661
46600 -16180.5 -20031.6 298.213 203.404 0.875742
46700 -16249.1 -20070.8 295.937 52.1733 0.875343
46800 -16315.2 -20128.8 295.312 -110.206 0.874402
46900 -16313.2 -20121.4 294.89 -32.5134 0.874203
47000 -16197.7 -20016.6 295.719 -130.598 0.874732
47100 -16106.2 -19963.5 298.692 -37.9176 0.876501
47200 -16085.3 -19979.6 301.562 13.0629 0.878833
47300 -16154.3 -20016.6 299.081 241.177 0.880971
47400 -16227.8 -20039.4 295.159 -32.9408 0.881452
47500 -16215.4 -20038 296.007 166.694 0.881575
47600 -16177.2 -20045.6 299.556 195.108 0.880235
47700 -16180.6 -20038.7 298.762 8.98126 0.876892
47800 -16184.5 -20011.5 296.354 16.6633 0.873004
47900 -16151.3 -19989.4 297.209 -272.176 0.868873
48000 -16086.3 -19934.3 297.98 -296.17 0.867038
48100 -16006.3 -19879.3 299.907 11.2922 0.868011
48200 -15969.8 -19875.2 302.419 60.0386 0.869076
48300 -16086.3 -19919.8 296.853 -334.798 0.870235
48400 -16166.4 -19983.9 295.609 39.1633 0.874131
48500 -16170.8 -20025.8 298.515 414.088 0.877759
48600 -16167.5 -20028.9 299.014 51.3598 0.877898
48700 -16208.1 -20092.9 300.821 205.535 0.876742
