# Time-averaged data for fix TempAve
# TimeStep c_T
27600 294.458
27700 297.683
27800 299.425
27900 297.323
28000 296.412
28100 298.948
28200 303.351
28300 297.394
28400 296.859
28500 296.782
28600 296.559
28700 300.692
28800 303.823
28900 298.931
29000 297.256
29100 294.646
29200 296.815
29300 302.588
29400 298.031
29500 296.427
29600 296.756
29700 300.514
29800 300.684
29900 301.894
30000 298.521
30100 298.35
30200 296.355
30300 294.658
30400 304.765
30500 300.213
30600 294.234
30700 296.712
30800 301.001
30900 299.569
31000 299.621
31100 297.702
31200 295.638
31300 297.725
31400 302.492
31500 302.835
31600 296.831
31700 297.283
31800 298.248
31900 291.703
32000 292.378
32100 294.013
32200 299.847
32300 299.854
32400 300.478
32500 297.172
32600 298.268
32700 295.207
32800 297.407
32900 300.284
33000 296.723
33100 299.377
33200 295.633
33300 297.906
33400 298.008
33500 302.148
33600 302.046
33700 295.486
33800 296.468
33900 298.985
34000 301.816
34100 297.785
34200 292.482
34300 298.105
34400 300.983
34500 296.119
34600 291.474
34700 291.858
34800 298.191
34900 298.219
35000 299.282
35100 299.564
35200 297.85
35300 293.472
35400 295.421
35500 297.122
35600 299.416
35700 297.899
35800 298.808
35900 294.924
36000 291.793
36100 298.981
36200 299.611
36300 298.216
36400 296.094
36500 296.489
36600 298.862
36700 302.25
36800 299.585
36900 297.512
37000 294.43
37100 295.288
37200 298.245
37300 296.671
37400 297.476
37500 299.031
37600 301.439
37700 300.676
37800 297.605
37900 301.233
38000 295.811
38100 296.115
38200 296.935
38300 297.225
38400 302.647
38500 300.594
38600 296.18
38700 297.818
38800 293.432
38900 296.379
39000 300.201
39100 300.44
39200 296.062
39300 296.567
39400 294.771
39500 298.751
39600 299.355
39700 300.841
39800 296.313
39900 295.694
40000 297.287
40100 296.949
40200 303.662
40300 298.209
40400 299.422
40500 295.458
40600 296.004
40700 296.229
40800 296.985
40900 296.809
41000 296.811
41100 299.469
41200 300.473
41300 306.487
41400 306.47
41500 300.783
41600 298.423
41700 297.514
41800 295.234
41900 294.092
42000 298.541
42100 300.431
42200 298.041
42300 294.807
42400 297.087
42500 298.634
42600 300.934
42700 300.323
42800 298.385
42900 299.789
43000 298.927
43100 292.314
43200 295.208
43300 300.749
43400 297.393
43500 298.262
43600 295.462
43700 294.789
43800 292.299
43900 301.616
44000 297.607
44100 298.58
44200 297.589
44300 293.375
44400 294.714
44500 299.845
44600 302.089
44700 297.069
44800 295.292
44900 295.224
45000 299.492
45100 300.047
45200 299.232
45300 296.838
45400 297.923
45500 296.707
45600 292.792
45700 288.861
45800 293.576
45900 298.104
46000 299.163
46100 298.203
46200 300.286
46300 300.43
46400 296.331
46500 294.732
46600 296.943
46700 298.617
46800 300.763
46900 300.14
47000 297.698
47100 294.039
47200 298.119
47300 295.386
47400 299.439
47500 299.427
47600 302.453
47700 301.133
47800 298.365
47900 296.18
48000 294.853
48100 299.065
48200 300.346
48300 299.893
48400 297.702
48500 296.277
48600 293.618
48700 299.436
48800 298.037
48900 296.929
49000 303.2
49100 302.091
49200 299.955
49300 295.522
49400 297.385
49500 298.607
49600 307.934
49700 303.52
49800 300.163
49900 293.926
50000 295.192
50100 299.186
50200 299.706
50300 300.065
50400 295.655
50500 291.35
50600 298.51
50700 300.804
50800 296.54
50900 292.116
51000 298.518
51100 299.822
51200 297.088
51300 296.573
51400 301.792
51500 301.852
51600 298.092
51700 297.014
51800 295.499
51900 297.056
52000 301.906
52100 301.582
52200 299.337
52300 298.146
52400 293.953
52500 295.262
52600 299.931
52700 298.743
52800 300.424
52900 294.784
53000 296.869
53100 300.505
53200 299.245
53300 292.656
53400 298.116
53500 300.963
53600 299.733
53700 296.375
53800 292.647
53900 295.336
54000 299.642
54100 297.365
54200 298.723
54300 296.763
54400 302.293
54500 298.313
54600 298.624
54700 295.311
54800 296.196
54900 298.813
55000 299.873
55100 296.738
55200 292.36
55300 296.063
55400 300.031
55500 299.343
55600 296.613
55700 294.093
55800 292.623
55900 297.545
56000 300.064
56100 300.021
56200 295.041
56300 295.347
56400 301.223
56500 299.71
56600 299.386
56700 296.721
56800 294.591
56900 298.952
57000 303.712
57100 297.721
57200 296.25
57300 295.481
57400 300.798
57500 301.838
57600 298.09
57700 296.638
57800 298.94
57900 298.283
58000 299.858
58100 296.268
58200 292.832
58300 294.523
58400 300.941
58500 299.4
58600 296.991
58700 292.833
58800 299.566
58900 298.534
59000 300.548
59100 296.196
59200 292.998
59300 297.55
59400 301.614
59500 299.902
59600 298.08
59700 295.006
59800 296.329
59900 298.142
60000 300.617
60100 300.049
60200 294.401
60300 295.244
60400 301.992
60500 298.208
60600 297.384
60700 297.299
60800 303.776
60900 302.764
61000 299.247
61100 297.318
61200 297.136
61300 297.311
61400 302.853
61500 301.826
61600 297.991
61700 296.35
61800 296.5
61900 296.777
62000 303.309
62100 300.974
62200 298.46
62300 297.499
62400 293.04
62500 298.614
62600 299.462
62700 299.32
62800 295.156
62900 295.672
63000 295.122
63100 298.96
63200 297.187
63300 304.709
63400 298.853
63500 298.852
63600 295.941
63700 298.903
63800 299.592
63900 303.652
64000 301.271
64100 297.33
64200 296.516
64300 295.049
64400 301.936
64500 299.132
64600 300.703
64700 296.233
64800 298.609
64900 296.891
65000 292.399
65100 294.749
65200 299.939
65300 298.736
65400 299.894
65500 292.203
65600 295.397
65700 299.63
65800 299.253
65900 298.386
66000 299.425
66100 298.138
66200 298.078
66300 295.887
66400 294.691
66500 294.104
66600 298.955
66700 302.249
66800 299.182
66900 296.052
67000 295.069
67100 291.53
67200 293.664
67300 298.824
67400 298.661
67500 298.944
67600 296.24
67700 293.258
67800 299.166
67900 300.445
68000 301.045
68100 297.501
68200 294.838
68300 296.141
68400 296.926
68500 299.963
68600 301.749
68700 300.63
68800 303.248
68900 296.62
69000 295.112
69100 298.257
69200 302.461
69300 299.091
69400 298.329
69500 298.312
69600 292.124
69700 299.755
69800 300.023
69900 297.807
70000 298.665
70100 296.016
70200 295.649
70300 297.776
70400 294.965
70500 302.257
70600 301.123
70700 300.555
70800 295.023
70900 294.365
71000 300.029
71100 297.157
71200 300.82
71300 297.865
71400 295.171
71500 298.93
71600 297.068
71700 298.242
71800 299.554
71900 294.125
72000 294.661
72100 292.127
72200 297.286
72300 297.536
72400 296.088
72500 301.519
72600 298.549
72700 295.868
72800 295.469
72900 296.191
73000 296.744
73100 299.632
73200 301.734
73300 300.98
73400 297.19
73500 296.903
73600 297.441
73700 301.038
73800 303.122
73900 299.085
74000 293.223
74100 295.907
74200 299.665
74300 299.187
74400 296.537
74500 292.584
74600 291.506
74700 293.503
74800 293.823
74900 302.191
75000 298.498
75100 299.613
75200 294.142
75300 294.783
75400 297.085
75500 298.457
75600 299.504
75700 297.031
75800 301.558
75900 300.471
76000 298.632
76100 295.536
76200 295.741
76300 297.02
76400 299.605
76500 298.996
76600 298.518
76700 296.375
76800 294.121
76900 295.132
77000 300.979
77100 299.781
77200 297.981
77300 294.337
77400 298.111
77500 302.398
77600 301.424
77700 298.422
77800 300.084
77900 300.488
78000 298.477
78100 295.145
78200 299.117
78300 304.43
78400 302.045
78500 299.861
78600 297.128
78700 296.855
78800 299.451
78900 299.49
79000 298.627
79100 295.496
79200 296.229
79300 299.535
79400 300.768
79500 299.92
79600 296.454
79700 295.018
79800 295.896
79900 300.398
80000 301.26
80100 297.703
80200 296.763
80300 300.899
80400 297.242
80500 297.572
80600 292.269
80700 298.091
80800 297.78
80900 300.401
81000 298.94
81100 295.786
81200 297.751
81300 293.493
81400 296.389
81500 299.948
81600 297.743
81700 300.715
81800 302.353
81900 298.505
82000 298.611
82100 299.744
82200 295.954
82300 294.517
82400 294.868
82500 298.696
82600 302.659
82700 298.459
82800 294.074
82900 296.88
83000 302.643
83100 301.28
83200 291.934
83300 298.23
83400 300.371
83500 299.671
83600 296.506
83700 297.632
83800 292.136
83900 294.843
84000 299.105
84100 300.841
84200 296.897
84300 298.311
84400 295.21
84500 293.494
84600 294.33
84700 296.039
84800 299.737
84900 299.816
85000 297.564
85100 292.368
85200 296.247
85300 296.994
85400 298.563
85500 297.781
85600 296.618
85700 299.182
85800 302.405
85900 299.157
86000 296.194
86100 295.358
86200 297.026
86300 297.814
86400 299.358
86500 304.863
86600 300.186
86700 296.411
86800 296.533
86900 296.222
87000 299.594
87100 299.477
87200 299.83
87300 299.561
87400 301.123
87500 296.51
87600 296.368
87700 301.713
87800 297.078
87900 295.139
88000 293.236
88100 298.462
88200 300.348
88300 299.184
88400 296.181
88500 298.15
88600 298.979
88700 296.309
88800 298.987
88900 298.804
89000 300.557
89100 298.411
89200 300.097
89300 296.411
89400 297.623
89500 295.403
89600 293.946
89700 295.496
89800 299.336
89900 300.676
90000 296.273
90100 298.27
90200 298.062
90300 297.466
90400 292.604
90500 297.497
90600 299.811
90700 295.697
90800 300.824
90900 299.321
91000 296.767
91100 295.434
91200 294.413
91300 298.657
91400 301.483
91500 299.827
91600 295.399
91700 296.215
91800 296.78
91900 300.902
92000 299.734
92100 300.253
92200 295.323
92300 298.373
92400 297.698
92500 298.871
92600 294.871
92700 292.687
92800 297.847
92900 299.32
93000 295.786
93100 300.186
93200 302.032
93300 300.788
93400 295.174
93500 297.258
93600 298.498
93700 299.599
93800 301.04
93900 299.294
94000 301.038
94100 298.782
94200 297.381
94300 293.938
94400 297.783
94500 298.307
94600 297.14
94700 297.656
94800 299.275
94900 302.869
95000 306.867
95100 303.018
95200 299.689
95300 298.201
95400 295.082
95500 294.409
95600 301.082
95700 299.298
95800 297.445
95900 296.607
96000 292.052
96100 293.697
96200 298.743
96300 301.193
96400 297.504
96500 295.944
96600 293.249
96700 292.326
96800 296.484
96900 299.367
97000 299.226
97100 300.363
97200 293.135
97300 296.382
97400 296.348
97500 297.78
97600 297.172
97700 298.961
97800 300.477
97900 296.299
98000 297.977
98100 296.476
98200 296.245
98300 300.331
98400 300.903
98500 300.242
98600 297.715
98700 294.844
98800 297.924
98900 303.966
99000 300.536
99100 299.651
99200 298.975
99300 296.738
99400 295.138
99500 298.2
99600 299.559
99700 297.732
99800 305.083
99900 301.615
100000 298.539
100100 294.537
100200 297.787
100300 301.431
100400 301.511
100500 293.91
100600 298.148
100700 297.146
100800 298.108
100900 301.529
101000 298.838
101100 295.359
101200 292.635
101300 299.031
101400 299.876
101500 301.598
101600 297.99
101700 297.871
101800 298.112
101900 298.372
102000 295.385
102100 296.891
102200 296.656
102300 299.8
102400 299.096
102500 300.737
102600 295.552
102700 298.027
102800 297.735
102900 296.631
103000 299.276
103100 299.734
103200 300.778
103300 298.208
103400 294.83
103500 295.79
103600 295.626
103700 297.817
103800 302.179
103900 297.724
104000 296.61
104100 297.441
104200 299.153
104300 302.517
104400 302.604
104500 298.629
104600 298.464
104700 296.685
104800 295.237
104900 301.157
105000 302.272
105100 297.038
105200 294.431
105300 296.961
105400 298.304
105500 296.272
105600 298.347
105700 297.815
105800 301.719
105900 301.158
106000 299.475
106100 299.129
106200 296.936
106300 299.396
106400 296.569
106500 296.698
106600 297.71
106700 302.246
106800 300.064
106900 295.596
107000 295.982
107100 296.397
107200 302.108
107300 303.391
107400 297.905
107500 297.805
107600 295.488
107700 290.991
107800 294.33
107900 295.514
108000 296.921
108100 300.556
108200 297.65
108300 296.997
108400 294.15
108500 293.836
108600 291.908
108700 294.513
108800 300.05
108900 299.441
109000 299.399
109100 295.063
109200 296.208
109300 295.715
109400 299.499
109500 300.467
109600 298.893
109700 297.052
109800 294.898
109900 296.196
110000 295.68
110100 299.663
110200 297.524
110300 297.42
110400 293.969
110500 295.007
110600 300.327
110700 299.979
110800 301.244
110900 300.202
111000 301.153
111100 304.02
111200 297.202
111300 295.374
111400 300.679
111500 301.04
111600 296.199
111700 296.198
111800 295.061
111900 299.911
112000 296.022
112100 295.698
112200 298.724
112300 296.149
112400 298.292
112500 301.407
112600 296.663
112700 293.88
112800 295.188
112900 300.13
113000 298.981
113100 300.436
113200 299.629
113300 295.463
113400 296.655
113500 296.743
113600 302.065
113700 303.751
113800 300.793
113900 295.541
114000 298.455
114100 294.885
114200 300.005
114300 302.452
114400 298.871
114500 293.965
114600 295.869
114700 298.791
114800 297.272
114900 298.83
115000 297.165
115100 301.704
115200 302.515
115300 297.739
115400 295.459
115500 298.559
115600 295.649
115700 292.694
115800 295.313
115900 296.15
116000 300.7
116100 301.44
116200 296.491
116300 294.581
116400 296.905
116500 296.624
116600 298.946
116700 300.129
116800 299.936
116900 296.468
117000 298.513
117100 297.807
117200 290.07
117300 294.58
117400 295.856
117500 297.964
117600 298.185
117700 298.25
117800 300.295
117900 302.217
118000 301.279
118100 297.85
118200 295.473
118300 296.176
118400 301.183
118500 300.274
118600 301.584
118700 299.422
118800 297.247
118900 295.431
119000 299.052
119100 300.644
119200 307.155
119300 306.567
119400 298.899
119500 297.762
119600 296.569
119700 294.036
119800 299.38
119900 298.01
120000 302.167
120100 299.682
120200 295.571
120300 295.609
120400 300.703
120500 300.559
120600 298.294
120700 294.778
120800 296.054
120900 298.834
121000 302.924
121100 297.719
121200 293.664
121300 298.279
121400 302.21
121500 300.335
121600 295.866
121700 296.024
121800 297.463
121900 298.844
122000 296.862
122100 300.586
122200 298.702
122300 296.971
122400 298.403
122500 296.707
122600 289.973
122700 294.177
122800 299.995
122900 299.379
123000 297.774
123100 291.428
123200 299.273
123300 298.745
123400 298.012
123500 298.226
123600 298.584
123700 299.487
123800 296.103
123900 296.536
124000 295.958
124100 299.168
124200 300.16
124300 295.666
124400 300.736
124500 304.636
124600 300.397
124700 298.991
124800 297.741
124900 293.954
125000 297.044
125100 298.253
125200 295.42
125300 300.079
125400 302.279
125500 299.714
125600 295.679
125700 299.579
125800 296.505
125900 298.2
126000 299.074
126100 300.875
126200 300.662
126300 299.545
126400 294.084
126500 298.005
126600 300.291
126700 298.35
126800 297.222
126900 296.125
127000 295.459
127100 298.499
127200 300.053
127300 299.741
127400 303.599
127500 305.151
127600 299.45
127700 297.681
127800 295.839
127900 301.553
128000 293.483
128100 293.322
128200 299.525
128300 298.976
128400 299.54
128500 298.181
128600 294.31
128700 296.009
128800 296.188
128900 295.051
129000 297.824
129100 300.612
129200 297.825
129300 294.619
129400 293.793
129500 295.467
129600 298.38
129700 297.576
129800 296.766
129900 299.493
130000 300.034
130100 304.694
130200 299.851
130300 296.358
130400 295.727
130500 302.486
130600 302.714
130700 294.472
130800 297.547
130900 296.173
131000 302.148
131100 300.227
131200 295.503
131300 298.175
131400 298.223
131500 297.043
131600 300.652
131700 299.302
131800 296.355
131900 294.225
132000 298.065
132100 301.883
132200 300.763
132300 295.979
132400 297.587
132500 299.328
132600 302.923
132700 304.63
132800 296.09
132900 299.353
133000 298.598
133100 295.44
133200 295.434
133300 291.159
133400 297.602
133500 300.483
133600 297.408
133700 297.503
133800 297.342
133900 294.776
134000 293.965
134100 297.357
134200 299.026
134300 301.498
134400 296.472
134500 298.468
134600 291.554
134700 294.959
134800 297.286
134900 299.28
135000 300.849
135100 294.701
135200 295.802
135300 294.495
135400 298.64
135500 300.921
135600 297.423
135700 295.893
135800 294.101
135900 291.702
136000 296.056
136100 300.182
136200 297.64
136300 299.094
136400 294.484
136500 295.795
136600 298.016
136700 299.126
136800 302.607
136900 295.914
137000 297.87
137100 294.354
137200 294.881
137300 299.069
137400 301.386
137500 295.136
137600 296.916
137700 302.597
137800 299.992
137900 296.814
138000 295.081
138100 296.757
138200 302.338
138300 303.137
138400 298.824
138500 297.891
138600 294.674
138700 299.599
138800 299.451
138900 300.866
139000 298.796
139100 293.11
139200 295.771
139300 299.913
139400 297.96
139500 298.825
139600 303.379
139700 299.707
139800 299.194
139900 297.852
140000 296.536
140100 296.558
140200 301.069
140300 302.125
140400 298.69
140500 298.707
140600 300.774
140700 298.059
140800 298.066
140900 296.562
141000 294.803
141100 300.06
141200 300.625
141300 296.875
141400 299.545
141500 295.653
141600 295.772
141700 293.73
141800 299.931
141900 298.885
142000 299.599
142100 295.673
142200 292.036
142300 300.276
142400 302.75
142500 295.649
142600 295.681
142700 296.909
142800 300.68
142900 303.614
143000 299.876
143100 300.076
143200 295.756
143300 296.677
143400 300.812
143500 302.034
143600 302.967
143700 299.674
143800 297.24
143900 295.612
144000 300.7
144100 301.036
144200 306.819
144300 302.675
144400 299.18
144500 294.431
144600 295.421
144700 298.503
144800 298.58
144900 298.635
145000 296.987
145100 294.112
145200 294.947
145300 300.795
145400 302.068
145500 300.128
145600 299.338
145700 296.475
145800 298.163
145900 297.05
146000 300.114
146100 295.948
146200 298.45
146300 298.726
146400 296.109
146500 296.458
146600 301.861
146700 293.462
146800 299.574
146900 299.527
147000 299.696
147100 295.993
147200 294.322
147300 294.427
147400 297.025
147500 296.089
147600 299.323
147700 303.608
147800 298.589
147900 301.118
148000 296.798
148100 295.467
148200 295.856
148300 300.88
148400 301.253
148500 292.456
148600 298.952
148700 299.163
148800 303.89
148900 300.723
149000 298.797
149100 296.205
149200 297.432
149300 296.64
149400 297.765
149500 297.39
149600 300.806
149700 294.859
149800 294.659
149900 302.601
150000 301.316
150100 297.436
150200 299.456
150300 297.414
150400 294.905
150500 298.881
150600 301.792
150700 297.189
150800 294.752
150900 295.577
151000 297.007
151100 297.458
151200 297.208
151300 302.042
151400 299.259
151500 293.755
151600 294.127
151700 298.395
151800 301.575
151900 295.641
152000 295.611
152100 301.324
152200 300.611
152300 298.327
152400 296.837
152500 295.926
152600 293.195
152700 294.281
152800 301.494
152900 296.822
153000 296.796
153100 297.337
153200 300.662
153300 304.677
153400 296.982
153500 297.827
153600 297.517
153700 296.114
153800 294.79
153900 301.346
154000 295.957
154100 298.471
154200 304.509
154300 302.311
154400 298.226
154500 297.594
154600 297.749
154700 296.579
154800 293.723
154900 299.693
155000 301.38
155100 298.48
155200 296.705
155300 292.875
155400 294.815
155500 299.359
155600 296.52
155700 296.182
155800 300.727
155900 303.495
156000 300.63
156100 299.073
156200 296.487
156300 295.212
156400 297.627
156500 299.893
156600 298.451
156700 295.835
156800 302.465
156900 303.393
157000 294.846
157100 292.351
157200 298.778
157300 301.864
157400 298.065
157500 296.414
157600 296.277
157700 297.84
157800 297.062
157900 298.311
158000 297.157
158100 301.063
158200 302.723
158300 302.957
158400 299.979
158500 298.119
158600 297.567
158700 294.819
158800 294.322
158900 300.019
159000 297.426
159100 297.467
159200 302.746
159300 301.134
159400 298.537
159500 296.379
159600 297.155
159700 297.391
159800 301.07
159900 300.711
160000 301.123
160100 295.793
160200 297.513
160300 300.593
160400 297.864
160500 293.138
160600 295.332
160700 298.922
160800 295.742
160900 300.403
161000 300.839
161100 297.69
161200 298.443
161300 298.165
161400 294.192
161500 294.962
161600 295.548
161700 294.85
161800 298.508
161900 299.076
162000 299.149
162100 293.944
162200 293.234
162300 296.186
162400 297.691
162500 295.712
162600 297.087
162700 300.83
162800 299.075
162900 299.433
163000 298.546
163100 295.149
163200 294.705
163300 295.234
163400 300.661
163500 297.936
163600 298.468
163700 295.958
163800 292.562
163900 295.365
164000 296.936
164100 298.135
164200 299.379
164300 298.207
164400 302.812
164500 300.125
164600 299.426
164700 295.699
164800 296.628
164900 295.696
165000 301.727
165100 300.735
165200 296.452
165300 298.443
165400 298.754
165500 296.424
165600 297.024
165700 296.88
165800 297.993
165900 298.266
166000 298.676
166100 302.024
166200 299.936
166300 298.051
166400 296.567
166500 297.538
166600 300.117
166700 295.47
166800 292.623
166900 296.979
167000 296.915
167100 296.084
167200 298.575
167300 296.708
167400 298.945
167500 298.792
167600 303.741
167700 300.332
167800 297.353
167900 298.433
168000 298.386
168100 297.476
168200 293.992
168300 294.997
168400 296.474
168500 297.031
168600 300.64
168700 297.72
168800 294.861
168900 293.754
169000 294.118
169100 292.554
169200 296.06
169300 297.345
169400 297.515
169500 303.191
169600 300.611
169700 298.553
169800 297.57
169900 298.289
170000 296.835
170100 293.147
170200 295.416
170300 299.42
170400 300.768
170500 297.342
170600 295.979
170700 294.807
170800 299.93
170900 300.084
171000 300.003
171100 296.911
171200 296.188
171300 294.801
171400 295.95
171500 299.476
171600 297.645
171700 297.152
171800 297.2
171900 301.041
172000 298.641
172100 300.62
172200 300.46
172300 295.371
172400 296.585
172500 297.067
172600 301.768
172700 302.683
172800 300.437
172900 299.239
173000 299.761
173100 294.458
173200 294.548
173300 297.012
173400 298.581
173500 299.239
173600 295.309
173700 291.769
173800 295.84
173900 299.525
174000 297.968
174100 298.418
174200 299.7
174300 295.696
174400 294.044
174500 299.422
174600 301.622
174700 300.652
174800 299.016
174900 296.762
175000 299.236
175100 291.596
175200 295.612
175300 296.388
175400 300.328
175500 297.252
175600 297.006
175700 294.713
175800 295.685
175900 299.103
176000 301.116
176100 301.406
176200 299.007
176300 295.039
176400 299.964
176500 301.354
176600 296.388
176700 294.618
176800 294.702
176900 298.103
177000 297.381
177100 300.675
177200 297.981
177300 297.729
177400 294.864
177500 294.774
177600 298.881
177700 301.488
177800 299.371
177900 297.394
178000 295.441
178100 298.327
178200 297.4
178300 301.909
178400 301.611
178500 297.111
178600 298.073
178700 298.584
178800 296.159
178900 301.142
179000 305.785
179100 300.165
179200 298.017
179300 296.858
179400 299.922
179500 295.947
179600 299.286
179700 294.547
179800 291.381
179900 295.861
180000 296.102
180100 301.563
180200 302.17
180300 295.814
180400 298.724
180500 299.471
180600 293.664
180700 291.391
180800 298.084
180900 300.644
181000 297.723
181100 296.256
181200 291.37
181300 298.541
181400 297.668
181500 301.219
181600 297.478
181700 293.159
181800 295.485
181900 300.244
182000 296.858
182100 300.086
182200 297.128
182300 293.381
182400 293.253
182500 296.759
182600 297.093
182700 300.485
182800 295.602
182900 295.43
183000 295.684
183100 297.037
183200 298.333
183300 298.268
183400 301.76
183500 294.67
183600 295.849
183700 299.642
183800 293.442
183900 298.838
184000 300.676
184100 297.401
184200 298.858
184300 296.312
184400 293.536
184500 297.094
184600 299.688
184700 294.542
184800 301.694
184900 301.365
185000 301.97
185100 296.135
185200 293.884
185300 298.988
185400 300.814
185500 298.214
185600 299.891
185700 300.512
185800 297.382
185900 295.397
186000 299.158
186100 301.42
186200 300.957
186300 299.153
186400 299.789
186500 295.112
186600 295.194
186700 297.914
186800 298.678
186900 297.487
187000 298.596
187100 294.808
187200 292.296
187300 298.803
187400 296.985
187500 299.168
187600 300.462
187700 294.241
187800 293.096
187900 298.401
188000 296.57
188100 299.058
188200 299.017
188300 304.165
188400 303.041
188500 299.282
188600 296.747
188700 298.565
188800 299.341
188900 297.976
189000 300.339
189100 296.628
189200 296.029
189300 296.58
189400 299.522
189500 301.223
189600 297.868
189700 299.043
189800 295.073
189900 295.901
190000 296.358
190100 298.523
190200 300.085
190300 299.753
190400 295.028
190500 295.404
190600 291.975
190700 298.665
190800 299.533
190900 301.065
191000 297.144
191100 295.353
191200 296.908
191300 298.347
191400 301.642
191500 304.361
191600 301.452
191700 299.282
191800 294.632
191900 296.688
192000 303.262
192100 302.127
192200 298.849
192300 298.253
192400 296.408
192500 294.434
192600 300.459
192700 300.809
192800 298.916
192900 296.85
193000 293.799
193100 298.656
193200 298.107
193300 299.89
193400 297.172
193500 298.336
193600 299.025
193700 293.351
193800 296.48
193900 298.683
194000 299.414
194100 301.105
194200 295.732
194300 296.036
194400 300.61
194500 305.926
194600 296.56
194700 299.151
194800 298.74
194900 293.708
195000 294.646
195100 294.131
195200 295.671
195300 300.498
195400 297.661
195500 299.145
195600 295.473
195700 296.616
195800 296.48
195900 291.612
196000 302.087
196100 300.623
196200 295.547
196300 296.498
196400 296.92
196500 297.8
196600 300.452
196700 299.835
196800 298.698
196900 296.04
197000 296.238
197100 297.063
197200 298.083
197300 299.935
197400 301.075
197500 304.1
197600 303.813
197700 300.588
197800 297.887
197900 294.614
198000 298.838
198100 303.39
198200 299.774
198300 294.854
198400 294.315
198500 297.191
198600 298.801
198700 302.781
198800 295.218
198900 294.849
199000 297.95
199100 297.452
199200 300.001
199300 296.289
