# Time-averaged data for fix PEAve
# TimeStep v_PotEn
58400 -20057.8
58500 -20085.1
58600 -20119.1
58700 -20069.8
58800 -20055.9
58900 -20000.5
59000 -20036.2
59100 -20034.1
59200 -20022.8
59300 -19992.9
59400 -19959.1
59500 -19971.8
59600 -20029.3
59700 -20040.9
59800 -20036.6
59900 -19989.3
60000 -19990.3
60100 -20021.7
60200 -20011.9
60300 -20002.3
60400 -20010.4
60500 -19963.4
60600 -19967.2
60700 -19959.5
60800 -19927.6
60900 -19874.9
61000 -19910.4
61100 -19964.3
61200 -19997.2
61300 -19993.5
61400 -19985.8
61500 -19910.7
61600 -19908.9
61700 -19969.2
61800 -20015.3
61900 -20026.6
62000 -19992.8
62100 -19941.1
62200 -19974.5
62300 -20041.5
62400 -20005.4
62500 -20036.4
62600 -20040.1
62700 -20068.3
62800 -20068.2
62900 -20098.7
63000 -20073.7
63100 -20042.4
63200 -19947.3
63300 -20005
63400 -20007.4
63500 -20056.5
63600 -20030
63700 -20035.8
63800 -19986.4
63900 -19959.6
64000 -19981.6
64100 -20025.3
64200 -20031.5
64300 -19978.1
64400 -19975.5
64500 -19935.3
64600 -19988.2
64700 -19973
64800 -20016.7
64900 -20020.2
65000 -20035.5
65100 -20070.9
65200 -20058.2
65300 -20003.7
65400 -20028.5
65500 -20013.7
65600 -20070.8
65700 -20038.9
65800 -19959.9
65900 -19926.2
66000 -19945.3
66100 -19946.9
66200 -19975.5
66300 -20004.1
66400 -20062.5
66500 -20097
66600 -20090.7
66700 -20046.6
66800 -20025.5
66900 -20037.7
67000 -20082.2
67100 -20116
67200 -20086
67300 -20054.5
67400 -20030.3
67500 -20039.5
67600 -20049.1
67700 -20074.3
67800 -20116.7
67900 -20047.2
68000 -20001.3
68100 -19992
68200 -20060
68300 -20109.6
68400 -20090.4
68500 -20034.5
68600 -19995.3
68700 -20013
68800 -20102.4
68900 -20082.8
69000 -20063
69100 -20026.3
69200 -20035.5
69300 -20033.5
69400 -20045.4
69500 -20058
69600 -19991.6
69700 -19978.6
69800 -19929.1
69900 -19920.9
70000 -19980.5
70100 -20054.7
70200 -20101.3
70300 -20108.2
70400 -20017.2
70500 -20003.8
70600 -20005
70700 -20072.9
70800 -20072.6
70900 -20043.4
71000 -20054.1
71100 -19997.7
71200 -20045.2
71300 -20055.7
71400 -20041.5
71500 -20071.9
71600 -20047.5
71700 -20037.7
71800 -20049.3
71900 -20051.1
72000 -20145.3
72100 -20132.1
72200 -20077.3
72300 -20022.1
72400 -19959.9
72500 -19956.9
72600 -19915.8
72700 -19934.7
72800 -20025.6
72900 -20071.3
73000 -20071.1
73100 -20023.4
73200 -19997.2
73300 -20053.6
73400 -20084
73500 -20091.7
73600 -20076.5
73700 -20050.5
73800 -20005.2
73900 -20008
74000 -20024.7
74100 -20053.8
74200 -20067.6
74300 -20072.6
74400 -20107.7
74500 -20171
74600 -20161.4
74700 -20109.6
74800 -20033.2
74900 -20060.1
75000 -20035.5
75100 -20114.4
75200 -20111.4
75300 -20097.7
75400 -20093.4
75500 -20087.2
75600 -20071.8
75700 -20023.9
75800 -20032
75900 -19990.7
76000 -20028.1
76100 -20073.7
76200 -20095.9
76300 -20046.9
76400 -19971.2
76500 -19955.2
76600 -19969.1
76700 -20010.5
76800 -20049.3
76900 -20023.5
77000 -19981.1
77100 -19960.3
77200 -19990.4
77300 -20007.8
77400 -20029
77500 -19963.3
77600 -19917.1
77700 -19930.1
77800 -20000.8
77900 -20043
78000 -20059.8
78100 -20037.6
78200 -20039.2
78300 -19996.4
78400 -19953.1
78500 -20060.3
78600 -20082.6
78700 -20075.4
78800 -20070.3
78900 -20041.8
79000 -20031.1
79100 -20021.5
79200 -20029.5
79300 -20006.4
79400 -19968.9
79500 -19966.7
79600 -20023.1
79700 -20063.5
79800 -20046.4
79900 -20010.1
80000 -19990.8
80100 -19981.5
80200 -19982
80300 -20011.9
80400 -19998
80500 -20085.3
80600 -20069.2
80700 -20078
80800 -20016.2
80900 -20042
81000 -20058.3
81100 -20056.7
81200 -20105.8
81300 -20101.6
81400 -20124.8
81500 -20103.4
81600 -20019.8
81700 -19964.2
81800 -19942.2
81900 -19928.9
82000 -19949.6
82100 -19993.6
82200 -20020.9
82300 -20063.9
82400 -20032.5
82500 -19958.1
82600 -19969.1
82700 -19976.9
82800 -19979.4
82900 -19982.8
83000 -19992.6
83100 -20030.1
83200 -20010.1
83300 -20029.2
83400 -19997.2
83500 -20001.8
83600 -20023.7
83700 -20102.7
83800 -20103.5
83900 -20060.8
84000 -20010.6
84100 -20028.1
84200 -20027.8
84300 -20103.8
84400 -20150.1
84500 -20143.4
84600 -20094.4
84700 -20061.4
84800 -20057.9
84900 -20050.8
85000 -20087.7
85100 -20101.6
85200 -20116.3
85300 -20063.3
85400 -20062.3
85500 -20055.1
85600 -20040.1
85700 -20008
85800 -19973.3
85900 -19955.4
86000 -20019
86100 -20064.4
86200 -20075.6
86300 -20057.8
86400 -20026.2
86500 -20012.1
86600 -20000.2
86700 -20068.5
86800 -20094.2
86900 -20063.3
87000 -20012.1
87100 -19965.3
87200 -19982
87300 -20011.5
87400 -20070.2
87500 -20045.8
87600 -20022.2
87700 -20031.2
87800 -19995.5
87900 -20077.5
88000 -20088.3
88100 -20085
88200 -20059.6
88300 -20059.4
88400 -20038.1
88500 -20039.2
88600 -20037.9
88700 -20009
88800 -20026.4
88900 -19999.6
89000 -19965.2
89100 -19920.8
89200 -19967
89300 -19995.9
89400 -20064.8
89500 -20072.1
89600 -20074.3
89700 -20029.6
89800 -19986.9
89900 -19968.1
90000 -19919.4
90100 -19960.5
90200 -20006.7
90300 -20067.2
90400 -20041.4
90500 -20021.1
90600 -19971.6
90700 -19905.3
90800 -19922.9
90900 -19899.9
91000 -19949.6
91100 -20007.1
91200 -19970.6
91300 -19938.1
91400 -19953.4
91500 -19988.6
91600 -19969.6
91700 -19955.6
91800 -19906.7
91900 -19922.5
92000 -19928.5
92100 -19995
92200 -20000.1
92300 -20036.7
92400 -20026.4
92500 -20069
92600 -20112.8
92700 -20106.8
92800 -20081
92900 -20056.3
93000 -20014.1
93100 -20009.6
93200 -19968.8
93300 -19996.2
93400 -20032.3
93500 -20076.8
93600 -20067.5
93700 -20037.6
93800 -19989.3
93900 -19937.1
94000 -19959.8
94100 -20008.4
94200 -20086.4
94300 -20063.6
94400 -20041.9
94500 -19999.1
94600 -19970
94700 -19954.2
94800 -19925.5
94900 -19855.7
95000 -19903.5
95100 -19960.2
95200 -20008.3
95300 -20074.1
95400 -20085.9
95500 -20045.8
95600 -20030.9
95700 -20005.4
95800 -20021.1
95900 -20056.9
96000 -20065.5
96100 -20097.1
96200 -20063.1
96300 -20051.4
96400 -20033.5
96500 -20068
96600 -20131.6
96700 -20150.2
96800 -20092.2
96900 -20048.7
97000 -20039.3
97100 -20111.9
97200 -20105
97300 -20121.5
97400 -20068.8
97500 -20040.9
97600 -20016.3
97700 -20021.4
97800 -20053.1
97900 -20027.4
98000 -20051.3
98100 -20026.5
98200 -19969.5
98300 -19953.3
98400 -19964
98500 -20013
98600 -20045.8
98700 -20054.7
98800 -20060.8
98900 -20045.4
99000 -20025.8
99100 -20056.4
99200 -20077.7
99300 -20099
99400 -20095.9
99500 -20070.8
99600 -19997.3
99700 -19925.7
99800 -20016.9
99900 -20045.2
100000 -20085.3
100100 -20076.4
100200 -20070.9
100300 -20042.4
100400 -20056.9
100500 -20088.6
100600 -20153.7
100700 -20120.6
100800 -20090
100900 -20066.8
101000 -20026.4
101100 -20045.4
101200 -20056.3
101300 -20068.6
101400 -20013.7
101500 -20043.3
101600 -20041.1
101700 -20055.7
101800 -20064.8
101900 -20072.5
102000 -20058.4
102100 -20073.5
102200 -20013.5
102300 -19967.4
102400 -19921.1
102500 -19953.1
102600 -20018.2
102700 -20077.1
102800 -20083.6
102900 -20064.4
103000 -20030.5
103100 -19951.8
103200 -19929.9
103300 -19961.8
103400 -20038.7
103500 -20043.6
103600 -19969.9
103700 -19909
103800 -19965.5
103900 -19974.2
104000 -19998
104100 -20001.6
104200 -19921.8
104300 -19899.1
104400 -19965.1
104500 -20008.6
104600 -20048
104700 -20060.2
104800 -20057.8
104900 -20069.2
105000 -20047.1
105100 -20053.3
105200 -20084.5
105300 -20095.8
105400 -20086.2
105500 -20051
105600 -20055.1
105700 -20010.6
105800 -19962.5
105900 -19891.1
106000 -19904.5
106100 -20010
106200 -20029.4
106300 -20064.8
106400 -20053.5
106500 -20065.1
106600 -20045.1
106700 -20035.7
106800 -20002.8
106900 -20032.8
107000 -20111.7
107100 -20129
107200 -20120.6
107300 -20043.3
107400 -20011.6
107500 -20070.2
107600 -20111.7
107700 -20166.2
107800 -20220.5
107900 -20101.9
108000 -20028
108100 -20039.1
108200 -20044.7
108300 -20096.4
108400 -20133.3
108500 -20204.2
108600 -20182.6
108700 -20087.6
108800 -20077.5
108900 -20052.9
109000 -20096.2
109100 -20118.4
109200 -20149.6
109300 -20058.2
109400 -19996.5
109500 -20013.1
109600 -20064
109700 -20120.2
109800 -20112.1
109900 -20096
110000 -20045.3
110100 -20069.2
110200 -20056.9
110300 -20080.5
110400 -20097.7
110500 -20126.8
110600 -20121.8
110700 -20053.3
110800 -20016.8
110900 -19946.8
111000 -19913.3
111100 -19992.9
111200 -20027.7
111300 -20018.7
111400 -20026
111500 -20020.4
111600 -20052.3
111700 -20114.7
111800 -20085.5
111900 -20101.8
112000 -20041.3
112100 -20002.4
112200 -19986.1
112300 -19938.2
112400 -19929.7
112500 -19940.4
112600 -19930.5
112700 -19980.5
112800 -20022.5
112900 -19988.9
113000 -19908.4
113100 -19916.5
113200 -19957.7
113300 -20014.2
113400 -20042.6
113500 -20013.8
113600 -20012.3
113700 -19984.2
113800 -20020.8
113900 -20048.9
114000 -20094.7
114100 -20052
114200 -20061.4
114300 -20029.1
114400 -20029.3
114500 -20057.7
114600 -20065.2
114700 -20059.3
114800 -20026.1
114900 -20044.2
115000 -20016.5
115100 -19982.5
115200 -19970
115300 -19982.7
115400 -20007.8
115500 -20065.1
115600 -20075.1
115700 -20086.8
115800 -20059.1
115900 -19967.4
116000 -19982.4
116100 -20024
116200 -20050.3
116300 -20025.7
116400 -20012.4
116500 -19955.5
116600 -19931.1
116700 -19953.6
116800 -19997.3
116900 -20019.1
117000 -20077.3
117100 -20104.6
117200 -20125.2
117300 -20176.7
117400 -20104.4
117500 -20073.8
117600 -20052.2
117700 -20035.2
117800 -20013.6
117900 -19990.1
118000 -20031
118100 -20089.7
118200 -20085.5
118300 -20056.4
118400 -20024.6
118500 -19995.6
118600 -20052.3
118700 -20092.7
118800 -20111.6
118900 -20085.8
119000 -20067.8
119100 -19995.1
119200 -19948.3
119300 -19976.4
119400 -19972.1
119500 -20026.6
119600 -20056.9
119700 -20019.3
119800 -19981
119900 -19911.7
120000 -19962.3
120100 -20033
120200 -20023.8
120300 -19975.5
120400 -19962.4
120500 -19951.4
120600 -20005
120700 -20028.2
120800 -20026.4
120900 -20006.6
121000 -20018.6
121100 -20042.1
121200 -20058.2
121300 -20070.3
121400 -20077
121500 -20120.7
121600 -20155.7
121700 -20162.3
121800 -20138.4
121900 -20062.9
122000 -19993.2
122100 -20023.5
122200 -20032.6
122300 -20044.6
122400 -20068.2
122500 -20081.3
122600 -20116.4
122700 -20133.9
122800 -20124.9
122900 -20100.3
123000 -20116.7
123100 -20081.2
123200 -20090.3
123300 -20021.9
123400 -20007.5
123500 -20004.6
123600 -20012.6
123700 -20096.1
123800 -20145
123900 -20185.6
124000 -20169.1
124100 -20113.4
124200 -20056.6
124300 -20001
124400 -20011.2
124500 -19987
124600 -20000.9
124700 -20083.2
124800 -20127.4
124900 -20116.8
125000 -20088.9
125100 -20014.3
125200 -19950.7
125300 -19954.6
125400 -19986.8
125500 -20036.9
125600 -20010
125700 -20041.8
125800 -20008.9
125900 -19999.7
126000 -19933.2
126100 -19892.3
126200 -19877.7
126300 -19969.9
126400 -19981.2
126500 -20003.6
126600 -19990.4
126700 -19965.5
126800 -19978.4
126900 -20009.1
127000 -20031.9
127100 -20030.4
127200 -19969.6
127300 -19904.5
127400 -19884.7
127500 -19883.2
127600 -19930.9
127700 -19979.9
127800 -19983.7
127900 -20051.8
128000 -20024.3
128100 -20028.3
128200 -20030
128300 -20021.2
128400 -20054.5
128500 -20103.2
128600 -20127.7
128700 -20146.2
128800 -20124.5
128900 -20058.7
129000 -20005.1
129100 -20004.2
129200 -19997.6
129300 -20041.4
129400 -20123
129500 -20128.4
129600 -20052.7
129700 -20001.3
129800 -19965
129900 -19948.1
130000 -19901.6
130100 -19909.1
130200 -19906.3
130300 -19956.4
130400 -19956.5
130500 -19994.5
130600 -20038.8
130700 -20046.6
130800 -20077.5
130900 -20010.5
131000 -20005.2
131100 -19992.4
131200 -19979
131300 -20010.5
131400 -20007.8
131500 -19992.5
131600 -20025.6
131700 -20032.7
131800 -20079.2
131900 -20082.7
132000 -20061.5
132100 -20023.4
132200 -20017.4
132300 -19987.9
132400 -19997.7
132500 -19968.2
132600 -19911.2
132700 -19952.8
132800 -19924.5
132900 -19972.5
133000 -19989.4
133100 -20023
133200 -20093.2
133300 -20026.1
133400 -19965.9
133500 -19958.4
133600 -19940.4
133700 -19978.1
133800 -20024.2
133900 -20065.7
134000 -20102
134100 -20067.5
134200 -19992.5
134300 -20016.5
134400 -20013.4
134500 -20115.6
134600 -20104.7
134700 -20120
134800 -20106.7
134900 -20092.1
135000 -20091
135100 -20069.9
135200 -20142.5
135300 -20097.3
135400 -20032.6
135500 -20024
135600 -20018.5
135700 -20048
135800 -20084.4
135900 -20082
136000 -20033.4
136100 -20019.1
136200 -19997.8
136300 -20039.9
136400 -20049.2
136500 -20116.4
136600 -20130.6
136700 -20068.9
136800 -20042.8
136900 -19983.2
137000 -20036.4
137100 -20060.6
137200 -20088.1
137300 -20071.2
137400 -20045
137500 -19977.5
137600 -19982.1
137700 -19999
137800 -20009
137900 -20054.3
138000 -20044.1
138100 -20012.6
138200 -19989.2
138300 -20000
138400 -20008.8
138500 -20050.7
138600 -20040.2
138700 -20056
138800 -19962.7
138900 -19943
139000 -19990.1
139100 -20023.6
139200 -20018.1
139300 -20003.7
139400 -19961.8
139500 -19936.1
139600 -19909.3
139700 -19862.4
139800 -19955.2
139900 -20023.8
140000 -20029.7
140100 -20007.9
140200 -19966.3
140300 -19947.5
140400 -19952.9
140500 -19982.6
140600 -20038.8
140700 -20072.2
140800 -20100.3
140900 -20081.6
141000 -20018
141100 -19985.4
141200 -19980.5
141300 -19964.5
141400 -20048.8
141500 -20111.3
141600 -20127.4
141700 -20060.5
141800 -20054.8
141900 -20040.9
142000 -20078.3
142100 -20099.1
142200 -20100.2
142300 -20076.9
142400 -20078.3
142500 -20060.6
142600 -20079.8
142700 -20028.1
142800 -19988.9
142900 -20052.7
143000 -20088
143100 -20152.7
143200 -20152.1
143300 -20157.7
143400 -20127.1
143500 -20042.6
143600 -20066.9
143700 -20083.6
143800 -20093.8
143900 -20080
144000 -20075.6
144100 -20004.7
144200 -20012.5
144300 -20051
144400 -20120
144500 -20110.5
144600 -20083.7
144700 -20027.4
144800 -19984
144900 -19990.9
145000 -20019.3
145100 -20086.9
145200 -20120.5
145300 -20107.1
145400 -20027.9
145500 -20023.5
145600 -20067.1
145700 -20089.8
145800 -20124.2
145900 -20098.9
146000 -20137.1
146100 -20109
146200 -20125.7
146300 -20117.5
146400 -20100.5
146500 -20094.3
146600 -20122.5
146700 -20034.5
146800 -20049.5
146900 -19997.4
147000 -20021.8
147100 -20065.3
147200 -20137
147300 -20123.2
147400 -20093.6
147500 -20007.9
147600 -19978.2
147700 -20035.6
147800 -20038.9
147900 -20113.3
148000 -20113.5
148100 -20122.4
148200 -20061.2
148300 -20011.6
148400 -20043.1
148500 -19999.3
148600 -20047.8
148700 -19994.6
148800 -19985.6
148900 -19928.3
149000 -19973.2
149100 -20010.6
149200 -20045.5
149300 -20053.6
149400 -20073.6
149500 -20065.3
149600 -20103.7
149700 -20086.7
149800 -20096
149900 -20104.3
150000 -20068.4
150100 -20067.9
150200 -20129.3
150300 -20126
150400 -20088.6
150500 -20084.8
150600 -20092.8
150700 -20116.3
150800 -20182.2
150900 -20181.4
151000 -20135.9
151100 -20072.2
151200 -20041.6
151300 -20087.9
151400 -20115
151500 -20092
151600 -20047.7
151700 -20024.4
151800 -20043.5
151900 -20021.8
152000 -20044.6
152100 -20032.1
152200 -19946.6
152300 -19930.9
152400 -19965.9
152500 -20042.4
152600 -20071.4
152700 -20020.3
152800 -20007.6
152900 -19974.9
153000 -20001.4
153100 -19984.1
153200 -19961.5
153300 -20002.9
153400 -20025.7
153500 -20088.6
153600 -20104.4
153700 -20105.7
153800 -20056.7
153900 -20047.1
154000 -19972.4
154100 -19957
154200 -19944.2
154300 -19963.8
154400 -20020
154500 -20034.1
154600 -20049.4
154700 -20072.6
154800 -20068.5
154900 -20077.3
155000 -20038.5
155100 -20022.7
155200 -20090.9
155300 -20126.8
155400 -20102
155500 -20094.3
155600 -20033.6
155700 -19980.9
155800 -19918.3
155900 -19940
156000 -19991.5
156100 -20057.1
156200 -20083.6
156300 -20057.4
156400 -19992.5
156500 -19966.9
156600 -19965.2
156700 -19936.9
156800 -19971.3
156900 -20011.3
157000 -20021.4
157100 -19965.1
157200 -19944.6
157300 -19966
157400 -19985.6
157500 -20030.2
157600 -20037.4
157700 -20037
157800 -20017.9
157900 -20021.9
158000 -19981.3
158100 -19953
158200 -19914.8
158300 -19939
158400 -20024.4
158500 -20080.6
158600 -20127.5
