# Time-averaged data for fix PEAve
# TimeStep v_PotEn
86600 -20036.5
86700 -20088.8
86800 -20083.2
86900 -20066.3
87000 -20025.2
87100 -20013.1
87200 -20065.1
87300 -20115.8
87400 -20127
87500 -20105.7
87600 -20107
87700 -20061.4
87800 -20082.5
87900 -20077.5
88000 -20121.9
88100 -20077
88200 -20077.2
88300 -20023.7
88400 -19990.2
88500 -19990.2
88600 -20002.8
88700 -19988
88800 -20058.1
88900 -20076
89000 -20110.9
89100 -20145.3
89200 -20143.2
89300 -20063.2
89400 -20048.7
89500 -20021.8
89600 -20088.4
89700 -20073.7
89800 -20115.2
89900 -20114.4
90000 -20061.7
90100 -20053.5
90200 -20052.1
90300 -20019.3
90400 -20033.7
90500 -20043.6
90600 -20078.3
90700 -20076.6
90800 -20004.4
90900 -20006.2
91000 -20053.2
91100 -20063.4
91200 -20098.6
91300 -20088.8
91400 -20074.4
91500 -20000
91600 -19971.3
91700 -19978.1
91800 -20007.2
91900 -20067.9
92000 -20083.5
92100 -20131.7
92200 -20136.2
92300 -20096.2
92400 -20019.6
92500 -20034.2
92600 -20045.9
92700 -20027.6
92800 -20038.5
92900 -20052.2
93000 -20079.6
93100 -20108.1
93200 -20125
93300 -20067.2
93400 -20036
93500 -20039.5
93600 -20018.8
93700 -20043.9
93800 -19998.6
93900 -19976.8
94000 -20016.9
94100 -20036.1
94200 -20092.8
94300 -20080.2
94400 -20094
94500 -20126.2
94600 -20129.4
94700 -20067.9
94800 -19994.8
94900 -20008.8
95000 -19971.4
95100 -20034.5
95200 -20096.3
95300 -20151.1
95400 -20123.8
95500 -20062.1
95600 -20045.7
95700 -20058.6
95800 -20064.7
95900 -20055.9
96000 -20054.5
96100 -20039.7
96200 -20080.7
96300 -20112.5
96400 -20111.8
96500 -20122.1
96600 -20104.9
96700 -20024.9
96800 -19986.5
96900 -20000.9
97000 -20033.8
97100 -20096.2
97200 -20116.5
97300 -20062.2
97400 -20002.4
97500 -20032.5
97600 -20073.6
97700 -20112.8
97800 -20100
97900 -20082.5
98000 -20038.8
98100 -20037.8
98200 -20026.9
98300 -20020.7
98400 -20027.7
98500 -19979.2
98600 -19961.2
98700 -20026.2
98800 -20055.9
98900 -20087.3
99000 -20088.3
99100 -20085.8
99200 -20074
99300 -20052.3
99400 -20071.1
99500 -20037.4
99600 -20002.6
99700 -20036.4
99800 -20050.6
99900 -20048.6
100000 -20059.8
100100 -20084.3
100200 -20058.9
100300 -20085.9
100400 -20040.9
100500 -19979.5
100600 -19987.9
100700 -20074.4
100800 -20101.4
100900 -20066.4
101000 -20054.7
101100 -20046.6
101200 -20011.3
101300 -20038.8
101400 -20062.7
101500 -20152
101600 -20128
101700 -20116
101800 -20115.1
101900 -20052.8
102000 -20079.2
102100 -20002.3
102200 -19937.9
102300 -19991
102400 -20009.5
102500 -20119.3
102600 -20151.6
102700 -20139.3
102800 -20111.1
102900 -20077.2
103000 -20037.5
103100 -20056.4
103200 -20064.8
103300 -20130.7
103400 -20107.8
103500 -20107.2
103600 -20024.9
103700 -19980.7
103800 -20008.8
103900 -20047
104000 -20122.2
104100 -20163.8
104200 -20171
104300 -20084.6
104400 -20067.8
104500 -20033.3
104600 -20102.4
104700 -20159.7
104800 -20189.2
104900 -20184.1
105000 -20158.2
105100 -20153.4
105200 -20115.4
105300 -20123.9
105400 -20113.5
105500 -20146.7
105600 -20150.3
105700 -20169.7
105800 -20203.4
105900 -20169
106000 -20132.2
106100 -20142.3
106200 -20127.4
106300 -20160.1
106400 -20119.3
106500 -20112.7
106600 -20123.8
106700 -20144.1
106800 -20145.8
106900 -20176.4
107000 -20111.7
107100 -20135.5
107200 -20109.2
107300 -20134.3
107400 -20121.1
107500 -20095
107600 -20054.5
107700 -20016.9
107800 -20075.2
107900 -20119.3
108000 -20116.4
108100 -20140.2
108200 -20144.1
108300 -20072.2
108400 -20029.6
108500 -19987.4
108600 -20017.3
108700 -20041.2
108800 -20110.8
108900 -20129.4
109000 -20135.3
109100 -20117.7
109200 -20082.6
109300 -20083.9
109400 -20061
109500 -20061.9
109600 -20004.7
109700 -19963.3
109800 -19969.4
109900 -20052.7
110000 -20062.2
110100 -20039.5
110200 -20012
110300 -20018.3
110400 -20032.2
110500 -20088
110600 -20061.1
110700 -20008.4
110800 -19997.4
110900 -20025
111000 -20030.6
111100 -19996.4
111200 -19961.5
111300 -19978.5
111400 -20031.5
111500 -20027.9
111600 -20082.3
111700 -20074.9
111800 -20024.9
111900 -19997.5
112000 -20035.3
112100 -20035.3
112200 -20073.7
112300 -20098.6
112400 -20096.1
112500 -20014.7
112600 -20008.6
112700 -19972.9
112800 -19996.4
112900 -20000.8
113000 -20062.7
113100 -20067.6
113200 -20047
113300 -19995.1
113400 -19966
113500 -20005.4
113600 -20044.6
113700 -20031.2
113800 -19991.4
113900 -19983.9
114000 -19968.9
114100 -19988.8
114200 -19985.1
114300 -19924.4
114400 -19909.5
114500 -19869
114600 -19966.4
114700 -20004.7
114800 -20011.2
114900 -19983.2
115000 -19983.5
115100 -19981.1
115200 -19989.7
115300 -20035.9
115400 -20074.6
115500 -20060.2
115600 -19998.5
115700 -19952
115800 -20003.5
115900 -19996.9
116000 -20052.9
116100 -19995.9
116200 -19977.1
116300 -19918.1
116400 -19932.4
116500 -19971.8
116600 -20021.7
116700 -20014.3
116800 -19980.8
116900 -19997.3
117000 -19966
117100 -19997.2
117200 -20011.3
117300 -20005.5
117400 -19993.6
117500 -20023.6
117600 -20032.7
117700 -20100.2
117800 -20095.4
117900 -20048.5
118000 -19979.3
118100 -19980.2
118200 -20025.7
118300 -19985.8
118400 -19991.2
118500 -20008.9
118600 -20041.1
118700 -20031.2
118800 -20063.2
118900 -20073.6
119000 -20127.9
119100 -20170.1
119200 -20084.5
119300 -20028.3
119400 -20027.5
119500 -19993
119600 -20008.9
119700 -20019.4
119800 -20057.7
119900 -20062.5
120000 -20021.5
120100 -19998.7
120200 -19961.3
120300 -20002.3
120400 -20090.1
120500 -20099.2
120600 -20080.6
120700 -20049.7
120800 -20025.1
120900 -19994.9
121000 -19990.8
121100 -19999
121200 -19984.1
121300 -19995.3
121400 -20007.8
121500 -20010.8
121600 -20039
121700 -20067
121800 -20040.1
121900 -20033.9
122000 -20021.5
122100 -20054.2
122200 -20064.2
122300 -20029.9
122400 -19943.7
122500 -19896
122600 -19907.9
122700 -19934.9
122800 -19989
122900 -19971.2
123000 -19985.8
123100 -19985
123200 -19934.7
123300 -19916.3
123400 -19902.9
123500 -19918.5
123600 -19964.6
123700 -19991.7
123800 -20009.4
123900 -19958.8
124000 -19918.9
124100 -19887.7
124200 -19944.2
124300 -19993.1
124400 -19994.4
124500 -20010.2
124600 -19986.2
124700 -20012.1
124800 -20073.8
124900 -20046.6
125000 -20072.4
125100 -20068.7
125200 -20027.6
125300 -19975.7
125400 -19951.9
125500 -19976.7
125600 -20014
125700 -20073.2
125800 -20013.7
125900 -20031.1
126000 -19953.7
126100 -19965.4
126200 -20017.8
126300 -20076.3
126400 -20062
126500 -20002.4
126600 -19962.1
126700 -20029.5
126800 -20086.3
126900 -20101.4
127000 -20115.9
127100 -20125.9
127200 -20039.6
127300 -19981.8
127400 -19966.9
127500 -20029.8
127600 -20032
127700 -20054.4
127800 -20049.4
127900 -20052.2
128000 -20059.4
128100 -20087.6
128200 -20007.7
128300 -19980.5
128400 -19979.7
128500 -19987.2
128600 -20032.1
128700 -20080
128800 -20121.3
128900 -20052.6
129000 -20015
129100 -20015.6
129200 -20091.3
129300 -20160.9
129400 -20185.6
129500 -20121.5
129600 -20083.6
129700 -20091.9
129800 -20070.9
129900 -20104.9
130000 -20124.3
130100 -20188.6
130200 -20169.4
130300 -20140.3
130400 -20078
130500 -20078.9
130600 -20079.7
130700 -20108.8
130800 -20117.8
130900 -20165.2
131000 -20127.9
131100 -20068.3
131200 -20042.8
131300 -20068.8
131400 -20141.9
131500 -20158.9
131600 -20184.6
131700 -20179.4
131800 -20111.2
131900 -20063.2
132000 -20027.1
132100 -20026.7
132200 -20104.6
132300 -20128.5
132400 -20177.1
132500 -20134.3
132600 -20112.4
132700 -20074.5
132800 -20096.8
132900 -20128.6
133000 -20154.1
133100 -20182
133200 -20160.7
133300 -20169.8
133400 -20130.2
133500 -20083.6
133600 -20051.1
133700 -20066.6
133800 -20071.2
133900 -20117.2
134000 -20151.4
134100 -20143.4
134200 -20101.7
134300 -20069.4
134400 -20016.5
134500 -20013.2
134600 -20014.1
134700 -20027
134800 -20048.9
134900 -20062.4
135000 -20090.6
135100 -20028
135200 -19963.4
135300 -19998.6
135400 -20052.3
135500 -20068.5
135600 -20074.8
135700 -20075.8
135800 -20032
135900 -20032.7
136000 -20002.5
136100 -19939.8
136200 -19935.4
136300 -20012.2
136400 -20054.5
136500 -20064.5
136600 -20048.4
136700 -20061.8
136800 -20071.3
136900 -20074.3
137000 -20044.5
137100 -20016
137200 -20062.6
137300 -20052.1
137400 -20060.7
137500 -20018.7
137600 -20023
137700 -20015.3
137800 -20064.8
137900 -20043
138000 -20048.4
138100 -19993.5
138200 -19999.2
138300 -19969.8
138400 -20021
138500 -20037.1
138600 -20083.6
138700 -20089
138800 -20035.2
138900 -19976.1
139000 -19982.8
139100 -19987
139200 -20037.6
139300 -20044.4
139400 -20043.4
139500 -20010.8
139600 -19979.8
139700 -19989.4
139800 -20016.4
139900 -20093.7
140000 -20143.5
140100 -20135.2
140200 -20043.3
140300 -20032.1
140400 -20008.5
140500 -20032.7
140600 -20041.7
140700 -20095.8
140800 -20109.6
140900 -20101.6
141000 -20073.3
141100 -20051.7
141200 -20032
141300 -19995.2
141400 -19979.6
141500 -19982.3
141600 -20010
141700 -20027.7
141800 -20036.9
141900 -20015.6
142000 -19998.9
142100 -20035.4
142200 -20014.8
142300 -20033.5
142400 -20037.2
142500 -20001.5
142600 -20021.6
142700 -19973.7
142800 -20054.5
142900 -20079.7
143000 -20079.5
143100 -20076.7
143200 -19983.1
143300 -19946
143400 -19975.2
143500 -20011.4
143600 -20038.5
143700 -20074.9
143800 -20094.5
143900 -20110.3
144000 -20087.7
144100 -20042.1
144200 -20058
144300 -20064.3
144400 -20072.4
144500 -20046.9
144600 -20072.9
144700 -20061
144800 -20056.8
144900 -20030.8
145000 -19938.3
145100 -19988.8
145200 -19991.6
145300 -20027.7
145400 -20037.9
145500 -20016.2
145600 -19990.7
145700 -19927.1
145800 -19951
145900 -19973.9
146000 -20038.3
146100 -20048.3
146200 -20049.8
146300 -20089.1
146400 -20132.4
146500 -20020.7
146600 -20016.1
146700 -19966.6
146800 -19952.6
146900 -19950.3
147000 -19993.1
147100 -20035.4
147200 -20077.8
147300 -19995.9
147400 -19980.8
147500 -19988.8
147600 -19985.7
147700 -20039
147800 -20031.4
147900 -20084.5
148000 -20101
148100 -20087.1
148200 -20036.6
148300 -19999.9
148400 -20010.8
148500 -20006.3
148600 -20067.4
148700 -20054.7
148800 -20016.8
148900 -19988.4
149000 -20019.3
149100 -20030.7
149200 -20084.3
149300 -20101.4
149400 -20077.8
149500 -19992.5
149600 -19975.1
149700 -19973.2
149800 -20020
149900 -20058.5
150000 -20054.6
150100 -20036.9
150200 -20006.3
150300 -19963.6
150400 -19970.7
150500 -19952.2
150600 -19987.5
150700 -19992.6
150800 -20078.9
150900 -20115.5
151000 -20117
151100 -20133.7
151200 -20125.7
151300 -20096.2
151400 -20142.6
151500 -20162.6
151600 -20099.5
151700 -20102
151800 -20107.1
151900 -20086.7
152000 -20088
152100 -20108.7
152200 -20109.9
152300 -20091
152400 -20104.7
152500 -20077.2
152600 -20034.3
152700 -20070.3
152800 -20111.8
152900 -20164.5
153000 -20130.5
153100 -20085.2
153200 -20057.4
153300 -20069.8
153400 -20092.2
153500 -20083.5
153600 -20077.3
153700 -20009.1
153800 -20052
153900 -20067.3
154000 -20128.2
154100 -20126.9
154200 -20163.9
154300 -20154.2
154400 -20141.4
154500 -20127.8
154600 -20049.9
154700 -20079.7
154800 -20084.7
154900 -20166.6
155000 -20137.5
155100 -20111.9
155200 -20083.4
155300 -20087.5
155400 -20074.7
155500 -20115.1
155600 -20044.1
155700 -20017.2
155800 -20022.2
155900 -20054.8
156000 -20046.4
156100 -20095.4
156200 -20087
156300 -20087.2
156400 -20168.4
156500 -20215.9
156600 -20139.5
156700 -20118.9
156800 -20074.4
156900 -20073.1
157000 -20056.8
157100 -20055.5
157200 -20053.2
157300 -20072.6
157400 -20072.6
157500 -20124
157600 -20075.5
157700 -20036.8
157800 -20020.1
157900 -20012.1
158000 -20034.7
158100 -20103.3
158200 -20164.4
158300 -20186.9
158400 -20115.9
158500 -20080.6
158600 -20043.8
158700 -20102.8
158800 -20068.5
