# Time-averaged data for fix TEAve
# TimeStep v_TotEn
55300 -16210.7
55400 -16275.6
55500 -16360.9
55600 -16405.7
55700 -16294.3
55800 -16223.8
55900 -16149.6
56000 -16123.2
56100 -16170.4
56200 -16212.5
56300 -16266.5
56400 -16258.5
56500 -16154.5
56600 -16084.8
56700 -16081.6
56800 -16068.9
56900 -16036.2
57000 -16078.6
57100 -16154.2
57200 -16207.8
57300 -16182.1
57400 -16082.2
57500 -16007
57600 -16005
57700 -16086.1
57800 -16182.3
57900 -16133.3
58000 -16106.6
58100 -16114.3
58200 -16125.2
58300 -16180.5
58400 -16217.1
58500 -16154.3
58600 -16069.8
58700 -16091.2
58800 -16150.9
58900 -16173.6
59000 -16144.8
59100 -16148.1
59200 -16175
59300 -16167.8
59400 -16107.7
59500 -16067
59600 -16148.4
59700 -16187.8
59800 -16180.2
59900 -16092.2
60000 -16001.7
60100 -16022.7
60200 -16112.3
60300 -16138.3
60400 -16099.9
60500 -16035.2
60600 -16007.6
60700 -16097.2
60800 -16205.8
60900 -16186.7
61000 -16122.3
61100 -16115.8
61200 -16156.8
61300 -16236.6
61400 -16265.8
61500 -16174.8
61600 -16134.6
61700 -16116.9
61800 -16102.9
61900 -16127.2
62000 -16234.1
62100 -16250.5
62200 -16212.8
62300 -16122.1
62400 -16105.8
62500 -16201.9
62600 -16248.1
62700 -16219.5
62800 -16189.5
62900 -16168.8
63000 -16201.8
63100 -16273.4
63200 -16249.4
63300 -16133.5
63400 -16140.4
63500 -16170.8
63600 -16187.7
63700 -16251.3
63800 -16324.1
63900 -16243.2
64000 -16172
64100 -16140.4
64200 -16098.4
64300 -16013.9
64400 -16043.7
64500 -16174.1
64600 -16188.8
64700 -16106.6
64800 -16041.8
64900 -16053.7
65000 -16135.5
65100 -16162.6
65200 -16202
65300 -16220.1
65400 -16204.9
65500 -16170.5
65600 -16238.4
65700 -16311.8
65800 -16275.5
65900 -16212.5
66000 -16134.6
66100 -16123.2
66200 -16238.6
66300 -16261.6
66400 -16219.8
66500 -16141.3
66600 -16106.5
66700 -16126.1
66800 -16170.5
66900 -16228.2
67000 -16269.7
67100 -16210.8
67200 -16127
67300 -16137.4
67400 -16154.3
67500 -16177.1
67600 -16195.6
67700 -16212.6
67800 -16137.2
67900 -16033.8
68000 -16069.4
68100 -16148.5
68200 -16175.9
68300 -16181.5
68400 -16271.3
68500 -16359.9
68600 -16308.5
68700 -16224.5
68800 -16191.3
68900 -16223
69000 -16291.1
69100 -16365.6
69200 -16394.6
69300 -16295.7
69400 -16235.1
69500 -16184
69600 -16155.1
69700 -16075.4
69800 -15998.8
69900 -16082.5
70000 -16163.2
70100 -16217
70200 -16257
70300 -16189.6
70400 -16097.6
70500 -16125.7
70600 -16165.1
70700 -16243.5
70800 -16329
70900 -16320.4
71000 -16265
71100 -16212.5
71200 -16138.6
71300 -16027.1
71400 -16069.2
71500 -16144.8
71600 -16174
71700 -16187.5
71800 -16292.3
71900 -16294.5
72000 -16218.9
72100 -16208.9
72200 -16186.7
72300 -16199.9
72400 -16263.7
72500 -16292.8
72600 -16233.7
72700 -16154.7
72800 -16106.6
72900 -16156.2
73000 -16269
73100 -16291.2
73200 -16224.6
73300 -16174.5
73400 -16116
73500 -16029.7
73600 -15996.3
73700 -16087
73800 -16134.7
73900 -16149.9
74000 -16192.9
74100 -16294.4
74200 -16331.9
74300 -16257.3
74400 -16205.4
74500 -16164.2
74600 -16160.3
74700 -16225.8
74800 -16303.3
74900 -16248.8
75000 -16200.7
75100 -16188.2
75200 -16154.2
75300 -16052.3
75400 -16042.4
75500 -16110.1
75600 -16166.1
75700 -16175.6
75800 -16222
75900 -16307.5
76000 -16299.9
76100 -16176.3
76200 -16135.8
76300 -16168
76400 -16213.1
76500 -16197.1
76600 -16108.1
76700 -16061.3
76800 -16108.9
76900 -16191.9
77000 -16197.4
77100 -16064.1
77200 -16015.1
77300 -16069.4
77400 -16149.1
77500 -16154.1
77600 -16101
77700 -16031.1
77800 -16029.8
77900 -16144.1
78000 -16180.2
78100 -16173.8
78200 -16160.1
78300 -16177.4
78400 -16254.8
78500 -16288.1
78600 -16216.7
78700 -16120.1
78800 -16117.2
78900 -16139.2
79000 -16096.2
79100 -16001.5
79200 -16014.1
79300 -16117
79400 -16168.9
79500 -16215.4
79600 -16246.1
79700 -16202.3
79800 -16093.5
79900 -16050.5
80000 -16045.7
80100 -16130.1
80200 -16212.2
80300 -16204.4
80400 -16181.6
80500 -16176.6
80600 -16184.7
80700 -16183.5
80800 -16193.6
80900 -16161.6
81000 -16073.1
81100 -16046.9
81200 -16131.8
81300 -16167.1
81400 -16183.7
81500 -16195.9
81600 -16272
81700 -16335.1
81800 -16268
81900 -16214.5
82000 -16212.2
82100 -16204.8
82200 -16159.6
82300 -16103.2
82400 -16042.3
82500 -15987
82600 -16060
82700 -16160.2
82800 -16186.5
82900 -16183.8
83000 -16194.8
83100 -16197.9
83200 -16169.5
83300 -16130.3
83400 -16165.3
83500 -16268.7
83600 -16290.3
83700 -16238.6
83800 -16184.1
83900 -16192.9
84000 -16189.2
84100 -16151.5
84200 -16176.8
84300 -16242.6
84400 -16305.8
84500 -16350.3
84600 -16245.9
84700 -16202.3
84800 -16254.4
84900 -16292.5
85000 -16298.8
85100 -16223.4
85200 -16147.6
85300 -16116.2
85400 -16129.7
85500 -16241.4
85600 -16271
85700 -16200.9
85800 -16160.2
85900 -16182.1
86000 -16212.7
86100 -16224.6
86200 -16214.2
86300 -16154.2
86400 -16083.9
86500 -16065.6
86600 -16168.6
86700 -16278.9
86800 -16259.3
86900 -16188
87000 -16163.2
87100 -16186.8
87200 -16224.6
87300 -16279
87400 -16326.3
87500 -16282.8
87600 -16189.2
87700 -16212.6
87800 -16234.4
87900 -16248.8
88000 -16283.4
88100 -16306.2
88200 -16216.6
88300 -16165.8
88400 -16143.8
88500 -16099.4
88600 -16070.9
88700 -16170.2
88800 -16210
88900 -16213.4
89000 -16254
89100 -16364.4
89200 -16345.9
89300 -16254.9
89400 -16190.4
89500 -16176.6
89600 -16192.7
89700 -16293.1
89800 -16297
89900 -16255.7
90000 -16233.9
90100 -16212.3
90200 -16203
90300 -16173.4
90400 -16138.7
90500 -16213.4
90600 -16288.5
90700 -16248.3
90800 -16164.3
90900 -16129.7
91000 -16157.2
91100 -16227.5
91200 -16249.2
91300 -16249.8
91400 -16229.7
91500 -16115.3
91600 -16071.3
91700 -16130.8
91800 -16196.7
91900 -16195.8
92000 -16250.2
92100 -16355.5
92200 -16316
92300 -16239.3
92400 -16189.4
92500 -16147.5
92600 -16164.2
92700 -16190
92800 -16189
92900 -16191.2
93000 -16230.3
93100 -16316.7
93200 -16322.5
93300 -16224.1
93400 -16170.3
93500 -16181.3
93600 -16201.4
93700 -16173.2
93800 -16119.7
93900 -16091.9
94000 -16139.2
94100 -16234.6
94200 -16232.7
94300 -16232.8
94400 -16259.4
94500 -16304.3
94600 -16318.8
94700 -16242.8
94800 -16155
94900 -16125.5
95000 -16147.9
95100 -16186.8
95200 -16275.2
95300 -16331.5
95400 -16317
95500 -16196.9
95600 -16176.3
95700 -16208.7
95800 -16258.1
95900 -16258.7
96000 -16153.5
96100 -16157.6
96200 -16228.1
96300 -16285.7
96400 -16281.3
96500 -16269.8
96600 -16268.5
96700 -16211
96800 -16094.6
96900 -16112.5
97000 -16189.9
97100 -16244.8
97200 -16287.3
97300 -16264.4
97400 -16119.7
97500 -16120.3
97600 -16214.6
97700 -16281.7
97800 -16294.1
97900 -16215.8
98000 -16142.5
98100 -16169.8
98200 -16201
98300 -16189.2
98400 -16123.3
98500 -16028.5
98600 -16035.1
98700 -16149.5
98800 -16217.8
98900 -16252.7
99000 -16268.1
99100 -16196
99200 -16149.5
99300 -16233.7
99400 -16261.2
99500 -16220.3
99600 -16161.3
99700 -16149.1
99800 -16200.2
99900 -16232.2
100000 -16212.9
100100 -16212.3
100200 -16245.5
100300 -16222.6
100400 -16141.9
100500 -16093.7
100600 -16125.8
100700 -16236.4
100800 -16285.2
100900 -16251.4
101000 -16175.5
101100 -16176
101200 -16179
101300 -16164.4
101400 -16205.2
101500 -16324.8
101600 -16348.2
101700 -16272.4
101800 -16242.2
101900 -16245
102000 -16170.5
102100 -16085.1
102200 -16016.4
102300 -16086.3
102400 -16179
102500 -16213.2
102600 -16315.4
102700 -16332.5
102800 -16276.8
102900 -16204.4
103000 -16175.4
103100 -16183
103200 -16211.5
103300 -16258.3
103400 -16313.8
103500 -16270.2
103600 -16134.8
103700 -16121.4
103800 -16150.8
103900 -16209.5
104000 -16282.2
104100 -16370.1
104200 -16378.3
104300 -16236.4
104400 -16187.2
104500 -16194.7
104600 -16230.5
104700 -16327
104800 -16377
104900 -16350.6
105000 -16305.9
105100 -16282.8
105200 -16289.5
105300 -16278.1
105400 -16280.1
105500 -16272.2
105600 -16303.7
105700 -16360.3
105800 -16363.7
105900 -16310.3
106000 -16238.9
106100 -16255.5
106200 -16348.8
106300 -16349.9
106400 -16292.4
106500 -16260
106600 -16264.7
106700 -16298.5
106800 -16356.4
106900 -16342.8
107000 -16237.5
107100 -16210
107200 -16283.1
107300 -16295.1
107400 -16286.3
107500 -16234.4
107600 -16125.2
107700 -16139.7
107800 -16188.1
107900 -16243.1
108000 -16288.6
108100 -16303.9
108200 -16274.4
108300 -16207.6
108400 -16147.8
108500 -16127.5
108600 -16166.3
108700 -16245.7
108800 -16247
108900 -16256.9
109000 -16353.7
109100 -16337.7
109200 -16248.4
109300 -16218.6
109400 -16224.1
109500 -16214.1
109600 -16142.1
109700 -16072.2
109800 -16093.1
109900 -16213.4
110000 -16253.3
110100 -16204.2
110200 -16135.3
110300 -16131.9
110400 -16224.7
110500 -16309.4
110600 -16252.8
110700 -16119.5
110800 -16119.1
110900 -16189.9
111000 -16235.9
111100 -16171.7
111200 -16089.4
111300 -16095.6
111400 -16158.9
111500 -16212
111600 -16210
111700 -16236.2
111800 -16227.6
111900 -16174.3
112000 -16156.3
112100 -16194.1
112200 -16246.6
112300 -16306.8
112400 -16319.8
112500 -16201.1
112600 -16132.1
112700 -16124.9
112800 -16126.8
112900 -16194.6
113000 -16238.7
113100 -16233.1
113200 -16172
113300 -16117.4
113400 -16104.1
113500 -16155.1
113600 -16244.1
113700 -16237.6
113800 -16143.9
113900 -16110.8
114000 -16132.6
114100 -16149.2
114200 -16136.7
114300 -16078.1
114400 -16013.4
114500 -16031.6
114600 -16106.6
114700 -16213.5
114800 -16194.2
114900 -16130.6
115000 -16099.7
115100 -16132.7
115200 -16186.9
115300 -16256.6
115400 -16263.1
115500 -16201.4
115600 -16139.2
115700 -16070.1
115800 -16081.2
115900 -16197.2
116000 -16189.8
116100 -16170.3
116200 -16106.6
116300 -16035.3
116400 -16006.1
116500 -16130.6
116600 -16182.6
116700 -16182.5
116800 -16139
116900 -16054.3
117000 -16099
117100 -16167.7
117200 -16167
117300 -16155.2
117400 -16156.8
117500 -16151.7
117600 -16175.9
117700 -16248.4
117800 -16308.2
117900 -16248.6
118000 -16161.6
118100 -16110
118200 -16118.2
118300 -16203.9
118400 -16187.1
118500 -16134
118600 -16152.2
118700 -16200.8
118800 -16204.2
118900 -16223.4
119000 -16323.9
119100 -16373.2
119200 -16302.9
119300 -16204.6
119400 -16160.7
119500 -16141.1
119600 -16127.1
119700 -16171.6
119800 -16252.8
119900 -16235.9
120000 -16155.4
120100 -16076.9
120200 -16037.4
120300 -16122.7
120400 -16227.9
120500 -16285.4
120600 -16262.1
120700 -16174.9
120800 -16143.7
120900 -16160
121000 -16151.4
121100 -16143.8
121200 -16147.7
121300 -16144.1
121400 -16153.5
121500 -16181.8
121600 -16217.6
121700 -16217.9
121800 -16183.7
121900 -16142.8
122000 -16166
122100 -16243.5
122200 -16276
122300 -16177.1
122400 -16108.5
122500 -16066
122600 -16005.9
122700 -16045.6
122800 -16164.7
122900 -16167.3
123000 -16104.6
123100 -16100.1
123200 -16172.7
123300 -16112.9
123400 -16018.4
123500 -16038.9
123600 -16119
123700 -16166.6
123800 -16160.8
123900 -16113.1
124000 -16017.2
124100 -16006.3
124200 -16088.3
124300 -16159.4
124400 -16155
124500 -16138.8
124600 -16161.1
124700 -16197.4
124800 -16199.3
124900 -16226.3
125000 -16247.7
125100 -16225.1
125200 -16152.9
125300 -16098.9
125400 -16096.9
125500 -16148.7
125600 -16200.7
125700 -16211.2
125800 -16225.1
125900 -16168
126000 -16098.1
126100 -16069.3
126200 -16151
126300 -16248.7
126400 -16248.8
126500 -16177.9
126600 -16086.1
126700 -16106.4
126800 -16199.6
126900 -16267.6
127000 -16287
127100 -16256.2
127200 -16186.1
127300 -16091.9
127400 -16074.4
127500 -16161
127600 -16231.7
127700 -16198.8
127800 -16169.4
127900 -16210.7
128000 -16288.7
128100 -16242.1
128200 -16148.4
128300 -16124.2
128400 -16120.6
128500 -16152.9
128600 -16231.9
128700 -16304.4
128800 -16292.6
128900 -16197.4
129000 -16135.9
129100 -16144.8
129200 -16229.3
129300 -16335.7
129400 -16337.3
129500 -16315.8
129600 -16226.1
129700 -16190.9
129800 -16233.5
129900 -16268.5
130000 -16326.2
130100 -16384.1
130200 -16350.4
130300 -16264.8
130400 -16227.3
130500 -16212.1
130600 -16208.3
130700 -16258.9
130800 -16315.4
130900 -16306
131000 -16267.7
131100 -16197.7
131200 -16137.1
131300 -16168.5
131400 -16288.5
131500 -16334.2
131600 -16330.7
131700 -16310.4
131800 -16305.3
131900 -16223.2
132000 -16150.7
132100 -16153
132200 -16238.7
132300 -16315.3
132400 -16311.4
132500 -16323.6
132600 -16258.9
132700 -16173.9
132800 -16206.4
132900 -16281
133000 -16307
133100 -16320
133200 -16340.7
133300 -16304.6
133400 -16242.5
133500 -16223.1
133600 -16214.6
133700 -16178.4
133800 -16185.4
133900 -16278.7
134000 -16331.3
134100 -16319
134200 -16219.8
134300 -16153.1
134400 -16177.9
134500 -16171.5
134600 -16149
134700 -16151.3
134800 -16223.7
134900 -16265.4
135000 -16224.1
135100 -16135.3
135200 -16096.3
135300 -16097.4
135400 -16189.4
135500 -16263
135600 -16236.1
135700 -16190.9
135800 -16204.8
135900 -16201.2
136000 -16144.6
136100 -16076.8
136200 -16038.7
136300 -16118
136400 -16228.2
136500 -16226
136600 -16192.2
136700 -16171.2
136800 -16241.4
136900 -16297.5
137000 -16227.7
137100 -16164.2
137200 -16173.8
137300 -16238.5
137400 -16248.9
137500 -16144.2
137600 -16088.8
137700 -16152.5
137800 -16213.1
137900 -16248
138000 -16180.5
138100 -16087.7
138200 -16102.3
138300 -16142.2
138400 -16143.5
138500 -16187.3
138600 -16273.6
138700 -16312.1
138800 -16187.1
138900 -16114.5
139000 -16108.8
139100 -16149.8
139200 -16198.4
139300 -16261.2
139400 -16249.9
139500 -16137.1
139600 -16116.2
139700 -16145.1
139800 -16190.4
139900 -16269.5
140000 -16344.7
140100 -16309.6
140200 -16229.3
140300 -16178.6
140400 -16168.5
140500 -16159.4
140600 -16198.5
140700 -16288
140800 -16315.6
140900 -16238.5
141000 -16182.3
141100 -16196
141200 -16204.6
141300 -16161.4
141400 -16086.5
141500 -16104.8
141600 -16144.8
141700 -16168.6
141800 -16203.8
141900 -16208.3
142000 -16104.5
142100 -16086.9
142200 -16172
142300 -16190.9
142400 -16187.5
142500 -16174.8
142600 -16106.1
142700 -16106.2
142800 -16194.6
142900 -16267
143000 -16253.8
143100 -16207.5
143200 -16145.3
143300 -16025.7
143400 -16051.4
143500 -16141.4
143600 -16190.8
143700 -16230.6
143800 -16287.9
143900 -16338.6
144000 -16279.2
144100 -16176.4
144200 -16162.2
144300 -16237.9
144400 -16273.2
144500 -16222.4
144600 -16191.1
144700 -16215.9
144800 -16237.5
144900 -16193.3
145000 -16076.9
145100 -16060.6
145200 -16140
145300 -16188.1
145400 -16192.3
145500 -16160.3
145600 -16060.4
145700 -16040.4
145800 -16125.4
145900 -16183.8
146000 -16154.4
146100 -16183.5
146200 -16249.6
146300 -16323
146400 -16349.7
146500 -16247.3
146600 -16151.3
146700 -16116.3
146800 -16077.9
146900 -16080.6
147000 -16163.2
147100 -16229.7
147200 -16220.1
147300 -16176.6
147400 -16062.5
147500 -16095.5
147600 -16173.7
147700 -16176.6
147800 -16186.8
147900 -16262.9
148000 -16324.1
148100 -16258
148200 -16187.2
148300 -16161.3
148400 -16137.7
148500 -16173
148600 -16266.1
148700 -16284.6
148800 -16177.5
148900 -16135.7
149000 -16141.8
149100 -16200.9
149200 -16268.9
149300 -16304.1
149400 -16259.9
149500 -16151.7
149600 -16092.2
149700 -16097.8
149800 -16184.5
149900 -16249.8
150000 -16231.6
150100 -16195
150200 -16175.8
150300 -16136.8
150400 -16095.1
150500 -16097.2
150600 -16113
150700 -16158
150800 -16211.1
150900 -16324.6
151000 -16322.2
151100 -16267.9
151200 -16260
151300 -16294.3
151400 -16295.9
151500 -16279.2
151600 -16306.3
151700 -16251.8
151800 -16186
151900 -16242.8
152000 -16271.6
152100 -16247.4
152200 -16251.4
152300 -16293.3
152400 -16307.8
152500 -16223
152600 -16158.5
152700 -16171.2
152800 -16279.2
152900 -16314.9
153000 -16321.7
153100 -16253.6
153200 -16177.9
153300 -16202.4
153400 -16248.2
153500 -16279
153600 -16224.1
153700 -16129.2
153800 -16139.3
153900 -16232.9
154000 -16265
154100 -16296.5
154200 -16318.6
154300 -16365.9
154400 -16342.1
154500 -16252.6
154600 -16224.4
154700 -16168.5
154800 -16213.6
154900 -16335.9
155000 -16345.8
155100 -16260.7
155200 -16220.8
155300 -16237.1
155400 -16271.1
155500 -16236.9
155600 -16189.8
155700 -16147.6
155800 -16139
155900 -16217
156000 -16278.6
156100 -16233.9
156200 -16206.8
156300 -16258.1
156400 -16400.6
156500 -16384.5
156600 -16325
156700 -16241.5
156800 -16228
156900 -16221.5
157000 -16210.7
157100 -16213.1
157200 -16201.3
157300 -16194.3
157400 -16241.3
157500 -16286.4
157600 -16316.6
157700 -16214.5
157800 -16142.7
157900 -16152.3
158000 -16201.2
158100 -16262.5
158200 -16354.6
158300 -16390.6
