# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
278300 -16244.5 -20107.4 299.131 83.6153 0.875624
278400 -16244 -20079 296.969 47.8659 0.875699
278500 -16219.3 -20059.4 297.367 18.3913 0.875281
278600 -16160.4 -19988.1 296.398 34.3873 0.874604
278700 -16052.5 -19950.1 301.811 54.0324 0.87362
278800 -16069.9 -19966.8 301.759 100.792 0.871753
278900 -16137.2 -19996.4 298.842 -197.729 0.868906
279000 -16180.1 -19999.4 295.752 -188.437 0.867496
279100 -16166.7 -20003.7 297.127 -191.583 0.868024
279200 -16074.9 -20010 304.716 201.028 0.870109
279300 -16005.7 -19928.7 303.778 15.258 0.871187
279400 -16083.8 -19949.6 299.351 -52.2533 0.871846
279500 -16190.1 -20048.7 298.797 -217.182 0.87358
279600 -16239.2 -20082.4 297.601 330.8 0.877412
279700 -16286.5 -20145.8 298.847 157.739 0.879322
279800 -16352.3 -20129.3 292.476 45.9131 0.879082
279900 -16294.5 -20123.2 296.474 60.4515 0.878405
280000 -16201.4 -20089.6 301.09 -51.7747 0.877107
280100 -16202.9 -20033.8 296.655 -227.14 0.876257
280200 -16176.4 -20058.9 300.653 74.7453 0.877287
280300 -16190.1 -20060.6 299.714 176.946 0.877822
280400 -16274.9 -20056.3 292.816 60.6485 0.876636
280500 -16252.9 -20064.2 295.127 -113.883 0.875124
280600 -16164.2 -20058.9 301.585 39.7209 0.874268
280700 -16159.2 -20024.8 299.338 -158.202 0.873269
280800 -16171.9 -20007.5 297.015 -34.5835 0.873502
280900 -16156.1 -19998.4 297.529 14.87 0.874077
281000 -16132.6 -20005.3 299.883 15.7811 0.874743
281100 -16157.7 -20027.5 299.666 -66.0744 0.875542
281200 -16230.1 -20026.4 293.976 10.4126 0.876653
281300 -16235.3 -20086.7 298.24 -11.9428 0.877965
281400 -16222.4 -20080.8 298.78 41.15 0.879275
281500 -16219.6 -20093.6 299.988 55.9884 0.880249
281600 -16259.6 -20083.7 296.119 47.6176 0.880691
281700 -16294.7 -20109.1 295.37 74.134 0.880676
281800 -16280.1 -20141.9 299.043 48.1863 0.879885
281900 -16235.3 -20065.7 296.616 71.2419 0.87861
282000 -16137.1 -19979.4 297.53 50.1894 0.876499
282100 -16073.8 -19981.4 302.585 -206.921 0.873778
282200 -16128.6 -20036.5 302.613 -35.3298 0.872944
282300 -16200.5 -20061.2 298.957 -19.4429 0.872564
282400 -16239.8 -20070.1 296.606 -103.534 0.872258
282500 -16232.8 -20047.6 295.407 -48.3225 0.873057
282600 -16145.9 -20037.4 301.342 114.068 0.874219
282700 -16128.3 -20001.4 299.913 21.8362 0.87454
282800 -16230.8 -20054.8 296.114 -141.878 0.874983
282900 -16320.6 -20106.6 293.17 17.4255 0.876513
283000 -16282.8 -20155.5 299.887 53.0592 0.878202
283100 -16269.7 -20133.2 299.173 120.18 0.87951
283200 -16293.4 -20118.6 296.212 65.8018 0.87984
283300 -16299.7 -20120.4 295.865 36.4417 0.879485
283400 -16245.7 -20082.2 297.081 129.182 0.878376
283500 -16158.4 -20010.4 298.29 -21.1954 0.87614
283600 -16106.7 -19999.3 301.429 60.0344 0.873684
283700 -16142.6 -20019 300.172 -131.881 0.870562
283800 -16209.7 -20013.1 294.521 -269.31 0.868476
283900 -16201.5 -20030.1 296.469 140.758 0.868542
284000 -16173.2 -20036.8 299.181 -68.5576 0.867809
284100 -16183.6 -20061.7 300.305 -148.467 0.867545
284200 -16263.7 -20050.4 293.224 -55.5651 0.868789
284300 -16283.2 -20100.8 295.625 35.4184 0.870836
284400 -16194.4 -20064.7 299.698 78.2765 0.872663
284500 -16123.8 -20013.8 301.229 -47.0606 0.873803
284600 -16152.5 -20010.7 298.763 -32.9487 0.875328
284700 -16230.5 -20053.3 296.027 30.4468 0.877187
284800 -16294.9 -20111.5 295.547 164.054 0.878658
284900 -16328.9 -20087.2 291.027 135.178 0.878803
285000 -16264.2 -20117.6 298.393 78.9918 0.877616
285100 -16199.3 -20084.5 300.858 -59.3741 0.875638
285200 -16205 -20019 295.34 -94.3408 0.874212
285300 -16151.5 -19984.4 296.803 102.772 0.873465
285400 -16064.6 -19963 301.882 -16.6697 0.871789
285500 -16077.8 -19956.4 300.34 -104.323 0.870209
285600 -16130.6 -19974.7 297.674 89.6267 0.86939
285700 -16153.8 -19988.5 296.944 -191.1 0.868279
285800 -16154.9 -20014.7 298.894 167.604 0.868384
285900 -16163.9 -19984.8 295.877 84.0692 0.867322
286000 -16124.4 -19952.1 296.399 -58.2469 0.865228
286100 -16018.3 -19931.1 302.994 -89.3043 0.863487
286200 -16028.7 -19929.4 302.056 11.5617 0.862217
286300 -16080.1 -19880.9 294.324 -171.162 0.861166
286400 -16060 -19904 297.666 -106.646 0.861788
286500 -15999.3 -19864 299.263 -138.576 0.863869
286600 -15902.8 -19841.2 304.976 -40.9241 0.867302
286700 -15934.1 -19840.6 302.506 216.588 0.870958
286800 -16047.1 -19908.1 298.977 257.895 0.872851
286900 -16086.9 -19963.7 300.208 -0.772721 0.872354
287000 -16145.6 -19977.6 296.732 -272.674 0.871713
287100 -16196.8 -20053.8 298.669 -5.40298 0.873265
287200 -16276 -20081.4 294.681 139.221 0.875154
287300 -16313.2 -20138.5 296.223 -130.827 0.876333
287400 -16305.2 -20146.8 297.474 -43.399 0.878439
287500 -16245.5 -20134.1 301.123 146.568 0.880916
287600 -16233.9 -20094.3 298.932 281.052 0.881896
287700 -16260.3 -20108.2 297.971 256.329 0.880116
287800 -16302 -20095.5 293.752 -188.216 0.876166
287900 -16252.6 -20093 297.381 -138.32 0.873458
288000 -16161 -20033.1 299.836 -53.2278 0.872504
288100 -16130.1 -20006.8 300.196 57.5038 0.871902
288200 -16163.2 -20006.9 297.639 -29.0222 0.871
288300 -16278.5 -20061.7 292.959 -78.5623 0.870425
288400 -16324.1 -20083.8 291.134 -191.666 0.870889
288500 -16261 -20101.4 297.383 228.869 0.872443
288600 -16221.8 -20053.1 296.679 -90.7125 0.872749
288700 -16165.8 -20029 299.153 17.2928 0.873363
288800 -16124 -20000.5 300.184 122.567 0.873797
288900 -16137.5 -20022.1 300.804 -129.171 0.873423
289000 -16225.5 -20027.2 294.388 -34.7766 0.873785
289100 -16252.7 -20096.4 297.644 152.426 0.874549
289200 -16259.3 -20091.7 296.772 -132.956 0.87436
289300 -16235 -20052.5 295.615 102.38 0.874971
289400 -16141.4 -20052.9 302.894 483.346 0.874416
289500 -16159.2 -20042.6 300.711 -14.8375 0.869664
289600 -16207.1 -20003.4 293.969 -349.743 0.864654
289700 -16182.3 -20045.5 299.152 -338.237 0.862943
289800 -16176.4 -20028.2 298.27 18.2702 0.864299
289900 -16193.2 -20069.9 300.198 143.634 0.865705
290000 -16257.2 -20105.4 297.996 69.7836 0.865647
290100 -16383.2 -20155.2 292.092 -166.877 0.865087
290200 -16399.9 -20206.6 294.77 -165.08 0.866108
290300 -16343.2 -20154.7 295.154 -61.1413 0.868675
290400 -16255.2 -20107 298.263 59.7816 0.871851
290500 -16206.2 -20042.9 297.1 66.675 0.874664
290600 -16160.7 -20033.8 299.921 206.105 0.876667
290700 -16167.5 -20054.8 301.014 148.646 0.876686
290800 -16289.4 -20074 293.063 71.0397 0.874993
290900 -16284.4 -20089.4 294.643 27.6716 0.872847
291000 -16211.8 -20022.7 295.1 -70.2979 0.87074
291100 -16141.3 -20038 301.749 -129.338 0.869191
291200 -16156 -20006 298.125 -173.053 0.869078
291300 -16183.5 -20055.9 299.861 -154.722 0.870463
291400 -16252.1 -20044.6 293.678 114.881 0.873143
291500 -16290.6 -20106.8 295.511 130.392 0.874948
291600 -16290.9 -20119.5 296.475 -36.5052 0.875584
291700 -16240.6 -20082.4 297.494 -57.8694 0.876395
291800 -16180.8 -20077.7 301.761 109.482 0.877538
291900 -16204.2 -20063 298.816 264.494 0.877715
292000 -16285.9 -20078.7 293.699 -26.452 0.87575
292100 -16290.5 -20086.6 293.956 64.6322 0.87354
292200 -16163.6 -20002.8 297.293 -95.5564 0.871037
292300 -16100.6 -19920.7 295.808 -112.041 0.869196
292400 -16058.5 -19960 302.115 -42.2605 0.868572
292500 -16098.5 -19944.9 297.852 32.0614 0.868422
292600 -16171.2 -19978.8 294.844 -245.424 0.868285
292700 -16239.6 -20035.1 293.911 -59.349 0.870083
292800 -16308.1 -20133 296.189 -3.62509 0.872776
292900 -16380.5 -20154.4 292.235 151.15 0.875436
293000 -16345.2 -20131.8 293.223 45.3613 0.877104
293100 -16246.9 -20077.4 296.617 103.646 0.877976
293200 -16193.8 -20025 296.676 -68.5804 0.878127
293300 -16148.1 -20030.6 300.651 254.021 0.878354
293400 -16168.6 -20035.6 299.446 -54.536 0.87695
293500 -16271.6 -20079.8 294.888 51.4547 0.875364
293600 -16315.2 -20126.2 295.113 -90.157 0.873252
293700 -16271.8 -20088.4 295.54 -173.466 0.871929
293800 -16228.8 -20089 298.915 114.259 0.872141
293900 -16215.2 -20061.7 297.861 48.5004 0.871523
294000 -16191.5 -20002.2 295.086 -15.8048 0.86994
294100 -16131.2 -19966.2 296.972 -439.062 0.868761
294200 -16098.5 -19997.5 301.929 -162.282 0.871383
294300 -16140.5 -20023.5 300.679 250.706 0.876135
294400 -16216.6 -20079 299.086 36.88 0.879321
294500 -16265.6 -20091.5 296.263 10.173 0.882407
294600 -16259.8 -20098.9 297.289 516.466 0.884777
294700 -16208.1 -20078.7 299.721 154.569 0.883131
294800 -16098.8 -19989.1 301.254 174.539 0.879066
294900 -16075 -19973.9 301.918 -212.931 0.873661
295000 -16156.8 -20055.6 301.908 -226.246 0.870291
295100 -16242.1 -20078.2 297.051 -243.939 0.869613
295200 -16229.5 -20034.2 294.625 -132.048 0.871208
295300 -16163.3 -20060.5 301.787 -78.768 0.874177
295400 -16163.1 -20017.7 298.486 201.738 0.87703
295500 -16212.9 -20056.7 297.647 -109.368 0.878406
295600 -16320.6 -20143.6 296.043 4.53637 0.880074
295700 -16364 -20177 295.269 62.0114 0.881507
295800 -16335.4 -20172.4 297.128 13.2107 0.882469
295900 -16235.7 -20078.8 297.595 188.912 0.882766
296000 -16177.1 -20045.5 299.554 -32.8704 0.881796
296100 -16196.6 -20084.3 301.054 296.604 0.880493
296200 -16281.9 -20125.7 297.65 14.1172 0.877303
296300 -16323.7 -20132.2 294.921 0.00366389 0.873961
296400 -16275.9 -20083.3 294.831 -219.454 0.871523
296500 -16214.4 -20059.3 297.732 -99.424 0.871078
296600 -16195.9 -20046 298.134 -53.8329 0.871874
296700 -16185.3 -20029.1 297.652 -82.9282 0.873286
296800 -16170.3 -20057.6 301.02 63.6401 0.875199
296900 -16204.1 -20089.7 300.884 206.525 0.876362
297000 -16303.1 -20121.9 295.716 146.773 0.875301
297100 -16323.5 -20132.5 294.953 -56.8156 0.873059
297200 -16254.5 -20092.8 297.227 -49.1093 0.871392
297300 -16179.9 -20066.4 300.958 -118.388 0.870573
297400 -16197.2 -20094.2 301.772 220.292 0.870551
297500 -16254.4 -20107.4 298.358 -86.7145 0.869063
297600 -16277.7 -20095.9 295.666 82.31 0.867762
297700 -16249 -20119.2 299.69 -18.4816 0.865891
297800 -16238.3 -20104.3 299.371 9.58439 0.86408
297900 -16266.7 -20072.1 294.674 -174.844 0.862501
298000 -16258.6 -20105 297.85 -254.456 0.86244
298100 -16222.8 -20074.5 298.262 -237.253 0.865141
298200 -16171.2 -20061.3 301.237 -71.2548 0.870089
298300 -16182.1 -20033.8 298.265 143.846 0.875233
298400 -16262 -20085.8 296.101 163.073 0.878821
298500 -16337.9 -20171.9 296.893 230.25 0.880277
298600 -16369.8 -20167.2 294.054 70.1708 0.879479
298700 -16277 -20123.3 297.837 -25.3708 0.878187
298800 -16183.6 -20046.3 299.111 87.3273 0.877085
298900 -16172 -20045.4 299.945 56.236 0.875255
299000 -16208 -20047.8 297.337 -39.5702 0.872885
299100 -16280.1 -20100.2 295.813 -207.935 0.871232
299200 -16327.9 -20091.7 291.454 -73.3099 0.871616
299300 -16220.2 -20050.2 296.58 44.0022 0.872635
299400 -16153.8 -20013 298.845 24.2246 0.873208
299500 -16157.8 -20025.2 299.479 109.147 0.873458
299600 -16189.4 -19990.4 294.339 -348.286 0.873341
299700 -16163.3 -20051.6 301.093 -3.1507 0.87582
299800 -16145 -19993.4 298.006 80.5137 0.878679
299900 -16140.8 -20022.5 300.588 228.269 0.880491
300000 -16188.2 -20030.2 297.507 87.5962 0.880456
300100 -16267.1 -20101 296.886 212.096 0.879092
300200 -16304.1 -20098 293.783 139.21 0.875787
300300 -16224.1 -20098.2 299.998 -200.939 0.871534
300400 -16127.1 -19985.7 298.799 -220.961 0.869241
300500 -16110.6 -20001.1 301.26 -309.625 0.869527
300600 -16158.6 -20020.6 299.057 100.892 0.872042
300700 -16207.3 -20022.9 295.468 54.3801 0.873892
300800 -16180.2 -20008.4 296.44 -94.406 0.875234
300900 -16133.6 -20004.8 299.771 183.602 0.876954
301000 -16136 -20009.2 299.921 63.9203 0.877189
301100 -16146.6 -19986.3 297.334 -188.974 0.8771
301200 -16144.2 -20022.2 300.293 175.767 0.87812
301300 -16191 -20025.2 296.904 59.8987 0.877735
301400 -16241.1 -20019.1 292.551 -80.6094 0.876816
301500 -16170.2 -20005.7 297.004 33.7252 0.87666
301600 -16104.3 -20000.4 301.697 16.732 0.876425
301700 -16137.8 -19989.2 298.235 -4.72642 0.875999
301800 -16170.7 -19975.9 294.659 -154.269 0.875763
301900 -16119.7 -20004.8 300.853 195.902 0.876288
302000 -16042.5 -19956.5 303.078 114.798 0.875569
302100 -16062.7 -19941.7 300.376 -65.0308 0.873914
302200 -16174.7 -19977.3 294.459 -50.5123 0.872899
302300 -16187.3 -19999.1 295.168 -129.138 0.872797
302400 -16134.8 -19987.9 298.371 -129.081 0.873816
302500 -16090.9 -19951 298.91 216.719 0.875319
302600 -16028.8 -19924.8 301.693 156.82 0.875136
302700 -15952.1 -19883.8 304.459 40.0498 0.873482
302800 -16009.4 -19896.7 301.024 -73.7893 0.8718
302900 -16103 -19937.9 296.957 98.8011 0.870703
303000 -16127.4 -19998.7 299.782 -109.858 0.869078
303100 -16174.9 -19997.7 296.022 -310.562 0.868934
303200 -16183.8 -19989 294.656 -46.1083 0.871299
303300 -16063.7 -19958.2 301.575 524.617 0.873416
303400 -16048.7 -19938.8 301.236 12.6391 0.87158
303500 -16090.1 -19925.2 296.969 -148.857 0.869187
303600 -16104.4 -19959.6 298.535 -36.6409 0.868541
303700 -16163.3 -20013.4 298.143 -43.2086 0.868372
303800 -16264.2 -20043.4 292.641 -155.638 0.868637
303900 -16227.7 -20054.4 296.326 161.866 0.870166
304000 -16157.3 -20014.9 298.724 229.185 0.870255
304100 -16114.7 -19982.1 299.479 -161.289 0.868433
304200 -16097.8 -19902.5 294.623 -62.0601 0.867874
304300 -15977.6 -19866.7 301.156 215.745 0.867824
304400 -15941.7 -19872.7 304.408 -46.3243 0.866091
304500 -16038.9 -19931.5 301.428 -199.566 0.864663
304600 -16127 -19949.8 296.02 -60.4456 0.864996
304700 -16139.2 -19963.2 296.115 -64.2952 0.866042
304800 -16097.7 -19955.2 298.717 -234.739 0.868057
304900 -16036.5 -19913.1 300.19 139.44 0.871789
305000 -15978.2 -19887.6 302.727 220.555 0.874526
305100 -16005.1 -19921.1 303.243 214.922 0.874956
305200 -16121 -19932.5 295.153 118.713 0.873284
305300 -16120.9 -19966.1 297.753 -185.589 0.870697
305400 -16078 -19922.5 297.701 -196.472 0.869918
305500 -16009.3 -19912.1 302.215 146.493 0.8708
305600 -16014 -19893.6 300.424 46.1964 0.870434
305700 -16116.5 -19908 293.602 -140.441 0.869713
305800 -16144.3 -19963.6 295.754 108.321 0.870094
305900 -16105.6 -19943.4 297.182 -74.656 0.87014
306000 -15989.4 -19891.1 302.133 194.683 0.870164
306100 -15971.8 -19848.4 300.188 -125.953 0.86917
306200 -16022.7 -19901.2 300.335 40.6877 0.86882
306300 -16082.9 -19941.7 298.808 21.9482 0.868105
306400 -16122.2 -19981.6 298.859 57.4367 0.86701
306500 -16144.3 -19975 296.633 -323.169 0.866326
306600 -16123.1 -19972.2 298.059 9.28269 0.868094
306700 -16079.2 -19980.5 302.101 110.214 0.869693
306800 -16058.2 -19914.8 298.638 -42.2218 0.870292
306900 -16039.2 -19886.2 297.903 101.552 0.870785
307000 -16009 -19882.4 299.943 71.9791 0.870684
307100 -16017.8 -19866 297.99 168.156 0.869619
307200 -16045.4 -19880.9 297.007 -167.232 0.867595
307300 -16095 -19940.3 297.766 -88.6835 0.867203
307400 -16170 -19985.7 295.473 -4.98687 0.867663
307500 -16194.1 -20003.6 294.989 30.31 0.868146
307600 -16103.3 -19943.6 297.383 133.369 0.868157
307700 -16018.5 -19910.2 301.354 -194.567 0.867308
307800 -16051.1 -19929.2 300.304 -143.435 0.868031
307900 -16125.9 -19956.9 296.659 30.1382 0.870117
308000 -16165.9 -19999.6 296.866 13.3663 0.871806
308100 -16183 -20031.7 298.024 -39.9234 0.873441
308200 -16267.2 -20079 295.171 56.1589 0.87509
308300 -16334.9 -20137.6 294.47 89.0158 0.875992
308400 -16295.7 -20121 296.215 181.897 0.875774
308500 -16207.3 -20059.6 298.303 57.4138 0.874084
308600 -16153.2 -20009.7 298.634 -78.8347 0.872087
308700 -16146.6 -20015.8 299.614 -26.33 0.870741
308800 -16173.8 -20029.6 298.576 11.7956 0.869796
308900 -16204.1 -20043.9 297.341 -220.466 0.869062
309000 -16203.9 -20012.3 294.907 -270.16 0.87043
309100 -16171.5 -19999.5 296.425 53.2281 0.874194
309200 -16133.9 -20002.6 299.571 245.15 0.877226
309300 -16107.1 -19953.6 297.859 86.3331 0.877929
309400 -16065.7 -19999.7 304.638 181.697 0.877236
309500 -16152.3 -20012.6 298.922 -13.143 0.875247
309600 -16222.8 -20047.1 296.14 -16.2175 0.873556
309700 -16205.3 -20032.9 296.392 -13.538 0.872043
309800 -16133.6 -19985 298.238 -103.401 0.870724
309900 -16046.4 -19899.3 298.353 179.529 0.870225
310000 -16027 -19934.1 302.554 194.681 0.868539
310100 -16060.9 -19903.5 297.557 -120.306 0.865313
310200 -16052.9 -19868.2 295.438 -132.767 0.863314
310300 -15973.5 -19835.2 299.038 -199.457 0.862866
310400 -15904.6 -19773 299.553 59.2777 0.863881
310500 -15906.5 -19797.1 301.273 -93.7135 0.864857
310600 -15949.8 -19841.5 301.359 -56.461 0.866443
310700 -16006.2 -19850.9 297.719 -29.4545 0.868091
310800 -16039.1 -19885.6 297.866 -142.872 0.869631
310900 -16090.4 -19932 297.48 97.584 0.871674
311000 -16199.9 -20010.4 295.071 -65.3065 0.872981
311100 -16222.3 -20054.2 296.73 179.231 0.873998
311200 -16194.4 -19997.7 294.515 226.984 0.873344
311300 -16146.5 -20011.5 299.29 -79.5216 0.871356
311400 -16145.3 -19980.4 296.975 -16.0943 0.869647
311500 -16117.5 -19938.1 295.85 -132.956 0.868379
311600 -16051.1 -19940.1 301.154 238.914 0.867994
311700 -16052.9 -19913.2 298.925 -162.34 0.866187
311800 -16172 -19975.5 294.53 -127.712 0.865337
311900 -16217.9 -20016.1 294.118 97.4913 0.86566
312000 -16164.8 -19991.3 296.309 -85.5056 0.865812
312100 -16075 -19937.1 299.063 -49.4659 0.866423
312200 -16051.2 -19897.5 297.841 44.1764 0.867398
312300 -16051.6 -19917.1 299.332 152.381 0.86798
312400 -16077.8 -19912.8 296.971 -119.611 0.867363
312500 -16143.4 -19960.5 295.579 -267.536 0.867921
312600 -16222.3 -20019.1 294.011 405.817 0.870357
312700 -16205.2 -20011.1 294.719 202.409 0.869805
312800 -16103.9 -19971.6 299.499 -97.1277 0.866858
312900 -16066 -19881 295.423 -173.327 0.86496
313000 -16015.3 -19859.1 297.645 106.866 0.864383
313100 -15983.8 -19838.9 298.524 -269.575 0.863425
313200 -15985.3 -19845.2 298.901 -119.42 0.864806
313300 -16044 -19890.9 297.887 79.2989 0.867234
313400 -16167.4 -19979.9 295.226 -139.848 0.869388
313500 -16175.5 -19974.6 294.185 -49.1684 0.87289
313600 -16102.3 -19989.8 301.037 74.0038 0.876975
313700 -16085.7 -19938 298.304 242.241 0.880103
313800 -16080.9 -19916.6 297.028 309.986 0.88059
313900 -16004.3 -19862 298.725 74.7111 0.878374
314000 -15932.2 -19838.2 302.469 132.781 0.875238
314100 -15956.2 -19788 296.722 -127.773 0.871423
314200 -16013.6 -19872.4 298.813 89.471 0.868726
314300 -16121.4 -19918.2 294.012 -103.445 0.866246
314400 -16133.2 -19933.9 294.313 -97.6159 0.864747
314500 -16076.7 -19911 296.914 -11.4712 0.86426
314600 -16040.5 -19882 297.473 22.1469 0.864072
314700 -16025.5 -19886.1 298.95 4.02687 0.863761
314800 -16044.7 -19906.6 299.047 -249.191 0.863774
314900 -16148.3 -19902.7 290.721 -98.9111 0.865664
315000 -16155.6 -19963.3 294.855 140.627 0.868325
315100 -16070.6 -19916.6 297.818 243.682 0.869334
315200 -16031.3 -19861.8 296.618 -181.563 0.868503
315300 -15997.8 -19860.6 299.12 52.9064 0.86877
315400 -15996.3 -19868.3 299.832 124.176 0.868704
315500 -16052.4 -19882.4 296.578 -3.52696 0.867439
315600 -16152.1 -20004.9 298.345 -192.609 0.866505
315700 -16224.6 -20012.9 293.352 -32.8206 0.867148
315800 -16173.7 -20003.1 296.537 219.215 0.867966
315900 -16120.6 -19961.1 297.393 175.309 0.866751
316000 -16079.5 -19933.8 298.456 -216.542 0.864565
316100 -16032.4 -19929.4 301.77 -114.695 0.864042
316200 -15956.4 -19866.3 302.768 13.5178 0.864527
316300 -15942 -19815.5 299.946 233.566 0.864868
316400 -16006.4 -19852.6 297.833 -94.4124 0.863579
316500 -16088.7 -19934.1 297.772 -30.3636 0.862881
316600 -16135.6 -19950.2 295.392 62.616 0.862361
316700 -16114.8 -19937.1 295.983 -241.963 0.861572
316800 -16096.1 -19952.8 298.649 -14.8879 0.862621
316900 -16093.7 -19921.3 296.397 -88.8849 0.864505
317000 -16058.6 -19931 299.866 1.45625 0.867
317100 -16044.5 -19953.6 302.707 -15.732 0.869536
317200 -16140.8 -19962.8 295.962 -41.9596 0.872344
317300 -16194.4 -20027.4 296.81 27.7473 0.875551
317400 -16213.4 -20070.9 298.714 186.208 0.878223
317500 -16256.2 -20046.1 293.472 -15.3969 0.87938
317600 -16240.9 -20067.9 296.352 1.47266 0.880492
317700 -16167.1 -20059.7 301.427 238.915 0.881362
317800 -16155 -20035.6 300.499 -3.27896 0.880293
317900 -16205.9 -20009.2 294.515 88.0151 0.878706
318000 -16275.7 -20078.6 294.488 -35.1183 0.876609
318100 -16295.8 -20107.1 295.132 -196.696 0.874924
318200 -16203.8 -20039.3 297.007 -3.49182 0.874784
318300 -16129.3 -20032 302.209 -41.9868 0.874866
318400 -16167.9 -20010.7 297.577 -25.8599 0.875368
318500 -16206.4 -20037.3 296.652 82.4514 0.876252
318600 -16208.7 -20034 296.211 48.7319 0.876483
318700 -16166.3 -20042.1 300.127 57.5285 0.875961
318800 -16115.1 -19958.5 297.616 -49.0339 0.874955
318900 -16051.9 -19935.3 300.717 -46.8046 0.874314
319000 -16031.8 -19901.8 299.679 -179.145 0.874428
319100 -16094.6 -19982.6 301.068 -70.8591 0.876115
319200 -16197.3 -20001.7 294.602 173.725 0.878446
319300 -16191.4 -20035.2 297.65 127.359 0.879372
319400 -16156.3 -20011.8 298.553 12.0481 0.879133
319500 -16089.6 -19985.3 301.667 99.2138 0.878572
319600 -16067 -19994.5 304.129 -76.5741 0.877264
319700 -16183.2 -20018.6 296.995 -30.1843 0.87636
319800 -16224.8 -20051.9 296.357 0.640347 0.87595
319900 -16204.6 -20046 297.466 -232.646 0.876009
320000 -16150.4 -20056.2 302.451 105.116 0.877625
320100 -16167.7 -20017.2 298.093 113.17 0.878534
320200 -16264.2 -20071.4 294.815 -275.001 0.878729
320300 -16281 -20120 297.279 112.16 0.880896
320400 -16254 -20127.1 299.919 129.014 0.88272
320500 -16207.2 -20075.4 299.537 212.248 0.882852
320600 -16165 -20038.7 299.964 -39.5089 0.88137
320700 -16161 -20031.2 299.693 52.2415 0.879619
320800 -16208.8 -20061.6 298.34 -215.303 0.877824
320900 -16301.5 -20117.5 295.497 155.882 0.877377
321000 -16332.4 -20145.6 295.284 -346.158 0.876491
321100 -16286.2 -20136.9 298.182 107.924 0.877956
321200 -16222.3 -20139.6 303.339 309.866 0.878818
321300 -16220.1 -20055.7 297.01 -139.285 0.87711
321400 -16220.9 -20063.6 297.562 23.9899 0.875924
321500 -16198.9 -20040.7 297.493 105.648 0.874674
321600 -16161.1 -20047.6 300.958 -137.424 0.872514
321700 -16192.8 -20082.6 301.21 -52.8443 0.871149
321800 -16284.9 -20075.4 293.523 -203.165 0.87068
321900 -16269.5 -20074.2 294.622 -112.86 0.871953
322000 -16215.9 -20116.7 302.059 2.77923 0.874845
322100 -16233.2 -20072 297.264 34.527 0.8781
322200 -16223.5 -20048.9 296.226 114.766 0.881039
322300 -16203.9 -20075.5 299.803 304.719 0.883088
322400 -16236.5 -20100.8 299.242 368.137 0.882176
322500 -16277.5 -20090 295.229 -234.728 0.878113
322600 -16208.1 -20035.7 296.395 -187.659 0.875417
322700 -16093.9 -20003.8 302.768 251.31 0.874012
322800 -16135.1 -20018 300.68 -79.3721 0.870972
322900 -16223.6 -20041.5 295.645 -65.2345 0.867981
323000 -16238.4 -20041.5 294.499 -357.17 0.866166
323100 -16170.7 -20037.7 299.446 -93.568 0.867358
323200 -16109.7 -19960.8 298.221 -206.558 0.870159
323300 -15995.7 -19918.8 303.795 266.634 0.874178
323400 -15972.2 -19923.8 305.996 109.498 0.876445
323500 -16048.2 -19944.9 301.743 67.3648 0.87738
323600 -16132.4 -19964.2 296.716 23.0732 0.877538
323700 -16165.4 -20011.7 297.842 108.265 0.8773
323800 -16183.9 -20028.4 297.698 -26.0008 0.87603
323900 -16229.5 -20028.4 294.169 -330.031 0.875396
324000 -16253 -20082.2 296.52 -8.55732 0.877634
324100 -16241.3 -20086.8 297.78 294.735 0.879919
324200 -16198.9 -20054.8 298.587 69.8672 0.879655
324300 -16155.1 -20083.9 304.228 -112.406 0.878579
324400 -16239.9 -20083.1 297.605 36.2609 0.878551
324500 -16299 -20115.9 295.567 -37.3793 0.878448
324600 -16265.1 -20075.9 295.094 140.349 0.878084
324700 -16194.7 -20044.3 298.1 189.495 0.876499
324800 -16169.8 -20025.9 298.598 -101.522 0.873646
324900 -16162.7 -20003.7 297.431 -28.3679 0.87158
325000 -16147.6 -19997.2 298.098 -244.323 0.87017
325100 -16121.1 -20006.2 300.846 -106.777 0.870756
325200 -16098.8 -20006.4 302.585 110.761 0.872354
325300 -16186.5 -20066.7 300.47 96.6017 0.872908
325400 -16272.4 -20097.3 296.185 30.7657 0.872602
325500 -16290.9 -20130.9 297.352 -35.5149 0.871914
325600 -16279.7 -20119.3 297.33 -299.179 0.871921
325700 -16199.9 -20061.6 299.04 -8.69533 0.874319
325800 -16133.9 -20069 304.716 133.802 0.877024
325900 -16205.1 -20078.9 299.972 3.40818 0.87885
326000 -16264.7 -20137.3 299.876 169.736 0.880274
326100 -16309 -20145.2 297.061 -53.5192 0.880352
326200 -16323.2 -20137.7 295.373 -38.7166 0.880596
326300 -16250 -20155.8 302.455 150.202 0.881127
326400 -16209.8 -20120 302.788 82.7339 0.880339
326500 -16306.6 -20110.6 294.57 -14.6057 0.878604
326600 -16355.9 -20174 295.66 -15.5487 0.877044
326700 -16338.7 -20137.1 294.133 -48.4231 0.875511
326800 -16296.8 -20118.6 295.945 -187.157 0.874473
326900 -16230.2 -20073.7 297.627 -96.1125 0.875246
327000 -16173.1 -20045.5 299.864 163.107 0.876736
