# Time-averaged data for fix PEAve
# TimeStep v_PotEn
22100 -20130.7
22200 -20167.9
22300 -20175.1
22400 -20129.2
22500 -20105.1
22600 -20090.9
22700 -20160.3
22800 -20203.8
22900 -20166.7
23000 -20122
23100 -20093.3
23200 -20077.5
23300 -20093.1
23400 -20136.8
23500 -20225.1
23600 -20229
23700 -20165.9
23800 -20100.6
23900 -20052.6
24000 -20078.6
24100 -20072.4
24200 -20136.1
24300 -20124.4
24400 -20076.6
24500 -20019.1
24600 -20063.3
24700 -20085.1
24800 -20111
24900 -20107.4
25000 -20034.4
25100 -20041.8
25200 -20047.9
25300 -20026.3
25400 -20048.3
25500 -20037.2
25600 -20064.9
25700 -20057
25800 -20088.4
25900 -20076.9
26000 -20042.5
26100 -20057.7
26200 -20144.1
26300 -20129.5
26400 -20107.5
26500 -20067.2
26600 -20050.1
26700 -19971
26800 -19943.1
26900 -19985.1
27000 -20025.2
27100 -20030.9
27200 -20033
27300 -19995.9
27400 -19964.8
27500 -19953.3
27600 -20035.6
27700 -20054.5
27800 -20058.7
27900 -20060.1
28000 -20022.4
28100 -19964.4
28200 -19973.9
28300 -19997.6
28400 -20061.7
28500 -20068.1
28600 -20065.9
28700 -20046.9
28800 -20001.8
28900 -20006.4
29000 -20063.5
29100 -20119.9
29200 -20129.1
29300 -20146
29400 -20098.7
29500 -19995.9
29600 -20003.5
29700 -20002.9
29800 -20019.4
29900 -20034.3
30000 -20004.1
30100 -19936.4
30200 -19920.3
30300 -19995.1
30400 -20068.5
30500 -20066.1
30600 -20083.5
30700 -20069.1
30800 -20023.2
30900 -20005
31000 -19908
31100 -19955.7
31200 -19958.1
31300 -19987.1
31400 -19976.3
31500 -19965.6
31600 -19914.1
31700 -19888.8
31800 -19998.1
31900 -20007
32000 -20024.6
32100 -19975.4
32200 -19969.2
32300 -19912.4
32400 -19956.1
32500 -19961.2
32600 -19966.4
32700 -20025.4
32800 -20022.7
32900 -20004.2
33000 -19956.6
33100 -19931.7
33200 -19950
33300 -19962
33400 -19985.7
33500 -20038.5
33600 -20105.7
33700 -20122.8
33800 -20126.5
33900 -20106.2
34000 -20023.6
34100 -19994.9
34200 -19976.7
34300 -19973.7
34400 -19998.8
34500 -20035
34600 -19991.8
34700 -20030.9
34800 -20046.6
34900 -20069
35000 -20123.2
35100 -20108.2
35200 -20073
35300 -19998.3
35400 -20002.4
35500 -19992.7
35600 -20033
35700 -20070.3
35800 -20099.2
35900 -20139.5
36000 -20097
36100 -20046.5
36200 -20022
36300 -19925.4
36400 -19915.9
36500 -20001.9
36600 -20062.9
36700 -20024.2
36800 -20108.8
36900 -20086.6
37000 -20165.2
37100 -20148.6
37200 -20122.2
37300 -20127.7
37400 -20124.9
37500 -20139.8
37600 -20097.1
37700 -20046.1
37800 -20072.1
37900 -20079.8
38000 -20093.9
38100 -20066.6
38200 -20053.9
38300 -19943.6
38400 -19889.8
38500 -19934.6
38600 -20014.3
38700 -20066.4
38800 -20106.8
38900 -20102.2
39000 -20084.2
39100 -20012.1
39200 -20002.9
39300 -20036.9
39400 -20040.3
39500 -20031.5
39600 -19978.2
39700 -19927.5
39800 -19965.2
39900 -20017.6
40000 -20045.7
40100 -20039.4
40200 -20031.6
40300 -19959.1
40400 -19925.5
40500 -19969.5
40600 -20040.4
40700 -20014.7
40800 -20061.2
40900 -20041.9
41000 -20020.7
41100 -20012.1
41200 -19972.9
41300 -19978.9
41400 -20044.6
41500 -20027.2
41600 -20042.6
41700 -20007.8
41800 -20023.4
41900 -20074.2
42000 -20079.6
42100 -20050.9
42200 -20012.4
42300 -19983.6
42400 -19974.2
42500 -19973.8
42600 -19993.3
42700 -20041.1
42800 -20076.1
42900 -20093.9
43000 -20093.1
43100 -20114.6
43200 -20064.6
43300 -20030.6
43400 -20047.6
43500 -20094.6
43600 -20133.1
43700 -20112.5
43800 -20048.4
43900 -19990.7
44000 -19964.9
44100 -19924.6
44200 -19946
44300 -19903.7
44400 -19990
44500 -20038.7
44600 -20039.7
44700 -20069.9
44800 -20051
44900 -20027.1
45000 -20021.5
45100 -20001.6
45200 -20054.9
45300 -20072.8
45400 -20072.2
45500 -20050.2
45600 -20048.4
45700 -20061.1
45800 -20063
45900 -20098.5
46000 -20072.4
46100 -20015.9
46200 -20020.6
46300 -20060.6
46400 -20096.2
46500 -20108.2
46600 -20081.7
46700 -20048
46800 -20066
46900 -20062.7
47000 -20051.8
47100 -20026.8
47200 -20053.1
47300 -20043.2
47400 -20153.8
47500 -20142.8
47600 -20112.7
47700 -20059.8
47800 -20032.8
47900 -20052.4
48000 -20022.9
48100 -20026.4
48200 -19986.7
48300 -20019
48400 -20072.2
48500 -20118.1
48600 -20157.1
48700 -20133.7
48800 -20102.3
48900 -20064.2
49000 -20034.4
49100 -20038.7
49200 -20016.4
49300 -19962.3
49400 -19919.5
49500 -19950.7
49600 -20072.5
49700 -20067.3
49800 -20076.7
49900 -20049.8
50000 -20038.2
50100 -20010.2
50200 -20063.5
50300 -20115.3
50400 -20083.1
50500 -20057.8
50600 -20012
50700 -20052.8
50800 -20052.7
50900 -20125.1
51000 -20097.1
51100 -20163.7
51200 -20071.6
51300 -20066.5
51400 -20039.2
51500 -19987.5
51600 -19976.7
51700 -19946
51800 -19985.9
51900 -19977.7
52000 -20010
52100 -19993.7
52200 -20011.9
52300 -20023.3
52400 -20061.3
52500 -20033.2
52600 -20045.5
52700 -20001.6
52800 -19981.7
52900 -19971.8
53000 -19933.7
53100 -19986.8
53200 -20039.1
53300 -20061.7
53400 -20081
53500 -20090.3
53600 -20115.3
53700 -20058
53800 -20039.3
53900 -20011.6
54000 -20008.9
54100 -19986.8
54200 -19940.6
54300 -19967.7
54400 -19946.3
54500 -20011.3
54600 -20007.9
54700 -20001.6
54800 -19975.9
54900 -19973
55000 -19965.6
55100 -20019.8
55200 -19979.1
55300 -19967.3
55400 -19936.3
55500 -19917.8
55600 -19902.9
55700 -19954.7
55800 -20016.9
55900 -20044.1
56000 -20031.4
56100 -20002.6
56200 -19955.2
56300 -19908.1
56400 -19861.9
56500 -19861.5
56600 -19944.6
56700 -19958
56800 -19977.5
56900 -19964.2
57000 -19958.7
57100 -19957.8
57200 -19964.3
57300 -19999.6
57400 -20067.5
57500 -20061.3
57600 -20124.7
57700 -20078.8
57800 -20036.5
57900 -20023.8
58000 -20048.1
58100 -20064.8
58200 -20129.6
58300 -20168.3
58400 -20172.2
58500 -20125.3
58600 -20083.9
58700 -20075.3
58800 -20048.2
58900 -20118.7
59000 -20140.6
59100 -20142.8
59200 -20079.6
59300 -20037.7
59400 -20041.5
59500 -20052.1
59600 -20066.8
59700 -20136.3
59800 -20140.6
59900 -20140.3
60000 -20105.2
60100 -20087.2
60200 -20057.9
60300 -20019.4
60400 -20061.9
60500 -20153.4
60600 -20094.8
60700 -20094.9
60800 -20070.9
60900 -20041.4
61000 -20011.3
61100 -19991.7
61200 -19999
61300 -20049.6
61400 -20103.5
61500 -20087.4
61600 -20069.7
61700 -20016.6
61800 -19945.9
61900 -19970.9
62000 -20006
62100 -20045.1
62200 -20065.1
62300 -20083.9
62400 -20110.2
62500 -20165.1
62600 -20201.9
62700 -20161.7
62800 -20128
62900 -20109.6
63000 -20108.3
63100 -20085.1
63200 -20064.7
63300 -20046.6
63400 -20063.9
63500 -20081.6
63600 -20102.5
63700 -20119.2
63800 -20151.6
63900 -20219.3
64000 -20178.5
64100 -20118.1
64200 -20098.1
64300 -20097.6
64400 -20117.2
64500 -20144.2
64600 -20143.1
64700 -20172.6
64800 -20097.5
64900 -20087
65000 -20115.9
65100 -20122.8
65200 -20121.9
65300 -20120.5
65400 -20107.6
65500 -20099.4
65600 -20107.4
65700 -20131.2
65800 -20097.7
65900 -20085.5
66000 -20056.4
66100 -20032
66200 -20078.7
66300 -20075.1
66400 -20145
66500 -20163.2
66600 -20137.9
66700 -20013
66800 -19987.1
66900 -19958.7
67000 -20035.8
67100 -20066.9
67200 -20118.4
67300 -20061.1
67400 -20084.1
67500 -20047.2
67600 -19982
67700 -19969.3
67800 -19955.5
67900 -20051.8
68000 -20028.1
68100 -20030.9
68200 -20024.1
68300 -20034
68400 -20058.2
68500 -20073.1
68600 -20121.8
68700 -20112.2
68800 -20094.9
68900 -20020.7
69000 -19996.2
69100 -19973.4
69200 -20028.8
69300 -20082.2
69400 -20094.1
69500 -20048.6
69600 -20020.8
69700 -19972.5
69800 -19974.4
69900 -19996.5
70000 -20002.9
70100 -20066.4
70200 -20063
70300 -20104.2
70400 -20159.9
70500 -20181.6
70600 -20139.2
70700 -20084.3
70800 -20101.6
70900 -20112.3
71000 -20095.2
71100 -20056.8
71200 -19979.8
71300 -19959.4
71400 -19967.4
71500 -19997.7
71600 -20060.6
71700 -20045.3
71800 -20055.3
71900 -20052.5
72000 -20032.8
72100 -20076.3
72200 -20132.1
72300 -20121.4
72400 -20080.7
72500 -20056.7
72600 -20058.7
72700 -20104.3
72800 -20137
72900 -20083.9
73000 -20066
73100 -20055.4
73200 -20102.3
73300 -20072.6
73400 -20072.3
73500 -20042
73600 -20062.3
73700 -20048.7
73800 -20069.7
73900 -20056.7
74000 -19976.5
74100 -19974.3
74200 -20014.5
74300 -20078.6
74400 -20090.2
74500 -20069.1
74600 -20057.9
74700 -20053.6
74800 -20034.4
74900 -20082.7
75000 -20037
75100 -20072.6
75200 -20048.6
75300 -20064.3
75400 -20095.3
75500 -20111.8
75600 -20092.3
75700 -20119.3
75800 -20019.9
75900 -20008.2
76000 -19971.9
76100 -19978.4
76200 -19983.1
76300 -20049.5
76400 -20098.1
76500 -20090.3
76600 -20097.3
76700 -20048.6
76800 -20018.9
76900 -19997.7
77000 -20066.8
77100 -20070.2
77200 -20097.7
77300 -20095.3
77400 -20021.5
77500 -19986.9
77600 -20007.1
77700 -20058.3
77800 -20058.7
77900 -20044.6
78000 -20034.7
78100 -20025.6
78200 -20026.8
78300 -20037.8
78400 -20041.5
78500 -20055.2
78600 -20105.6
78700 -20081.8
78800 -20033.6
78900 -20047.1
79000 -20076.6
79100 -20092.5
79200 -20120.9
79300 -20108.4
79400 -20106.4
79500 -20046.9
79600 -20075.8
79700 -20081.5
79800 -20088.2
79900 -20119.2
80000 -20137.4
80100 -20184
80200 -20125.9
80300 -20075.7
80400 -20074.8
80500 -20063.9
80600 -20085.8
80700 -20143.7
80800 -20140.1
80900 -20113.2
81000 -20100.7
81100 -20082.9
81200 -20043.7
81300 -19993.3
81400 -20018.4
81500 -20054.6
81600 -20088
81700 -20023.8
81800 -20010.7
81900 -20019
82000 -20045.1
82100 -20087.1
82200 -20056.4
82300 -20037.1
82400 -20029.2
82500 -20044
82600 -20085.7
82700 -20097.8
82800 -20094
82900 -20084.8
83000 -20060.5
83100 -20035.5
83200 -20075
83300 -20090.6
83400 -20067.9
83500 -20006
83600 -19931.5
83700 -19960.3
83800 -19977.6
83900 -20015.4
84000 -20068.7
84100 -20074.9
84200 -20072.3
84300 -20101.3
84400 -20013.3
84500 -20030.5
84600 -20093.7
84700 -20068
84800 -20076.4
84900 -20014.5
85000 -20024.6
85100 -20031.8
85200 -20108.3
85300 -20187.3
85400 -20138.9
85500 -20113.6
85600 -20126
85700 -20093.8
85800 -20095.4
85900 -20048.7
86000 -20055.3
86100 -20059.2
86200 -20080.8
86300 -20067.3
86400 -20016.3
86500 -20012
86600 -19988.2
86700 -20085.8
86800 -20069.1
86900 -20043.1
87000 -20032
87100 -20051.4
87200 -20078.5
87300 -20048.3
87400 -20049.8
87500 -20018.7
87600 -20059.2
87700 -20071.5
87800 -20117.7
87900 -20040.8
88000 -19977.2
88100 -19982
88200 -19938.3
88300 -20016
88400 -20032.5
88500 -20104.4
88600 -20087.1
88700 -20075.4
88800 -20013.3
88900 -20023.4
89000 -20032.2
89100 -20023.8
89200 -20000.9
89300 -19929.1
89400 -19887.4
89500 -19893.3
89600 -19943
89700 -19983
89800 -20030.5
89900 -20080
90000 -20135.8
90100 -20139.5
90200 -20072.1
90300 -20068
90400 -20070.8
90500 -20117.6
90600 -20158.7
90700 -20208.3
90800 -20202.2
90900 -20191.3
91000 -20149.2
91100 -20104.3
91200 -20098.1
91300 -20067
91400 -20060.4
91500 -20047.7
91600 -20041.4
91700 -20051.4
91800 -20006.5
91900 -20031.5
92000 -20040.1
92100 -20035.5
92200 -20053.9
92300 -19988.7
92400 -19897.3
92500 -19882.2
92600 -19939.8
92700 -19984.1
92800 -19983.6
92900 -19956.3
93000 -19983.8
93100 -19991.8
93200 -20016.8
93300 -20004.4
93400 -20032.7
93500 -20020.2
93600 -20066.9
93700 -20058
93800 -20017.4
93900 -19958.4
94000 -19989.2
94100 -20017.7
94200 -20061.8
94300 -20006.6
94400 -19942.2
94500 -19913.3
94600 -19891.6
94700 -19883.8
94800 -19910.1
94900 -19945.1
95000 -19976.2
95100 -20000.9
95200 -19951.1
95300 -19996.3
95400 -19951.4
95500 -19996.3
95600 -19990.7
95700 -20021.2
95800 -20012.3
95900 -19962.9
96000 -19928
96100 -19928.8
96200 -19963.1
96300 -19988.7
96400 -19989.9
96500 -19957.6
96600 -19932.9
96700 -19931.5
96800 -20014
96900 -20019.8
97000 -20058.6
97100 -20087.3
97200 -20135.7
97300 -20177
97400 -20106.9
97500 -20051.3
97600 -20072.7
97700 -20058.2
97800 -20093.8
97900 -20081.9
98000 -20032.2
98100 -20003.9
98200 -20047.1
98300 -20060.5
98400 -20143.7
98500 -20123
98600 -20233
98700 -20166.3
98800 -20118.5
98900 -20108.1
99000 -20144
99100 -20147.1
99200 -20190.6
99300 -20151.9
99400 -20113.3
99500 -20097
99600 -20116.2
99700 -20112.4
99800 -20098.1
99900 -20034.3
100000 -20004.4
100100 -20039.6
100200 -20023.4
100300 -20008.1
100400 -20009.7
100500 -19914.6
100600 -20006.4
100700 -20040
100800 -19999.6
100900 -19991.4
101000 -19980.9
101100 -20017.5
101200 -20043.9
101300 -20036.1
101400 -20000.6
101500 -20005.6
101600 -20025.4
101700 -19995.4
101800 -20033.9
101900 -20040.1
102000 -20032.1
102100 -20005.7
102200 -19977.9
102300 -19923.6
102400 -19937.1
102500 -19927.4
102600 -19936.6
102700 -19901.3
102800 -19880.8
102900 -19956
103000 -19962.9
103100 -19937.7
103200 -19915.4
103300 -19919.5
103400 -19905.7
103500 -19962.1
103600 -20006.1
103700 -20017.1
103800 -19999.6
103900 -19979.9
104000 -20018.8
104100 -20041.7
104200 -20055.5
104300 -19997.6
104400 -19934.5
104500 -19915.1
104600 -19931.3
104700 -19965.3
104800 -20007.3
104900 -20025.6
105000 -20000.8
105100 -19946.3
105200 -19935
105300 -19992.1
105400 -20055.6
105500 -20078.6
105600 -20007.9
105700 -19986.8
105800 -19963.2
105900 -19951.6
106000 -20004.5
106100 -20046.1
106200 -20090.4
106300 -20047.8
106400 -19992.3
106500 -19940.3
106600 -19969.2
106700 -20044.2
106800 -20061.7
106900 -20087.9
107000 -20082.7
107100 -20078.2
107200 -20043.1
107300 -20004.6
107400 -19983.5
107500 -20057.3
107600 -20087.6
107700 -20092
107800 -20081.5
107900 -20021.7
108000 -19953.1
108100 -19948
108200 -19977.9
108300 -19982.3
108400 -20005.1
108500 -19997.6
108600 -19972.5
108700 -19972.7
108800 -20028.7
108900 -20014.6
109000 -20025.5
109100 -20023.9
109200 -20028.3
109300 -20127
109400 -20166.8
109500 -20124.6
109600 -20108.8
109700 -20113.4
109800 -20093.4
109900 -20130.1
110000 -20140.5
110100 -20136.5
110200 -20116.2
110300 -20067.4
110400 -20076.2
110500 -20126.1
110600 -20083.7
110700 -20080.1
110800 -20052.7
110900 -20006.6
111000 -19978.7
111100 -19969.1
111200 -20079.4
111300 -20114.9
111400 -20109.2
111500 -20097
111600 -20011.7
111700 -20039.8
111800 -20038.6
111900 -20065.3
112000 -20067.3
112100 -20051.5
112200 -20027.7
112300 -20003.5
112400 -20046.7
112500 -20045.1
112600 -20029.7
112700 -20029.9
112800 -20045.6
112900 -20028.1
113000 -20077.9
113100 -20093.3
113200 -20029.3
113300 -20023.5
113400 -20005.2
113500 -20043.4
113600 -20076.4
113700 -20082.7
113800 -20007.9
113900 -20012.7
114000 -20025.3
114100 -20052.1
114200 -20089.5
114300 -20051.3
114400 -20043.5
114500 -20029.3
114600 -20026.8
114700 -20091.6
114800 -20076.6
114900 -20091.6
115000 -20146.1
115100 -20101.6
115200 -20092.2
115300 -20045.3
115400 -20019.4
115500 -20055.9
115600 -20082.8
115700 -20113.3
115800 -20087.1
115900 -20015.2
116000 -19986.2
116100 -20006.5
116200 -20047.3
116300 -20101.7
116400 -20111.2
116500 -20100.4
116600 -20085.8
116700 -20035.6
116800 -20042.9
116900 -20013.3
117000 -20022.3
117100 -20078
117200 -20047.1
117300 -20044.4
117400 -20029.9
117500 -20004.7
117600 -20084.2
117700 -20064.1
117800 -20055.6
117900 -20005.2
118000 -20025.3
118100 -20004
118200 -20000.1
118300 -20031.6
118400 -20073
118500 -20144.1
118600 -20100
118700 -20089.6
118800 -20099.1
118900 -20060.5
119000 -20135.7
119100 -20152.9
119200 -20220.6
119300 -20181.1
119400 -20137.8
119500 -20092
119600 -20044.8
119700 -20118
119800 -20113.9
119900 -20093.3
120000 -20044.1
120100 -20059.5
120200 -20076.3
120300 -20097.8
120400 -20090.7
120500 -20079
120600 -20038.8
120700 -19972.4
120800 -19949.4
120900 -19977.2
121000 -20069.3
121100 -20056.6
121200 -20000.2
121300 -19940.6
121400 -20000.3
121500 -20017.8
121600 -20046.7
121700 -20039.7
121800 -20009.3
121900 -19923.5
122000 -19928.9
122100 -19961.9
122200 -20029.6
122300 -20054.7
122400 -20079.6
122500 -20081.3
122600 -20052.2
122700 -20084.8
122800 -20094.8
122900 -20140.5
123000 -20143.6
123100 -20116.5
123200 -20080.9
123300 -20075
123400 -20028.8
123500 -20031.4
123600 -19957.8
123700 -20015.6
123800 -20077.3
123900 -20040.1
124000 -20030.5
124100 -20065.9
124200 -20112.2
124300 -20096.8
124400 -20070.2
124500 -19991.2
124600 -19964.6
124700 -19987.2
124800 -19957.1
124900 -20012.2
125000 -20052.4
125100 -20113.4
125200 -20121.2
125300 -20083.7
125400 -20047.8
125500 -20026.7
125600 -20023.7
125700 -20044.4
125800 -20053
125900 -20028.3
126000 -19996.4
126100 -20010
126200 -20045.3
126300 -20078.9
126400 -20042.5
126500 -19958.4
126600 -19973.1
126700 -19991.2
126800 -20078.1
126900 -20092.7
127000 -20096.4
127100 -20081.1
127200 -20046.8
127300 -19989.5
127400 -19940
127500 -19988.5
127600 -20029
127700 -20024.8
127800 -20025.2
127900 -20016.4
128000 -19971.1
128100 -19969.2
128200 -19941.1
128300 -19952
128400 -20004
128500 -20038.4
128600 -20048.7
128700 -19938.1
128800 -19902.2
128900 -19933.2
129000 -19955.5
129100 -19993.4
129200 -19941.7
129300 -19922.9
129400 -19918.5
129500 -19964.7
129600 -20012.8
129700 -20044.5
129800 -20063.6
129900 -20046.1
130000 -20035.3
130100 -20003.8
130200 -19936.8
130300 -19964.4
130400 -19951.2
130500 -20023.7
130600 -20005.9
130700 -20053.8
130800 -20032.5
130900 -20014.5
131000 -19987.3
131100 -20033.3
131200 -20139.4
131300 -20125.1
131400 -20055
131500 -20041.4
131600 -20025.7
131700 -20016.2
131800 -20002.7
131900 -19952.9
132000 -19944.4
132100 -19964.8
132200 -20040.2
132300 -20045.2
132400 -20085.4
132500 -20033.2
132600 -20027.2
132700 -19954.7
132800 -19966.7
132900 -20005.7
133000 -20030.4
133100 -20057.6
133200 -20035.7
133300 -20039.7
133400 -20023.6
133500 -20032.4
133600 -20032.3
133700 -19995.6
133800 -20051.9
133900 -20055.3
134000 -20102.1
134100 -20006.4
134200 -20004.3
134300 -20032.2
134400 -20097.3
134500 -20048.8
134600 -20043.4
134700 -20047.1
134800 -20015
134900 -20021.2
135000 -20036
135100 -20045
135200 -20038.6
135300 -20120.1
135400 -20096.4
135500 -20097.3
135600 -20075.7
135700 -20060.1
135800 -20017
135900 -19981.5
136000 -19892.8
136100 -19898.4
136200 -19948.5
136300 -19983.1
136400 -19989.7
136500 -20009.1
136600 -19984
136700 -19962.7
136800 -19960.9
136900 -19992.7
137000 -20022.7
137100 -20064
137200 -20077.9
137300 -19998.5
137400 -19962.3
137500 -19948
137600 -19974.7
137700 -20052.8
137800 -20085.8
137900 -20105.7
138000 -20076.1
138100 -20035.5
138200 -20001.1
138300 -19983.2
138400 -19914.6
138500 -19902.3
138600 -19882.7
138700 -19889.9
138800 -19993.6
138900 -20009.6
139000 -20040.6
139100 -20039.9
139200 -20030.7
139300 -19960.4
139400 -19949.1
139500 -19945.2
139600 -19969.9
139700 -20015.2
139800 -19975.9
139900 -19953.3
140000 -20001.5
140100 -20023.4
140200 -20056.2
140300 -20030.4
140400 -20018.4
140500 -19973.8
140600 -19960.3
140700 -19949.1
140800 -19989.8
140900 -19952.3
141000 -19903.1
141100 -19895.5
141200 -19938
141300 -19961.4
141400 -20002.1
141500 -19997
141600 -19953.9
141700 -19901.1
141800 -19921.1
141900 -19954.4
142000 -20008
142100 -20005.2
142200 -19987.4
142300 -19908.5
142400 -19912.1
142500 -19975.4
142600 -19973.4
142700 -20027.5
142800 -20019.4
142900 -20097.1
143000 -20141
143100 -20123.2
143200 -20092.6
143300 -20008.2
143400 -19974.7
143500 -19988.1
143600 -19998.8
143700 -20055.7
143800 -20040.2
143900 -20061.6
144000 -20034.7
144100 -20092.2
144200 -20106.7
144300 -20122
144400 -20064.2
144500 -20082.3
144600 -20070.3
144700 -20116.8
144800 -20196.3
144900 -20188.9
145000 -20156.4
145100 -20139.2
145200 -20109.2
145300 -20081.8
145400 -20087.2
145500 -20125.1
145600 -20154.3
145700 -20199.3
145800 -20178
145900 -20112.6
146000 -20074.2
146100 -20069.3
146200 -20039.4
146300 -20055
146400 -20032.9
146500 -20054.9
146600 -20088.3
146700 -20055.2
146800 -20048.6
146900 -20063.1
147000 -20046
147100 -20064.2
147200 -20103.2
147300 -20127.9
147400 -20123.9
147500 -20091.9
147600 -20114.7
147700 -20115.3
147800 -20069.2
147900 -20065.2
148000 -20069.7
148100 -20031
148200 -20030.7
148300 -20057.6
148400 -20092.4
148500 -20134.7
148600 -20082.7
148700 -20090
148800 -20080.7
148900 -20120.7
149000 -20150.3
149100 -20195
149200 -20137.8
149300 -20081.3
149400 -20061.9
149500 -20077.1
149600 -20036.5
149700 -20062
149800 -20026.3
149900 -20034
150000 -20096.2
150100 -20134.7
150200 -20104.5
150300 -20122.3
150400 -20111.2
150500 -20088.1
150600 -20072.9
150700 -20087.4
150800 -20136.4
150900 -20122.3
151000 -20148.3
151100 -20119.2
151200 -20047.3
151300 -20024.2
151400 -20033.5
151500 -20067.3
151600 -20086.5
151700 -20087.7
151800 -20032.4
151900 -20010.9
152000 -19984.7
152100 -20035.6
152200 -20069.6
152300 -20095.6
152400 -20064.6
152500 -20052.6
152600 -20044.3
152700 -20001
152800 -20010.1
152900 -19965.4
153000 -19937.6
153100 -19865
153200 -19959.6
153300 -20048.8
153400 -20063
153500 -20089.9
153600 -20094.7
153700 -20066.8
153800 -20005
153900 -19980.8
154000 -20012.1
154100 -20088.2
154200 -20126.8
154300 -20129.6
154400 -20117.1
154500 -20099.7
154600 -20039.5
154700 -20067.3
154800 -20150.2
154900 -20231.4
155000 -20231
155100 -20173.4
155200 -20122.6
155300 -20048.3
155400 -20118.4
155500 -20155.6
155600 -20134.1
155700 -20094.3
155800 -20092.1
155900 -20066.7
156000 -20063.8
156100 -20083.9
156200 -20097.3
156300 -20125.6
156400 -20155.1
156500 -20132.2
156600 -20059.1
156700 -20041
156800 -20054.7
156900 -20071.5
157000 -20072.6
157100 -20107.3
157200 -20119.3
157300 -20158.4
157400 -20146.5
157500 -20069.1
157600 -20044.5
157700 -20050.3
157800 -20061.3
157900 -20125
158000 -20146.3
158100 -20104.3
158200 -20091.1
