# Time-averaged data for fix TempAve
# TimeStep c_T
23800 296.34
23900 296.734
24000 301.682
24100 297.444
24200 295.93
24300 292.354
24400 298.567
24500 299.152
24600 301.325
24700 296.597
24800 295.678
24900 298.117
25000 301.421
25100 304.728
25200 299.678
25300 295.448
25400 298.971
25500 299.277
25600 300.163
25700 294.066
25800 295.585
25900 300.178
26000 301.537
26100 298.171
26200 296.25
26300 294.654
26400 297.669
26500 298.247
26600 299.284
26700 299.55
26800 303.969
26900 302.145
27000 298.86
27100 296.501
27200 296.43
27300 299.128
27400 303.457
27500 300.148
27600 300.841
27700 298.808
27800 296.772
27900 296.16
28000 298.739
28100 301.415
28200 301.078
28300 298.289
28400 300.928
28500 297.899
28600 295.248
28700 297.88
28800 303.149
28900 301.06
29000 299.1
29100 299.335
29200 296.943
29300 297.349
29400 296.774
29500 298.473
29600 302.305
29700 297.387
29800 295.259
29900 298.815
30000 304.162
30100 301.068
30200 294.712
30300 295.237
30400 297.32
30500 290.471
30600 295.561
30700 299.854
30800 296.252
30900 296.983
31000 298.061
31100 304.589
31200 297.587
31300 296.697
31400 297.001
31500 301.356
31600 301.3
31700 297.63
31800 299.949
31900 293.793
32000 296.246
32100 298.431
32200 301.312
32300 295.896
32400 300.518
32500 298.33
32600 293.088
32700 293.407
32800 293.666
32900 299.545
33000 299.154
33100 297.362
33200 298.411
33300 298.666
33400 297.359
33500 297.314
33600 297.476
33700 292.845
33800 296.687
33900 302.947
34000 295.341
34100 295.983
34200 300.765
34300 301.15
34400 299.511
34500 299.276
34600 294.464
34700 301.128
34800 302.462
34900 294.793
35000 297.826
35100 297.237
35200 296.492
35300 299.428
35400 302.06
35500 297.186
35600 297.503
35700 297.035
35800 291.322
35900 296.815
36000 298.61
36100 298.777
36200 302.927
36300 303.776
36400 301.134
36500 300.159
36600 300
36700 294.595
36800 302.58
36900 296.06
37000 295.43
37100 293.583
37200 298.866
37300 301.18
37400 297.625
37500 296.019
37600 293.747
37700 298.604
37800 302.616
37900 297.436
38000 296.1
38100 296.645
38200 301.375
38300 301.871
38400 304.648
38500 302.989
38600 302.093
38700 299.432
38800 297.396
38900 294.74
39000 298.607
39100 300.21
39200 299.703
39300 299.513
39400 296.042
39500 296.646
39600 302.146
39700 302.831
39800 301.775
39900 299.394
40000 297.187
40100 295.777
40200 300.456
40300 302.397
40400 299.654
40500 295.46
40600 293.926
40700 294.68
40800 302.183
40900 297.34
41000 294.228
41100 300.942
41200 304.32
41300 301.03
41400 300.082
41500 293.815
41600 297.931
41700 300.111
41800 300.857
41900 294.054
42000 294.057
42100 298.119
42200 299.057
42300 298.341
42400 300.087
42500 301.408
42600 299.049
42700 296.846
42800 296.91
42900 295.99
43000 293.36
43100 298.605
43200 300.196
43300 298.839
43400 297.448
43500 295.432
43600 295.965
43700 296.426
43800 299.138
43900 299.403
44000 298.642
44100 296.566
44200 304.538
44300 300.239
44400 299.615
44500 298.352
44600 296.3
44700 298.456
44800 296.708
44900 297.391
45000 301.036
45100 299.369
45200 297.747
45300 293.392
45400 295.661
45500 298.4
45600 299.076
45700 298.328
45800 295.19
45900 296.754
46000 298.9
46100 299.717
46200 301.211
46300 297.926
46400 293.465
46500 295.524
46600 297.525
46700 297.741
46800 299.905
46900 298.917
47000 296.981
47100 296.185
47200 301.606
47300 296.417
47400 296.095
47500 294.6
47600 297.413
47700 298.781
47800 297.951
47900 299.059
48000 295.936
48100 301.409
48200 304.346
48300 301.492
48400 298.953
48500 299.222
48600 297.823
48700 292.572
48800 296.309
48900 301.523
49000 297.601
49100 296.337
49200 297.514
49300 300.606
49400 300.925
49500 299.573
49600 298.801
49700 295.957
49800 297.839
49900 298.918
50000 302.354
50100 299.343
50200 296.132
50300 295.863
50400 295.065
50500 301.51
50600 299.811
50700 300.002
50800 295.412
50900 299.879
51000 291.91
51100 293.482
51200 293.257
51300 299.288
51400 297.877
51500 294.802
51600 300.8
51700 301.128
51800 299.635
51900 294.868
52000 298.692
52100 298.439
52200 300.779
52300 297.064
52400 293.612
52500 293.743
52600 300.31
52700 296.533
52800 297.182
52900 303.03
53000 300.739
53100 295.34
53200 296.296
53300 298.608
53400 298.544
53500 293.309
53600 293.323
53700 296.623
53800 300.153
53900 297.405
54000 297.007
54100 298.192
54200 300.955
54300 303.919
54400 295.892
54500 299.656
54600 297.003
54700 295.461
54800 300.776
54900 304.166
55000 297.223
55100 297.962
55200 294.708
55300 301.119
55400 303.548
55500 299.305
55600 296.669
55700 300.852
55800 299.526
55900 295.106
56000 295.732
56100 298.415
56200 299.286
56300 299.898
56400 305.306
56500 302.661
56600 301.339
56700 296.968
56800 297.415
56900 298.329
57000 302.474
57100 301.986
57200 294.75
57300 296.282
57400 302.737
57500 294.638
57600 294.97
57700 294.143
57800 296.817
57900 298.714
58000 299.641
58100 295.71
58200 294.907
58300 291.646
58400 291.635
58500 296.357
58600 297.696
58700 300.376
58800 298.232
58900 298.173
59000 292.842
59100 295.948
59200 296.103
59300 296.746
59400 299.271
59500 299.444
59600 295.777
59700 292.432
59800 292.915
59900 297.26
60000 296.693
60100 298.543
60200 301.01
60300 299.659
60400 298.426
60500 297.624
60600 290.319
60700 297.164
60800 298.576
60900 297.224
61000 299.196
61100 303.22
61200 299.258
61300 295.15
61400 298.81
61500 297.619
61600 297.41
61700 297.222
61800 298.678
61900 303.72
62000 300.538
62100 298.491
62200 297.82
62300 297.391
62400 298.282
62500 297.402
62600 294.331
62700 293.277
62800 298.223
62900 298.867
63000 297.701
63100 294.745
63200 300.195
63300 303.112
63400 299.721
63500 297.168
63600 298.828
63700 298.727
63800 294.77
63900 293.455
64000 292.952
64100 299.093
64200 299.147
64300 297.609
64400 297.955
64500 297.558
64600 293.531
64700 297.196
64800 298.54
64900 302.854
65000 301.273
65100 297.059
65200 297.049
65300 298.955
65400 300.608
65500 301.174
65600 296.883
65700 294.534
65800 295.741
65900 302.247
66000 298.745
66100 295.907
66200 301.259
66300 296.393
66400 295.098
66500 296.32
66600 299.785
66700 298.48
66800 301.213
66900 297.909
67000 301.628
67100 296.913
67200 297.72
67300 294.309
67400 299.862
67500 299.005
67600 300.316
67700 305.455
67800 298.88
67900 301.079
68000 295.188
68100 297.251
68200 298.74
68300 299.638
68400 298.608
68500 294.971
68600 297.893
68700 297.346
68800 298.104
68900 297.593
69000 301.902
69100 299.063
69200 297.603
69300 293.069
69400 294.239
69500 295.454
69600 298.968
69700 297.934
69800 299.706
69900 301.203
70000 295.399
70100 298.058
70200 297.995
70300 298.124
70400 295.991
70500 293.575
70600 295.418
70700 300.291
70800 299.605
70900 296.162
71000 294.18
71100 298.431
71200 297.709
71300 298.129
71400 300.489
71500 300.049
71600 296.622
71700 293.408
71800 299.55
71900 301.187
72000 296.136
72100 294.039
72200 291.477
72300 294.467
72400 298.497
72500 299.072
72600 298.455
72700 295.933
72800 293.505
72900 294.005
73000 298.878
73100 298.767
73200 299.727
73300 292.009
73400 296.052
73500 299.807
73600 300.097
73700 295.362
73800 296.497
73900 300.597
74000 300.76
74100 301.027
74200 296.636
74300 295.56
74400 296.207
74500 297.175
74600 299.921
74700 300.39
74800 294.111
74900 294.895
75000 295.192
75100 303.592
75200 297.8
75300 296.643
75400 298.984
75500 296.255
75600 291.054
75700 299.455
75800 296.011
75900 299.187
76000 300.06
76100 303.927
76200 300.783
76300 297.688
76400 297.471
76500 295.739
76600 299.739
76700 300.945
76800 299.877
76900 297.796
77000 299.963
77100 294.335
77200 297.134
77300 301.272
77400 300.183
77500 301.997
77600 300.194
77700 296.7
77800 295.044
77900 296.402
78000 299.321
78100 298.807
78200 298.326
78300 298.394
78400 295.717
78500 292.959
78600 299.407
78700 301.223
78800 297.09
78900 298.119
79000 299.957
79100 296.53
79200 294.686
79300 297.031
79400 304.103
79500 297.492
79600 298.567
79700 298.58
79800 297.621
79900 297.719
80000 291.733
80100 294.929
80200 296.897
80300 298.82
80400 300.122
80500 296.611
80600 292.987
80700 292.802
80800 297.166
80900 301.115
81000 298.752
81100 295.439
81200 297.716
81300 302.403
81400 301.273
81500 297.598
81600 296.436
81700 292.796
81800 300.131
81900 300.954
82000 297.801
82100 296.819
82200 294.381
82300 302.029
82400 302.826
82500 298.436
82600 297.958
82700 296.523
82800 296.126
82900 300.588
83000 301.041
83100 295.823
83200 296.386
83300 297.282
83400 297.862
83500 298.173
83600 298.392
83700 303.616
83800 298.79
83900 297.347
84000 300.289
84100 296.186
84200 294.042
84300 302.419
84400 299.752
84500 300.113
84600 297.384
84700 291.89
84800 298.486
84900 297.558
85000 299.344
85100 297.18
85200 294.592
85300 294.591
85400 292.959
85500 296.949
85600 299.609
85700 295.781
85800 298.68
85900 301.231
86000 303.44
86100 294.981
86200 295.122
86300 298.014
86400 298.909
86500 302.522
86600 293.856
86700 296.269
86800 295.943
86900 300.639
87000 303.129
87100 298.01
87200 294.802
87300 295.714
87400 300.942
87500 298.764
87600 297.888
87700 292.515
87800 298.359
87900 300.444
88000 302.796
88100 302.187
88200 296.663
88300 301.675
88400 296.944
88500 297.983
88600 294.056
88700 299.513
88800 302.08
88900 300.456
89000 296.576
89100 295.372
89200 298.921
89300 303.324
89400 301.777
89500 299.054
89600 298.753
89700 297.133
89800 295.467
89900 293.036
90000 291.923
90100 292.857
90200 296.353
90300 300.652
90400 299.438
90500 297.263
90600 295.199
90700 295.328
90800 289.941
90900 294.901
91000 299.111
91100 297.826
91200 298.17
91300 298.114
91400 302.237
91500 299.89
91600 292.929
91700 295.004
91800 298.615
91900 301.776
92000 298.253
92100 294.968
92200 299.154
92300 301.456
92400 300.338
92500 299.489
92600 298.35
92700 293.538
92800 296.172
92900 299.584
93000 302.397
93100 296.793
93200 297.271
93300 297.178
93400 299.481
93500 295.453
93600 296.332
93700 294.045
93800 296.286
93900 298.69
94000 302.138
94100 298.241
94200 297.326
94300 293.699
94400 294.819
94500 297.316
94600 298.217
94700 300.608
94800 302.082
94900 295.984
95000 296.747
95100 298.972
95200 294.115
95300 301.238
95400 299.709
95500 300.16
95600 293.09
95700 297.007
95800 299.936
95900 299.039
96000 302.569
96100 301.334
96200 297.195
96300 296.307
96400 297.72
96500 302.246
96600 304.397
96700 298.268
96800 299.778
96900 297.995
97000 298.825
97100 297.093
97200 294.284
97300 292.3
97400 293.537
97500 297.708
97600 301.379
97700 296.779
97800 295.404
97900 294.979
98000 299.692
98100 299.45
98200 300.555
98300 296.198
98400 298.82
98500 289.125
98600 291.167
98700 293.149
98800 297.97
98900 300.796
99000 300.991
99100 294.929
99200 297.618
99300 296.749
99400 302.373
99500 302.184
99600 297.467
99700 295.198
99800 296.801
99900 295.593
100000 298.136
100100 301.207
100200 296.848
100300 295.042
100400 301.75
100500 299.941
100600 305.253
100700 298.232
100800 294.077
100900 298.601
101000 302.03
101100 300.966
101200 295.958
101300 295.777
101400 297.641
101500 301.528
101600 300.151
101700 295.28
101800 300.265
101900 299.259
102000 293.705
102100 294.072
102200 300.623
102300 297.587
102400 298.117
102500 296.081
102600 300.318
102700 301.61
102800 299.299
102900 297.299
103000 294.069
103100 296.229
103200 298.851
103300 299.604
103400 297.386
103500 300.797
103600 294.579
103700 292.927
103800 298.33
103900 299.541
104000 299.702
104100 294.844
104200 294.111
104300 299.067
104400 300.046
104500 297.861
104600 297.438
104700 298.135
104800 296.128
104900 293.405
105000 296.693
105100 298.802
105200 298.863
105300 301.819
105400 298.336
105500 296.423
105600 293.44
105700 298.634
105800 298.858
105900 297.84
106000 299.759
106100 294.418
106200 295.991
106300 296.77
106400 300.088
106500 298.412
106600 300.301
106700 301.075
106800 297.194
106900 298.174
107000 297.292
107100 298.065
107200 300.084
107300 300.032
107400 298.329
107500 300.903
107600 295.21
107700 295.135
107800 298.876
107900 297.374
108000 300.91
108100 305.035
108200 300.508
108300 295.481
108400 297.192
108500 299.31
108600 302.533
108700 302.877
108800 298.459
108900 294.47
109000 299.329
109100 300.666
109200 296.106
109300 294.348
109400 293.163
109500 294.495
109600 298.435
109700 299.462
109800 297.017
109900 299.883
110000 295.986
110100 294.043
110200 298.438
110300 299.916
110400 300.643
110500 300.706
110600 295.424
110700 297.609
110800 299.501
110900 300.815
111000 302.885
111100 299.046
111200 299.263
111300 296.894
111400 295.204
111500 298.66
111600 300.308
111700 303.694
111800 298.986
111900 298.145
112000 296.03
112100 296.64
112200 302.758
112300 301.543
112400 298.036
112500 294.779
112600 296.742
112700 300.18
112800 299.419
112900 292.2
113000 292.757
113100 296.823
113200 298.723
113300 301.435
113400 296.659
113500 294.86
113600 292.289
113700 294.458
113800 297.748
113900 301.126
114000 298.416
114100 295.357
114200 296.848
114300 296.66
114400 302.741
114500 300.659
114600 294.274
114700 298.535
114800 297.26
114900 296.563
115000 298.666
115100 293.376
115200 298.219
115300 299.392
115400 298.837
115500 300.781
115600 295.766
115700 295.179
115800 296.781
115900 298.806
116000 299.072
116100 299.501
116200 298.809
116300 294.773
116400 293.437
116500 296.429
116600 298.906
116700 297.33
116800 303.156
116900 302.587
117000 295.294
117100 296.617
117200 295.757
117300 301.822
117400 304.423
117500 297.082
117600 297.215
117700 293.681
117800 298.669
117900 299.921
118000 300.91
118100 296.629
118200 296.794
118300 299.886
118400 299.545
118500 295.73
118600 291.628
118700 297.33
118800 301.705
118900 296.009
119000 298.549
119100 291.729
119200 296.734
119300 297.923
119400 301.293
119500 306.157
119600 298.015
119700 296.637
119800 296.411
119900 297.39
120000 299.681
120100 303.582
120200 299.063
120300 297.996
120400 296.714
120500 296.929
120600 299.863
120700 300.243
120800 299.479
120900 296.943
121000 296.935
121100 294.022
121200 295.454
121300 298.283
121400 302.518
121500 297.746
121600 296.347
121700 296.057
121800 300.744
121900 302.007
122000 301.137
122100 298.938
122200 299.406
122300 296.923
122400 297.759
122500 298.01
122600 296.008
122700 300.432
122800 298.29
122900 292.729
123000 293.057
123100 296.061
123200 297.499
123300 299.37
123400 296.697
123500 303.448
123600 301.534
123700 301.217
123800 297.294
123900 294.178
124000 299.214
124100 303.126
124200 299.768
124300 295.676
124400 295.896
124500 296.003
124600 300.025
124700 300.949
124800 295.081
124900 299.773
125000 299.204
125100 294.564
125200 295.311
125300 298.293
125400 299.543
125500 298.482
125600 296.778
125700 294.819
125800 296.062
125900 299.405
126000 299.73
126100 299.433
126200 295.646
126300 294.199
126400 295.692
126500 296.641
126600 300.108
126700 298.91
126800 299.247
126900 295.602
127000 297.144
127100 297.946
127200 299.255
127300 303.667
127400 300.769
127500 299.147
127600 297.726
127700 296.963
127800 298.548
127900 299.716
128000 296.959
128100 299.454
128200 300.599
128300 299.283
128400 296.242
128500 296.081
128600 298.075
128700 297.888
128800 301.071
128900 301.517
129000 295.969
129100 296.373
129200 295.278
129300 298.915
129400 299.055
129500 300.255
129600 298.12
129700 297.352
129800 298.588
129900 296.514
130000 297.654
130100 301.647
130200 304.663
130300 303.424
130400 297.367
130500 301.052
130600 294.694
130700 297.122
130800 297.851
130900 302.502
131000 300.526
131100 297.642
131200 298.515
131300 295.174
131400 294.011
131500 298.748
131600 298.239
131700 297.029
131800 298.744
131900 301.38
132000 301.667
132100 296.039
132200 298.114
132300 297.298
132400 299.5
132500 293.687
132600 300.892
132700 300.885
132800 300.346
132900 296.405
133000 295.125
133100 298.455
133200 297.451
133300 298.463
133400 297.01
133500 299.473
133600 304.25
133700 297.973
133800 297.152
133900 294.354
134000 301.912
134100 300.317
134200 304.055
134300 299.466
134400 297.687
134500 293.796
134600 299.447
134700 301.709
134800 296.272
134900 296.645
135000 298.246
135100 298.907
135200 297.791
135300 300.231
135400 291.238
135500 295.174
135600 299.539
135700 298.631
135800 294.949
135900 299.101
136000 300.051
136100 300.559
136200 299.537
136300 297.582
136400 296.42
136500 298.142
136600 298.026
136700 299.168
136800 299.816
136900 299.704
137000 295.183
137100 296.157
137200 299.281
137300 300.213
137400 302.341
137500 297.671
137600 295.194
137700 298.186
137800 293.417
137900 294.563
138000 299.344
138100 298.732
138200 295.835
138300 299.121
138400 300.426
138500 306.268
138600 307.398
138700 298.892
138800 300.925
138900 295.989
139000 296.869
139100 297.707
139200 300.951
139300 299.714
139400 300.61
139500 296.896
139600 293.993
139700 298.646
139800 301.357
139900 302.326
140000 298.883
140100 295.284
140200 298.823
140300 297.507
140400 298.619
140500 300.448
140600 301.54
140700 295.87
140800 293.639
140900 294.747
141000 299.772
141100 299.651
141200 299.394
141300 295.409
141400 297.034
141500 298.085
141600 300.897
141700 300.006
141800 300.693
141900 295.563
142000 297.48
142100 296.767
142200 299.34
142300 302.533
142400 301.423
142500 300.137
142600 296.084
142700 300.137
142800 296.618
142900 294.393
143000 294.438
143100 296.877
143200 298.15
143300 293.457
143400 296.318
143500 301.6
143600 299.437
143700 298.48
143800 295.577
143900 299.533
144000 297.962
144100 300.068
144200 292.577
144300 294.965
144400 297.287
144500 301.434
144600 297.835
144700 297.09
144800 295.649
144900 287.902
145000 291.07
145100 297.349
145200 299.568
145300 298.259
145400 298.416
145500 299.257
145600 295.409
145700 295.593
145800 296.861
145900 300.904
146000 299.256
146100 297.663
146200 295.669
146300 302.184
146400 301.502
146500 296.735
146600 294.87
146700 294.71
146800 297.861
146900 299.226
147000 296.709
147100 297.196
147200 299.001
147300 297.037
147400 293.745
147500 297.213
147600 303.704
147700 299.628
147800 293.733
147900 297.767
148000 301.648
148100 296.758
148200 298.04
148300 301.099
148400 297.265
148500 294.041
148600 292.904
148700 299.315
148800 298.805
148900 299.117
149000 294.002
149100 294.211
149200 295.456
149300 299.203
149400 297.836
149500 298.668
149600 295.078
149700 300.446
149800 301.873
149900 300.124
150000 296.545
150100 296.372
150200 295.807
150300 302.452
150400 299.649
150500 295.475
150600 296.475
150700 301.808
150800 302.95
150900 294.781
151000 297.846
151100 297.595
151200 298.099
151300 302.699
151400 300.873
151500 298.848
151600 296.926
151700 296.788
151800 294.777
151900 298.642
152000 298.128
152100 301.342
152200 297.543
152300 295.67
152400 295.232
152500 298.16
152600 299.016
152700 296.346
152800 298.246
152900 296.808
153000 304.627
153100 302.72
153200 304.536
153300 303.224
153400 297.486
153500 295.709
153600 296.26
153700 300.304
153800 300.808
153900 299.502
154000 296.176
154100 297.008
154200 297.442
154300 294.83
154400 296.397
154500 302.309
154600 298.271
154700 297.5
154800 295.698
154900 297.235
155000 296.256
155100 296.301
155200 302.056
155300 296.384
155400 301.808
155500 297.726
155600 292.74
155700 294.757
155800 299.185
155900 298.308
156000 297.948
156100 299.82
156200 298.409
156300 295.347
156400 296.195
156500 298.716
156600 300.782
156700 300.687
156800 298.591
156900 297.994
157000 297.978
157100 299.804
157200 295.208
157300 292.722
157400 296.03
157500 299.116
157600 299.02
157700 298.58
157800 296.664
157900 296.205
158000 293.693
158100 294.144
158200 301.493
158300 297.977
158400 298.644
158500 296.231
158600 293.593
158700 295.966
158800 300.144
158900 300.003
159000 296.072
159100 298.57
159200 297.679
159300 294.763
159400 296.661
159500 301.752
159600 300.897
159700 296.598
159800 292.624
159900 296.312
160000 301.252
160100 300.273
160200 299.732
160300 295.852
160400 298.297
160500 296.609
160600 301.015
160700 300.231
160800 300.99
160900 296.091
161000 298.038
161100 294.216
161200 299.392
161300 300.081
161400 299.563
161500 297.509
161600 295.352
161700 292.372
161800 293.309
161900 296.679
162000 298.758
162100 296.172
162200 299.458
162300 303.327
162400 301.508
162500 295.966
162600 299.22
162700 298.746
162800 295.006
162900 297.119
163000 294.013
163100 299.611
163200 300.07
163300 297.907
163400 295.978
163500 296.855
163600 295.349
163700 299.949
163800 300.8
163900 295.32
164000 300.353
164100 301.562
164200 299.934
164300 295.341
164400 297.398
164500 297.224
164600 296.748
164700 302.742
164800 299.979
164900 297.699
165000 295.546
165100 299.122
165200 300.775
165300 302.913
165400 300.923
165500 295.129
165600 295.639
165700 298.766
165800 299.108
165900 300.653
166000 291.745
166100 293.954
166200 299.904
166300 295.364
166400 300.67
166500 300.9
166600 299.445
166700 296.953
166800 296.833
166900 297.283
167000 303.667
167100 298.897
167200 297.75
167300 295.137
167400 294.234
167500 301.11
167600 297.746
167700 300.981
167800 294.177
167900 294.199
168000 297.838
168100 298.399
168200 299.125
168300 303.681
168400 305.839
168500 300.704
168600 296.774
168700 296.186
168800 300.048
168900 300.876
169000 303.696
169100 295.281
169200 297.283
169300 298.96
169400 293.755
169500 294.49
169600 294.942
169700 296.23
169800 301.316
169900 300.809
170000 296.71
170100 296.226
170200 296.462
170300 300.7
170400 298.696
170500 300.055
170600 301.834
170700 298.19
170800 295.444
170900 296.162
171000 297.485
171100 300.088
171200 300.724
171300 298.545
171400 295.815
171500 297.622
171600 298.257
171700 303.689
171800 301.648
171900 296.911
172000 298.858
172100 298.942
172200 297.335
172300 298.563
172400 292.855
172500 296.157
172600 297.319
172700 297.771
172800 300.944
172900 301.235
173000 295.978
173100 294.474
173200 297.391
173300 296.668
173400 300.072
173500 298.519
173600 297.975
173700 299.999
173800 295.87
173900 296.048
174000 294.035
174100 297.748
174200 298.206
174300 297.441
174400 299.55
174500 296.706
174600 289.74
174700 291.355
174800 299.489
174900 299.676
175000 296.458
175100 296.608
175200 294.644
175300 295.218
175400 298.165
175500 298.474
175600 299.441
175700 299.301
175800 295.054
175900 294.853
176000 298.408
176100 301.512
176200 300.373
176300 295.832
176400 292.892
176500 293.971
176600 300.388
176700 298.109
176800 300.076
176900 294.062
177000 296.27
177100 296.449
177200 297.945
177300 297.219
177400 299.589
177500 298.612
177600 297.394
177700 292.451
177800 293.311
177900 296.768
178000 296.102
178100 297.855
178200 296.587
178300 299.246
178400 299.239
178500 301.803
178600 298.575
178700 299.007
178800 298.774
178900 298.477
179000 294.365
179100 298.308
179200 297.975
179300 297.641
179400 298.512
179500 295.773
179600 301.142
179700 301.198
179800 297.874
179900 294.908
180000 298.125
180100 299.315
180200 296.067
180300 291.82
180400 299.868
180500 300.723
180600 298.531
180700 296.483
180800 292.695
180900 292.739
181000 297.952
181100 299.302
181200 296.448
181300 296.429
181400 303.73
181500 300.406
181600 297.014
181700 296.788
181800 298.765
181900 296.428
182000 300.7
182100 302.753
182200 303.586
182300 297.952
182400 297.584
182500 297.652
182600 298.934
182700 296.66
182800 295.865
182900 299.853
183000 302.574
183100 297.764
183200 294.494
183300 298.909
183400 297.98
183500 295.585
183600 301.476
183700 301.082
183800 299.124
183900 295.115
184000 297.331
184100 295.732
184200 299.066
184300 301.538
184400 294.903
184500 293.783
184600 296.69
184700 299.046
184800 299.003
184900 300.055
185000 297.568
185100 297.279
185200 297.943
185300 305.181
185400 303.252
185500 296.521
185600 295.636
185700 298.292
185800 297.227
185900 305.071
186000 302.472
186100 298.609
186200 296.446
186300 300.377
186400 295.596
186500 296.287
186600 297.198
186700 302.075
186800 300.253
186900 297.97
187000 295.83
187100 297.096
187200 294.658
187300 293.112
187400 300.227
187500 299.007
187600 299.315
187700 295.01
187800 300.457
187900 299.155
188000 295.931
188100 294.28
188200 295.402
188300 300.917
188400 297.689
188500 297.33
188600 296.148
188700 294.767
188800 293.6
188900 297.671
189000 301.285
189100 298.149
189200 298.294
189300 295.302
189400 294.907
189500 296.918
189600 299.814
189700 300.093
189800 298.341
189900 297.553
190000 294.07
190100 295.57
190200 299.091
190300 297.71
190400 297.208
190500 300.869
190600 301.634
190700 299.584
190800 295.988
190900 295.35
191000 296.027
191100 300.048
191200 297.628
191300 298.841
191400 298.545
191500 296.565
191600 292.779
191700 296.418
191800 299.915
191900 298.69
192000 299.353
192100 294.599
192200 292.341
192300 294.034
192400 301.158
192500 298.647
192600 296.654
192700 291.265
192800 292.864
192900 299.942
193000 299.102
193100 297.371
193200 297.119
193300 300.087
193400 300.66
193500 302.449
193600 294.169
193700 297.126
193800 299.197
193900 300.219
194000 299.211
194100 293.508
194200 295.279
194300 298.605
194400 300.605
194500 303.182
194600 296.563
194700 295.505
194800 302.49
194900 300.147
195000 295.484
195100 293.101
195200 296.425
195300 300.418
195400 298.566
195500 294.347
195600 297.763
195700 303.746
195800 300.615
195900 299.492
196000 295.814
196100 299.286
196200 296.043
196300 301.835
196400 302.191
196500 298.613
196600 294.696
196700 296.626
196800 299.097
196900 303.915
197000 299.691
197100 296.326
197200 297.117
197300 299.21
197400 303.211
197500 301.493
197600 296.113
197700 296.901
197800 297.831
197900 299.906
198000 301.819
198100 301.987
198200 298.877
198300 296.324
198400 296.271
198500 298.637
198600 301.048
198700 301.883
198800 296.385
198900 297.27
199000 298.932
199100 300.57
199200 295.236
199300 295.279
199400 295.268
