# Radius 	finiterdf__wat_wat	rdf__wat_wat	finiterdf__wat_met	rdf__wat_met	finiterdf__met_met	rdf__met_met	
7.21863 1.07675	1.07886	1.04975	1.04893	1.00939	1.00969	
7.23476 1.07362	1.07573	1.0478	1.04699	1.01	1.0103	
7.2509 1.07047	1.07259	1.04704	1.04624	1.01	1.01031	
7.26703 1.06803	1.07015	1.04593	1.04513	1.00935	1.00965	
7.28316 1.06446	1.06658	1.04495	1.04416	1.0086	1.00891	
7.29929 1.06074	1.06286	1.04404	1.04325	1.00804	1.00835	
7.31542 1.05767	1.05979	1.04295	1.04217	1.00804	1.00834	
7.33155 1.05497	1.0571	1.0416	1.04082	1.00857	1.00888	
7.34768 1.0529	1.05503	1.04017	1.0394	1.00701	1.00732	
7.36381 1.04883	1.05095	1.03976	1.03899	1.00776	1.00807	
7.37994 1.04641	1.04854	1.03784	1.03708	1.00692	1.00723	
7.39607 1.04294	1.04507	1.03633	1.03557	1.00629	1.0066	
7.41221 1.03987	1.042	1.03506	1.03431	1.00586	1.00617	
7.42834 1.0365	1.03862	1.03366	1.03292	1.00583	1.00614	
7.44447 1.03397	1.03608	1.03261	1.03187	1.00493	1.00525	
7.4606 1.03081	1.03292	1.03118	1.03045	1.00406	1.00437	
7.47673 1.02774	1.02985	1.02953	1.0288	1.00472	1.00503	
7.49286 1.02447	1.02658	1.02791	1.02719	1.00424	1.00455	
7.50899 1.02164	1.02375	1.02731	1.02659	1.00358	1.0039	
7.52512 1.0183	1.0204	1.02589	1.02517	1.00289	1.00321	
7.54125 1.01631	1.01841	1.02363	1.02292	1.00205	1.00236	
7.55738 1.01363	1.01573	1.0233	1.02259	1.00225	1.00256	
7.57352 1.01085	1.01295	1.02204	1.02133	1.00159	1.00191	
7.58965 1.0082	1.01029	1.02043	1.01973	1.00176	1.00207	
7.60578 1.00574	1.00783	1.01918	1.01849	1.00103	1.00135	
7.62191 1.00281	1.00489	1.01807	1.01737	1.00117	1.00149	
7.63804 0.999689	1.00176	1.01686	1.01617	1.00076	1.00107	
7.65417 0.998635	1.00071	1.01519	1.0145	1.00103	1.00134	
7.6703 0.996437	0.998504	1.01428	1.0136	1.00013	1.00045	
7.68643 0.993261	0.995321	1.01279	1.0121	0.999936	1.00025	
7.70256 0.991955	0.994012	1.0117	1.01101	0.999363	0.999678	
7.7187 0.989342	0.991392	1.011	1.01032	1	1.00032	
7.73483 0.987636	0.989681	1.01037	1.00969	0.999867	1.00018	
7.75096 0.985941	0.987981	1.00893	1.00825	0.999266	0.999581	
7.76709 0.984141	0.986176	1.00763	1.00696	0.999619	0.999934	
7.78322 0.982819	0.984849	1.00689	1.00622	0.998853	0.999168	
7.79935 0.980666	0.982689	1.00578	1.00511	0.99864	0.998954	
7.81548 0.97947	0.981488	1.00512	1.00444	0.998906	0.999221	
7.83161 0.978102	0.980114	1.0042	1.00353	0.999225	0.999539	
7.84774 0.975814	0.977819	1.00375	1.00308	0.998685	0.998999	
7.86387 0.974152	0.97615	1.0023	1.00163	0.99877	0.999084	
7.88001 0.974001	0.975996	1.00176	1.0011	0.999132	0.999446	
7.89614 0.972757	0.974747	1.00102	1.00035	0.998877	0.999191	
7.91227 0.971548	0.973531	1.00008	0.99941	0.998854	0.999168	
7.9284 0.970701	0.972679	0.999792	0.999125	0.999622	0.999936	
7.94453 0.97025	0.972223	0.99977	0.999104	0.998233	0.998546	
7.96066 0.969139	0.971106	0.998854	0.998187	0.999852	1.00017	
7.97679 0.968153	0.970114	0.997798	0.997132	0.999604	0.999918	
7.99292 0.967723	0.969679	0.99772	0.997054	0.999393	0.999707	
8.00905 0.967137	0.969088	0.997272	0.996605	0.999698	1.00001	
8.02518 0.967589	0.969537	0.99663	0.995963	1.00056	1.00087	
8.04132 0.966462	0.968402	0.996147	0.99548	1.00084	1.00115	
8.05745 0.966498	0.968435	0.996201	0.995533	1.0009	1.00122	
8.07358 0.96608	0.968011	0.995726	0.995058	1.00102	1.00133	
8.08971 0.965821	0.967747	0.9956	0.994931	1.00108	1.00139	
8.10584 0.965853	0.967775	0.995284	0.994614	1.0016	1.00192	
8.12197 0.965944	0.967862	0.995063	0.994393	1.00218	1.00249	
8.1381 0.965827	0.96774	0.994903	0.994232	1.00245	1.00277	
8.15423 0.965673	0.967581	0.995251	0.994579	1.00281	1.00313	
8.17036 0.96692	0.968827	0.994727	0.994054	1.00313	1.00344	
8.18649 0.966347	0.968247	0.994643	0.99397	1.0032	1.00352	
8.20263 0.966486	0.968382	0.994505	0.993831	1.0037	1.00402	
8.21876 0.967173	0.969066	0.994614	0.993939	1.00474	1.00506	
8.23489 0.966748	0.968636	0.994489	0.993814	1.0033	1.00362	
8.25102 0.967156	0.96904	0.994396	0.99372	1.00457	1.00489	
8.26715 0.9677	0.96958	0.994237	0.99356	1.00541	1.00573	
8.28328 0.968903	0.970782	0.994171	0.993493	1.00563	1.00595	
8.29941 0.96945	0.971326	0.994014	0.993335	1.0064	1.00673	
8.31554 0.96988	0.971753	0.994358	0.993678	1.00595	1.00627	
8.33167 0.970304	0.972173	0.994218	0.993536	1.00676	1.00709	
8.34781 0.971085	0.972952	0.99454	0.993858	1.0065	1.00683	
8.36394 0.972057	0.973922	0.994441	0.993758	1.00653	1.00686	
8.38007 0.972486	0.974348	0.994361	0.993677	1.0076	1.00793	
8.3962 0.973521	0.975381	0.994953	0.994267	1.00844	1.00877	
8.41233 0.974161	0.976018	0.994339	0.993653	1.00766	1.008	
8.42846 0.97496	0.976815	0.995076	0.994388	1.00927	1.00961	
8.44459 0.975533	0.977386	0.99522	0.994532	1.00836	1.0087	
8.46072 0.975485	0.977334	0.995454	0.994765	1.00866	1.00899	
8.47685 0.976726	0.978575	0.995695	0.995005	1.00986	1.0102	
8.49298 0.979185	0.981035	0.995683	0.994992	1.00966	1.01	
8.50912 0.979791	0.981639	0.995644	0.994953	1.0104	1.01075	
8.52525 0.979687	0.981532	0.995346	0.994654	1.01057	1.01092	
8.54138 0.981235	0.983081	0.995755	0.995062	1.01018	1.01053	
8.55751 0.98189	0.983734	0.995767	0.995072	1.01108	1.01143	
8.57364 0.982201	0.984043	0.995839	0.995144	1.01095	1.0113	
8.58977 0.983183	0.985025	0.996344	0.995648	1.01176	1.01211	
8.6059 0.984315	0.986157	0.995781	0.995085	1.01189	1.01225	
8.62203 0.985072	0.986913	0.996444	0.995746	1.01201	1.01237	
8.63816 0.985877	0.987718	0.99646	0.995761	1.01297	1.01333	
8.65429 0.986629	0.988469	0.996375	0.995676	1.01236	1.01272	
8.67043 0.987896	0.989737	0.995904	0.995204	1.01268	1.01304	
8.68656 0.989119	0.990961	0.996503	0.995803	1.01317	1.01354	
8.70269 0.98916	0.991	0.996798	0.996096	1.01252	1.01289	
8.71882 0.99055	0.992391	0.996573	0.995871	1.01258	1.01295	
8.73495 0.990979	0.99282	0.997025	0.996322	1.01408	1.01445	
8.75108 0.991919	0.993761	0.99707	0.996367	1.01335	1.01373	
8.76721 0.993164	0.995007	0.997327	0.996622	1.01333	1.01371	
8.78334 0.993633	0.995476	0.997699	0.996994	1.01328	1.01366	
8.79947 0.994389	0.996234	0.99697	0.996264	1.01387	1.01425	
8.8156 0.995129	0.996974	0.997133	0.996427	1.01383	1.01422	
8.83174 0.995518	0.997363	0.997586	0.99688	1.01391	1.0143	
8.84787 0.99558	0.997425	0.997337	0.996629	1.01409	1.01448	
8.864 0.997044	0.998892	0.996862	0.996154	1.01353	1.01392	
8.88013 0.99748	0.999328	0.997163	0.996455	1.01365	1.01405	
8.89626 0.998164	1.00001	0.997327	0.996618	1.01325	1.01365	
8.91239 0.99872	1.00057	0.997128	0.996419	1.01311	1.01351	
8.92852 0.99987	1.00172	0.997226	0.996516	1.0137	1.0141	
8.94465 1.00011	1.00197	0.997636	0.996925	1.01264	1.01305	
8.96078 1.00016	1.00202	0.997105	0.996394	1.0134	1.0138	
8.97692 1.00063	1.00248	0.997216	0.996504	1.01316	1.01357	
8.99305 1.00131	1.00316	0.997781	0.997068	1.01275	1.01317	
9.00918 1.00191	1.00377	0.9973	0.996587	1.01386	1.01427	
9.02531 1.0016	1.00346	0.997504	0.996791	1.01247	1.01289	
9.04144 1.00265	1.00451	0.996932	0.996217	1.01217	1.01259	
9.05757 1.00268	1.00454	0.996588	0.995874	1.01214	1.01256	
9.0737 1.00296	1.00483	0.996736	0.996021	1.01147	1.01189	
9.08983 1.00351	1.00538	0.997096	0.996379	1.01195	1.01238	
9.10596 1.00463	1.0065	0.996844	0.996127	1.01067	1.0111	
9.12209 1.00401	1.00588	0.996487	0.99577	1.01019	1.01062	
9.13823 1.00457	1.00645	0.996678	0.99596	1.01083	1.01127	
9.15436 1.00522	1.0071	0.996535	0.995816	1.01059	1.01103	
9.17049 1.00542	1.00729	0.995714	0.994994	1.01001	1.01045	
9.18662 1.00557	1.00745	0.99594	0.99522	1.00994	1.01038	
9.20275 1.00561	1.00749	0.995842	0.995121	1.00915	1.00959	
9.21888 1.00573	1.00761	0.995836	0.995113	1.00907	1.00951	
9.23501 1.0064	1.00828	0.99539	0.994668	1.00853	1.00897	
9.25114 1.0055	1.00739	0.995595	0.994871	1.00848	1.00892	
9.26727 1.00606	1.00794	0.995443	0.994718	1.00779	1.00823	
9.2834 1.0072	1.00909	0.995031	0.994305	1.00722	1.00766	
9.29954 1.00653	1.00842	0.994781	0.994054	1.00661	1.00706	
9.31567 1.00628	1.00817	0.994389	0.993661	1.0066	1.00705	
9.3318 1.00626	1.00815	0.994334	0.993605	1.00616	1.00661	
9.34793 1.00723	1.00913	0.994262	0.993532	1.00555	1.006	
9.36406 1.00701	1.00891	0.994264	0.993533	1.00526	1.00571	
9.38019 1.00719	1.00909	0.993652	0.99292	1.00494	1.00539	
9.39632 1.00661	1.00851	0.993605	0.992872	1.00424	1.00469	
9.41245 1.00688	1.00878	0.99368	0.992945	1.00435	1.0048	
9.42858 1.0062	1.0081	0.992865	0.992129	1.00329	1.00375	
9.44471 1.00652	1.00843	0.993007	0.99227	1.00266	1.00312	
9.46085 1.00656	1.00847	0.993381	0.992642	1.00274	1.00319	
9.47698 1.00659	1.0085	0.992456	0.991716	1.00098	1.00144	
9.49311 1.00609	1.008	0.992669	0.991927	1.00117	1.00163	
9.50924 1.00652	1.00843	0.992365	0.991622	1.00089	1.00135	
9.52537 1.00568	1.00759	0.992516	0.991771	1.00089	1.00135	
9.5415 1.00613	1.00804	0.991965	0.991219	0.999855	1.00031	
9.55763 1.00577	1.00769	0.991655	0.990907	0.999632	1.00009	
9.57376 1.00532	1.00724	0.991389	0.990639	0.998718	0.999172	
9.58989 1.00565	1.00757	0.991095	0.990344	0.998394	0.998848	
9.60603 1.00497	1.00689	0.991372	0.990618	0.997498	0.997951	
9.62216 1.00517	1.00709	0.991089	0.990334	0.997879	0.998332	
9.63829 1.00497	1.00689	0.990689	0.989932	0.996996	0.997448	
9.65442 1.00551	1.00743	0.990953	0.990194	0.99624	0.996691	
9.67055 1.00414	1.00606	0.990502	0.989741	0.99671	0.99716	
9.68668 1.00411	1.00603	0.990626	0.989862	0.996114	0.996563	
9.70281 1.00409	1.00601	0.990323	0.989558	0.994897	0.995345	
9.71894 1.00449	1.00642	0.990507	0.98974	0.994963	0.99541	
9.73507 1.00406	1.00599	0.99028	0.989511	0.994778	0.995224	
9.7512 1.00352	1.00545	0.990276	0.989504	0.994309	0.994754	
9.76734 1.00328	1.00521	0.989965	0.989191	0.993739	0.994182	
9.78347 1.00385	1.00578	0.989972	0.989197	0.993517	0.993959	
9.7996 1.00341	1.00535	0.98976	0.988982	0.992743	0.993183	
9.81573 1.00291	1.00484	0.989643	0.988863	0.992635	0.993074	
9.83186 1.00325	1.00518	0.989967	0.989184	0.992213	0.99265	
9.84799 1.00291	1.00485	0.989382	0.988597	0.992242	0.992677	
9.86412 1.00299	1.00492	0.989724	0.988936	0.991321	0.991754	
9.88025 1.00276	1.00469	0.989848	0.989058	0.99169	0.992121	
9.89638 1.0023	1.00423	0.990012	0.98922	0.991793	0.992223	
9.91251 1.00245	1.00438	0.989631	0.988837	0.990894	0.991322	
9.92865 1.00262	1.00456	0.989611	0.988814	0.990386	0.990811	
9.94478 1.00212	1.00405	0.990236	0.989437	0.991023	0.991447	
9.96091 1.00206	1.004	0.98988	0.989078	0.989764	0.990185	
9.97704 1.00228	1.00422	0.9904	0.989596	0.989814	0.990233	
9.99317 1.00227	1.00421	0.990213	0.989406	0.989944	0.990361	
10.0093 1.00239	1.00434	0.990454	0.989645	0.989256	0.98967	
10.0254 1.00246	1.0044	0.990105	0.989294	0.989387	0.989799	
10.0416 1.00209	1.00404	0.990426	0.989612	0.989812	0.990222	
10.0577 1.00182	1.00376	0.990703	0.989886	0.988953	0.98936	
10.0738 1.00277	1.00471	0.990626	0.989807	0.988963	0.989368	
10.09 1.00212	1.00407	0.991011	0.99019	0.988662	0.989064	
10.1061 1.00236	1.00431	0.990794	0.989971	0.9894	0.989801	
10.1222 1.00206	1.00401	0.991224	0.990398	0.988811	0.989209	
10.1383 1.00203	1.00398	0.991641	0.990813	0.989011	0.989406	
10.1545 1.0023	1.00425	0.991596	0.990766	0.988957	0.989349	
10.1706 1.00249	1.00444	0.992085	0.991253	0.988884	0.989274	
10.1867 1.00243	1.00438	0.992472	0.991637	0.988503	0.98889	
10.2029 1.00309	1.00505	0.992853	0.992016	0.988902	0.989288	
10.219 1.00286	1.00482	0.993005	0.992166	0.988566	0.988949	
10.2351 1.00333	1.00529	0.993349	0.992508	0.988678	0.989058	
10.2513 1.00317	1.00512	0.993666	0.992823	0.98866	0.989037	
10.2674 1.00278	1.00474	0.99364	0.992795	0.988738	0.989113	
10.2835 1.00284	1.0048	0.993733	0.992887	0.989362	0.989735	
10.2997 1.00358	1.00555	0.994394	0.993545	0.9897	0.99007	
10.3158 1.00393	1.00589	0.99437	0.99352	0.989018	0.989386	
10.3319 1.00388	1.00584	0.994243	0.993392	0.989521	0.989887	
10.3481 1.00349	1.00546	0.995558	0.994704	0.989699	0.990062	
10.3642 1.00412	1.00609	0.995481	0.994625	0.989651	0.990012	
10.3803 1.0038	1.00577	0.995328	0.994472	0.989644	0.990002	
10.3964 1.00412	1.0061	0.995566	0.994708	0.990782	0.991139	
10.4126 1.00428	1.00626	0.99636	0.9955	0.990288	0.990643	
10.4287 1.00447	1.00645	0.996869	0.996008	0.990583	0.990935	
10.4448 1.00438	1.00636	0.996546	0.995684	0.990501	0.990851	
10.461 1.00456	1.00654	0.997781	0.996917	0.991167	0.991516	
10.4771 1.00467	1.00665	0.998047	0.997183	0.99129	0.991636	
10.4932 1.00439	1.00637	0.997912	0.997047	0.991346	0.991691	
10.5094 1.00504	1.00703	0.99853	0.997664	0.991728	0.992071	
10.5255 1.00494	1.00693	0.99901	0.998143	0.991491	0.991831	
10.5416 1.00547	1.00746	0.999162	0.998294	0.992202	0.992541	
10.5578 1.00566	1.00765	0.999003	0.998135	0.992395	0.992732	
10.5739 1.00553	1.00752	0.999538	0.998669	0.992757	0.993093	
10.59 1.00581	1.00781	0.999929	0.99906	0.993053	0.993387	
10.6061 1.006	1.00799	1.00012	0.999254	0.992897	0.993229	
10.6223 1.00562	1.00762	1.00085	0.999977	0.993716	0.994047	
10.6384 1.00599	1.008	1.00094	1.00007	0.993776	0.994106	
10.6545 1.00552	1.00752	1.00146	1.00059	0.994186	0.994514	
10.6707 1.00608	1.00808	1.00183	1.00096	0.994452	0.994779	
10.6868 1.00616	1.00817	1.00179	1.00092	0.994732	0.995058	
10.7029 1.00659	1.00861	1.00218	1.00131	0.994561	0.994886	
10.7191 1.00623	1.00824	1.0029	1.00203	0.994875	0.995198	
10.7352 1.00679	1.00881	1.00306	1.00219	0.99571	0.996032	
10.7513 1.0065	1.00852	1.00317	1.0023	0.996278	0.9966	
10.7675 1.0072	1.00923	1.00317	1.0023	0.99579	0.99611	
10.7836 1.00669	1.00871	1.00352	1.00266	0.996338	0.996658	
10.7997 1.00637	1.0084	1.00386	1.00299	0.997089	0.997409	
10.8159 1.00659	1.00862	1.00421	1.00334	0.996592	0.99691	
10.832 1.00615	1.00818	1.00448	1.00362	0.997008	0.997326	
10.8481 1.00658	1.00862	1.00459	1.00372	0.997591	0.997909	
10.8642 1.00696	1.009	1.0045	1.00363	0.997737	0.998054	
10.8804 1.00678	1.00882	1.00508	1.00421	0.998087	0.998404	
10.8965 1.00616	1.0082	1.00501	1.00415	0.998128	0.998445	
10.9126 1.00692	1.00896	1.00551	1.00464	0.998675	0.998991	
10.9288 1.00677	1.00881	1.00594	1.00508	0.9993	0.999616	
10.9449 1.0066	1.00864	1.00615	1.00529	0.998897	0.999213	
10.961 1.00624	1.00829	1.00622	1.00536	0.999532	0.999848	
10.9772 1.00579	1.00784	1.00613	1.00527	0.999617	0.999933	
10.9933 1.00637	1.00842	1.00646	1.00561	0.999634	0.99995	
11.0094 1.00644	1.0085	1.00633	1.00548	1.00021	1.00053	
11.0256 1.00631	1.00837	1.00652	1.00567	1.00024	1.00056	
11.0417 1.00632	1.00838	1.00665	1.0058	1.00043	1.00075	
11.0578 1.00596	1.00803	1.00666	1.00581	1.0008	1.00112	
11.0739 1.00532	1.00738	1.00659	1.00574	1.00071	1.00103	
11.0901 1.00572	1.00778	1.00698	1.00614	1.00107	1.00139	
11.1062 1.00576	1.00783	1.00711	1.00627	1.00134	1.00166	
11.1223 1.00541	1.00748	1.00702	1.00618	1.00119	1.00151	
11.1385 1.00545	1.00752	1.00731	1.00647	1.00172	1.00204	
11.1546 1.00486	1.00693	1.0074	1.00656	1.00162	1.00194	
11.1707 1.00535	1.00743	1.00719	1.00636	1.00198	1.0023	
11.1869 1.00501	1.00708	1.0068	1.00597	1.00254	1.00286	
11.203 1.0048	1.00688	1.00717	1.00634	1.00331	1.00363	
11.2191 1.00495	1.00703	1.00738	1.00654	1.00292	1.00325	
11.2353 1.00482	1.0069	1.00693	1.0061	1.00292	1.00325	
11.2514 1.00467	1.00675	1.00703	1.0062	1.00383	1.00416	
11.2675 1.00448	1.00656	1.00722	1.00639	1.00388	1.0042	
11.2837 1.00342	1.00551	1.00722	1.00639	1.00316	1.00349	
11.2998 1.00359	1.00567	1.00723	1.00641	1.00406	1.00439	
11.3159 1.00336	1.00545	1.00692	1.0061	1.00378	1.00411	
11.332 1.00336	1.00545	1.00746	1.00664	1.00409	1.00442	
11.3482 1.00351	1.0056	1.00683	1.00601	1.00401	1.00434	
11.3643 1.00296	1.00506	1.00705	1.00623	1.00377	1.0041	
11.3804 1.00279	1.00488	1.00706	1.00625	1.00428	1.00462	
11.3966 1.0023	1.0044	1.00662	1.00581	1.00462	1.00496	
11.4127 1.00219	1.00428	1.00657	1.00576	1.0044	1.00474	
11.4288 1.00186	1.00396	1.00679	1.00598	1.00416	1.0045	
11.445 1.00203	1.00413	1.00684	1.00603	1.00466	1.00501	
11.4611 1.00152	1.00361	1.00639	1.00559	1.00518	1.00553	
11.4772 1.00113	1.00322	1.00609	1.00529	1.00471	1.00506	
11.4934 1.00104	1.00314	1.00586	1.00506	1.0047	1.00505	
11.5095 1.0009	1.003	1.00592	1.00512	1.00483	1.00518	
11.5256 1.00105	1.00315	1.00587	1.00507	1.00438	1.00473	
11.5417 1.00018	1.00228	1.00558	1.00478	1.00394	1.00429	
11.5579 1.00089	1.00299	1.00565	1.00485	1.00534	1.00569	
11.574 1.00024	1.00234	1.00559	1.00479	1.00484	1.0052	
11.5901 0.999482	1.00158	1.00491	1.00412	1.00481	1.00517	
11.6063 0.999852	1.00195	1.0051	1.00431	1.0049	1.00526	
11.6224 0.99958	1.00168	1.00488	1.00409	1.00489	1.00525	
11.6385 0.998875	1.00097	1.00434	1.00355	1.00499	1.00535	
11.6547 0.998961	1.00106	1.00478	1.004	1.00447	1.00483	
11.6708 0.999077	1.00118	1.00426	1.00348	1.00416	1.00452	
11.6869 0.998454	1.00055	1.00481	1.00402	1.00481	1.00517	
11.7031 0.998324	1.00042	1.00424	1.00345	1.00483	1.0052	
11.7192 0.998141	1.00024	1.00373	1.00295	1.00467	1.00504	
11.7353 0.9983	1.0004	1.0037	1.00292	1.00461	1.00498	
11.7515 0.997721	0.99982	1.00369	1.00291	1.00449	1.00486	
11.7676 0.997744	0.999842	1.00368	1.0029	1.00505	1.00542	
11.7837 0.99794	1.00004	1.00333	1.00255	1.00481	1.00518	
11.7998 0.996869	0.998965	1.00318	1.00241	1.00428	1.00466	
11.816 0.99711	0.999206	1.00299	1.00221	1.00487	1.00525	
11.8321 0.996907	0.999003	1.0027	1.00192	1.00452	1.0049	
11.8482 0.997099	0.999195	1.00244	1.00167	1.00438	1.00476	
11.8644 0.996384	0.998477	1.00207	1.00129	1.00463	1.00501	
11.8805 0.996309	0.998402	1.00194	1.00117	1.00426	1.00465	
11.8966 0.995745	0.997836	1.00149	1.00072	1.00433	1.00471	
11.9128 0.996294	0.998386	1.00206	1.00129	1.00409	1.00448	
11.9289 0.996349	0.99844	1.0017	1.00093	1.00412	1.00451	
11.945 0.996109	0.998199	1.0012	1.00043	1.00391	1.0043	
11.9612 0.995394	0.997482	1.00096	1.00019	1.00369	1.00409	
11.9773 0.995207	0.997294	1.00107	1.0003	1.00356	1.00396	
11.9934 0.995215	0.997301	1.00102	1.00024	1.0037	1.00409	
12.0095 0.99523	0.997315	1.00069	0.999916	1.00331	1.00371	
12.0257 0.995543	0.997628	1.00062	0.999847	1.00293	1.00333	
12.0418 0.995001	0.997084	1.00036	0.999593	1.00302	1.00342	
12.0579 0.995235	0.997317	1.00008	0.999313	1.00318	1.00358	
12.0741 0.994896	0.996977	1.00026	0.99949	1.00284	1.00324	
12.0902 0.994725	0.996804	0.999522	0.998752	1.00272	1.00312	
12.1063 0.994285	0.996362	0.999446	0.998675	1.00321	1.00361	
12.1225 0.994679	0.996755	0.999607	0.998835	1.003	1.0034	
12.1386 0.994096	0.99617	0.999306	0.998534	1.00247	1.00288	
12.1547 0.99484	0.996914	0.999096	0.998324	1.00259	1.003	
12.1709 0.994242	0.996314	0.999282	0.998509	1.00237	1.00277	
12.187 0.994724	0.996796	0.998882	0.998109	1.00314	1.00354	
12.2031 0.994305	0.996375	0.998772	0.997998	1.00224	1.00265	
12.2193 0.994286	0.996355	0.998163	0.997388	1.00235	1.00276	
12.2354 0.994732	0.9968	0.998219	0.997444	1.00257	1.00298	
12.2515 0.994442	0.996509	0.998461	0.997685	1.00193	1.00234	
12.2676 0.994763	0.996829	0.998084	0.997308	1.00228	1.00269	
12.2838 0.994339	0.996402	0.99823	0.997452	1.00193	1.00234	
12.2999 0.994478	0.996541	0.997992	0.997214	1.00202	1.00244	
12.316 0.994331	0.996392	0.998051	0.997272	1.00158	1.00199	
12.3322 0.994352	0.996413	0.997858	0.997078	1.00166	1.00208	
12.3483 0.994758	0.996818	0.99805	0.997268	1.00178	1.00219	
12.3644 0.99493	0.996989	0.997554	0.996772	1.00132	1.00173	
12.3806 0.994452	0.996509	0.997567	0.996784	1.00131	1.00172	
12.3967 0.99474	0.996797	0.997514	0.996729	1.0017	1.00211	
12.4128 0.994934	0.99699	0.997591	0.996806	1.0013	1.00172	
12.429 0.994846	0.9969	0.997272	0.996485	1.00116	1.00158	
12.4451 0.994803	0.996856	0.997254	0.996466	1.0012	1.00162	
12.4612 0.994472	0.996523	0.997132	0.996343	1.00109	1.00151	
12.4773 0.995192	0.997244	0.996896	0.996106	1.0008	1.00122	
12.4935 0.995264	0.997315	0.997291	0.996499	1.00084	1.00127	
12.5096 0.995323	0.997373	0.996983	0.99619	1.00041	1.00083	
12.5257 0.994987	0.997035	0.997004	0.99621	1.00042	1.00084	
12.5419 0.995	0.997048	0.996913	0.996117	1.00006	1.00049	
12.558 0.995367	0.997414	0.996849	0.996051	1.00081	1.00124	
12.5741 0.995287	0.997333	0.996891	0.996092	1.00065	1.00107	
12.5903 0.995641	0.997687	0.997025	0.996224	1.00023	1.00065	
12.6064 0.995925	0.99797	0.996919	0.996118	1.00072	1.00114	
12.6225 0.995978	0.998023	0.99672	0.995917	1.00027	1.00069	
12.6387 0.995723	0.997766	0.996936	0.996132	1.00058	1.001	
12.6548 0.996481	0.998525	0.997012	0.996205	1.00045	1.00087	
12.6709 0.99622	0.998263	0.996844	0.996037	1.00021	1.00064	
12.6871 0.996184	0.998226	0.997058	0.996249	0.999938	1.00036	
12.7032 0.996685	0.998728	0.996784	0.995973	0.999969	1.00039	
12.7193 0.996482	0.998524	0.996697	0.995885	1.00056	1.00098	
12.7354 0.996802	0.998845	0.996811	0.995997	1.00014	1.00056	
12.7516 0.996363	0.998405	0.996976	0.99616	1.00017	1.0006	
12.7677 0.997277	0.999319	0.997028	0.996211	1.00009	1.00051	
12.7838 0.996744	0.998786	0.997063	0.996245	0.999784	1.00021	
12.8 0.996983	0.999025	0.997018	0.996199	0.999724	1.00015	
12.8161 0.997179	0.99922	0.99732	0.996499	0.999692	1.00012	
12.8322 0.997813	0.999856	0.996933	0.996111	0.999981	1.00041	
12.8484 0.997454	0.999495	0.997383	0.996559	0.999837	1.00026	
12.8645 0.997437	0.999478	0.99732	0.996495	0.999842	1.00027	
12.8806 0.997735	0.999777	0.997442	0.996616	0.999092	0.999517	
12.8968 0.998054	1.0001	0.997262	0.996434	0.999368	0.999793	
12.9129 0.997968	1.00001	0.997259	0.996429	0.999526	0.999951	
12.929 0.998326	1.00037	0.997208	0.996377	0.999571	0.999996	
12.9451 0.998436	1.00048	0.997607	0.996775	0.999391	0.999817	
12.9613 0.998181	1.00022	0.997205	0.996371	0.99975	1.00018	
12.9774 0.998468	1.00051	0.997332	0.996497	0.99888	0.999305	
12.9935 0.998693	1.00074	0.997681	0.996845	0.999022	0.999447	
13.0097 0.998961	1.00101	0.997616	0.996779	0.999008	0.999432	
13.0258 0.998779	1.00082	0.997994	0.997155	0.998987	0.999411	
13.0419 0.999227	1.00127	0.997709	0.996869	0.999329	0.999754	
13.0581 0.999115	1.00116	0.997779	0.996938	0.999342	0.999767	
13.0742 0.999013	1.00106	0.997836	0.996993	0.998618	0.999042	
13.0903 0.999224	1.00127	0.997989	0.997145	0.999104	0.999527	
13.1065 0.999192	1.00124	0.997991	0.997146	0.999509	0.999933	
13.1226 0.999307	1.00136	0.997946	0.9971	0.998675	0.999098	
13.1387 0.999407	1.00146	0.998098	0.99725	0.999182	0.999605	
13.1549 0.99988	1.00193	0.998508	0.997659	0.999189	0.999612	
13.171 1.00009	1.00214	0.99825	0.9974	0.99863	0.999053	
13.1871 1.00003	1.00209	0.998599	0.997748	0.99906	0.999483	
13.2032 0.999925	1.00198	0.998511	0.997659	0.999289	0.999712	
13.2194 1.00031	1.00237	0.998355	0.997503	0.998626	0.999047	
13.2355 1.00033	1.00238	0.998408	0.997555	0.998551	0.998972	
13.2516 1.00043	1.00249	0.998695	0.99784	0.998725	0.999145	
13.2678 1.00058	1.00265	0.998674	0.997818	0.999078	0.999499	
13.2839 1.00035	1.00241	0.998866	0.998009	0.998973	0.999393	
13.3 1.00087	1.00293	0.998683	0.997825	0.999094	0.999514	
13.3162 1.00067	1.00273	0.998738	0.99788	0.999061	0.999481	
13.3323 1.00098	1.00305	0.998723	0.997864	0.998422	0.998842	
13.3484 1.00095	1.00302	0.998926	0.998066	0.999008	0.999428	
13.3646 1.00084	1.00291	0.999006	0.998145	0.998968	0.999387	
13.3807 1.00095	1.00302	0.99903	0.998168	0.998928	0.999346	
13.3968 1.00125	1.00333	0.99918	0.998317	0.998756	0.999174	
13.4129 1.00105	1.00312	0.999441	0.998577	0.998978	0.999396	
13.4291 1.00089	1.00296	0.99909	0.998226	0.99856	0.998978	
13.4452 1.00122	1.0033	0.999242	0.998377	0.998705	0.999123	
13.4613 1.0014	1.00347	0.999375	0.998509	0.997991	0.998407	
