# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
162700 -16213.7 -20058.8 297.75 40.532 0.882102
162800 -16236.6 -20080.3 297.641 99.0872 0.883182
162900 -16305.6 -20121.9 295.517 206.622 0.883097
163000 -16386.2 -20138.6 290.57 -207.566 0.881529
163100 -16327.2 -20130.1 294.487 81.7957 0.881159
163200 -16246.1 -20091.8 297.796 -165.491 0.880848
163300 -16219 -20053.5 296.933 99.2229 0.881574
163400 -16162.3 -20012.1 298.115 157.685 0.881852
163500 -16101 -20038 304.866 241.386 0.880332
163600 -16180.8 -20036.6 298.578 -66.3287 0.876878
163700 -16214.4 -20044.5 296.589 -208.363 0.874315
163800 -16194.6 -20050.8 298.603 71.1759 0.873544
163900 -16186.8 -20044 298.688 -4.76446 0.872586
164000 -16200.3 -20040.3 297.355 -7.07795 0.871649
164100 -16213.3 -20041.3 296.422 -211.463 0.871119
164200 -16193.8 -20017.5 296.096 -143.702 0.872572
164300 -16108.7 -19986.8 300.303 176.101 0.87493
164400 -16083.1 -19977 301.526 65.1728 0.875734
164500 -16147.4 -19997.1 298.11 114.951 0.875593
164600 -16252.9 -20068.9 295.491 -150.062 0.874852
164700 -16275.9 -20047.4 292.051 -6.79432 0.875074
164800 -16209.6 -20025.8 295.518 18.576 0.875525
164900 -16137.6 -20012.3 300.039 53.726 0.875787
165000 -16127.2 -20005.4 300.317 51.7649 0.875596
165100 -16196.3 -20034 297.182 60.0916 0.874764
165200 -16291.8 -20098.4 294.768 -190.376 0.873628
165300 -16280.6 -20054.6 292.244 -43.9488 0.87406
165400 -16220.1 -20053.3 296.83 38.7784 0.875028
165500 -16166.5 -20011.2 297.72 43.7311 0.875703
165600 -16126 -20002.7 300.195 199.386 0.875861
165700 -16141.1 -19975.8 296.947 24.8816 0.874184
165800 -16203.2 -19996.3 293.725 -244.222 0.87254
165900 -16218 -20020.3 294.433 137.207 0.872498
166000 -16137.1 -19999.3 299.08 -124.402 0.871842
166100 -16069.6 -19944.1 300.023 220.237 0.871709
166200 -16066.8 -19918.9 298.292 -110.485 0.870084
166300 -16096.6 -19967.9 299.783 -236.086 0.869415
166400 -16231.7 -20009.3 292.517 -55.8182 0.870993
166500 -16239.2 -20050.3 295.117 -96.8066 0.873437
166600 -16164.1 -20008.8 297.717 140.352 0.876675
166700 -16108.2 -19975.3 299.451 401.978 0.878227
166800 -16101.3 -20017.4 303.248 197.63 0.876177
166900 -16228.5 -20076.5 297.976 -66.8096 0.872425
167000 -16272.1 -20116.7 297.71 -311.05 0.869592
167100 -16273.4 -20102.8 296.531 -159.941 0.869576
167200 -16244.6 -20119.7 300.076 -95.3993 0.871248
167300 -16224.5 -20070.8 297.849 49.2671 0.873515
167400 -16230.6 -20138.3 302.596 -72.3868 0.875374
167500 -16313.4 -20108.7 293.897 -110.722 0.877557
167600 -16332.5 -20167.6 296.975 -29.2708 0.880601
167700 -16317.7 -20182.9 299.307 73.3473 0.883518
167800 -16308.1 -20176.1 299.519 341.16 0.885096
167900 -16325.4 -20160.4 296.971 22.2417 0.884035
168000 -16328.5 -20169.5 297.435 -85.1214 0.882327
168100 -16311.3 -20173.3 299.06 108.897 0.88133
168200 -16320.8 -20156.1 296.994 90.1017 0.879883
168300 -16317.3 -20156.5 297.297 -262.334 0.878312
168400 -16267 -20118.1 298.212 69.3759 0.878609
168500 -16203.9 -20078.6 300.04 185.325 0.878496
168600 -16187.7 -20047.4 298.877 59.6023 0.8768
168700 -16209.6 -20071.9 299.081 -313.794 0.874962
168800 -16277.6 -20096.9 295.753 -296.723 0.875905
168900 -16325.8 -20171 297.761 119.096 0.879138
169000 -16371.5 -20156.1 293.063 -17.4131 0.881661
169100 -16311.8 -20149.7 297.193 139.277 0.883703
169200 -16213.1 -20078.1 299.292 343.047 0.884086
169300 -16209.8 -20092.3 300.644 98.0838 0.881587
169400 -16259 -20087.3 296.454 -259.799 0.878831
169500 -16303.1 -20124.5 295.915 -7.00376 0.878092
169600 -16373.5 -20128.1 290.747 -76.2617 0.877754
169700 -16328.3 -20132.4 294.573 148.003 0.877858
169800 -16228.5 -20075.9 297.929 -162.174 0.877112
169900 -16184.8 -20034.6 298.114 39.8576 0.877466
170000 -16174.8 -20067.5 301.432 117.474 0.877635
170100 -16265.4 -20100.1 296.942 -106.231 0.877017
170200 -16342.9 -20154.1 295.127 -57.876 0.877182
170300 -16309.8 -20088.8 292.634 22.4815 0.877795
170400 -16231.3 -20075.2 297.657 76.6322 0.878364
170500 -16197.6 -20077 300.405 -33.2654 0.878193
170600 -16235.6 -20109.5 299.983 -32.9535 0.878044
170700 -16324.5 -20136.4 295.179 30.4119 0.878304
170800 -16330.6 -20150.5 295.797 113.315 0.878427
170900 -16301.4 -20124.2 296.019 82.7419 0.877389
171000 -16249.5 -20087.1 297.173 39.8543 0.875323
171100 -16204.3 -20068 299.194 71.8971 0.872808
171200 -16187.9 -20034.5 297.866 -140.17 0.869852
171300 -16178.6 -20060.4 300.599 -249.182 0.868008
171400 -16267.4 -20037.4 291.935 -147.613 0.868372
171500 -16285.7 -20091 294.673 -101.886 0.870508
171600 -16207.9 -20063 298.524 109.3 0.873745
171700 -16147.7 -20019.4 299.815 264.759 0.876116
171800 -16158.8 -20044.8 300.91 242.503 0.876205
171900 -16260.5 -20071.4 295.096 -19.8668 0.873993
172000 -16300.7 -20110.1 294.982 -178.694 0.871431
172100 -16269.3 -20089.3 295.803 -213.941 0.870332
172200 -16237.5 -20078 297.397 213.875 0.87066
172300 -16201.6 -20072.4 299.737 -216.061 0.869892
172400 -16152 -20015.2 299.15 -4.70341 0.870433
172500 -16058.1 -19972.2 303.094 30.5666 0.871468
172600 -16059.3 -19980.2 303.621 -47.6046 0.872477
172700 -16174.1 -20028.1 298.437 -27.2805 0.874137
172800 -16215.7 -20059.2 297.625 -9.90021 0.876726
172900 -16225.8 -20047.2 295.916 254.739 0.879318
173000 -16177.4 -20046.5 299.606 -207.857 0.880517
173100 -16111.4 -20010 301.897 -7.11435 0.883205
173200 -16146 -20045.8 301.987 265.84 0.886232
173300 -16268.8 -20087.4 295.699 269.836 0.887002
173400 -16284 -20118.6 296.932 59.5035 0.885361
173500 -16267.9 -20148.2 300.475 -30.6607 0.882915
173600 -16290.4 -20135.6 297.755 210.19 0.879907
173700 -16362.6 -20152.2 293.448 -293.475 0.875527
173800 -16348.1 -20123.6 292.361 -217.718 0.873641
173900 -16232.2 -20084.3 298.285 65.2255 0.873927
174000 -16185.5 -20017.5 296.728 17.3823 0.873634
174100 -16132.1 -20014.8 300.665 -50.5821 0.873218
174200 -16130.7 -19991 298.929 32.3845 0.872991
174300 -16206.7 -20027 295.825 -277.05 0.872843
174400 -16307.7 -20137.5 296.567 -21.9268 0.875112
174500 -16330.1 -20118.5 293.356 246.432 0.877842
174600 -16286.6 -20133.6 297.903 11.6502 0.878715
174700 -16261.6 -20114.5 298.352 138.934 0.878859
174800 -16262.6 -20085.7 296.048 -228.856 0.878341
174900 -16226.9 -20090.4 299.17 -37.1034 0.87964
175000 -16172 -20057.3 300.862 88.1811 0.881497
175100 -16112.7 -20020.5 302.605 339.13 0.882359
175200 -16110.4 -19991.3 300.518 248.074 0.88025
175300 -16184.4 -20036.4 298.28 -88.753 0.875446
175400 -16254.2 -20068.1 295.331 -184.486 0.870889
175500 -16241.8 -20041.7 294.251 -86.7647 0.867846
175600 -16152.2 -20014.5 299.082 -293.681 0.866132
175700 -16143.2 -20000.6 298.701 -211.48 0.867184
175800 -16145.7 -19993.4 297.946 -110.889 0.870546
175900 -16136.6 -19997.4 298.965 194.816 0.874618
176000 -16169.9 -20044.3 300.015 72.6675 0.876954
176100 -16270.1 -20088.1 295.649 9.66659 0.878063
176200 -16288.8 -20083.2 293.822 52.0876 0.879027
176300 -16218.7 -20072.3 298.408 77.191 0.879586
176400 -16171 -20060.9 301.216 121.822 0.879106
176500 -16196.4 -20073.4 300.22 1.99759 0.877895
176600 -16235.4 -20083.3 297.961 -48.3512 0.876673
176700 -16244.8 -20048.9 294.578 -139.765 0.876066
176800 -16167.8 -20040.9 299.917 -106.245 0.876975
176900 -16091.6 -20003.1 302.893 278.322 0.878181
177000 -16127 -20006.7 300.429 145.836 0.877154
177100 -16164 -20032 299.522 178.079 0.874657
177200 -16188 -20029.6 297.48 -41.9752 0.871043
177300 -16213.6 -20024.1 295.07 -295.743 0.868596
177400 -16185.3 -20046.7 299.012 -133.753 0.869071
177500 -16119.1 -20023.6 302.35 125.529 0.870555
177600 -16140.3 -20009.3 299.6 -16.7207 0.871093
177700 -16245.7 -20061.8 295.505 -105.614 0.871588
177800 -16288.7 -20115.5 296.331 -196.295 0.873157
177900 -16266.1 -20123.8 298.73 -149.356 0.876302
178000 -16263.4 -20123.8 298.931 164.925 0.880099
178100 -16371.8 -20174.7 294.476 220.045 0.882296
178200 -16422.2 -20212.5 293.511 -1.39944 0.882096
178300 -16353.3 -20155.5 294.424 -84.1893 0.881875
178400 -16263.1 -20078.3 295.433 138.083 0.882382
178500 -16211.8 -20070 298.764 175.809 0.881623
178600 -16204.3 -20100.3 301.698 47.8733 0.879172
178700 -16275.5 -20094.9 295.763 -301.068 0.876616
178800 -16332.5 -20151.2 295.701 -17.2525 0.876523
178900 -16404 -20211.1 294.812 22.7556 0.877095
179000 -16482 -20250 291.782 65.5926 0.877398
179100 -16423.9 -20264 297.359 -92.8769 0.877146
179200 -16360.5 -20215.7 298.533 129.149 0.877439
179300 -16337.6 -20165.2 296.395 -48.4836 0.877117
179400 -16307.2 -20157.1 298.123 32.3883 0.876706
179500 -16295.3 -20150.1 298.504 -149.526 0.876499
179600 -16298.5 -20141.4 297.576 171.199 0.877174
179700 -16279.8 -20077.5 294.081 -211.416 0.877142
179800 -16201.9 -20066.8 299.281 -26.4952 0.878504
179900 -16187.1 -20051 299.2 21.691 0.880092
180000 -16214.7 -20101.8 300.998 35.144 0.881702
180100 -16284.4 -20126 297.48 1.7393 0.883261
180200 -16320.2 -20148.1 296.416 73.0435 0.884623
180300 -16302.8 -20131 296.443 297.411 0.885083
180400 -16274.9 -20117.4 297.55 43.6294 0.883108
180500 -16249.3 -20112.3 299.135 37.7605 0.880151
180600 -16236.6 -20099.7 299.139 -347.564 0.877006
180700 -16244.7 -20115.4 299.731 -64.7973 0.876482
180800 -16309 -20131 295.958 -66.4141 0.877348
180900 -16326.7 -20144.5 295.64 71.9682 0.878821
181000 -16267.8 -20119 298.227 58.7068 0.879697
181100 -16181.5 -20072.9 301.334 -101.946 0.880069
181200 -16176.8 -20112.1 304.739 121.957 0.881083
181300 -16302.4 -20181.2 300.359 22.7451 0.881569
181400 -16358.7 -20196.7 297.196 195.585 0.881589
181500 -16383.4 -20209.1 296.246 -33.0188 0.880075
181600 -16350.7 -20176.2 296.233 -59.7691 0.877951
181700 -16262.5 -20101.1 297.244 -70.9574 0.875865
181800 -16196 -20045.2 298.066 -94.7702 0.874109
181900 -16166.9 -20054.1 301.011 -134.391 0.87303
182000 -16209.7 -20074.1 299.251 -7.6425 0.87301
182100 -16270.6 -20107.1 297.087 -275.013 0.873596
182200 -16275.1 -20109.4 296.911 -60.2662 0.87652
182300 -16274.1 -20133.8 298.885 251.522 0.880457
182400 -16285.2 -20093 294.865 229.015 0.882491
182500 -16213.5 -20078.9 299.321 -102.221 0.882437
182600 -16157.4 -20076.1 303.449 81.9744 0.882889
182700 -16223.7 -20089.5 299.354 302.68 0.882554
182800 -16269.5 -20140.2 299.73 -61.1562 0.879493
182900 -16305.9 -20146.1 297.373 -82.8544 0.876506
183000 -16307.4 -20115.6 294.893 -547.517 0.875049
183100 -16210 -20076.2 299.378 -59.7468 0.878127
183200 -16161.9 -20064.3 302.185 499.38 0.881744
183300 -16201.8 -20077.6 300.13 161.134 0.88112
183400 -16248 -20046.3 294.121 -133.619 0.878771
183500 -16219 -20068.4 298.083 -125.455 0.877734
183600 -16135 -20011.8 300.208 73.9343 0.877673
183700 -16006.8 -19938.2 304.437 57.7735 0.877218
183800 -16021.8 -19927.9 302.473 -73.5246 0.876403
183900 -16094.3 -20000.3 302.466 -15.3385 0.875939
184000 -16185 -20045.1 298.909 98.9832 0.875815
184100 -16233.9 -20087.5 298.402 23.3982 0.874928
184200 -16263.4 -20087.9 296.157 29.6094 0.873371
184300 -16284 -20107.1 296.049 3.06408 0.871702
184400 -16259 -20073.8 295.404 51.8314 0.86982
184500 -16157.5 -20015.6 298.759 -461.509 0.868067
184600 -16105.6 -19959.8 298.456 92.4091 0.869767
184700 -16087.3 -19987.7 302.028 -63.9132 0.87161
184800 -16183.5 -20063.9 300.481 -13.1038 0.873656
184900 -16272.1 -20087.2 295.426 -57.6245 0.876039
185000 -16246.6 -20061.1 295.384 -136.156 0.879133
185100 -16173.4 -20062.5 301.157 211.246 0.883145
185200 -16177.8 -20085.7 302.616 457.488 0.88506
185300 -16279.7 -20133.7 298.439 45.3779 0.883088
185400 -16313.2 -20129.1 295.493 66.1016 0.880261
185500 -16271.6 -20087.4 295.481 -168.649 0.877212
185600 -16175.7 -19973.2 294.064 -404.801 0.876102
185700 -16111.3 -19992.7 300.559 247.967 0.878202
185800 -16124.9 -19986.9 299.061 129.328 0.878448
185900 -16189.9 -20052.9 299.134 -98.3075 0.877424
186000 -16276.9 -20090.5 295.312 -222.147 0.877601
186100 -16283.3 -20115.6 296.764 -9.62305 0.879432
186200 -16255.5 -20075.6 295.807 -5.39002 0.881319
186300 -16231.7 -20124.4 301.435 180.879 0.883168
186400 -16277.1 -20140.8 299.185 221.224 0.883106
186500 -16315.8 -20142.4 296.321 -80.0415 0.881178
186600 -16310.9 -20163.7 298.347 -46.6722 0.880026
186700 -16307.7 -20151.1 297.617 27.5621 0.879424
186800 -16301.4 -20155.3 298.431 -2.21572 0.878616
186900 -16285.7 -20154.2 299.562 -36.2552 0.877996
187000 -16288.4 -20159.4 299.751 145.307 0.877592
187100 -16349.2 -20178.4 296.516 -36.6931 0.876144
187200 -16394.9 -20178.1 292.952 -89.975 0.875068
187300 -16312.8 -20138.5 296.249 -57.1685 0.874884
187400 -16236.5 -20109.6 299.915 -7.92477 0.875156
187500 -16254.7 -20136.7 300.606 50.9573 0.875634
187600 -16304.9 -20094.8 293.472 75.9735 0.875405
187700 -16260.6 -20095.9 296.99 -257.56 0.874986
187800 -16147.6 -20044.1 301.726 72.9486 0.87648
187900 -16148.7 -20032.3 300.731 -16.0425 0.877701
188000 -16211 -20104 301.459 -173.524 0.879341
188100 -16291.3 -20144.9 298.41 41.6331 0.882169
188200 -16313.1 -20146.7 296.859 112.774 0.884493
188300 -16305 -20176.2 299.768 267.604 0.885512
188400 -16358.9 -20205.3 297.846 178.492 0.884164
188500 -16454.6 -20249.9 293.892 32.6742 0.881039
188600 -16430.5 -20209.2 292.605 -242.026 0.877971
188700 -16351.7 -20173.9 295.971 -163.837 0.877213
188800 -16307.7 -20168.4 298.958 37.7569 0.877959
188900 -16299.4 -20165.2 299.359 40.0444 0.878397
189000 -16315.8 -20131.9 295.504 -51.1297 0.878571
189100 -16301.4 -20191.1 301.21 131.962 0.879025
189200 -16358.4 -20215.7 298.695 -22.595 0.878631
189300 -16426.9 -20221.1 293.814 -69.1301 0.878215
189400 -16384.2 -20197.5 295.29 -85.2708 0.8785
189500 -16301.2 -20150.1 298.045 -49.8347 0.879516
189600 -16282.3 -20162.6 300.476 113.396 0.880547
189700 -16324 -20166.7 297.564 -38.05 0.880735
189800 -16367.8 -20199 296.674 -13.8178 0.881088
189900 -16397.5 -20190.9 293.751 -43.3625 0.881572
190000 -16365.6 -20175.1 294.995 34.59 0.882289
190100 -16272 -20174.2 302.171 -70.5215 0.882781
190200 -16273.9 -20123.1 298.073 0.139606 0.883738
190300 -16330.6 -20203.5 299.905 292.981 0.884172
190400 -16419.7 -20213.4 293.77 -62.4954 0.88244
190500 -16398.1 -20185.5 293.275 -141.485 0.881066
190600 -16347 -20208.7 299.034 25.9359 0.881106
190700 -16335.8 -20166.8 296.658 91.6252 0.880946
190800 -16308.4 -20170 299.023 52.1409 0.879984
190900 -16260.6 -20125.4 299.275 -225.337 0.878987
191000 -16177.5 -20106.9 304.273 101.581 0.879496
191100 -16220.2 -20079.2 298.822 294.727 0.878906
191200 -16287.1 -20104.3 295.589 -165.916 0.87626
191300 -16286.9 -20131.9 297.744 -198.38 0.874923
191400 -16285.1 -20141.2 298.606 43.0399 0.875415
191500 -16290.4 -20144.1 298.414 5.04186 0.875801
191600 -16285.1 -20117.4 296.761 -196.308 0.876069
191700 -16270.4 -20163.3 301.45 -130.161 0.878223
191800 -16354 -20180.9 296.34 150.232 0.881424
191900 -16429.2 -20219.7 293.517 156.023 0.88332
192000 -16393.1 -20233 297.351 101.804 0.883763
192100 -16356.9 -20179.1 295.973 -9.32998 0.883376
192200 -16318.1 -20163.7 297.788 265.55 0.882567
192300 -16299.1 -20163.6 299.252 -20.9985 0.879792
192400 -16303.5 -20147.6 297.669 -148.481 0.876897
192500 -16297 -20119.6 296.007 -129.566 0.875459
192600 -16244.9 -20143.9 301.924 -39.5407 0.875287
192700 -16208.9 -20057.1 297.988 37.4226 0.87518
192800 -16150.3 -20048.7 301.876 17.1902 0.875089
192900 -16167.8 -20100.6 304.54 334.872 0.874341
193000 -16261 -20048.6 293.293 -137.884 0.870892
193100 -16233.6 -20047.6 295.343 -128.823 0.868422
193200 -16152.4 -20011.7 298.85 -115.328 0.867338
193300 -16119.6 -19981.3 299.036 10.1423 0.867145
193400 -16125.9 -19992.4 299.405 115.343 0.86693
193500 -16175.7 -20047.2 299.79 -101.182 0.865737
193600 -16267.9 -20097 296.517 -245.703 0.865649
193700 -16281.5 -20108.4 296.344 65.7137 0.867617
193800 -16243.3 -20074.9 296.708 34.8026 0.869542
193900 -16185.9 -20070.4 300.8 164.38 0.87123
194000 -16192.7 -20056.3 299.187 50.3784 0.871735
194100 -16268.9 -20121.8 298.356 45.8498 0.871571
194200 -16344.7 -20117.6 292.162 -170.291 0.871044
194300 -16317.2 -20160.9 297.637 -141.664 0.871976
194400 -16288.1 -20139.1 298.202 391.437 0.874201
194500 -16288.2 -20153.4 299.304 59.3795 0.873623
194600 -16297 -20114.2 295.591 -206.443 0.871797
194700 -16256.6 -20096.8 297.373 118.569 0.871486
194800 -16179.1 -20067.5 301.099 39.0466 0.870624
194900 -16048.1 -19975.5 304.119 -23.4702 0.868999
195000 -16021.9 -19987.5 307.078 41.4436 0.867155
195100 -16112.6 -19990.2 300.267 -299.194 0.865252
195200 -16172.3 -20020.1 297.953 -218.794 0.865643
195300 -16201.5 -20041.6 297.358 -157.168 0.868379
195400 -16243.1 -20116.4 299.927 234.235 0.872606
195500 -16345.5 -20141.6 293.959 -30.8045 0.875615
195600 -16333.5 -20143.4 295.021 59.8846 0.878755
195700 -16276.2 -20120.7 297.697 436.201 0.880833
195800 -16261.4 -20138.1 300.193 38.1183 0.87964
195900 -16280.8 -20113 296.748 57.1232 0.877418
196000 -16271.5 -20116.2 297.724 -33.7838 0.874774
196100 -16256.7 -20075.9 295.744 -112.513 0.87231
196200 -16227 -20066.6 297.325 -71.3857 0.870915
196300 -16202.6 -20054.2 298.254 -52.7503 0.870369
196400 -16180.2 -20051.3 299.769 52.6935 0.870231
196500 -16169.4 -20068.1 301.898 -167.563 0.870035
196600 -16252.9 -20109.5 298.641 -199.828 0.871281
196700 -16333.3 -20180.6 297.924 82.359 0.874336
196800 -16372.4 -20184.4 295.191 221.923 0.876737
196900 -16349.3 -20186.8 297.164 -44.4711 0.877423
197000 -16239.2 -20126 300.985 63.8181 0.878241
197100 -16181.6 -20051.8 299.694 -51.7798 0.878705
197200 -16197.6 -20100.3 302.204 226.321 0.879055
197300 -16263.1 -20110.8 297.951 -84.2617 0.877859
197400 -16274.4 -20109.5 296.973 -162.854 0.877237
197500 -16269.3 -20164.1 301.604 88.899 0.877916
197600 -16335.9 -20147.4 295.145 4.90097 0.87811
197700 -16369.5 -20144.9 292.359 13.127 0.878358
197800 -16247.3 -20103.7 298.628 16.1589 0.878513
197900 -16200.3 -20075.2 300.064 -105.93 0.878339
198000 -16227 -20058.2 296.673 7.39954 0.87914
198100 -16238.4 -20089.5 298.211 74.6244 0.880306
198200 -16262.2 -20120.2 298.75 -161.332 0.881225
198300 -16336.5 -20152 295.453 132.567 0.883642
198400 -16376.5 -20191.4 295.409 192.153 0.885471
198500 -16392.4 -20209 295.545 13.5388 0.88571
198600 -16325.9 -20165.3 297.307 -18.3737 0.885477
198700 -16236.7 -20076.9 297.364 72.4371 0.885297
198800 -16182.1 -20066.7 300.811 162.576 0.884491
198900 -16188.7 -20031.7 297.587 278.915 0.881848
199000 -16229.6 -20046.4 295.558 -265.545 0.876836
199100 -16268.5 -20086.3 295.629 -292.763 0.873859
199200 -16275.9 -20109.1 296.832 -87.3035 0.873617
199300 -16254.5 -20099.2 297.719 -58.2275 0.874537
199400 -16183.5 -20044.4 298.975 12.1494 0.876026
199500 -16124.6 -20030 302.42 291.701 0.877161
199600 -16186.5 -20029.2 297.569 51.72 0.876047
199700 -16267.6 -20054.4 293.231 -209.166 0.874285
199800 -16236.1 -20054.8 295.7 -54.4578 0.874188
199900 -16206.5 -20050.8 297.689 161.889 0.874482
200000 -16183.2 -20010.9 296.406 -70.1697 0.873881
200100 -16103 -19984.4 300.559 7.31375 0.873691
200200 -16023.3 -19941.7 303.426 67.0758 0.87334
200300 -16050.4 -19974.9 303.9 -0.599845 0.872474
200400 -16186 -20027.3 297.457 -86.3901 0.871514
200500 -16240.3 -20075.7 296.997 -27.4836 0.87102
200600 -16272.4 -20094.3 295.957 -88.493 0.871349
200700 -16249 -20080.3 296.683 4.2674 0.872248
200800 -16165.1 -20058.8 301.513 -58.3236 0.873124
200900 -16153.8 -20055.1 302.107 25.9823 0.874753
201000 -16227 -20029.2 294.434 45.5962 0.876381
201100 -16228.1 -20056.1 296.425 137.319 0.877826
201200 -16220.8 -20078.2 298.704 30.6275 0.878348
201300 -16230.4 -20093.9 299.172 62.7725 0.878321
201400 -16270.3 -20100.5 296.596 -1.54715 0.877762
201500 -16298.3 -20092.7 293.826 -63.6291 0.87697
201600 -16225.6 -20078.2 298.327 -124.295 0.876938
201700 -16151.6 -20061.7 302.781 124.167 0.877875
201800 -16199.2 -20050.3 298.214 -60.7967 0.878044
201900 -16233.2 -20048.1 295.413 16.6941 0.878527
202000 -16221.4 -20090.5 299.607 89.1106 0.879187
202100 -16233.3 -20111.4 300.312 12.3951 0.878897
202200 -16257.4 -20074.7 295.594 -191.331 0.878476
202300 -16240.5 -20088.5 297.969 99.6258 0.879612
202400 -16214.3 -20043.3 296.501 14.9518 0.880412
202500 -16148.2 -20032.6 300.793 299.062 0.880539
202600 -16042.3 -19972.7 304.355 54.9715 0.878361
202700 -16000.3 -19945.8 305.522 -82.5316 0.875182
202800 -16115 -19958.6 297.63 -57.6303 0.872551
202900 -16146.1 -19998 298.279 -126.869 0.870686
203000 -16164.1 -20016.4 298.305 -235.91 0.87021
203100 -16196.6 -20023.3 296.329 44.1531 0.871334
203200 -16213.1 -20016.7 294.536 -179.204 0.873005
203300 -16144.7 -20007.1 299.088 125.46 0.876046
203400 -16083.8 -19970.3 300.954 236.077 0.877984
203500 -16111.9 -19969.7 298.732 111.903 0.877807
203600 -16197.7 -20000.5 294.475 -40.5251 0.876238
203700 -16267.5 -20027.5 291.161 -275.686 0.875153
203800 -16172.4 -20008.2 297.036 97.9469 0.876445
203900 -16099.6 -19975 300.098 35.6212 0.877426
204000 -16125.9 -20006.2 300.476 124.403 0.877727
204100 -16204.1 -20029 296.182 -38.6515 0.877122
204200 -16229.5 -20014.8 293.118 161.28 0.876401
204300 -16157.5 -20031.7 300 -53.3793 0.874486
204400 -16120.8 -19978.2 298.697 -56.6101 0.872468
204500 -16128.8 -20007 300.318 -192.87 0.871358
204600 -16154.7 -20009.3 298.489 -171.963 0.871754
204700 -16195.6 -20029.8 296.911 64.5418 0.874023
204800 -16248.2 -20064.8 295.541 194.5 0.876065
204900 -16317 -20116.9 294.247 -99.0115 0.876605
205000 -16353.4 -20148.3 293.864 -8.68969 0.877798
205100 -16282.1 -20096.3 295.354 148.946 0.879376
205200 -16198.1 -20118.4 303.574 65.6372 0.879987
205300 -16236.6 -20053.1 295.534 55.4096 0.879658
205400 -16221.1 -20013.1 293.635 -122.513 0.878932
205500 -16118.1 -20005.8 301.049 -85.8608 0.879193
205600 -16122.8 -20018 301.632 262.759 0.879772
205700 -16206.3 -20070.8 299.253 39.2159 0.878404
205800 -16239.9 -20017 292.483 -293.591 0.87636
205900 -16179.6 -20049.6 299.682 -91.671 0.876391
206000 -16162.7 -20026.3 299.182 117.618 0.877702
206100 -16197.3 -20046.1 298.037 175.887 0.878352
206200 -16322 -20115.6 293.76 -10.8336 0.877327
206300 -16354.9 -20155.1 294.271 -86.7091 0.875944
206400 -16309.6 -20149.1 297.317 -120.803 0.875704
206500 -16240.4 -20087.6 297.908 113.933 0.876274
206600 -16190.5 -20062.6 299.843 145.257 0.875877
206700 -16185.7 -20025.9 297.372 -272.634 0.874494
206800 -16173.6 -20043.7 299.681 -207.394 0.875201
206900 -16220.6 -20084 299.167 103.507 0.87795
207000 -16295.5 -20109.6 295.346 -10.2607 0.88049
207100 -16299.9 -20151.9 298.283 226.219 0.882552
207200 -16298.9 -20124.6 296.246 158.76 0.882774
207300 -16258 -20137.2 300.39 45.3624 0.881315
207400 -16126.2 -20019.6 301.491 42.3133 0.87918
207500 -16074.1 -19992 303.392 -80.6128 0.876949
207600 -16144.8 -20003.4 298.792 -110.208 0.875252
207700 -16220.1 -20069.2 298.06 -111.453 0.874496
207800 -16259.5 -20111.7 298.299 -56.6878 0.874905
207900 -16282.1 -20101.4 295.749 49.471 0.875944
208000 -16257.8 -20133.3 300.107 -43.3866 0.876678
208100 -16164.4 -20047.1 300.664 60.4842 0.877781
208200 -16099 -20026.3 304.118 49.9176 0.878547
208300 -16171.8 -20051.9 300.467 135.483 0.878537
208400 -16242.5 -20059 295.539 -57.105 0.877395
208500 -16224.9 -20077.7 298.349 51.081 0.876269
208600 -16230.5 -20093.7 299.147 -38.7671 0.875004
208700 -16303.7 -20076.6 292.154 -119.646 0.873857
208800 -16330.5 -20152.2 295.941 -2.18576 0.873541
208900 -16281.7 -20108.3 296.316 101.645 0.87334
209000 -16183.9 -20026.8 297.578 -98.8324 0.872207
209100 -16119.4 -19986 299.42 -91.106 0.871781
209200 -16113.4 -19978.2 299.28 -56.068 0.872516
209300 -16158.1 -20021.9 299.199 -33.2682 0.873792
209400 -16283.8 -20081.9 294.109 -46.5358 0.875733
209500 -16308 -20130.8 296.024 125.984 0.87813
209600 -16263.3 -20092 296.479 41.8944 0.879922
209700 -16183.8 -20072.8 301.146 129.064 0.881333
209800 -16173.8 -20046.7 299.906 47.8927 0.881675
209900 -16201.5 -20043.9 297.545 234.1 0.880908
210000 -16210.4 -20062.7 298.311 -60.8342 0.878482
210100 -16215.8 -20062.8 297.9 222.502 0.875924
210200 -16223.9 -20073 298.056 -166.698 0.871715
210300 -16243.5 -20095.2 298.261 -409.378 0.868945
210400 -16310.1 -20136.4 296.293 86.4337 0.869556
210500 -16363.1 -20147.2 293.021 -293.592 0.870465
210600 -16292.5 -20132.3 297.337 243.215 0.873181
210700 -16218.6 -20065.5 297.888 29.3703 0.874421
210800 -16186 -20013.5 296.393 72.0359 0.874923
210900 -16140.8 -20014.1 299.934 221.433 0.874601
211000 -16119.4 -19974.4 298.52 -212.35 0.872644
211100 -16091.3 -19989.9 301.899 170.547 0.871661
211200 -16130.3 -19978.8 298.012 -282.785 0.870305
211300 -16186 -20021.8 297.034 -71.2823 0.871006
211400 -16206.4 -20023.7 295.603 47.809 0.872716
