# Time-averaged data for fix PressAve
# TimeStep c_P
40500 -57.4118
40600 -96.8263
40700 -29.2306
40800 -312.7
40900 -175.895
41000 -65.319
41100 28.8589
41200 48.7861
41300 67.7261
41400 -42.3792
41500 -70.7231
41600 49.1365
41700 334.6
41800 -37.8761
41900 11.3579
42000 183.782
42100 192.197
42200 58.9626
42300 -34.6379
42400 -47.7743
42500 106.378
42600 374.667
42700 144.288
42800 149.978
42900 -63.2941
43000 -38.7199
43100 70.8226
43200 20.3589
43300 -135.429
43400 -107.252
43500 -77.5608
43600 -121.825
43700 -21.8283
43800 139.649
43900 167.562
44000 -218.917
44100 -38.6739
44200 -131.638
44300 -127.506
44400 50.689
44500 25.3107
44600 -155.766
44700 -135.584
44800 -41.3047
44900 50.1222
45000 51.3954
45100 54.1265
45200 -175.882
45300 -166.191
45400 80.5983
45500 -12.8694
45600 47.2638
45700 78.6183
45800 -110.789
45900 11.0763
46000 211.418
46100 58.8491
46200 143.181
46300 -17.5183
46400 -47.9409
46500 84.626
46600 16.129
46700 90.9315
46800 -76.2362
46900 33.1345
47000 -35.5046
47100 -221.171
47200 57.3909
47300 -130.114
47400 19.9683
47500 24.1857
47600 -39.5318
47700 292.879
47800 110.944
47900 -36.7196
48000 -125.312
48100 -47.0379
48200 -73.2556
48300 -153.261
48400 -93.6623
48500 -2.84517
48600 -144.691
48700 12.3934
48800 26.5754
48900 -5.98128
49000 -217.327
49100 -103.695
49200 -63.0491
49300 64.5452
49400 -14.8057
49500 101.754
49600 -79.9157
49700 20.9027
49800 -130.071
49900 151.26
50000 145.184
50100 133.338
50200 -94.8158
50300 -74.8053
50400 102.521
50500 -171.324
50600 -124.817
50700 142.495
50800 47.824
50900 -27.2205
51000 28.7257
51100 -67.8306
51200 119.058
51300 39.2289
51400 64.8828
51500 -82.0765
51600 -110.358
51700 61.807
51800 234.084
51900 365.593
52000 11.9744
52100 -133.944
52200 -86.3334
52300 137.278
52400 8.6778
52500 68.3924
52600 312.259
52700 137.339
52800 -81.7718
52900 -110.341
53000 73.0695
53100 -211.794
53200 91.97
53300 -241.107
53400 -11.1398
53500 0.697513
53600 -196.897
53700 32.7979
53800 -124.294
53900 -102.562
54000 287.152
54100 148.869
54200 -87.2368
54300 3.15759
54400 166.683
54500 13.0502
54600 226.53
54700 202.315
54800 -57.8674
54900 26.5618
55000 123.219
55100 -48.6847
55200 14.5037
55300 194.651
55400 71.7143
55500 143.256
55600 -45.5238
55700 72.0914
55800 -35.4575
55900 -147.796
56000 -136.548
56100 39.0025
56200 68.2301
56300 -109.537
56400 -10.5197
56500 22.52
56600 112.57
56700 -69.8455
56800 -290.092
56900 -76.2975
57000 166.467
57100 203.252
57200 -90.4381
57300 219.859
57400 257.125
57500 332.442
57600 117.566
57700 -21.2267
57800 -57.6514
57900 130.659
58000 -30.3841
58100 -49.9127
58200 -150.94
58300 -192.987
58400 4.99323
58500 137.726
58600 -70.5093
58700 45.5082
58800 -44.4184
58900 20.7142
59000 -89.6558
59100 246.829
59200 5.77477
59300 -163.71
59400 70.6193
59500 -14.1898
59600 -146.254
59700 11.0539
59800 50.8321
59900 -111.959
60000 -4.67259
60100 -71.8174
60200 54.4381
60300 214.846
60400 228.742
60500 -68.7844
60600 182.181
60700 -106.866
60800 -157.653
60900 91.299
61000 211.933
61100 38.8596
61200 -322.89
61300 -195.446
61400 111.47
61500 -19.526
61600 31.3955
61700 128.152
61800 82.5793
61900 45.7114
62000 -77.5359
62100 50.1996
62200 -125.511
62300 -94.9785
62400 -186.061
62500 16.0111
62600 -113.162
62700 -85.0753
62800 -49.0039
62900 -216.545
63000 -136.752
63100 -409.605
63200 -37.6888
63300 -81.3155
63400 -188.577
63500 -44.0193
63600 63.9231
63700 142.842
63800 -315.073
63900 -286.076
64000 -117.786
64100 -12.6464
64200 -148.481
64300 -189.423
64400 -1.45565
64500 0.309723
64600 60.0469
64700 -2.79221
64800 -92.0588
64900 172.599
65000 -44.8156
65100 -159.531
65200 -242.156
65300 -98.5632
65400 -130.79
65500 -19.0726
65600 -24.7316
65700 -119.9
65800 -177.285
65900 -31.1228
66000 -302.771
66100 -112.218
66200 -151.736
66300 -91.5048
66400 -117.573
66500 -110.29
66600 -206.504
66700 -148.382
66800 7.81848
66900 -153.727
67000 -79.0538
67100 -186.151
67200 -108.864
67300 -51.5876
67400 92.1494
67500 -204.774
67600 -114.089
67700 168.019
67800 -142.375
67900 90.848
68000 -90.8963
68100 -148.286
68200 -306.512
68300 -114.813
68400 -123.14
68500 -157.706
68600 -302.406
68700 -62.7731
68800 34.5128
68900 -72.2481
69000 111.33
69100 82.1871
69200 20.1177
69300 -103.767
69400 -7.24122
69500 99.3504
69600 -87.0345
69700 16.0176
69800 142.723
69900 -5.98793
70000 41.3811
70100 -92.2197
70200 158.616
70300 -16.2311
70400 -74.6325
70500 -131.481
70600 -64.076
70700 -77.9647
70800 -103.423
70900 108.999
71000 96.3579
71100 -305.334
71200 -164.162
71300 -70.0993
71400 -120.508
71500 -90.5349
71600 -91.9997
71700 -348.423
71800 -18.842
71900 -163.853
72000 -206.512
72100 -23.812
72200 66.5043
72300 12.3108
72400 115.714
72500 76.0853
72600 -119.019
72700 -130.606
72800 61.3842
72900 106.941
73000 -13.7535
73100 -11.2568
73200 179.171
73300 -12.8902
73400 -43.5329
73500 48.3586
73600 38.311
73700 -217.535
73800 -8.0337
73900 -79.2047
74000 -124.62
74100 -15.0439
74200 -212.722
74300 83.9494
74400 66.3577
74500 74.666
74600 -3.31472
74700 91.6745
74800 63.2662
74900 102.224
75000 193.247
75100 170.545
75200 -123.378
75300 33.1967
75400 -1.03165
75500 259.248
75600 247.873
75700 -105.76
75800 -33.1625
75900 182.378
76000 241.639
76100 294.401
76200 184.935
76300 -89.012
76400 -52.0643
76500 -37.5612
76600 -29.8703
76700 100.752
76800 -92.856
76900 -3.85455
77000 -90.2672
77100 -119.411
77200 89.7651
77300 -177.371
77400 -58.2252
77500 91.1059
77600 -136.53
77700 -274.546
77800 89.2932
77900 -220.886
78000 -241.825
78100 -196.841
78200 58.3951
78300 121.206
78400 38.9183
78500 24.2678
78600 248.67
78700 176.336
78800 -16.8731
78900 117.62
79000 68.89
79100 -183.647
79200 -90.1364
79300 81.274
79400 153.873
79500 -53.6019
79600 81.6298
79700 91.6274
79800 89.8347
79900 159.579
80000 -39.7347
80100 -28.0188
80200 146.981
80300 -30.9316
80400 -38.5473
80500 30.3203
80600 -19.7412
80700 -107.386
80800 -9.97555
80900 235.155
81000 50.2595
81100 -233.043
81200 -189.729
81300 -9.46968
81400 287.366
81500 -31.2463
81600 -215.786
81700 -312.495
81800 -76.0687
81900 11.6982
82000 -109.172
82100 -120.26
82200 -20.3981
82300 64.2108
82400 65.1875
82500 -76.4759
82600 38.2191
82700 189.927
82800 -199.556
82900 -38.1344
83000 -132.985
83100 -93.3819
83200 -284.857
83300 -340.575
83400 -191.347
83500 -107.323
83600 -152.12
83700 142.172
83800 -269.926
83900 25.6005
84000 -25.3592
84100 25.8832
84200 4.10398
84300 83.3109
84400 -18.7747
84500 14.9096
84600 73.3681
84700 -95.3646
84800 -103.14
84900 167.778
85000 -16.5308
85100 -140.539
85200 -136.462
85300 26.0923
85400 -7.89322
85500 4.95166
85600 24.4428
85700 106.18
85800 -65.9794
85900 160.169
86000 37.6808
86100 -85.9708
86200 -96.5174
86300 -45.2137
86400 -67.1485
86500 -65.7394
86600 -174.801
86700 -41.0537
86800 9.94379
86900 60.4193
87000 -194.655
87100 -148.618
87200 -51.2866
87300 10.9446
87400 144.043
87500 417.953
87600 96.7525
87700 -126.433
87800 -44.8831
87900 -24.9265
88000 30.1818
88100 69.6938
88200 -7.45868
88300 22.9354
88400 160.415
88500 -107.251
88600 -52.5655
88700 114.372
88800 138.832
88900 13.7715
89000 89.9691
89100 -236.92
89200 -55.3365
89300 213.493
89400 55.9744
89500 -323.406
89600 -206.031
89700 251.532
89800 208.771
89900 -12.853
90000 65.4355
90100 -148.361
90200 146.324
90300 214.568
90400 198.131
90500 -115.266
90600 -7.89765
90700 -150.519
90800 135.706
90900 162.718
91000 172.266
91100 307.873
91200 34.2724
91300 143.819
91400 190.716
91500 -26.7926
91600 -189.518
91700 -119.762
91800 216.195
91900 269.324
92000 172.162
92100 -240.077
92200 211.68
92300 55.0028
92400 11.0431
92500 -38.4999
92600 104.58
92700 53.0672
92800 47.763
92900 -52.8366
93000 5.08461
93100 -265.854
93200 16.5408
93300 161.134
93400 173.11
93500 -76.6259
93600 209.721
93700 203.088
93800 58.528
93900 234.362
94000 154.111
94100 11.5532
94200 -108.664
94300 51.0667
94400 27.4395
94500 31.3807
94600 53.7025
94700 290.339
94800 251.741
94900 -0.736512
95000 164.673
95100 278.012
95200 21.7003
95300 104.284
95400 238.514
95500 245.52
95600 -107.458
95700 217.937
95800 263.77
95900 27.2852
96000 -116.535
96100 10.6489
96200 -121.444
96300 191.965
96400 245.793
96500 129.935
96600 -33.2588
96700 108.864
96800 -74.5449
96900 119.347
97000 33.1115
97100 103.869
97200 251.361
97300 193.993
97400 -42.1621
97500 -1.11397
97600 5.45237
97700 -5.78807
97800 -37.8435
97900 -60.862
98000 174.131
98100 118.408
98200 -29.728
98300 -136.034
98400 68.5729
98500 -24.3299
98600 -10.4512
98700 -74.2988
98800 -178.329
98900 -91.048
99000 296.388
99100 -123.071
99200 174.303
99300 171.585
99400 238.172
99500 185.877
99600 154.45
99700 -47.5076
99800 11.7056
99900 24.6414
100000 -69.5689
100100 140.66
100200 35.8248
100300 70.9482
100400 -253.762
100500 -1.86838
100600 299.063
100700 68.3061
100800 -1.13831
100900 -91.0073
101000 151.336
101100 43.5801
101200 -53.1706
101300 -152.53
101400 219.852
101500 344.267
101600 189.077
101700 -249.447
101800 116.612
101900 93.8289
102000 -222.49
102100 -58.462
102200 233.878
102300 118.55
102400 183.275
102500 -75.7314
102600 92.3737
102700 -53.6641
102800 255.976
102900 12.085
103000 -40.0288
103100 -157.841
103200 -75.7748
103300 -190.508
103400 -124.59
103500 46.9243
103600 -265.668
103700 -125.069
103800 -112.232
103900 37.0124
104000 223.165
104100 -122.582
104200 -42.7675
104300 182.6
104400 175.719
104500 288.006
104600 141.965
104700 94.5478
104800 74.6745
104900 -152.354
105000 -55.2747
105100 -41.9851
105200 2.27357
105300 263.463
105400 104.231
105500 166.829
105600 136.646
105700 -98.7873
105800 92.6635
105900 -164.618
106000 194.614
106100 -88.4715
106200 138.478
106300 141.074
106400 -157.489
106500 -48.4356
106600 63.0679
106700 22.8678
106800 -90.3912
106900 16.0199
107000 70.8368
107100 207.535
107200 87.3201
107300 -22.7595
107400 -14.4508
107500 -123.667
107600 -46.9089
107700 -104.993
107800 211.352
107900 2.05258
108000 78.117
108100 61.0682
108200 -167.702
108300 1.76932
108400 -149.034
108500 -72.1371
108600 -128.668
108700 101.25
108800 -64.705
108900 -201.878
109000 188.578
109100 116.139
109200 -1.36794
109300 133.069
109400 -25.9614
109500 -293.724
109600 -98.1909
109700 -97.6474
109800 234.094
109900 88.3702
110000 -421.052
110100 -80.0003
110200 -159.52
110300 -305.774
110400 17.9972
110500 -111.863
110600 -236.458
110700 -31.5593
110800 -133.806
110900 76.5955
111000 152.046
111100 -267.34
111200 231.974
111300 58.8263
111400 20.067
111500 94.9432
111600 -40.5056
111700 45.8734
111800 18.9673
111900 250.792
112000 96.7439
112100 104.839
112200 53.5264
112300 88.895
112400 -15.1288
112500 -32.7383
112600 -49.9799
112700 -169.827
112800 -90.9673
112900 -182.964
113000 -198.057
113100 -49.0893
113200 -119.037
113300 39.2452
113400 -50.1003
113500 -154.632
113600 -225.106
113700 125.477
113800 116.799
113900 -251.38
114000 15.5121
114100 144.409
114200 68.4622
114300 -162.92
114400 180.506
114500 275.238
114600 96.8055
114700 131.123
114800 37.2423
114900 84.3292
115000 10.6944
115100 257.549
115200 423.405
115300 244.542
115400 -44.4741
115500 95.0237
115600 -23.8657
115700 -165.254
115800 54.6034
115900 24.3785
116000 -63.4335
116100 98.8798
116200 30.4512
116300 174.024
116400 242.388
116500 -4.52425
116600 255.481
116700 173.922
116800 115.984
116900 -92.6309
117000 -21.2939
117100 -172.204
117200 -67.9673
117300 -11.4222
117400 262.839
117500 57.5014
117600 224.358
117700 38.5348
117800 15.5579
117900 -87.7958
118000 -79.2993
118100 -111.159
118200 39.4726
118300 -141.747
118400 66.9433
118500 -10.7053
118600 -122.356
118700 96.8705
118800 -145.992
118900 163.958
119000 -63.1303
119100 45.2876
119200 9.31737
119300 -184.984
119400 160.069
119500 111.882
119600 -91.3303
119700 -256.571
119800 -151.815
119900 -102.418
120000 -70.765
120100 -62.2786
120200 150.365
120300 -58.3686
120400 -91.0555
120500 -353.503
120600 -143.522
120700 -192.366
120800 -140.592
120900 -109.265
121000 85.3899
121100 -102.074
121200 -204.05
121300 73.366
121400 102.797
121500 109.286
121600 179.894
121700 -45.8412
121800 -183.074
121900 138.509
122000 148.245
122100 -37.7841
122200 -211.418
122300 -47.4978
122400 6.36273
122500 -120.494
122600 -38.483
122700 -287.725
122800 -65.9883
122900 -153.863
123000 -15.3456
123100 -135.139
123200 10.2574
123300 173.778
123400 304.071
123500 124.017
123600 -49.0502
123700 88.9531
123800 19.085
123900 -83.5103
124000 -27.8729
124100 32.043
124200 196.777
124300 287.57
124400 101.548
124500 -336.837
124600 153.316
124700 112.979
124800 221.555
124900 168.636
125000 -30.35
125100 -65.962
125200 32.0306
125300 -25.8914
125400 -125.493
125500 -26.7526
125600 28.4416
125700 -70.0743
125800 -87.9848
125900 345.399
126000 -54.7853
126100 63.836
126200 -10.5482
126300 -30.7966
126400 18.188
126500 51.2716
126600 -26.7983
126700 58.1265
126800 -125.312
126900 -150.394
127000 268.56
127100 144.941
127200 83.4846
127300 85.5325
127400 185.205
127500 98.03
127600 183.145
127700 227.324
127800 269.325
127900 267.862
128000 237.73
128100 58.9047
128200 31.3095
128300 346.217
128400 315.867
128500 328.28
128600 197.724
128700 238.374
128800 17.9232
128900 220.807
129000 212.736
129100 307.407
129200 127.149
129300 312.28
129400 269.373
129500 288.252
129600 81.381
129700 4.66763
129800 211.005
129900 139.98
130000 20.9979
130100 22.261
130200 197.349
130300 -56.7572
130400 -188.272
130500 120.132
130600 141.631
130700 338.014
130800 184.99
130900 -94.2173
131000 -51.4667
131100 39.9836
131200 -66.2161
131300 -128.069
131400 93.6248
131500 101.595
131600 59.7157
131700 -48.4033
131800 -89.0601
131900 43.9431
132000 395.817
132100 -176.435
132200 -3.80262
132300 124.225
132400 4.75485
132500 -267.97
132600 -99.4506
132700 64.7262
132800 213.701
132900 -81.5608
133000 -61.2728
133100 147.126
133200 -61.5071
133300 175.701
133400 -26.6725
133500 -175.227
133600 -186.532
133700 3.52549
133800 -103.973
133900 137.452
134000 182.102
134100 297.558
134200 411.105
134300 395.058
134400 51.27
134500 -64.5998
134600 228.508
134700 241.302
134800 -144.004
134900 237.424
135000 219.246
135100 -246.93
135200 -111.663
135300 93.2114
135400 67.1656
135500 244.037
135600 365.994
135700 -44.2067
135800 102.825
135900 68.8952
136000 69.2289
136100 19.8869
136200 196.502
136300 -1.36587
136400 99.1273
136500 132.38
136600 288.029
136700 118.793
136800 24.7021
136900 92.7759
137000 306.606
137100 219.689
137200 142.03
137300 -7.21432
137400 -22.2478
137500 -17.5081
137600 -170.026
137700 -3.52402
137800 -163.385
137900 -104.133
138000 14.4811
138100 64.4929
138200 -118.999
138300 195.634
138400 406.873
138500 238.904
138600 -16.4622
138700 -94.8973
138800 63.8957
138900 46.5033
139000 22.986
139100 -79.2149
139200 -3.23645
139300 94.3689
139400 -6.84304
139500 88.7282
139600 57.5416
139700 295.935
139800 263.137
139900 23.7165
140000 -74.6843
140100 -126.637
140200 316.208
140300 186.187
140400 305.998
140500 159.838
140600 209.028
140700 144.812
140800 -9.44212
140900 94.4806
141000 -4.97561
141100 208.776
141200 174.117
141300 -95.7984
141400 -38.0394
141500 118.344
141600 40.5741
141700 104.041
141800 -150.187
141900 -267.846
142000 -96.8662
142100 -174.423
142200 -165.023
142300 -41.0549
142400 21.2411
142500 224.143
142600 288.905
142700 -98.4118
142800 -158.122
142900 -283.036
143000 -95.3909
143100 249.91
143200 -46.2073
143300 -329.47
143400 309.239
143500 327.169
143600 -160.193
143700 -109.289
143800 -161.096
143900 -98.0913
144000 -46.6411
144100 271.12
144200 3.88167
144300 -113.145
144400 175.679
144500 152.436
144600 206.983
144700 212.968
144800 -44.6403
144900 -343.896
145000 121.394
145100 -156.631
145200 217.319
145300 97.2285
145400 -36.4144
145500 246.409
145600 173.863
145700 -91.7361
145800 54.0522
145900 64.1461
146000 126.069
146100 204.844
146200 -80.8367
146300 78.6305
146400 92.1729
146500 90.7392
146600 -131.879
146700 -186.475
146800 144.004
146900 66.4916
147000 -73.8285
147100 -23.5564
147200 -169.264
147300 80.9868
147400 -281.713
147500 -76.0945
147600 94.0146
147700 77.1305
147800 149.895
147900 -104.242
148000 -114.971
148100 -133.882
148200 172.396
148300 109.441
148400 -95.1378
148500 -106.715
148600 -12.8668
148700 111.339
148800 -81.933
148900 -75.4536
149000 -120.558
149100 -66.5994
149200 -63.5133
149300 50.0221
149400 -296.821
149500 120.121
149600 -3.78448
149700 43.6898
149800 131.792
149900 59.7536
150000 53.3796
150100 -35.411
150200 -177.691
150300 -227.152
150400 -97.5574
150500 -232.091
150600 -87.1642
150700 34.2151
150800 150.288
150900 -276.08
151000 -213.457
151100 -58.1855
151200 100.775
151300 -4.27437
151400 88.8972
151500 -143.507
151600 108.16
151700 -57.7983
151800 -119.359
151900 146.067
152000 -109.624
152100 -0.56696
152200 -56.6489
152300 3.92873
152400 -128.294
152500 10.2152
152600 -224.798
152700 -33.8488
152800 -146.518
152900 -61.095
153000 -176.991
153100 79.9383
153200 -4.34602
153300 -121.376
153400 -97.5703
153500 108.629
153600 -44.5479
153700 103.934
153800 -105.595
153900 -176.917
154000 -15.6654
154100 85.7772
154200 -186.836
154300 -57.6956
154400 -115.521
154500 0.608876
154600 248.108
154700 -57.6438
154800 176.829
154900 -69.8779
155000 187.038
155100 111.284
155200 200.361
155300 -53.4433
155400 -21.6282
155500 46.7921
155600 -23.5186
155700 -138.6
155800 -55.859
155900 -48.8896
156000 -2.88934
156100 62.1351
156200 -53.3422
156300 32.7846
156400 -237.82
156500 -350.667
156600 24.5729
156700 227.648
156800 265.23
156900 26.2109
157000 -45.124
157100 -155.093
157200 -41.4183
157300 -74.1411
157400 -31.0627
157500 131.422
157600 103.152
157700 172.986
157800 160.122
157900 24.3461
158000 180.926
158100 -49.3234
158200 -143.531
158300 -188.265
158400 116.834
158500 118.318
158600 -239.868
158700 28.9998
158800 -15.5965
158900 -266.135
159000 61.1891
159100 -30.9555
159200 35.2881
159300 -11.7948
159400 79.1602
159500 182.971
159600 147.36
159700 46.1697
159800 247.193
159900 68.2561
160000 71.9637
160100 279.867
160200 144.171
160300 28.6334
160400 175.701
160500 -16.5214
160600 110.904
160700 -97.4532
160800 -120.875
160900 182.13
161000 105.33
161100 114.619
161200 -132.172
161300 90.6762
161400 -86.2476
161500 -264.159
161600 61.2256
161700 -174.829
161800 83.8267
161900 58.89
162000 -61.981
162100 33.5048
162200 26.0867
162300 262.6
162400 147.71
162500 -18.2085
162600 -62.4655
162700 25.4258
162800 213.07
162900 72.433
163000 -163.578
163100 -11.4775
163200 -26.8324
163300 -192.547
163400 -124.248
163500 -84.7548
163600 92.0079
163700 160.82
163800 13.1793
163900 97.6164
164000 -41.8461
164100 41.3618
164200 -64.7981
164300 199.005
164400 149.053
164500 140.298
164600 -61.2354
164700 217.307
164800 118.463
164900 -2.03227
165000 91.7011
165100 -32.0266
165200 -137.779
165300 -188.853
165400 -18.4031
165500 -27.601
165600 -46.2849
165700 32.368
165800 115.736
165900 87.8187
166000 -162.891
166100 -30.5177
166200 215.252
166300 113.552
166400 -157.879
166500 150.868
166600 1.27293
166700 -116.908
166800 -86.1389
166900 -67.065
167000 -100.047
167100 -33.5174
167200 -190.895
167300 -262.15
167400 191.314
167500 276.034
167600 -86.8694
167700 4.25342
167800 -44.5607
167900 -64.6575
168000 -87.0663
168100 -120.022
168200 -32.3084
168300 161.874
168400 160.079
168500 1.06563
168600 104.854
168700 52.4133
168800 -21.61
168900 125.541
169000 208.379
169100 -166.114
169200 89.7828
169300 209.426
169400 -64.9307
169500 -86.0872
169600 -127.112
169700 -7.73711
169800 62.0217
169900 56.1393
170000 -279.081
170100 -36.2228
170200 91.275
170300 -447.429
170400 -322.464
170500 -11.5664
170600 183.484
170700 -197.996
170800 -327.448
170900 -90.4251
171000 62.5007
171100 121.263
171200 59.4049
171300 373.551
171400 44.0706
171500 101.05
171600 165.086
171700 246.425
171800 207.852
171900 111.01
172000 59.425
172100 147.364
172200 -94.4196
172300 18.2434
172400 -309.848
172500 -45.5272
172600 14.5964
172700 -103.947
172800 -103.967
172900 -44.3081
173000 -50.8626
173100 -28.6715
173200 -350.725
173300 -169.583
173400 -19.8268
173500 48.3166
173600 -78.5818
173700 183.678
173800 -119.071
173900 -197.754
174000 -73.2865
174100 -270.267
174200 -272.705
174300 -136.289
174400 66.5887
174500 77.014
174600 -466.632
174700 -249.696
174800 -223.164
174900 105.883
